"codigo_region","region_residencia","semana_epidemiologica","grupo_edad","tasa_incidencia","tasa_incidencia_categoria"
"06","Región del Libertador General Bernardo OHiggins",35,"20 - 29 años",107.068007168241,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",35,"30 - 39 años",71.6519917875794,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",35,"40 - 49 años",97.1048372594857,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",35,"50 - 59 años",92.2663982553263,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",35,"60 - 69 años",57.7890698948837,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",35,"70 - 79 años",76.3412988673082,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",35,"80 años o más",93.8495056142115,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",36,"00 - 09 años",23.7441332204168,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",36,"10 - 19 años",31.2535731981553,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",36,"20 - 29 años",108.586702305379,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",36,"30 - 39 años",81.9864136800187,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",36,"40 - 49 años",87.7540010789426,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",36,"50 - 59 años",86.166140519437,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",36,"60 - 69 años",67.7527026353809,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",36,"70 - 79 años",60.3628874764762,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",36,"80 años o más",90.4977375565611,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"00 - 09 años",15.0379510395973,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",37,"10 - 19 años",27.4421618325266,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",37,"20 - 29 años",109.346049873948,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"30 - 39 años",95.0766814104419,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"40 - 49 años",94.9469519870527,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"50 - 59 años",81.5909472175199,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"60 - 69 años",72.7345190056295,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"70 - 79 años",81.6674359975855,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",37,"80 años o más",113.960113960114,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",38,"00 - 09 años",8.70618218081949,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",38,"10 - 19 años",22.1061859206464,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",38,"20 - 29 años",112.383440148225,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",38,"30 - 39 años",90.2539511939702,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",38,"40 - 49 años",66.8944434454235,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",38,"50 - 59 años",64.8152384438243,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",38,"60 - 69 años",70.74179245753,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",38,"70 - 79 años",72.7905407804566,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",38,"80 años o más",53.6282889224066,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",39,"00 - 09 años",15.8294221469445,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",39,"10 - 19 años",30.4912909250295,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",39,"20 - 29 años",94.1590985025666,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",39,"30 - 39 años",93.69875849145,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",39,"40 - 49 años",91.3504765329977,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",39,"50 - 59 años",82.3534794345061,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",39,"60 - 69 años",70.74179245753,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",39,"70 - 79 años",62.138266519902,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",39,"80 años o más",67.0353611530082,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",40,"00 - 09 años",7.12323996612504,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",40,"10 - 19 años",26.6798795594008,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",40,"20 - 29 años",97.1964887768429,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",40,"30 - 39 años",73.0299147065713,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",40,"40 - 49 años",69.7716238086675,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",40,"50 - 59 años",66.3403028777966,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",40,"60 - 69 años",64.7636128132317,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",40,"70 - 79 años",78.1166779107339,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",40,"80 años o más",50.2765208647562,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",41,"00 - 09 años",6.33176885877781,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",41,"10 - 19 años",28.9667263787781,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",41,"20 - 29 años",86.5656228168757,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",41,"30 - 39 años",84.0532980585066,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",41,"40 - 49 años",61.1400827189354,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",41,"50 - 59 años",67.1028350947827,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",41,"60 - 69 años",45.8327106062871,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",41,"70 - 79 años",58.5875084330505,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",41,"80 años o más",70.3871292106586,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",42,"00 - 09 años",4.74882664408336,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",42,"10 - 19 años",24.3930327400236,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",42,"20 - 29 años",83.5282325425994,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",42,"30 - 39 años",75.7857605445551,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",42,"40 - 49 años",70.4909188994785,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",42,"50 - 59 años",61.0025773588934,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",42,"60 - 69 años",56.792706620834,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",42,"70 - 79 años",78.1166779107339,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",42,"80 años o más",46.9247528071057,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"00 - 09 años",3.95735553673613,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",43,"10 - 19 años",12.9587986431376,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",43,"20 - 29 años",50.1169395255596,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"30 - 39 años",59.9396469761482,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"40 - 49 años",54.6664269016364,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"50 - 59 años",54.9023196230041,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"60 - 69 años",57.7890698948837,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"70 - 79 años",42.6090970422185,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",43,"80 años o más",40.2212166918049,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",44,"00 - 09 años",3.16588442938891,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",44,"10 - 19 años",7.62282273125738,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",44,"20 - 29 años",53.9136773684051,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",44,"30 - 39 años",44.0935334077412,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",44,"40 - 49 años",33.0875741773062,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",44,"50 - 59 años",43.4643363682116,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",44,"60 - 69 años",27.8981716733921,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",44,"70 - 79 años",31.9568227816639,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",44,"80 años o más",40.2212166918049,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"00 - 09 años",7.12323996612504,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",45,"10 - 19 años",7.62282273125738,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",45,"20 - 29 años",44.801506545576,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"30 - 39 años",42.0266490292533,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"40 - 49 años",46.0348858119043,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"50 - 59 años",38.1266108493084,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"60 - 69 años",46.8290738803368,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",45,"70 - 79 años",24.8553066079608,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",45,"80 años o más",23.4623764035529,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"00 - 09 años",4.74882664408336,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",46,"10 - 19 años",16.7702100087662,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"20 - 29 años",37.2080308598852,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",46,"30 - 39 años",37.2039188127816,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",46,"40 - 49 años",30.9296889048732,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"50 - 59 años",33.5514175473914,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"60 - 69 años",30.8872614955413,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"70 - 79 años",28.4060646948123,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",46,"80 años o más",36.8694486341545,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",47,"00 - 09 años",0.791471107347226,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",47,"10 - 19 años",15.2456454625148,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",47,"20 - 29 años",54.6730249369742,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",47,"30 - 39 años",31.692227136814,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",47,"40 - 49 años",36.6840496313613,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",47,"50 - 59 años",36.601546415336,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",47,"60 - 69 años",38.858167687939,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",47,"70 - 79 años",19.5291694776835,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",47,"80 años o más",26.8141444612033,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",48,"00 - 09 años",4.74882664408336,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",48,"10 - 19 años",16.0079277356405,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",48,"20 - 29 años",42.5234638398688,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",48,"30 - 39 años",52.3610709216926,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",48,"40 - 49 años",30.9296889048732,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",48,"50 - 59 años",28.9762242454744,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",48,"60 - 69 años",27.8981716733921,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",48,"70 - 79 años",35.5075808685154,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",48,"80 años o más",33.5176805765041,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",49,"00 - 09 años",5.54029775143058,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",49,"10 - 19 años",26.6798795594008,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",49,"20 - 29 años",41.7641162712997,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",49,"30 - 39 años",44.0935334077412,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",49,"40 - 49 años",45.3155907210933,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",49,"50 - 59 años",43.4643363682116,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",49,"60 - 69 años",32.8799880436407,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",49,"70 - 79 años",44.3844760856443,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",49,"80 años o más",36.8694486341545,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"00 - 09 años",4.74882664408336,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",50,"10 - 19 años",19.8193391012692,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",50,"20 - 29 años",52.3949822312669,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"30 - 39 años",45.4714563267331,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"40 - 49 años",35.9647545405503,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"50 - 59 años",42.7018041512254,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"60 - 69 años",37.8618044138893,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",50,"70 - 79 años",33.7322018250897,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",50,"80 años o más",23.4623764035529,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",51,"00 - 09 años",6.33176885877781,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",51,"10 - 19 años",19.8193391012692,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",51,"20 - 29 años",60.7478054855268,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",51,"30 - 39 años",63.3844542736279,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",51,"40 - 49 años",46.7541809027153,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",51,"50 - 59 años",54.9023196230041,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",51,"60 - 69 años",46.8290738803368,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",51,"70 - 79 años",33.7322018250897,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",51,"80 años o más",50.2765208647562,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",52,"00 - 09 años",4.74882664408336,"(0, 7]"
"06","Región del Libertador General Bernardo OHiggins",52,"10 - 19 años",14.483363189389,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",52,"20 - 29 años",85.0469276797376,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",52,"30 - 39 años",68.2071844900996,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",52,"40 - 49 años",48.9120661751484,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",52,"50 - 59 años",49.5645941041009,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",52,"60 - 69 años",34.8727145917401,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",52,"70 - 79 años",47.9352341724958,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",52,"80 años o más",23.4623764035529,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",53,"00 - 09 años",16.6208932542918,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",53,"10 - 19 años",32.015855471281,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",53,"20 - 29 años",94.1590985025666,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",53,"30 - 39 años",90.2539511939702,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",53,"40 - 49 años",74.0873943535335,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",53,"50 - 59 años",77.0157539156029,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",53,"60 - 69 años",72.7345190056295,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",53,"70 - 79 años",63.9136455633278,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",53,"80 años o más",100.553041729512,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",54,"00 - 09 años",17.412364361639,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",54,"10 - 19 años",57.9334527575561,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",54,"20 - 29 años",164.778422379492,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",54,"30 - 39 años",159.150097143566,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",54,"40 - 49 años",108.613558712462,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",54,"50 - 59 años",96.0790593402571,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",54,"60 - 69 años",114.581776515718,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",54,"70 - 79 años",79.8920569541597,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",54,"80 años o más",100.553041729512,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",55,"00 - 09 años",18.2038354689862,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",55,"10 - 19 años",60.2202995769333,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",55,"20 - 29 años",151.869513713817,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",55,"30 - 39 años",152.949444008102,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",55,"40 - 49 años",111.490739075706,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",55,"50 - 59 años",131.155541321621,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",55,"60 - 69 años",123.549045982165,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",55,"70 - 79 años",104.747363562121,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",55,"80 años o más",103.904809787163,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",56,"00 - 09 años",22.1611910057223,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",56,"10 - 19 años",64.7939932156878,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",56,"20 - 29 años",193.633629985117,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",56,"30 - 39 años",164.661788819533,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",56,"40 - 49 años",151.051969070311,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",56,"50 - 59 años",147.931250095317,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",56,"60 - 69 años",134.509041996712,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",56,"70 - 79 años",111.848879735824,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",56,"80 años o más",157.533098709569,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",57,"00 - 09 años",20.5782487910279,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",57,"10 - 19 años",73.1790982200709,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",57,"20 - 29 años",170.853202928044,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",57,"30 - 39 años",161.216981522054,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",57,"40 - 49 años",167.595756158964,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",57,"50 - 59 años",154.031507831206,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",57,"60 - 69 años",122.552682708115,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",57,"70 - 79 años",143.805702517487,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",57,"80 años o más",157.533098709569,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",58,"00 - 09 años",15.8294221469445,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",58,"10 - 19 años",48.7860654800473,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",58,"20 - 29 años",136.682562342435,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"30 - 39 años",139.170214818183,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"40 - 49 años",116.525804711383,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"50 - 59 años",123.530219151759,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"60 - 69 años",112.589049967618,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"70 - 79 años",95.8704683449917,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",58,"80 años o más",97.2012736718619,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"00 - 09 años",18.2038354689862,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",59,"10 - 19 años",67.080840035065,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",59,"20 - 29 años",138.201257479574,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"30 - 39 años",121.946178330784,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"40 - 49 años",122.280165437871,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"50 - 59 años",125.817815802718,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"60 - 69 años",108.603596871419,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"70 - 79 años",81.6674359975855,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",59,"80 años o más",120.663650075415,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"00 - 09 años",23.7441332204168,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",60,"10 - 19 años",73.9413804931966,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"20 - 29 años",148.072775870972,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"30 - 39 años",110.922794978849,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"40 - 49 años",111.490739075706,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"50 - 59 años",106.754510378063,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"60 - 69 años",98.6399641309221,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"70 - 79 años",102.971984518695,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",60,"80 años o más",70.3871292106586,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",61,"00 - 09 años",26.9100176498057,"(7, 35]"
"06","Región del Libertador General Bernardo OHiggins",61,"10 - 19 años",80.0396386782025,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",61,"20 - 29 años",203.505148376515,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",61,"30 - 39 años",186.708555523404,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",61,"40 - 49 años",157.52562488761,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",61,"50 - 59 años",130.393009104635,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",61,"60 - 69 años",126.538135804314,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",61,"70 - 79 años",117.175016866101,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",61,"80 años o más",117.311882017764,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",62,"00 - 09 años",36.4076709379724,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",62,"10 - 19 años",94.5230018675916,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",62,"20 - 29 años",214.136014336482,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",62,"30 - 39 años",228.735204552657,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",62,"40 - 49 años",175.508002157885,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",62,"50 - 59 años",179.195070991749,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",62,"60 - 69 años",133.512678722662,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",62,"70 - 79 años",138.47956538721,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",62,"80 años o más",117.311882017764,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",63,"00 - 09 años",45.1138531187919,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",63,"10 - 19 años",112.055494149484,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",63,"20 - 29 años",251.344045196367,"> 250"
"06","Región del Libertador General Bernardo OHiggins",63,"30 - 39 años",235.624819147617,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",63,"40 - 49 años",192.771084337349,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",63,"50 - 59 años",208.93382745421,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",63,"60 - 69 años",169.381756588452,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",63,"70 - 79 años",115.399637822675,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",63,"80 años o más",150.829562594268,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",64,"00 - 09 años",56.9859197290003,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",64,"10 - 19 años",143.309067347639,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",64,"20 - 29 años",328.038149621845,"> 250"
"06","Región del Libertador General Bernardo OHiggins",64,"30 - 39 años",287.296928609814,"> 250"
"06","Región del Libertador General Bernardo OHiggins",64,"40 - 49 años",255.349757237907,"> 250"
"06","Región del Libertador General Bernardo OHiggins",64,"50 - 59 años",243.247777218587,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",64,"60 - 69 años",173.367209684651,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",64,"70 - 79 años",117.175016866101,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",64,"80 años o más",100.553041729512,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",65,"00 - 09 años",70.4409285539031,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",65,"10 - 19 años",142.546785074513,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",65,"20 - 29 años",408.528991890168,"> 250"
"06","Región del Libertador General Bernardo OHiggins",65,"30 - 39 años",358.948920397393,"> 250"
"06","Región del Libertador General Bernardo OHiggins",65,"40 - 49 años",284.121560870347,"> 250"
"06","Región del Libertador General Bernardo OHiggins",65,"50 - 59 años",273.749065898034,"> 250"
"06","Región del Libertador General Bernardo OHiggins",65,"60 - 69 años",196.283564987795,"(150, 250]"
"06","Región del Libertador General Bernardo OHiggins",65,"70 - 79 años",149.131839647765,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",65,"80 años o más",103.904809787163,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",66,"00 - 09 años",62.5262174804309,"(35, 70]"
"06","Región del Libertador General Bernardo OHiggins",66,"10 - 19 años",122.727445973244,"(70, 150]"
"06","Región del Libertador General Bernardo OHiggins",66,"20 - 29 años",353.096619384625,"> 250"
"06","Región del Libertador General Bernardo OHiggins",66,"30 - 39 años",316.92227136814,"> 250"
"06","Región del Libertador General Bernardo OHiggins",66,"40 - 49 años",282.682970688725,"> 250"
"06","Región del Libertador General Bernardo OHiggins",66,"50 - 59 años",266.123743728172,"> 250"
