"fecha";"r.estimado";"r.liminf";"r.lisup"
"2020-06-15";0.93614820571455;0.903316405847612;0.968980005581489
"2020-06-16";0.944734052766743;0.912663097594495;0.976805007938991
"2020-06-17";0.933331885002972;0.904217502867428;0.962446267138517
"2020-06-18";0.943970248982475;0.913096179065835;0.974844318899115
"2020-06-19";0.936303353400086;0.907514079397164;0.965092627403007
"2020-06-20";0.93564187345483;0.906053297722934;0.965230449186725
"2020-06-21";0.929955922484712;0.900189675931627;0.959722169037796
"2020-06-22";0.903274028951002;0.87296694590849;0.933581111993514
"2020-06-23";0.896520819927288;0.860131605491231;0.932910034363345
"2020-06-24";0.895348173686936;0.854792800028056;0.935903547345815
"2020-06-25";0.884968948587013;0.842728330356437;0.927209566817589
"2020-06-26";0.876681860653839;0.831681890675258;0.921681830632419
"2020-06-27";0.857172154996208;0.810198037354451;0.904146272637966
"2020-06-28";0.857288745371194;0.804810077167274;0.909767413575114
"2020-06-29";0.838446616770358;0.785180685953813;0.891712547586903
"2020-06-30";0.847893839823174;0.788761536094788;0.90702614355156
"2020-07-01";0.87709029396028;0.816234344487974;0.937946243432585
"2020-07-02";0.871717667030396;0.818322506972846;0.925112827087947
"2020-07-03";0.866516759951076;0.814994768205954;0.918038751696199
"2020-07-04";0.873887908834944;0.821597023198522;0.926178794471366
"2020-07-05";0.884579002556662;0.833743648763328;0.935414356349995
"2020-07-06";0.915255372485992;0.865738773332727;0.964771971639257
"2020-07-07";0.90141690125837;0.859500228463876;0.943333574052865
"2020-07-08";0.868422406463603;0.82874371089448;0.908101102032726
"2020-07-09";0.876323087220738;0.830568946695661;0.922077227745814
"2020-07-10";0.891012985742632;0.843038536713864;0.9389874347714
"2020-07-11";0.893260400356553;0.848126870528828;0.938393930184277
"2020-07-12";0.894190814261907;0.850296420959122;0.938085207564693
"2020-07-13";0.887849965239811;0.844893197639999;0.930806732839622
"2020-07-14";0.893193490221521;0.84913859303044;0.937248387412602
"2020-07-15";0.901823147810077;0.858038171741047;0.945608123879107
"2020-07-16";0.893852001008554;0.85213206890271;0.935571933114398
"2020-07-17";0.89443147273852;0.852254222141565;0.936608723335474
"2020-07-18";0.903725961841824;0.860749815952953;0.946702107730694
"2020-07-19";0.902598822107673;0.86114920370809;0.944048440507256
"2020-07-20";0.922710923788993;0.880612061329522;0.964809786248463
"2020-07-21";0.927783643427943;0.88909696426403;0.966470322591856
"2020-07-22";0.928676255238495;0.891925642460935;0.965426868016055
"2020-07-23";0.961782877060566;0.925601222248204;0.997964531872928
"2020-07-24";0.953053666119322;0.921526973883368;0.984580358355276
"2020-07-25";0.959352651419274;0.928875689142802;0.989829613695746
"2020-07-26";0.956495786139817;0.926808816254525;0.986182756025109
"2020-07-27";0.94217487446956;0.912462617400594;0.971887131538527
"2020-07-28";0.94184921461767;0.911393825221048;0.972304604014292
"2020-07-29";0.941910342528979;0.910902533070079;0.972918151987879
"2020-07-30";0.938373713427282;0.906887685627391;0.969859741227173
"2020-07-31";0.948221340504198;0.915506572101758;0.980936108906638
"2020-08-01";0.961821739240863;0.930193331154799;0.993450147326928
"2020-08-02";0.979894350219454;0.950220172890778;1.00956852754813
"2020-08-03";0.985186048607435;0.95681625423593;1.01355584297894
"2020-08-04";0.991263716413087;0.962951997827046;1.01957543499913
"2020-08-05";0.999000437599625;0.971187781053989;1.02681309414526
"2020-08-06";0.992577949526646;0.964913591080715;1.02024230797258
"2020-08-07";0.982659862004169;0.955397586555395;1.00992213745294
"2020-08-08";0.960920665849696;0.935419372172067;0.986421959527325
"2020-08-09";0.948778785449846;0.923058203646988;0.974499367252703
"2020-08-10";0.94954823139203;0.919646936660396;0.979449526123664
"2020-08-11";0.950673130477239;0.919550270384155;0.981795990570323
"2020-08-12";0.950769993118778;0.918175225095642;0.983364761141913
"2020-08-13";0.944907918286665;0.912546953668465;0.977268882904865
"2020-08-14";0.947309820175478;0.914608000719456;0.9800116396315
"2020-08-15";0.950647749487501;0.91800773808538;0.983287760889623
"2020-08-16";0.955087003634872;0.922930730233951;0.987243277035792
"2020-08-17";0.955978215717337;0.923510540493161;0.988445890941513
"2020-08-18";0.973764072792593;0.940986912589124;1.00654123299606
"2020-08-19";0.982599448461721;0.951992152594656;1.01320674432879
"2020-08-20";1.00821668943984;0.978350313959816;1.03808306491987
"2020-08-21";1.0121412276058;0.981698908824257;1.04258354638734
"2020-08-22";1.01119041531505;0.980183543893601;1.0421972867365
"2020-08-23";1.01660923253855;0.986970477183704;1.0462479878934
"2020-08-24";1.02506336671668;0.994802111545097;1.05532462188827
"2020-08-25";1.0165577318644;0.985840460802352;1.04727500292644
"2020-08-26";1.02514898702915;0.994801420518493;1.0554965535398
"2020-08-27";1.01335437922025;0.983130931137817;1.04357782730267
"2020-08-28";1.02384295132028;0.994934135684577;1.05275176695598
"2020-08-29";1.02859234931208;0.998809994912186;1.05837470371198
"2020-08-30";1.02323123249488;0.993423111417495;1.05303935357226
"2020-08-31";1.01853560775767;0.988451032121024;1.04862018339431
"2020-09-01";1.02406886327863;0.994573635210037;1.05356409134721
"2020-09-02";1.02100841363807;0.991245363351057;1.05077146392509
"2020-09-03";1.02421379996042;0.994485580339248;1.0539420195816
"2020-09-04";1.03043715888448;1.00149762763679;1.05937669013217
"2020-09-05";1.02083221978874;0.991562429683418;1.05010200989406
"2020-09-06";1.01151393114108;0.983623014281162;1.039404848001
"2020-09-07";1.00303071801155;0.975377743553906;1.03068369246919
"2020-09-08";0.991810894365086;0.96468449910761;1.01893728962256
"2020-09-09";0.981020459322892;0.954396183096918;1.00764473554887
"2020-09-10";0.975874367836519;0.948973297062027;1.00277543861101
"2020-09-11";0.957126833495156;0.930484814661963;0.983768852328349
"2020-09-12";0.953952544217908;0.924382110241389;0.983522978194427
"2020-09-13";0.955820486724959;0.924475354142417;0.987165619307501
"2020-09-14";0.943627647233176;0.911301529203696;0.975953765262655
"2020-09-15";0.943446950205468;0.909183016866411;0.977710883544526
"2020-09-16";0.935051455564569;0.89913303602322;0.970969875105917
"2020-09-17";0.931972714482719;0.894728014963688;0.96921741400175
"2020-09-18";0.907300654248905;0.870274043738327;0.944327264759482
"2020-09-19";0.910255726776693;0.868189893957789;0.952321559595598
"2020-09-20";0.945398969593513;0.900838523551393;0.989959415635633
"2020-09-21";0.989068196470404;0.948251658210177;1.02988473473063
"2020-09-22";0.997944384659802;0.964748715756811;1.03114005356279
"2020-09-23";1.0261070927193;0.99191532398736;1.06029886145124
"2020-09-24";1.03561778258214;0.999774400319603;1.07146116484467
"2020-09-25";1.07555198018098;1.03854452160356;1.11255943875839
"2020-09-26";1.07635502071488;1.03133581018599;1.12137423124377
"2020-09-27";1.04094034639806;0.994934723289809;1.0869459695063
"2020-09-28";1.01925434520594;0.979831953116278;1.0586767372956
"2020-09-29";0.999305212631863;0.96651879757519;1.03209162768854
"2020-09-30";0.965803047080237;0.937707620262582;0.993898473897893
"2020-10-01";0.964335976986747;0.934076561591694;0.9945953923818
"2020-10-02";0.956206701570396;0.925071436097479;0.987341967043313
"2020-10-03";0.953822231300531;0.92051826012642;0.987126202474642
"2020-10-04";0.954300701336537;0.920726754718953;0.98787464795412
"2020-10-05";0.935031995915657;0.900777041411111;0.969286950420203
"2020-10-06";0.949022381354024;0.911063056060386;0.986981706647661
"2020-10-07";0.968442240749004;0.930977046928114;1.00590743456989
"2020-10-08";0.971365156901151;0.937391048687929;1.00533926511437
"2020-10-09";0.966246317673481;0.93463953624263;0.997853099104332
"2020-10-10";0.977855593861569;0.945495568440281;1.01021561928286
"2020-10-11";0.976603709982561;0.946598379121677;1.00660904084344
"2020-10-12";0.949652482559755;0.920572430690681;0.978732534428829
"2020-10-13";0.969562292601786;0.937224019917111;1.00190056528646
"2020-10-14";0.982486891133968;0.949540353822666;1.01543342844527
"2020-10-15";0.979767842040506;0.948446874171917;1.0110888099091
"2020-10-16";0.974641238488218;0.94403044053116;1.00525203644528
"2020-10-17";0.971185341104444;0.941159571253621;1.00121111095527
"2020-10-18";0.9855297604715;0.955801487073249;1.01525803386975
"2020-10-19";1.02503718661802;0.994497251661568;1.05557712157448
"2020-10-20";0.995652962426272;0.965524770748466;1.02578115410408
"2020-10-21";0.973549776079407;0.943278963795651;1.00382058836316
"2020-10-22";0.956487323283139;0.926073089178622;0.986901557387656
"2020-10-23";0.954023437949384;0.922027327561182;0.986019548337587
"2020-10-24";0.950198176333069;0.917698773144104;0.982697579522034
"2020-10-25";0.950168234188806;0.916734857367335;0.983601611010277
"2020-10-26";0.949795761587707;0.91429007272739;0.985301450448024
"2020-10-27";0.962643522472332;0.92721982137995;0.998067223564714
"2020-10-28";0.980788429736995;0.94616111455636;1.01541574491763
"2020-10-29";0.980971454640076;0.948070838645058;1.01387207063509
"2020-10-30";0.984555379910802;0.952551224165341;1.01655953565626
"2020-10-31";0.981450522442603;0.950496738767166;1.01240430611804
"2020-11-01";0.990041983478368;0.960202976290055;1.01988099066668
"2020-11-02";1.00525065895509;0.97344759545915;1.03705372245102
"2020-11-03";1.00120207336878;0.969337325182144;1.03306682155542
"2020-11-04";0.984127742745219;0.953498566037918;1.01475691945252
"2020-11-05";0.996391285394036;0.965981756079784;1.02680081470829
"2020-11-06";0.998970166590775;0.96981641827803;1.02812391490352
"2020-11-07";1.009473093461;0.980314227954379;1.03863195896761
"2020-11-08";1.00508875777815;0.974405052666715;1.03577246288958
"2020-11-09";0.99473140575656;0.963181206263859;1.02628160524926
"2020-11-10";1.00189214165742;0.969728424581872;1.03405585873297
"2020-11-11";1.00612754638707;0.97443694461261;1.03781814816154
"2020-11-12";1.0007929830552;0.969627527801927;1.03195843830847
"2020-11-13";0.996807957431813;0.965703588181515;1.02791232668211
"2020-11-14";0.99536884225089;0.966102496564719;1.02463518793706
"2020-11-15";0.993310282524966;0.964410972505874;1.02220959254406
"2020-11-16";0.987950685582079;0.957398554484327;1.01850281667983
"2020-11-17";0.975174730408894;0.945128777435717;1.00522068338207
"2020-11-18";0.982279029420685;0.950931618425979;1.01362644041539
"2020-11-19";0.992047568703353;0.960066591589773;1.02402854581693
"2020-11-20";1.0100843272105;0.977675664999011;1.04249298942199
"2020-11-21";1.00801990345925;0.977346616557091;1.0386931903614
"2020-11-22";1.01154867170029;0.980553461455509;1.04254388194507
"2020-11-23";1.02208809130005;0.990238563975344;1.05393761862476
"2020-11-24";1.03002396542146;0.998229641795426;1.0618182890475
"2020-11-25";1.02889153956207;0.995816487077134;1.06196659204701
"2020-11-26";1.0268869372766;0.993960888001773;1.05981298655144
"2020-11-27";1.01365175431644;0.981004544661921;1.04629896397095
"2020-11-28";1.01400872908731;0.982394576706315;1.0456228814683
"2020-11-29";1.00827794600139;0.977363210176903;1.03919268182588
"2020-11-30";1.01523383677525;0.983381705347311;1.04708596820319
"2020-12-01";1.03857523293097;1.006304113538;1.07084635232393
"2020-12-02";1.05570416349637;1.02236118376921;1.08904714322354
"2020-12-03";1.07090531887579;1.0335790971466;1.10823154060498
"2020-12-04";1.08218040024378;1.04014660008751;1.12421420040005
"2020-12-05";1.08870119758798;1.04268729003413;1.13471510514182
"2020-12-06";1.0874665727534;1.03871155064708;1.13622159485971
"2020-12-07";1.09317879386818;1.04193725856585;1.1444203291705
"2020-12-08";1.0598197895908;1.00947044604218;1.11016913313941
"2020-12-09";1.06643332607248;1.02227882907614;1.11058782306882
"2020-12-10";1.07249457386589;1.02940805958033;1.11558108815146
"2020-12-11";1.07864984923024;1.03538241245712;1.12191728600337
"2020-12-12";1.08283289358548;1.03908470822734;1.12658107894363
"2020-12-13";1.0913804353406;1.04720486045884;1.13555601022237
"2020-12-14";1.09810309106967;1.05102155151358;1.14518463062576
"2020-12-15";1.1274061267641;1.07683121028868;1.17798104323951
"2020-12-16";1.11174984370638;1.05373501688602;1.16976467052674
"2020-12-17";1.09358731680571;1.03706170322181;1.15011293038961
"2020-12-18";1.08465852206755;1.03334295275332;1.13597409138178
"2020-12-19";1.07729772034188;1.03003628574272;1.12455915494105
"2020-12-20";1.07848380532818;1.03464526708216;1.1223223435742
"2020-12-21";1.08567719592799;1.04340438837552;1.12795000348045
"2020-12-22";1.08137956866774;1.03803921534909;1.1247199219864
"2020-12-23";1.09083900245173;1.04781776092391;1.13386024397956
"2020-12-24";1.08446845672952;1.03930535757779;1.12963155588126
"2020-12-25";1.0604359778938;1.01738703504612;1.10348492074148
"2020-12-26";1.09606989787366;1.05706198065072;1.13507781509659
"2020-12-27";1.12334641609479;1.07861194029928;1.1680808918903
"2020-12-28";1.16796314206321;1.11188812216596;1.22403816196047
"2020-12-29";1.17633086233237;1.10409774343924;1.2485639812255
"2020-12-30";1.17822487399068;1.0975481734394;1.25890157454195
"2020-12-31";1.17057167413423;1.08676945507854;1.25437389318992
"2021-01-01";1.17781452605075;1.09433005378817;1.26129899831333
"2021-01-02";1.16874878184013;1.08484664973124;1.25265091394903
"2021-01-03";1.16020178155411;1.0791814609341;1.24122210217412
"2021-01-04";1.17953459537304;1.10016277987502;1.25890641087107
"2021-01-05";1.19217059723498;1.10882698511901;1.27551420935095
"2021-01-06";1.20348134265421;1.1150074215979;1.29195526371052
"2021-01-07";1.22295478321647;1.12841837709093;1.31749118934201
"2021-01-08";1.22784962569582;1.12567938429578;1.33001986709586
"2021-01-09";1.18983877075477;1.08683626139049;1.29284128011905
"2021-01-10";1.14012245074924;1.04964668887245;1.23059821262603
"2021-01-11";1.098164942317;1.02584560394429;1.1704842806897
"2021-01-12";1.07658848160219;1.02042301502319;1.13275394818119
"2021-01-13";1.05557259049349;1.01038715263761;1.10075802834938
"2021-01-14";1.03755481797237;1.00065829308111;1.07445134286362
"2021-01-15";1.03950012330889;1.00779795713717;1.07120228948061
"2021-01-16";1.03557104945702;1.00712311599333;1.0640189829207
"2021-01-17";1.03757539176916;1.01157468148485;1.06357610205347
"2021-01-18";1.04280846758324;1.0177236398593;1.06789329530717
"2021-01-19";1.03993758038401;1.0147955080037;1.06507965276432
"2021-01-20";1.03697926597784;1.01217255720578;1.0617859747499
"2021-01-21";1.0345276448409;1.00995218409111;1.05910310559068
"2021-01-22";1.02397149896768;1.00078437098494;1.04715862695041
"2021-01-23";1.01093020800448;0.989729521343448;1.03213089466551
"2021-01-24";0.998323575382107;0.97908065440737;1.01756649635685
"2021-01-25";0.987722222596408;0.968248435721635;1.00719600947118
"2021-01-26";0.974367157856083;0.953674349999993;0.995059965712173
"2021-01-27";0.95791868739223;0.935170779282032;0.980666595502429
"2021-01-28";0.952997617508096;0.926535560972611;0.979459674043581
"2021-01-29";0.93767979042676;0.908742523903099;0.96661705695042
"2021-01-30";0.928355914269805;0.895799984915131;0.960911843624479
"2021-01-31";0.923977198693355;0.888685428466178;0.959268968920533
"2021-02-01";0.932050815057466;0.894251861885783;0.969849768229149
"2021-02-02";0.93539532878071;0.898927941946532;0.971862715614888
"2021-02-03";0.93827071642956;0.903405355860031;0.973136076999088
"2021-02-04";0.937533433003603;0.90470727503427;0.970359590972937
"2021-02-05";0.950216313457474;0.917446463298921;0.982986163616027
"2021-02-06";0.970645869146348;0.940764385106737;1.00052735318596
"2021-02-07";0.982792879605726;0.957775105108867;1.00781065410259
"2021-02-08";0.971317092348402;0.949253221824408;0.993380962872395
"2021-02-09";0.979535252913662;0.957021021222806;1.00204948460452
"2021-02-10";0.995415880285921;0.973229596856831;1.01760216371501
"2021-02-11";0.994652344542496;0.973604796050843;1.01569989303415
"2021-02-12";0.988017686568253;0.967821015223089;1.00821435791342
"2021-02-13";0.983701147265282;0.964427473508739;1.00297482102183
"2021-02-14";0.989208470602715;0.970383025389506;1.00803391581592
"2021-02-15";0.98780300021731;0.968502911546559;1.00710308888806
"2021-02-16";0.983526303741472;0.963168144543541;1.0038844629394
"2021-02-17";0.982614589622564;0.961666381202435;1.00356279804269
"2021-02-18";0.988955137664586;0.968442050581144;1.00946822474803
"2021-02-19";1.00534455649643;0.98478138386212;1.02590772913075
"2021-02-20";1.01850888291165;0.998314977047622;1.03870278877569
"2021-02-21";1.02740479852826;1.0071920169776;1.04761758007893
"2021-02-22";1.05024031757268;1.02723518239478;1.07324545275057
"2021-02-23";1.05802227739146;1.03000959389276;1.08603496089016
"2021-02-24";1.06091615074037;1.02894092747328;1.09289137400745
"2021-02-25";1.070810990435;1.0365212051366;1.10510077573339
"2021-02-26";1.07560757387054;1.03813439222601;1.11308075551508
"2021-02-27";1.07859448480925;1.03904079947757;1.11814817014094
"2021-02-28";1.08212022507683;1.04190830278615;1.12233214736751
"2021-03-01";1.10249010020736;1.06045351670166;1.14452668371307
"2021-03-02";1.1136107017492;1.06595544113137;1.16126596236703
"2021-03-03";1.11936864046487;1.06643960604699;1.17229767488276
"2021-03-04";1.12174493107327;1.06547380326997;1.17801605887656
"2021-03-05";1.12922684088844;1.07100584686758;1.18744783490929
"2021-03-06";1.13052656960353;1.0700870525838;1.19096608662325
"2021-03-07";1.12005787684098;1.05938520587747;1.18073054780449
"2021-03-08";1.10797085293333;1.05056315776837;1.16537854809829
"2021-03-09";1.10878692727703;1.05567896460978;1.16189488994429
"2021-03-10";1.11360367257299;1.06205078822895;1.16515655691702
"2021-03-11";1.10758675512211;1.05600848467395;1.15916502557027
"2021-03-12";1.10588222282147;1.05585059064166;1.15591385500128
"2021-03-13";1.10156867602031;1.05285166789608;1.15028568414455
"2021-03-14";1.09757201492383;1.05081723761515;1.14432679223251
"2021-03-15";1.11207320273664;1.06622438934742;1.15792201612585
"2021-03-16";1.11120842961647;1.06268268537799;1.15973417385495
"2021-03-17";1.1079434338303;1.05871265748413;1.15717421017646
"2021-03-18";1.10490556240602;1.0562235390598;1.15358758575224
"2021-03-19";1.10265569409894;1.05510893046505;1.15020245773282
"2021-03-20";1.09614762800845;1.04968731375152;1.14260794226537
"2021-03-21";1.0897484769233;1.04585152260229;1.13364543124431
"2021-03-22";1.08604251322504;1.04426943697423;1.12781558947585
"2021-03-23";1.08401972195515;1.04439517592443;1.12364426798587
"2021-03-24";1.07584105539892;1.03763420142598;1.11404790937185
"2021-03-25";1.07441930869274;1.03871535792302;1.11012325946245
"2021-03-26";1.07477610285377;1.04029660914898;1.10925559655856
"2021-03-27";1.06010926490156;1.02685247377394;1.09336605602918
"2021-03-28";1.04450744374798;1.01510559520086;1.0739092922951
"2021-03-29";1.04286425812125;1.01732432235015;1.06840419389235
"2021-03-30";1.03299907416375;1.00937658876105;1.05662155956645
"2021-03-31";1.02386885813233;1.00282192760345;1.04491578866121
"2021-04-01";1.03435325681508;1.01488322314992;1.05382329048024
"2021-04-02";0.995665240880431;0.976982158693703;1.01434832306716
"2021-04-03";0.996840990457008;0.979591036630943;1.01409094428307
"2021-04-04";1.00661618711063;0.989482624571079;1.02374974965019
"2021-04-05";1.00717553027965;0.991093839077561;1.02325722148174
"2021-04-06";1.01014148567328;0.995074162898705;1.02520880844785
"2021-04-07";1.00934550314581;0.995018136029194;1.02367287026242
"2021-04-08";0.988965044549103;0.974288977764663;1.00364111133354
"2021-04-09";1.01198375180382;0.995838950085731;1.02812855352192
"2021-04-10";1.01057492224019;0.996172009133148;1.02497783534724
"2021-04-11";0.997462349340722;0.983183479320795;1.01174121936065
"2021-04-12";0.983238436857608;0.968851756908589;0.997625116806626
"2021-04-13";0.973972562894001;0.958492778797425;0.989452346990578
"2021-04-14";0.97293261693307;0.955400525550428;0.990464708315713
"2021-04-15";0.974626706360618;0.955829909814108;0.993423502907129
"2021-04-16";0.972620716745659;0.953667132153318;0.991574301338001
"2021-04-17";0.968158589664237;0.949188821613061;0.987128357715413
"2021-04-18";0.967684075562861;0.948058792240276;0.987309358885446
"2021-04-19";0.961432148945414;0.941262316684778;0.981601981206051
"2021-04-20";0.964060483591777;0.942916653797262;0.985204313386292
"2021-04-21";0.957836930778746;0.936565200468396;0.979108661089096
"2021-04-22";0.948523883148965;0.926435485908181;0.970612280389749
"2021-04-23";0.945429810795253;0.920997308602198;0.969862312988307
"2021-04-24";0.94681887288293;0.921009458479225;0.972628287286634
"2021-04-25";0.947108307217469;0.921398006637941;0.972818607796997
"2021-04-26";0.942343736231373;0.916457246190916;0.96823022627183
"2021-04-27";0.931648708564566;0.905315914901225;0.957981502227908
"2021-04-28";0.929337368139474;0.900247139309826;0.958427596969123
"2021-04-29";0.922370257515518;0.892041733338534;0.952698781692502
"2021-04-30";0.91934370549639;0.887054320637775;0.951633090355006
"2021-05-01";0.917896379365542;0.884274094093683;0.951518664637402
"2021-05-02";0.928252098690763;0.893472780679983;0.963031416701544
"2021-05-03";0.937799458263379;0.90454061328604;0.971058303240718
"2021-05-04";0.946214146782483;0.915879576379432;0.976548717185535
"2021-05-05";0.958750738562161;0.930913142792058;0.986588334332265
"2021-05-06";0.97794770489747;0.952869796937267;1.00302561285767
"2021-05-07";0.991231638385342;0.969925097557367;1.01253817921332
"2021-05-08";1.00061037053185;0.980924708072955;1.02029603299075
"2021-05-09";1.00715024761605;0.987856561120243;1.02644393411185
"2021-05-10";1.0235480484112;1.00377432445153;1.04332177237087
"2021-05-11";1.0351999423268;1.01323626871849;1.0571636159351
"2021-05-12";1.04290653267735;1.01741199839241;1.06840106696229
"2021-05-13";1.04449718023155;1.01692958793026;1.07206477253284
"2021-05-14";1.05562840013065;1.02715288699731;1.08410391326399
"2021-05-15";1.06281421898868;1.03182997889343;1.09379845908394
"2021-05-16";1.06824489520518;1.03500986151854;1.10147992889183
