"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-06-21";15;15.2611955098965;9.1130855578914;20.3383443734878
"2020-06-22";15;22.1629447463409;15.4595216373805;29.3820157867598
"2020-06-23";15;19.7433659910357;13.4762603625402;27.3690055927968
"2020-06-24";15;16.8180556106461;11.0566816072349;24.1957875530522
"2020-06-25";15;19.6838681527904;13.8729126175082;24.6420213398913
"2020-06-26";15;21.2208956407917;15.3901074927611;27.7656578477649
"2020-06-27";15;21.5481337511404;17.7501884098211;27.378921899171
"2020-06-28";15;20.8440759985721;15.3306096545159;27.7854904605133
"2020-06-29";15;22.8967514180318;17.6708579588275;29.7489191226052
"2020-06-30";15;27.1210979334418;18.6426559834993;35.4507952877712
"2020-07-01";15;28.459799293959;21.3894728491531;36.5019237634366
"2020-07-02";15;22.0836142953473;15.0529530760382;27.378921899171
