"fecha";"region";"servicio.salud";"r.estimado";"r.liminf";"r.lisup"
"2021-04-13";9;91012;1.09517219779271;0.971856748507357;1.21848764707807
"2021-04-14";9;91012;1.13328765599257;1.00477155172861;1.26180376025652
"2021-04-15";9;91012;1.14110833292142;1.01188338736165;1.27033327848119
"2021-04-16";9;91012;1.1220751325183;0.993285390305033;1.25086487473157
"2021-04-17";9;91012;1.09580985742605;0.969767538126009;1.22185217672609
"2021-04-18";9;91012;1.08743873477368;0.972738809336394;1.20213866021097
"2021-04-19";9;91012;1.09030973006574;0.975936532187776;1.20468292794371
"2021-04-20";9;91012;1.11788748775364;1.00304728590301;1.23272768960428
"2021-04-21";9;91012;1.0906934847621;0.971809530783139;1.20957743874105
"2021-04-22";9;91012;1.08781694856892;0.973492196052924;1.20214170108492
"2021-04-23";9;91012;1.09705511880576;0.984445867603151;1.20966437000836
"2021-04-24";9;91012;1.12917833064559;1.01331310363628;1.24504355765491
"2021-04-25";9;91012;1.09803724419833;0.985099582275283;1.21097490612138
"2021-04-26";9;91012;1.05197328192566;0.942678813752675;1.16126775009865
"2021-04-27";9;91012;1.0042261547003;0.899087105002318;1.10936520439828
"2021-04-28";9;91012;0.992703914745572;0.890298270793199;1.09510955869795
"2021-04-29";9;91012;0.962919124504124;0.8669236746643;1.05891457434395
"2021-04-30";9;91012;0.94064567657633;0.847455007604292;1.03383634554837
"2021-05-01";9;91012;0.904547859397877;0.808414272279173;1.00068144651658
"2021-05-02";9;91012;0.936952002204457;0.830271059772973;1.04363294463594
"2021-05-03";9;91012;0.944803394389056;0.839338829505021;1.05026795927309
"2021-05-04";9;91012;0.940063233320042;0.833640785093628;1.04648568154646
"2021-05-05";9;91012;0.947947272494991;0.840634565697955;1.05525997929203
"2021-05-06";9;91012;0.974084686011707;0.866076697293703;1.08209267472971
"2021-05-07";9;91012;1.00756942070873;0.901152421935581;1.11398641948188
"2021-05-08";9;91012;1.01018897531607;0.90547269779376;1.11490525283838
"2021-05-09";9;91012;1.01319979236777;0.910318699952902;1.11608088478264
"2021-05-10";9;91012;1.02519113344067;0.923125971811962;1.12725629506937
"2021-05-11";9;91012;1.02809250587286;0.924314784041776;1.13187022770394
"2021-05-12";9;91012;1.02132138989058;0.916350159464312;1.12629262031686
"2021-05-13";9;91012;0.978984902033145;0.876227394209343;1.08174240985695
"2021-05-14";9;91012;0.9831223869577;0.883520012534706;1.08272476138069
"2021-05-15";9;91012;0.99248051299503;0.892633602568067;1.09232742342199
"2021-05-16";9;91012;0.966082803462544;0.867754668589892;1.0644109383352
"2021-05-17";9;91012;0.944933986993694;0.844777238830851;1.04509073515654
"2021-05-18";9;91012;0.928570994734385;0.828265339425102;1.02887665004367
"2021-05-19";9;91012;0.912451883244621;0.81107056303636;1.01383320345288
"2021-05-20";9;91012;0.917204650290496;0.811046267823707;1.02336303275728
"2021-05-21";9;91012;0.85940188018512;0.75868526792996;0.960118492440281
"2021-05-22";9;91012;0.837680599637331;0.733612887368329;0.941748311906333
"2021-05-23";9;91012;0.851778087167881;0.739441031101763;0.964115143234
"2021-05-24";9;91012;0.850675910334934;0.735952059778596;0.965399760891272
"2021-05-25";9;91012;0.896343930917673;0.77576479740001;1.01692306443534
"2021-05-26";9;91012;0.919960788656007;0.796010205495465;1.04391137181655
"2021-05-27";9;91012;0.94758815866915;0.824001342205103;1.0711749751332
"2021-05-28";9;91012;0.988389239478829;0.857713963918241;1.11906451503942
"2021-05-29";9;91012;0.987591258992158;0.86884162362908;1.10634089435524
"2021-05-30";9;91012;0.991593676297835;0.876505911851849;1.10668144074382
"2021-05-31";9;91012;0.990539334285017;0.877230871425076;1.10384779714496
"2021-06-01";9;91012;0.948668738351248;0.83350319901368;1.06383427768882
"2021-06-02";9;91012;0.945691137877096;0.827888660884745;1.06349361486945
"2021-06-03";9;91012;0.912491682945931;0.794827595291936;1.03015577059993
"2021-06-04";9;91012;0.917577619006144;0.795010923358744;1.04014431465354
"2021-06-05";9;91012;0.930002724034243;0.812924196748006;1.04708125132048
"2021-06-06";9;91012;0.945790636957536;0.827597967535486;1.06398330637959
"2021-06-07";9;91012;0.934053123731803;0.818229919460492;1.04987632800311
"2021-06-08";9;91012;0.928804774935097;0.807482847533925;1.05012670233627
"2021-06-09";9;91012;0.889655895849612;0.766082350730472;1.01322944096875
"2021-06-10";9;91012;0.878355960093509;0.755479228364755;1.00123269182226
"2021-06-11";9;91012;0.840487384868459;0.715139902607208;0.965834867129711
"2021-06-12";9;91012;0.837564508447741;0.710124794490747;0.965004222404735
"2021-06-13";9;91012;0.811369787737745;0.685372690790313;0.937366884685177
"2021-06-14";9;91012;0.810849308071757;0.679838845673656;0.941859770469858
"2021-06-15";9;91012;0.818911144788535;0.679130093508282;0.958692196068788
"2021-06-16";9;91012;0.841168694463255;0.695325341382448;0.987012047544063
"2021-06-17";9;91012;0.880096314878145;0.728970764678377;1.03122186507791
"2021-06-18";9;91012;0.913802703886921;0.761283938434156;1.06632146933968
"2021-06-19";9;91012;0.941281704761414;0.795929247742475;1.08663416178035
"2021-06-20";9;91012;0.984736969024759;0.842452232425183;1.12702170562434
"2021-06-21";9;91012;1.02994657853243;0.880452977721104;1.17944017934375
"2021-06-22";9;91012;1.0339860733401;0.882831657197431;1.18514048948277
"2021-06-23";9;91012;1.01037600643999;0.860623044710803;1.16012896816917
"2021-06-24";9;91012;0.989563128790405;0.84559235095933;1.13353390662148
"2021-06-25";9;91012;0.945139690489991;0.806263158092513;1.08401622288747
"2021-06-26";9;91012;0.909878497456011;0.773018316752973;1.04673867815905
"2021-06-27";9;91012;0.870347051106017;0.736290455053914;1.00440364715812
"2021-06-28";9;91012;0.824298745828101;0.684103199082823;0.964494292573378
"2021-06-29";9;91012;0.807359522074256;0.65721962215412;0.957499421994392
"2021-06-30";9;91012;0.812783331965967;0.650944153016055;0.974622510915879
"2021-07-01";9;91012;0.841459687732938;0.678116737527839;1.00480263793804
"2021-07-02";9;91012;0.852071961820118;0.694795315357298;1.00934860828294
"2021-07-03";9;91012;0.857536305516164;0.70795527889835;1.00711733213398
"2021-07-04";9;91012;0.868422613505032;0.715523303612692;1.02132192339737
