"fecha";"region";"servicio.salud";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-04";14;141011;0.972069929897619;0.240245419936674;2.21765003018468
"2020-04-05";14;141011;0.93387706826666;0.246405558909409;2.21765003018468
"2020-04-06";14;141011;1.42915224167457;0.246405558909409;2.7104611480035
"2020-04-07";14;141011;1.25420429484889;0.246405558909409;2.46405558909409
"2020-04-08";14;141011;1.04599159757044;0.240245419936674;2.21765003018468
"2020-04-09";14;141011;0.943733290623036;0;2.21765003018468
"2020-04-10";14;141011;0.736752621139133;0;1.72483891236586
"2020-04-11";14;141011;0.731824509960945;0;1.7309990513386
"2020-04-12";14;141011;0.692399620535439;0;1.72483891236586
"2020-04-13";14;141011;0.908004484581172;0.240245419936674;1.97124447127527
"2020-04-14";14;141011;0.843939039264726;0;1.97124447127527
"2020-04-15";14;141011;0.760161149235527;0;1.7309990513386
"2020-04-16";14;141011;0.697327731713627;0;1.48459349242919
"2020-04-17";14;141011;0.632030258602634;0;1.47843335345645
"2020-04-18";14;141011;0.58767725799894;0;1.47843335345645
"2020-04-19";14;141011;0.547020340778888;0;1.47843335345645
"2020-04-20";14;141011;0.69609570391908;0;1.7309990513386
"2020-04-21";14;141011;0.633262286397181;0;1.72483891236586
"2020-04-22";14;141011;0.614781869478976;0;1.47843335345645
"2020-04-23";14;141011;0.571660896669829;0;1.23818793351978
"2020-04-24";14;141011;0.50882747914793;0;1.23202779454705
"2020-04-25";14;141011;0.503899367969741;0;1.23202779454705
"2020-04-26";14;141011;0.459546367366048;0;1.23818793351978
"2020-04-27";14;141011;0.673919203617234;0;1.72483891236586
"2020-04-28";14;141011;0.619709980657164;0;1.72483891236586
"2020-04-29";14;141011;0.486650978846083;0;1.47843335345645
"2020-04-30";14;141011;0.496507201202459;0;1.47843335345645
"2020-05-01";14;141011;0.428745672502372;0;0.985622235637636
"2020-05-02";14;141011;0.397944977638696;0;1.23202779454705
"2020-05-03";14;141011;0.459546367366048;0;1.23202779454705
"2020-05-04";14;141011;0.588909285793488;0;1.48459349242919
"2020-05-05";14;141011;0.611085786095334;0;1.47843335345645
"2020-05-06";14;141011;0.622174036246258;0;1.72483891236586
"2020-05-07";14;141011;0.709648009659098;0;1.48459349242919
"2020-05-08";14;141011;0.756465065851886;0;1.7309990513386
"2020-05-09";14;141011;0.752768982468245;0;1.97124447127527
"2020-05-10";14;141011;0.789729816304656;0;1.72483891236586
"2020-05-11";14;141011;1.25666835043799;0.246405558909409;2.46405558909409
"2020-05-12";14;141011;1.37863910209814;0.246405558909409;2.71662128697624
"2020-05-13";14;141011;1.48336146463464;0.246405558909409;2.95686670691291
"2020-05-14";14;141011;1.73469513472224;0.486650978846083;3.20327226582232
"2020-05-15";14;141011;2.06118250027721;0.492811117818818;3.94248894255054
"2020-05-16";14;141011;2.37042147670851;0.739216676728227;3.94864908152328
"2020-05-17";14;141011;3.00245173531115;1.23202779454705;4.92811117818818
"2020-05-18";14;141011;3.6899232446684;1.97124447127527;5.66732785491641
"2020-05-19";14;141011;3.20820037700051;1.47843335345645;5.18067687607033
"2020-05-20";14;141011;2.83859203863639;1.47843335345645;4.68786575825151
"2020-05-21";14;141011;2.24475464166472;0.739216676728227;3.70224352261387
"2020-05-22";14;141011;2.21518597459559;0.739216676728227;4.43530006036936
"2020-05-23";14;141011;2.1683689184028;0.739216676728227;3.94864908152328
"2020-05-24";14;141011;1.78767232988776;0.492811117818818;3.69608338364113
"2020-05-25";14;141011;3.28705015585152;1.47843335345645;5.66732785491641
"2020-05-26";14;141011;3.17616765434228;1.23202779454705;5.91989355279855
"2020-05-27";14;141011;2.78807889905996;0.985622235637636;4.68170561927877
"2020-05-28";14;141011;2.48869614498503;1.23202779454705;4.18889450145995
"2020-05-29";14;141011;1.93921174861705;0.492811117818818;3.45583796370446
"2020-05-30";14;141011;1.98972488819348;0.733056537755492;3.69608338364113
"2020-05-31";14;141011;1.95769216553525;0.733056537755492;3.69608338364113
"2020-06-01";14;141011;3.30922665615336;1.71867877339313;5.42708243497973
"2020-06-02";14;141011;3.04680473591484;1.47227321448372;5.66732785491641
"2020-06-03";14;141011;2.87678490026735;0.985622235637636;4.92811117818818
"2020-06-04";14;141011;2.65871598063252;1.22586765557431;4.69402589722424
"2020-06-05";14;141011;2.48376803380684;0.985622235637636;4.18889450145995
"2020-06-06";14;141011;2.65625192504343;0.985622235637636;4.68170561927877
"2020-06-07";14;141011;2.36179728214669;0.985622235637636;4.19505464043269
"2020-06-08";14;141011;3.66035457759927;1.71867877339313;5.91373341382582
"2020-06-09";14;141011;3.60121724346101;1.97124447127527;5.66732785491641
"2020-06-10";14;141011;4.02626683257974;1.97124447127527;6.65295009055404
"2020-06-11";14;141011;4.11990094496532;2.21148989121195;6.16013897273522
"2020-06-12";14;141011;3.40902090751167;1.72483891236586;5.66732785491641
"2020-06-13";14;141011;2.77452659331995;1.22586765557431;4.4414601993421
"2020-06-14";14;141011;2.39136594921581;0.985622235637636;3.94864908152328
"2020-06-15";14;141011;3.3363312676334;1.47843335345645;5.420922296007
"2020-06-16";14;141011;2.76590239875812;0.985622235637636;4.68786575825151
"2020-06-17";14;141011;2.56754592383604;0.739216676728227;4.43530006036936
"2020-06-18";14;141011;2.16467283501916;0.739216676728227;3.94248894255054
"2020-06-19";14;141011;2.40491825495583;0.985622235637636;4.43530006036936
"2020-06-20";14;141011;2.25091478063745;0.739216676728227;3.70224352261387
"2020-06-21";14;141011;1.87268224771151;0.492811117818818;3.69608338364113
"2020-06-22";14;141011;2.80409526038907;1.23202779454705;4.92811117818818
"2020-06-23";14;141011;2.80163120479998;0.985622235637636;4.68786575825151
"2020-06-24";14;141011;2.22997030813015;0.979462096664901;4.18889450145995
"2020-06-25";14;141011;2.02791774982444;0.739216676728227;3.69608338364113
"2020-06-26";14;141011;1.69157416191309;0.492811117818818;3.20327226582232
"2020-06-27";14;141011;1.6472211613094;0.492811117818818;2.96302684588564
"2020-06-28";14;141011;1.46734510330553;0.246405558909409;2.71662128697624
"2020-06-29";14;141011;2.12771200118275;0.739216676728227;3.70224352261387
"2020-06-30";14;141011;1.66446955043306;0.492811117818818;3.20327226582232
"2020-07-01";14;141011;1.58808382717114;0.492811117818818;3.20327226582232
"2020-07-02";14;141011;1.55974718789656;0.492811117818818;2.95686670691291
"2020-07-03";14;141011;1.47596929786736;0.492811117818818;2.95686670691291
"2020-07-04";14;141011;1.39958357460544;0.246405558909409;2.7104611480035
"2020-07-05";14;141011;1.44270454741459;0.246405558909409;2.71662128697624
"2020-07-06";14;141011;2.5219608954378;1.23202779454705;4.43530006036936
"2020-07-07";14;141011;2.08582305616815;0.739216676728227;3.94248894255054
"2020-07-08";14;141011;1.97740461024801;0.739216676728227;3.69608338364113
"2020-07-09";14;141011;2.10676752867545;0.739216676728227;3.94248894255054
"2020-07-10";14;141011;2.04639816674264;0.492811117818818;3.69608338364113
"2020-07-11";14;141011;2.15112052927914;0.979462096664901;3.69608338364113
"2020-07-12";14;141011;1.92689147067158;0.739216676728227;3.69608338364113
"2020-07-13";14;141011;3.15891926521862;1.47227321448372;5.18067687607033
"2020-07-14";14;141011;2.5034804785196;0.739216676728227;4.43530006036936
"2020-07-15";14;141011;2.12894402897729;0.739216676728227;3.94248894255054
"2020-07-16";14;141011;1.64845318910395;0.492811117818818;3.20327226582232
"2020-07-17";14;141011;1.69527024529673;0.492811117818818;3.20327226582232
"2020-07-18";14;141011;1.40697574137273;0.246405558909409;2.95686670691291
"2020-07-19";14;141011;1.33675015708354;0.246405558909409;2.47021572806683
"2020-07-20";14;141011;1.88869860904062;0.492811117818818;3.45583796370446
"2020-07-21";14;141011;1.76672785738046;0.492811117818818;3.20327226582232
"2020-07-22";14;141011;1.68418199514581;0.739216676728227;3.20943240479505
"2020-07-23";14;141011;1.64598913351485;0.492811117818818;2.95686670691291
"2020-07-24";14;141011;1.55974718789656;0.492811117818818;3.20327226582232
"2020-07-25";14;141011;1.3121096011926;0.246405558909409;2.7104611480035
"2020-07-26";14;141011;1.30471743442532;0.246405558909409;2.46405558909409
"2020-07-27";14;141011;1.9589241933298;0.492811117818818;3.44967782473173
"2020-07-28";14;141011;1.94413985979524;0.733056537755492;3.44967782473173
"2020-07-29";14;141011;1.65091724469304;0.492811117818818;3.20943240479505
"2020-07-30";14;141011;1.7704239407641;0.492811117818818;3.44967782473173
"2020-07-31";14;141011;1.60902829967844;0.492811117818818;2.96302684588564
"2020-08-01";14;141011;1.65954143925487;0.486650978846083;3.44967782473173
"2020-08-02";14;141011;1.35153449061811;0.246405558909409;2.71662128697624
"2020-08-03";14;141011;2.19793758547193;0.985622235637636;3.94248894255054
"2020-08-04";14;141011;2.05379033350992;0.979462096664901;3.69608338364113
"2020-08-05";14;141011;2.28541155888477;0.985622235637636;4.19505464043269
"2020-08-06";14;141011;2.02545369423534;0.739216676728227;3.69608338364113
"2020-08-07";14;141011;2.07350277822268;0.733056537755492;3.69608338364113
"2020-08-08";14;141011;1.63736493895302;0.492811117818818;3.20943240479505
"2020-08-09";14;141011;1.48582552022374;0.246405558909409;2.95686670691291
"2020-08-10";14;141011;2.50594453410869;1.22586765557431;4.68170561927877
"2020-08-11";14;141011;2.11292766764818;0.733056537755492;3.69608338364113
"2020-08-12";14;141011;1.82216910813508;0.492811117818818;3.20327226582232
"2020-08-13";14;141011;1.57699557702022;0.246405558909409;2.95686670691291
"2020-08-14";14;141011;1.48828957581283;0.246405558909409;2.7104611480035
"2020-08-15";14;141011;1.37371099091996;0.246405558909409;2.95686670691291
"2020-08-16";14;141011;1.45748888094915;0.246405558909409;2.95686670691291
"2020-08-17";14;141011;2.0845910283736;0.739216676728227;3.94248894255054
"2020-08-18";14;141011;2.14126430692276;0.733056537755492;3.94248894255054
"2020-08-19";14;141011;1.95769216553525;0.492811117818818;3.69608338364113
"2020-08-20";14;141011;1.88869860904062;0.492811117818818;3.69608338364113
"2020-08-21";14;141011;1.78520827429867;0.486650978846083;3.44967782473173
"2020-08-22";14;141011;1.59424396614388;0.492811117818818;3.20943240479505
"2020-08-23";14;141011;1.63366885556938;0.492811117818818;3.20943240479505
"2020-08-24";14;141011;2.56631389604149;1.23202779454705;4.4414601993421
