"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2022-03-03";3;33;0.881220740976958;0.784687490467317;0.9777539914866
"2022-03-04";3;33;0.842744150513369;0.74669946420406;0.938788836822678
"2022-03-05";3;33;0.86082999956008;0.757411310017436;0.964248689102725
"2022-03-06";3;33;0.889226950875689;0.78585695645585;0.992596945295527
"2022-03-07";3;33;0.838585890518118;0.734654151804289;0.942517629231947
"2022-03-08";3;33;0.811066324964459;0.700694731482454;0.921437918446464
"2022-03-09";3;33;0.795628981896641;0.68047766424098;0.910780299552301
"2022-03-10";3;33;0.779424003831274;0.665196819571731;0.893651188090816
"2022-03-11";3;33;0.782324893113023;0.66231955918968;0.902330227036366
"2022-03-12";3;33;0.764446647556671;0.646098711506871;0.88279458360647
"2022-03-13";3;33;0.765355702195677;0.643364997741263;0.88734640665009
"2022-03-14";3;33;0.751056509974532;0.625214337256565;0.876898682692498
"2022-03-15";3;33;0.732213974489786;0.605900043927208;0.858527905052363
"2022-03-16";3;33;0.737171750524285;0.602700006784732;0.871643494263838
"2022-03-17";3;33;0.752270197908894;0.613699629303286;0.890840766514502
"2022-03-18";3;33;0.768158858710886;0.624179323490276;0.912138393931496
"2022-03-19";3;33;0.798858355375495;0.650812843388996;0.946903867361995
"2022-03-20";3;33;0.813479441736972;0.672777255526458;0.954181627947485
"2022-03-21";3;33;0.815255350244028;0.671016228014516;0.95949447247354
"2022-03-22";3;33;0.806965510572871;0.664504387828754;0.949426633316988
"2022-03-23";3;33;0.802620084172477;0.657081954332027;0.948158214012928
"2022-03-24";3;33;0.802738096750264;0.656490600031744;0.948985593468783
"2022-03-25";3;33;0.801323578713322;0.653924939431887;0.948722217994757
"2022-03-26";3;33;0.79551590341472;0.644192757545708;0.946839049283732
"2022-03-27";3;33;0.798296642121487;0.643833306660193;0.952759977582781
"2022-03-28";3;33;0.711387958043824;0.561276820301435;0.861499095786214
"2022-03-29";3;33;0.715466310529291;0.552814388994127;0.878118232064455
"2022-03-30";3;33;0.672862587183279;0.511809548205523;0.833915626161035
"2022-03-31";3;33;0.669319701044231;0.500486801950668;0.838152600137794
"2022-04-01";3;33;0.650894053777089;0.480859404561031;0.820928702993147
"2022-04-02";3;33;0.653235309224642;0.476064682925257;0.830405935524026
"2022-04-03";3;33;0.656450026226621;0.478620675510824;0.834279376942418
"2022-04-04";3;33;0.643318796190141;0.458473003265594;0.828164589114688
"2022-04-05";3;33;0.633765600666271;0.440606055531984;0.826925145800558
"2022-04-06";3;33;0.689879168018083;0.475852579911501;0.903905756124666
"2022-04-07";3;33;0.667040340411264;0.454504131147083;0.879576549675445
"2022-04-08";3;33;0.66204737332982;0.447878143398463;0.876216603261177
"2022-04-09";3;33;0.674479949861722;0.453722333237206;0.895237566486238
"2022-04-10";3;33;0.74565450550645;0.511964184944413;0.979344826068487
"2022-04-11";3;33;0.840284020023504;0.590633674876126;1.08993436517088
"2022-04-12";3;33;0.891665008451121;0.624070941169787;1.15925907573245
"2022-04-13";3;33;0.865081501835138;0.592977060119856;1.13718594355042
"2022-04-14";3;33;0.908214525606786;0.631947746441911;1.18448130477166
"2022-04-15";3;33;0.908784978453462;0.645966746609059;1.17160321029786
"2022-04-16";3;33;0.91293942027716;0.65688409289023;1.16899474766409
"2022-04-17";3;33;0.878444512617638;0.626548020433243;1.13034100480203
"2022-04-18";3;33;0.788574193537252;0.539311060304012;1.03783732677049
"2022-04-19";3;33;0.706055422245197;0.462880194529348;0.949230649961046
"2022-04-20";3;33;0.696022875623826;0.442030558668372;0.95001519257928
"2022-04-21";3;33;0.695999649625397;0.430851886974199;0.961147412276595
"2022-04-22";3;33;0.754302938677902;0.476647530363449;1.03195834699236
"2022-04-23";3;33;0.793959823424481;0.506607574930777;1.08131207191818
"2022-04-24";3;33;0.845961663929219;0.551919518528573;1.14000380932986
"2022-04-25";3;33;0.953364462986865;0.608523436224256;1.29820548974947
"2022-04-26";3;33;1.03752230321376;0.683514474890574;1.39153013153695
"2022-04-27";3;33;1.13476474930027;0.770603474203658;1.49892602439688
"2022-04-28";3;33;1.1699545918076;0.796448620501665;1.54346056311354
"2022-04-29";3;33;1.15287511274664;0.79501523923325;1.51073498626003
"2022-04-30";3;33;1.12529064836614;0.789275706833991;1.46130558989828
"2022-05-01";3;33;1.11360377486586;0.799186682753277;1.42802086697844
"2022-05-02";3;33;1.05124385880942;0.722655628880978;1.37983208873786
"2022-05-03";3;33;1.03901236097931;0.717535709344022;1.36048901261459
"2022-05-04";3;33;0.970056292007241;0.652302283119619;1.28781030089486
"2022-05-05";3;33;0.979105517972056;0.653993711128837;1.30421732481527
"2022-05-06";3;33;0.976867330471136;0.66488122381331;1.28885343712896
"2022-05-07";3;33;1.00150713882611;0.690119352752616;1.3128949248996
"2022-05-08";3;33;1.00988386936758;0.709128200242432;1.31063953849273
"2022-05-09";3;33;1.03850638752342;0.731264629170703;1.34574814587614
"2022-05-10";3;33;1.05655129919603;0.743138912612055;1.36996368578
"2022-05-11";3;33;1.0962580526653;0.774575051885999;1.4179410534446
"2022-05-12";3;33;1.09494583179635;0.763899876312554;1.42599178728015
"2022-05-13";3;33;1.17773359748021;0.841983663116321;1.5134835318441
"2022-05-14";3;33;1.23324460082876;0.899108923967596;1.56738027768991
"2022-05-15";3;33;1.29497679238934;0.943516532894443;1.64643705188424
"2022-05-16";3;33;1.42646122036056;1.02931241885861;1.82361002186251
"2022-05-17";3;33;1.55351427526185;1.11958036258853;1.98744818793518
"2022-05-18";3;33;1.63816692404905;1.16177754187037;2.11455630622773
"2022-05-19";3;33;1.63423020906756;1.14991450088163;2.1185459172535
"2022-05-20";3;33;1.5317507513186;1.0707029445385;1.99279855809869
"2022-05-21";3;33;1.45415612117487;1.04480536863242;1.86350687371731
"2022-05-22";3;33;1.3810711107795;1.0234620787099;1.73868014284909
"2022-05-23";3;33;1.32590731396466;1.0049555859634;1.64685904196593
"2022-05-24";3;33;1.27016085580285;0.985315297705547;1.55500641390016
