fecha,positividad
2020-05-25,0.3758805210377353
2020-05-26,0.3775314062108316
2020-05-27,0.37856440448418377
2020-05-28,0.37465107063708153
2020-05-29,0.3723049455923149
2020-05-30,0.37277026412215225
2020-05-31,0.3686666018104651
2020-06-01,0.36679685163934855
2020-06-02,0.36379508057831084
2020-06-03,0.35915611418971455
2020-06-04,0.3603773682799872
2020-06-05,0.3573755692462957
2020-06-06,0.35471463243247364
2020-06-07,0.3519568636956497
2020-06-08,0.3472780290894019
2020-06-09,0.34119085126301846
2020-06-10,0.3395523630972718
2020-06-11,0.33096863801004434
2020-06-12,0.32562170064364443
2020-06-13,0.3190082605486984
2020-06-14,0.31683251314957833
2020-06-15,0.31446526127411006
2020-06-16,0.3150313643567294
2020-06-17,0.3125491596886788
2020-06-18,0.30943536969596347
2020-06-19,0.3049912261381213
2020-06-20,0.30236596277895345
2020-06-21,0.29495364930073287
2020-06-22,0.29131216523760367
2020-06-23,0.28609591917083
2020-06-24,0.28037910210742534
2020-06-25,0.27609047342074183
2020-06-26,0.2723475504535506
2020-06-27,0.26719445957251037
2020-06-28,0.26587539861552034
2020-06-29,0.26176013434893053
2020-06-30,0.258421652464263
2020-07-01,0.25457903201354465
2020-07-02,0.24956224018229684
2020-07-03,0.24483432097172347
2020-07-04,0.2345032510808631
2020-07-05,0.22571122753372694
2020-07-06,0.2178856043791477
2020-07-07,0.20888609656192897
2020-07-08,0.2000192189515919
2020-07-09,0.19366384137970852
2020-07-10,0.18518639966697042
2020-07-11,0.17974453915104258
2020-07-12,0.17130240483433387
2020-07-13,0.1652846867562058
2020-07-14,0.15931262620711198
2020-07-15,0.15521271190104494
2020-07-16,0.15289010292818966
2020-07-17,0.15103924710959943
2020-07-18,0.1486894770911545
2020-07-19,0.14919747648295784
2020-07-20,0.1458766327315423
2020-07-21,0.1448636699104132
2020-07-22,0.14292277117196742
2020-07-23,0.13750848044191946
2020-07-24,0.13319398302547827
2020-07-25,0.1291075852541998
2020-07-26,0.12263874263802761
2020-07-27,0.11850879802180876
2020-07-28,0.11194155135999598
2020-07-29,0.10731261337404455
2020-07-30,0.1030699031343502
2020-07-31,0.09996791071929056
2020-08-01,0.09706915501917142
2020-08-02,0.09407387926944492
2020-08-03,0.09234476744434413
2020-08-04,0.09287184965448511
2020-08-05,0.09226685868978923
2020-08-06,0.09080784775158575
2020-08-07,0.08950748211184277
2020-08-08,0.08895940138038527
2020-08-09,0.08765315814960813
2020-08-10,0.0856279500073167
2020-08-11,0.08337328516779595
2020-08-12,0.08063967160861386
2020-08-13,0.07820121089055
2020-08-14,0.07678162065702211
2020-08-15,0.07484991792234706
2020-08-16,0.07353446670162074
2020-08-17,0.07238797704781015
2020-08-18,0.07174254092502065
2020-08-19,0.07150374686621455
2020-08-20,0.07217997815425478
2020-08-21,0.07215918609194379
2020-08-22,0.07167949929001959
2020-08-23,0.07201407641251421
2020-08-24,0.07155918417672856
2020-08-25,0.07041785232107219
2020-08-26,0.07023067723489458
2020-08-27,0.06929267427678756
2020-08-28,0.06854509946236097
2020-08-29,0.06862437404868588
2020-08-30,0.06760227852393451
2020-08-31,0.0666334965622447
2020-09-01,0.06657837445173778
2020-09-02,0.06621105897467336
2020-09-03,0.06625788211374832
2020-09-04,0.06637658614013826
2020-09-05,0.06617890957209734
2020-09-06,0.06656189351336618
2020-09-07,0.06587687024913229
2020-09-08,0.06532759480604736
2020-09-09,0.06404223078508625
2020-09-10,0.06387727954596424
2020-09-11,0.06394599917288786
2020-09-12,0.06307950771529124
2020-09-13,0.06295401722684738
2020-09-14,0.06264684655790514
2020-09-15,0.06209521660379239
2020-09-16,0.06243411195534002
2020-09-17,0.06361680781282578
2020-09-18,0.06699673287787396
2020-09-19,0.07084192870791374
2020-09-20,0.07234939601185544
2020-09-21,0.07339632851019563
2020-09-22,0.07344531284176739
2020-09-23,0.07391194641072021
2020-09-24,0.07206337300893251
2020-09-25,0.06799129018559112
2020-09-26,0.06367209778653724
2020-09-27,0.061918250570972166
2020-09-28,0.060742252816109545
2020-09-29,0.059910829726970406
2020-09-30,0.058885283719309435
2020-10-01,0.05789801170315385
2020-10-02,0.05773819074739813
2020-10-03,0.05744084420751989
2020-10-04,0.05583828698502457
2020-10-05,0.05538997077593655
2020-10-06,0.05515744670155094
2020-10-07,0.05498060577244561
2020-10-08,0.05512582218133464
2020-10-09,0.0539320602640529
2020-10-10,0.05375996163361122
2020-10-11,0.054015503150728054
2020-10-12,0.05713561706864296
2020-10-13,0.058370251666206414
2020-10-14,0.05842286994924812
2020-10-15,0.05862540213976612
2020-10-16,0.05872698723239651
2020-10-17,0.05875139514721874
2020-10-18,0.059808409801249
2020-10-19,0.05620027079704766
2020-10-20,0.054509668394369534
2020-10-21,0.054025534658236
2020-10-22,0.05266260968396396
2020-10-23,0.051943172952875545
2020-10-24,0.05135786690166392
2020-10-25,0.04818163881144882
2020-10-26,0.047675496851155554
2020-10-27,0.04718916424706799
2020-10-28,0.047203856827285236
2020-10-29,0.04708646131349207
2020-10-30,0.04681886856416256
2020-10-31,0.04648541286791389
2020-11-01,0.048482265449108095
2020-11-02,0.048444864401373904
2020-11-03,0.048335728085547765
2020-11-04,0.047270059391918175
2020-11-05,0.04781491018627195
2020-11-06,0.047452110818093376
2020-11-07,0.046948309952342934
2020-11-08,0.044605582354584526
2020-11-09,0.04452554460108122
2020-11-10,0.044916442839713425
2020-11-11,0.04533767254005043
2020-11-12,0.04514211296852122
2020-11-13,0.045524319344916644
2020-11-14,0.04543512960855883
2020-11-15,0.04586366522498831
2020-11-16,0.04556720826883208
2020-11-17,0.04456415024392298
2020-11-18,0.044192439210260344
2020-11-19,0.043786008896059346
2020-11-20,0.044378842283840536
2020-11-21,0.04424624423357891
2020-11-22,0.04528627396438601
2020-11-23,0.045217512434861065
2020-11-24,0.04571269311143059
2020-11-25,0.046370404393082966
2020-11-26,0.04663808443247607
2020-11-27,0.04602967218948733
2020-11-28,0.04608770748376141
2020-11-29,0.04558394915575301
2020-11-30,0.045613023540879906
2020-12-01,0.04588370535442278
2020-12-02,0.0459441952610179
2020-12-03,0.04664255691669162
2020-12-04,0.04781510039516503
2020-12-05,0.04854385386407508
2020-12-06,0.0496166804035031
2020-12-07,0.050255645041573115
2020-12-08,0.05272725896839525
2020-12-09,0.05334428589716852
2020-12-10,0.05322166665707624
2020-12-11,0.05371567699283516
2020-12-12,0.05345023456904046
2020-12-13,0.05364532822045328
2020-12-14,0.05393846372274798
2020-12-15,0.05278491868242148
2020-12-16,0.05303081742150129
2020-12-17,0.053439497873252605
2020-12-18,0.05302961310917541
2020-12-19,0.05402885968697847
2020-12-20,0.05449355411993397
2020-12-21,0.05497493633628325
2020-12-22,0.055375409432153265
2020-12-23,0.05623054527418468
2020-12-24,0.06007323487094552
2020-12-25,0.07059157865823158
2020-12-26,0.07424794414250382
2020-12-27,0.07773106673153878
2020-12-28,0.0806165338779835
2020-12-29,0.08346859584116154
2020-12-30,0.08624776935323095
2020-12-31,0.08817928298226323
2021-01-01,0.09053882166862559
2021-01-02,0.09132014181707271
2021-01-03,0.09068359712755517
2021-01-04,0.09185493694272998
2021-01-05,0.09288178738077758
2021-01-06,0.09367661250336093
2021-01-07,0.09168208895420862
2021-01-08,0.08272205651866546
2021-01-09,0.08268462624412722
2021-01-10,0.08604924210994551
2021-01-11,0.08532543817404063
2021-01-12,0.08414964832564219
2021-01-13,0.08275856717110881
2021-01-14,0.08197944834887595
2021-01-15,0.08219291894855855
2021-01-16,0.08179444755077747
2021-01-17,0.08253903398542749
2021-01-18,0.08323385054995587
2021-01-19,0.08477749455790329
2021-01-20,0.08625565432980455
2021-01-21,0.08810494368054086
2021-01-22,0.08808841590455206
2021-01-23,0.0886476396959447
2021-01-24,0.08864909330101413
2021-01-25,0.08915907079521539
2021-01-26,0.08826021555772699
2021-01-27,0.08697448717787086
2021-01-28,0.0857575488926455
2021-01-29,0.08507938505122485
2021-01-30,0.08404336095567656
2021-01-31,0.08196919621130724
2021-02-01,0.08016535653086503
2021-02-02,0.07941791073156865
2021-02-03,0.07996920013746954
2021-02-04,0.08024103187202558
2021-02-05,0.08033093687561531
2021-02-06,0.08026735660718629
2021-02-07,0.08157688615266377
2021-02-08,0.08220812130765866
2021-02-09,0.08357005057347026
2021-02-10,0.08414407768982055
2021-02-11,0.08418214885810585
2021-02-12,0.08409856140638723
2021-02-13,0.08490758753182927
2021-02-14,0.08380570169368352
2021-02-15,0.08451641907502584
2021-02-16,0.08433264453782445
2021-02-17,0.08484039289659177
2021-02-18,0.0852168950403348
2021-02-19,0.0855565861060125
2021-02-20,0.08568809369352888
2021-02-21,0.08773411916809741
2021-02-22,0.08818514881135811
2021-02-23,0.08912321643296203
2021-02-24,0.08975509579219679
2021-02-25,0.09097979247879469
2021-02-26,0.09177608495053123
2021-02-27,0.09253565215037814
2021-02-28,0.09508645192796004
2021-03-01,0.09541705336864073
2021-03-02,0.09572884096869294
2021-03-03,0.09601882013021233
2021-03-04,0.09737393570894372
2021-03-05,0.09800510240224898
2021-03-06,0.10034147448936799
2021-03-07,0.10035613865178163
2021-03-08,0.10145501293503055
2021-03-09,0.1020935835889242
2021-03-10,0.1020239938952792
2021-03-11,0.10150829057788414
2021-03-12,0.1017571411252457
2021-03-13,0.10166791798238403
2021-03-14,0.10278664831027702
2021-03-15,0.10308500902475455
2021-03-16,0.10337829131214908
2021-03-17,0.10391658507761828
2021-03-18,0.10504620956962787
2021-03-19,0.10521606185420711
2021-03-20,0.10487542630335923
2021-03-21,0.10625269728492802
2021-03-22,0.10773402291912723
2021-03-23,0.10903947374296043
2021-03-24,0.11137477090057268
2021-03-25,0.11170647199297566
2021-03-26,0.11301006236562361
2021-03-27,0.11753417501217607
2021-03-28,0.1214890253958032
2021-03-29,0.12315426886498813
2021-03-30,0.12531390365503622
2021-03-31,0.12706890684501185
2021-04-01,0.128169132930774
2021-04-02,0.13485504643332288
2021-04-03,0.13831742844201117
2021-04-04,0.1406023443939327
2021-04-05,0.14099300450594335
2021-04-06,0.14121715360229772
2021-04-07,0.14051879220479024
2021-04-08,0.14113379617638436
2021-04-09,0.13474166269189902
2021-04-10,0.13072137078856857
2021-04-11,0.1264250873848044
2021-04-12,0.12426577433982935
2021-04-13,0.12221995072423378
2021-04-14,0.12105807902210507
2021-04-15,0.11973358498113862
2021-04-16,0.11924517958715579
2021-04-17,0.1165444511268953
2021-04-18,0.11664357042509972
2021-04-19,0.11680452000533124
2021-04-20,0.11664815581788504
2021-04-21,0.11619892337047615
2021-04-22,0.11619312674809654
2021-04-23,0.11619000624123334
2021-04-24,0.11593669341821584
2021-04-25,0.11458780682237024
2021-04-26,0.11310465269892862
2021-04-27,0.11333800898669619
2021-04-28,0.11241586782743895
2021-04-29,0.11128770265130572
2021-04-30,0.11031521237334752
2021-05-01,0.11027658358181591
2021-05-02,0.10703233157103671
2021-05-03,0.10726605522240731
2021-05-04,0.10557674780461464
2021-05-05,0.10509048000176728
2021-05-06,0.10478036223489552
2021-05-07,0.10374995166483666
2021-05-08,0.10291083252054158
2021-05-09,0.10531167815975309
2021-05-10,0.10510504108443543
2021-05-11,0.10603903731327892
2021-05-12,0.1068120773081287
2021-05-13,0.1076915518149316
2021-05-14,0.10890929429997201
2021-05-15,0.11071279202415231
2021-05-16,0.11086502289841883
2021-05-17,0.11192132015827513
2021-05-18,0.11306318512950898
2021-05-19,0.11346189789312609
2021-05-20,0.11286989509081544
2021-05-21,0.11891175442345503
2021-05-22,0.11913958517409536
2021-05-23,0.12011311395583148
2021-05-24,0.12084683634054752
2021-05-25,0.12164005560858951
2021-05-26,0.12252161950634104
2021-05-27,0.12347529854283625
2021-05-28,0.11829323496772226
2021-05-29,0.11808912056966595
2021-05-30,0.11739585707457767
2021-05-31,0.11693031418786527
2021-06-01,0.11557761298397165
2021-06-02,0.11549988418371512
2021-06-03,0.1155170752013562
2021-06-04,0.11493333770319111
2021-06-05,0.11501321409557588
2021-06-06,0.11424411322613273
2021-06-07,0.11375139524263608
2021-06-08,0.11310214111914262
2021-06-09,0.11152944758448191
2021-06-10,0.1104660622295084
2021-06-11,0.11011231703425783
2021-06-12,0.10797565609858539
2021-06-13,0.10382860753505385
2021-06-14,0.10189142532156895
2021-06-15,0.09956064078844588
2021-06-16,0.09753266287575542
2021-06-17,0.09592067336011122
2021-06-18,0.0942966181653792
2021-06-19,0.0919325022221542
2021-06-20,0.09016193087467783
2021-06-21,0.09103505957466555
2021-06-22,0.08972659355032321
2021-06-23,0.08843320034283227
2021-06-24,0.08661061614773714
2021-06-25,0.08449551397042908
2021-06-26,0.08264281624226995
2021-06-27,0.07992242357286827
2021-06-28,0.077440254218537
2021-06-29,0.07513843899409108
2021-06-30,0.0723097095377987
2021-07-01,0.06952126331048125
2021-07-02,0.0674810399368833
2021-07-03,0.06459880527932318
2021-07-04,0.06094240646965202
2021-07-05,0.05649760777276159
2021-07-06,0.05430819052419731
2021-07-07,0.05262704351507499
2021-07-08,0.05098256784808559
2021-07-09,0.04950561155115073
2021-07-10,0.047951570347360035
2021-07-11,0.0450469069150168
2021-07-12,0.043434981398790304
2021-07-13,0.04161093469280204
2021-07-14,0.04011800032801862
2021-07-15,0.03836347299593035
2021-07-16,0.03822086991121661
2021-07-17,0.036475537252437885
2021-07-18,0.03476759622761715
2021-07-19,0.033663470128487576
2021-07-20,0.032884421305294446
2021-07-21,0.03141619939132541
2021-07-22,0.030956604373446658
2021-07-23,0.029153602981530167
2021-07-24,0.028589540517836808
2021-07-25,0.027401522264087826
2021-07-26,0.026301512979341236
2021-07-27,0.02550920650757435
2021-07-28,0.024872876754941958
2021-07-29,0.024142663048747712
2021-07-30,0.02325678765007192
2021-07-31,0.022810805138343444
2021-08-01,0.022329058599434744
2021-08-02,0.021905874934333863
2021-08-03,0.021415242260416197
2021-08-04,0.020920911781297787
2021-08-05,0.020569829961381802
2021-08-06,0.02053479411489836
2021-08-07,0.019952542513706456
2021-08-08,0.01976156599837259
2021-08-09,0.0195682041099099
2021-08-10,0.019015286456019957
2021-08-11,0.0189366576679354
2021-08-12,0.018773563573544816
2021-08-13,0.01864133180058256
2021-08-14,0.018200273260085366
2021-08-15,0.017351690993551036
2021-08-16,0.016757855688214373
2021-08-17,0.01653291780979318
2021-08-18,0.016005316212356433
2021-08-19,0.015394184241784462
2021-08-20,0.015027029100368924
2021-08-21,0.01502798500755671
2021-08-22,0.015207499450483549
2021-08-23,0.015172186787069846
2021-08-24,0.014823310984022111
2021-08-25,0.01481765872210658
2021-08-26,0.014633764321297612
2021-08-27,0.01419531519267619
2021-08-28,0.013996624881708873
2021-08-29,0.013426645676077945
2021-08-30,0.012837478951919013
2021-08-31,0.01249549392808413
2021-09-01,0.012036969210212715
2021-09-02,0.011755663912963916
2021-09-03,0.011631891632786242
2021-09-04,0.01100112611601913
2021-09-05,0.010568723626197972
2021-09-06,0.010495145183530884
2021-09-07,0.01047945036870005
2021-09-08,0.010456664321972283
2021-09-09,0.010565222431952435
2021-09-10,0.010541734925401986
2021-09-11,0.010816708384514004
2021-09-12,0.011200117385947434
2021-09-13,0.011423003963149886
2021-09-14,0.011569291241724589
2021-09-15,0.011988940571607112
2021-09-16,0.012374164023337146
2021-09-17,0.013354182247224095
2021-09-18,0.014031509969442685
2021-09-19,0.014505303933119548
2021-09-20,0.014842957303493814
2021-09-21,0.015125852118559796
2021-09-22,0.015108841114247151
2021-09-23,0.01492683260503481
2021-09-24,0.014509739223686735
2021-09-25,0.013999554485280641
2021-09-26,0.014039432371000025
2021-09-27,0.014105637689246277
2021-09-28,0.014139185752062345
2021-09-29,0.014529201557712087
2021-09-30,0.01485171080503144
2021-10-01,0.01512872112484981
2021-10-02,0.015438941798114406
2021-10-03,0.01597378092494558
2021-10-04,0.016582990573638455
2021-10-05,0.01730366810136925
2021-10-06,0.017785539362389347
2021-10-07,0.01882354757404164
2021-10-08,0.019746170742357516
2021-10-09,0.020966088138745502
2021-10-10,0.022610944865611875
2021-10-11,0.024537977392744353
2021-10-12,0.026284708527846336
2021-10-13,0.027645189874114573
2021-10-14,0.028650749193215218
2021-10-15,0.02955173173557366
2021-10-16,0.030126987633463033
2021-10-17,0.03042648400850236
2021-10-18,0.030192882826381353
2021-10-19,0.03087593290815641
2021-10-20,0.03168569959917998
2021-10-21,0.03233353915968456
2021-10-22,0.03279268047727986
2021-10-23,0.03404739254481662
2021-10-24,0.03591791210143347
2021-10-25,0.03646493163032794
2021-10-26,0.03703341820669937
2021-10-27,0.03734678176302593
2021-10-28,0.03830754941689445
2021-10-29,0.03912824460715953
2021-10-30,0.03909487144686981
2021-10-31,0.038865779545231786
2021-11-01,0.04036222010611258
2021-11-02,0.04006067809776897
2021-11-03,0.040303440622352034
2021-11-04,0.0404099221762018
2021-11-05,0.04074937519189476
2021-11-06,0.04177211650866047
2021-11-07,0.04209637839970365
2021-11-08,0.04143915316537263
2021-11-09,0.041901765313433724
2021-11-10,0.04223631326860854
2021-11-11,0.041879519256764385
2021-11-12,0.0419586034967075
2021-11-13,0.04145571254839341
2021-11-14,0.04117877809826566
2021-11-15,0.04103545472815849
2021-11-16,0.04075425152006432
2021-11-17,0.04085253169910656
2021-11-18,0.04128738811812145
2021-11-19,0.04119837159443508
2021-11-20,0.04088407333414098
2021-11-21,0.04144853417162449
2021-11-22,0.04166527263325096
2021-11-23,0.041653894349620614
2021-11-24,0.04131349363053064
2021-11-25,0.04097976276046771
2021-11-26,0.04056655066602122
2021-11-27,0.040346187192001316
2021-11-28,0.03939599596704576
2021-11-29,0.038589649897917924
2021-11-30,0.037642563642057605
2021-12-01,0.036670402986379434
2021-12-02,0.035678116045034895
2021-12-03,0.034980444313214995
2021-12-04,0.034004960886251684
2021-12-05,0.03322786321935
2021-12-06,0.03294264900061858
2021-12-07,0.032525997877286786
2021-12-08,0.03348542755056421
2021-12-09,0.03337876711908088
2021-12-10,0.03288340149494338
2021-12-11,0.03229412475031046
2021-12-12,0.030868206879294677
2021-12-13,0.029807115362732086
2021-12-14,0.029141906923738702
2021-12-15,0.02722818389298651
2021-12-16,0.02627204804428249
2021-12-17,0.025757907584608157
2021-12-18,0.025669006583289418
2021-12-19,0.025952213642573822
2021-12-20,0.025922523902722813
2021-12-21,0.026242585205757573
2021-12-22,0.026760466027986547
2021-12-23,0.027899548193867606
2021-12-24,0.028472986256659744
2021-12-25,0.0311685405143938
2021-12-26,0.03225691106197716
2021-12-27,0.03322493321232258
2021-12-28,0.03439412442381617
2021-12-29,0.03594929023398552
2021-12-30,0.03750649109772702
2021-12-31,0.03927785092453074
2022-01-01,0.040746516715593636
2022-01-02,0.04361168000670246
2022-01-03,0.045664938472602896
2022-01-04,0.049642797585839525
2022-01-05,0.054323890353280155
2022-01-06,0.05802132886051607
2022-01-07,0.0636271149884287
2022-01-08,0.06894798333098436
2022-01-09,0.07698301501350598
2022-01-10,0.08366636578530058
2022-01-11,0.09067023680730747
2022-01-12,0.09789173448355859
2022-01-13,0.106159243102971
2022-01-14,0.11254140743187344
2022-01-15,0.12081166480896857
2022-01-16,0.13169631207355578
2022-01-17,0.13982344966940569
2022-01-18,0.14820853368802095
2022-01-19,0.15506167433127324
2022-01-20,0.16216470828678195
2022-01-21,0.16870458659813067
2022-01-22,0.17713414475052772
2022-01-23,0.18649640525734537
2022-01-24,0.1956672631106559
2022-01-25,0.20508336131260724
2022-01-26,0.2146952618847107
2022-01-27,0.2247405366589197
2022-01-28,0.23492618588065195
2022-01-29,0.24483822980474143
2022-01-30,0.2549755404814327
2022-01-31,0.26484648801524296
2022-02-01,0.2733973379121744
2022-02-02,0.2813154290309892
2022-02-03,0.28797195828185346
2022-02-04,0.29309514002236475
2022-02-05,0.29556106322620745
2022-02-06,0.29936482681473325
2022-02-07,0.3046834832379233
2022-02-08,0.3091391961764508
2022-02-09,0.315276302648038
2022-02-10,0.31890020222590115
2022-02-11,0.32274146317134633
2022-02-12,0.3272180703372552
2022-02-13,0.3309206406578156
2022-02-14,0.3313234103765636
2022-02-15,0.3323507691553319
2022-02-16,0.3333048141100497
2022-02-17,0.33462317622883253
2022-02-18,0.3320639417005705
2022-02-19,0.326431470723567
2022-02-20,0.31801522999601345
2022-02-21,0.3139863067776606
2022-02-22,0.30696518754212204
2022-02-23,0.2985116286077524
2022-02-24,0.291586383911636
2022-02-25,0.287497537027364
2022-02-26,0.28213374820530157
2022-02-27,0.2786361200391338
2022-02-28,0.27326438323945806
2022-03-01,0.2701905821928336
2022-03-02,0.2661359837457507
2022-03-03,0.26270469422206577
2022-03-04,0.25713164319367976
2022-03-05,0.2526996452069594
2022-03-06,0.24517450301205332
2022-03-07,0.23907997990291355
2022-03-08,0.23214312654857405
2022-03-09,0.22717289898866935
2022-03-10,0.21910385869684332
2022-03-11,0.21340947790557768
2022-03-12,0.20850884111004525
2022-03-13,0.2049708586166605
2022-03-14,0.19882711460395466
2022-03-15,0.19181879743645355
2022-03-16,0.18349170780329555
2022-03-17,0.17593031929541852
2022-03-18,0.1686271443401703
2022-03-19,0.16055376492809198
2022-03-20,0.14901526333398513
2022-03-21,0.1407726952692813
2022-03-22,0.13189151883720085
2022-03-23,0.12467997022611123
2022-03-24,0.11927918959563497
2022-03-25,0.11489483552973767
2022-03-26,0.10966750503169863
2022-03-27,0.10577213581668163
2022-03-28,0.10318800322789605
2022-03-29,0.10164483394623634
2022-03-30,0.0986089227145737
2022-03-31,0.0955339384767906
2022-04-01,0.09209480164371339
2022-04-02,0.0884238313861977
2022-04-03,0.08420697403186973
2022-04-04,0.08107501974820343
2022-04-05,0.07822976504660625
2022-04-06,0.07615579043653954
2022-04-07,0.07381936716881514
2022-04-08,0.07233192573924822
2022-04-09,0.07096883640666464
2022-04-10,0.06921530698188368
2022-04-11,0.06734219503151355
2022-04-12,0.06553143408366047
2022-04-13,0.06395554173858944
2022-04-14,0.062447426597308675
2022-04-15,0.06319105551007582
2022-04-16,0.06272230622485105
2022-04-17,0.06276213563794684
2022-04-18,0.062325974731498035
2022-04-19,0.062414054748047294
2022-04-20,0.061726203800938295
2022-04-21,0.06152993028361365
2022-04-22,0.05934257397778064
2022-04-23,0.05849459180508672
2022-04-24,0.057540133202690295
2022-04-25,0.056754219237879856
2022-04-26,0.056152881221837245
2022-04-27,0.056823566255092176
2022-04-28,0.05669321206288084
2022-04-29,0.056636202398860976
2022-04-30,0.057118332505579975
2022-05-01,0.05744449487188246
2022-05-02,0.05899758895231453
2022-05-03,0.06045058908796173
2022-05-04,0.0625164716342025
2022-05-05,0.0649626398256954
2022-05-06,0.0678999184178148
2022-05-07,0.07120933923578569
2022-05-08,0.07454690600987149
2022-05-09,0.07712433319700158
2022-05-10,0.08085862953998421
2022-05-11,0.08366539465525832
2022-05-12,0.08782819721222919
2022-05-13,0.09097154725041681
2022-05-14,0.09424070125353375
2022-05-15,0.09806691360193366
2022-05-16,0.10212967506639963
2022-05-17,0.10473714138829501
2022-05-18,0.10786533445171102
2022-05-19,0.11061311409202389
2022-05-20,0.11183406702393958
2022-05-21,0.11318260695323885
2022-05-22,0.11674814250778184
2022-05-23,0.11960116934558025
2022-05-24,0.12384010504225121
2022-05-25,0.12739205238968832
2022-05-26,0.13062819702867848
2022-05-27,0.13481663873734637
2022-05-28,0.13781595367426522
2022-05-29,0.1389049855715255
2022-05-30,0.14028783887913762
2022-05-31,0.14149732573511606
2022-06-01,0.14352588950607256
2022-06-02,0.1448049223456511
2022-06-03,0.14699837115576234
2022-06-04,0.1501430204908358
2022-06-05,0.15628425699888937
2022-06-06,0.16052737500340933
2022-06-07,0.16502183384500824
2022-06-08,0.16777009670946086
2022-06-09,0.17087669701857006
2022-06-10,0.17244855059281433
2022-06-11,0.17424515420571773
2022-06-12,0.17383819226654015
2022-06-13,0.17421605187861347
2022-06-14,0.1736366570187465
2022-06-15,0.17427650517480625
2022-06-16,0.17468347769069173
2022-06-17,0.1759155647085439
2022-06-18,0.17864333831013032
2022-06-19,0.18035402282624635
2022-06-20,0.18110573059637494
2022-06-21,0.18750237918724375
2022-06-22,0.1910940871667716
2022-06-23,0.1939726647123838
2022-06-24,0.1966849585455756
2022-06-25,0.1986394593755671
2022-06-26,0.199507300598016
2022-06-27,0.20384544688089007
2022-06-28,0.20052997994507465
2022-06-29,0.1983157980936027
2022-06-30,0.19641824812619504
2022-07-01,0.1942269198960286
2022-07-02,0.19387889556344964
2022-07-03,0.19418157922575197
2022-07-04,0.19078893099931576
2022-07-05,0.18961929666342833
2022-07-06,0.18846503162799383
2022-07-07,0.18849806887425233
2022-07-08,0.18935351675447123
2022-07-09,0.18916409592492314
2022-07-10,0.18929767822727236
2022-07-11,0.1902623631152729
2022-07-12,0.1897434430024249
2022-07-13,0.18992427905160625
2022-07-14,0.18831576073475056
2022-07-15,0.18613955954554268
2022-07-16,0.18635715535603922
2022-07-17,0.18408351516258933
2022-07-18,0.1822777672401161
2022-07-19,0.1806624718357967
2022-07-20,0.17923188697335796
2022-07-21,0.17991350755940141
2022-07-22,0.18133057694611174
2022-07-23,0.18059166518484204
2022-07-24,0.18424819879495707
2022-07-25,0.18612983320131393
2022-07-26,0.1873715272845143
2022-07-27,0.18827423683973885
2022-07-28,0.18778969398968964
2022-07-29,0.18667109774950236
2022-07-30,0.18743371035807216
2022-07-31,0.18643796633627147
2022-08-01,0.18695835708887745
2022-08-02,0.1881903640422185
2022-08-03,0.18941343251161485
2022-08-04,0.19110425977353415
2022-08-05,0.19245295758968814
2022-08-06,0.19323507833237583
2022-08-07,0.19512858148080264
2022-08-08,0.19510243842731037
