"fecha";"region";"provincia";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-05-31;"05";"052";0.310068439267792;0.00483135230948123;0.790556104806142
2020-06-07;"05";"052";0.0988530809423142;0.000617052274408528;0.424436200296079
2020-06-14;"05";"052";0.270905599844289;0.00115756339678321;0.784227243305721
2020-06-21;"05";"052";0.0958121145409515;0.000393006362974968;0.447427110383145
2020-06-28;"05";"052";0.255396870387305;0.00131773077275888;0.804822603304494
2020-07-05;"05";"052";0.0885585693452556;0.000438689065918106;0.443963535927757
2020-07-12;"05";"052";0.254066434266588;0.0025669097256643;0.751528855800574
2020-07-19;"05";"052";0.062064057592464;0.000285574534961032;0.29395849845446
2020-07-26;"05";"052";0.22196106844609;0.00299198680833693;0.756355757293847
2020-08-02;"05";"052";0.0431534560826954;0.000206192689554244;0.291305399800185
2020-08-09;"05";"052";0.133823821277773;0.00164281462460852;0.498664636168385
2020-08-16;"05";"052";0.0366582067863899;0.000196453763785459;0.164075842199238
2020-08-23;"05";"052";0.083482008016904;0.000463498014220765;0.426155828549241
2020-08-30;"05";"052";0.0489094441034286;0.000403856430980453;0.162602755846031
2020-09-06;"05";"052";0.0710193704471893;0.000300269531116751;0.387836766085308
2020-03-08;"05";"053";0.127502723166686;0.0381986904069196;0.258289480113953
2020-03-15;"05";"053";0.127502723166686;0.0381986904069196;0.258289480113953
2020-03-22;"05";"053";0.119909401126753;0.00190460790982017;0.390357643826365
2020-03-29;"05";"053";0.116454481016143;0.00211212304482139;0.361891088476911
2020-04-05;"05";"053";0.146450552847925;0.00199126895923758;0.411438133049615
2020-04-12;"05";"053";0.199112273660055;0.0336103102816957;0.43887340588324
2020-04-19;"05";"053";0.323012041026127;0.0970998159909337;0.607562708715564
2020-04-26;"05";"053";0.350095028055203;0.129006918868448;0.597473176409124
2020-05-03;"05";"053";0.288276331364648;0.13738033060767;0.465668644299779
2020-05-10;"05";"053";0.391379782912376;0.257995867088263;0.533959982378082
2020-05-17;"05";"053";0.19420251350916;0.122370342332251;0.276596346134878
2020-05-24;"05";"053";0.103137255704339;0.0589004240007138;0.158349615986231
2020-05-31;"05";"053";0.0472937375563032;0.0180344099797828;0.0883874286614593
2020-06-07;"05";"053";0.267205905955331;0.209129118645699;0.327962506595521
2020-06-14;"05";"053";0.334856251991645;0.265450178475053;0.409173660045372
2020-06-21;"05";"053";0.355670321624333;0.279138834483502;0.434129656841261
2020-06-28;"05";"053";0.321047194373469;0.245222217206636;0.403588845837348
2020-07-05;"05";"053";0.535343618837182;0.446425570584217;0.624961110407133
2020-07-12;"05";"053";0.513167091740577;0.418650494494425;0.609068721350702
2020-07-19;"05";"053";0.537857604505303;0.441483761432077;0.633607248766614
2020-07-26;"05";"053";0.571883078071042;0.463305588033919;0.67617625016363
2020-08-02;"05";"053";0.4955268363249;0.356782943386836;0.637845181088913
2020-08-09;"05";"053";0.511653330675702;0.365733754978588;0.655958232565738
2020-08-16;"05";"053";0.563943285756751;0.381601549447697;0.733662797827485
2020-08-23;"05";"053";0.356505049227308;0.192808000748548;0.535538677296358
2020-08-30;"05";"053";0.460714040268703;0.277622251468181;0.644226489693303
2020-09-06;"05";"053";0.379340148504515;0.206807714210956;0.576262810834225
2020-03-08;"05";"054";0.113309798386731;0.0334209023823939;0.233727771112635
2020-03-15;"05";"054";0.113309798386731;0.0334209023823939;0.233727771112635
2020-03-22;"05";"054";0.0738334765244997;0.000900935882094861;0.28045628135045
2020-03-29;"05";"054";0.0676648527061422;0.000897141374117904;0.252263901870381
2020-04-05;"05";"054";0.089995634580998;0.000590774837241343;0.333515783908985
2020-04-12;"05";"054";0.0704061327284991;0.00046854590622343;0.29165906712266
2020-04-19;"05";"054";0.141886496590632;0.000949911193955798;0.446384652070676
2020-04-26;"05";"054";0.0625281554789034;0.000356099885849805;0.256810231035094
2020-05-03;"05";"054";0.2615796662537;0.0762323346066261;0.495539402789094
2020-05-10;"05";"054";0.073311003871358;0.00621516239490618;0.210012914115917
2020-05-17;"05";"054";0.198908584907031;0.0926883708959692;0.333551598637797
2020-05-24;"05";"054";0.0155158857681264;0.000220239997774279;0.0645134533266797
2020-05-31;"05";"054";0.102788746313853;0.0425880568632482;0.183720119681026
2020-06-07;"05";"054";0.101060137784606;0.0394893420479867;0.181143911642112
2020-06-14;"05";"054";0.222141948684212;0.146515979825426;0.308873559849777
