"fecha";"region";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2022-01-16";13;1.58217933135899;1.21947378599597;1.94488487672201;1.34501893318543;1.81933972953255
"2022-01-17";13;1.59172173643733;1.25240856123633;1.93103491163833;1.36985679583472;1.81358667703995
"2022-01-18";13;1.59983359010869;1.26736382652714;1.93230335369024;1.38244331428129;1.81722386593609
"2022-01-19";13;1.57514091264233;1.24894293952857;1.90133888575609;1.36185153423567;1.78843029104898
"2022-01-20";13;1.56646258360592;1.24929393666601;1.88363123054583;1.35907716536253;1.7738480018493
"2022-01-21";13;1.55781576119105;1.24775067533587;1.86788084704623;1.35507511264579;1.76055640973632
"2022-01-22";13;1.53479171206825;1.23379080310279;1.83579262103371;1.33797781048635;1.73160561365015
"2022-01-23";13;1.49626977741551;1.21105452121436;1.78148503361666;1.30977755631595;1.68276199851506
"2022-01-24";13;1.51383379769494;1.23963645383774;1.78803114155213;1.33454580598622;1.69312178940365
"2022-01-25";13;1.51424019650331;1.24119198788876;1.78728840511786;1.3357035790096;1.69277681399703
"2022-01-26";13;1.49656621554981;1.22689672457589;1.76623570652372;1.32023881965652;1.67289361144309
"2022-01-27";13;1.4661567623591;1.2067272288887;1.72558629582951;1.29652491555024;1.63578860916797
"2022-01-28";13;1.42990460256016;1.18713454260095;1.67267466251937;1.27116579874124;1.58864340637909
"2022-01-29";13;1.36326186495381;1.14548885411425;1.58103487579337;1.22086775232675;1.50565597758087
"2022-01-30";13;1.29503292270871;1.11064198699311;1.4794238584243;1.17446617509565;1.41559967032176
"2022-01-31";13;1.26735968880779;1.11339895451119;1.42132042310439;1.16669018364832;1.36802919396727
"2022-02-01";13;1.23738162073111;1.10511952307272;1.3696437183895;1.15090009133249;1.32386315012973
"2022-02-02";13;1.19259991747621;1.07963974916451;1.30556008578791;1.1187392488251;1.26646058612732
"2022-02-03";13;1.13981835441;1.04785908954043;1.23177761927958;1.07968944281133;1.19994726600868
"2022-02-04";13;1.09100422023698;1.02029419605728;1.16171424441668;1.04476943911941;1.13723900135455
"2022-02-05";13;1.06209289056716;1.00838714219455;1.11579863893977;1.02697664666478;1.09720913446954
"2022-02-06";13;1.03870400030554;0.995800465703933;1.08160753490714;1.01065103282736;1.06675696778372
"2022-02-07";13;1.00422631259522;0.968276255293461;1.04017636989699;0.98072019653731;1.02773242865314
"2022-02-08";13;0.969418393331034;0.936823674113085;1.00201311254898;0.948106085088202;0.990730701573866
"2022-02-09";13;0.948809893274027;0.913131390227683;0.98448839632037;0.925481163695687;0.972138622852367
"2022-02-10";13;0.935929427325903;0.896209653637469;0.975649201014337;0.909958150136838;0.961900704514967
"2022-02-11";13;0.924817096547357;0.882343741155771;0.967290451938942;0.897045321956421;0.952588871138293
"2022-02-12";13;0.914654200041649;0.87012211326092;0.959186286822377;0.88553631055229;0.943772089531007
"2022-02-13";13;0.909707763426014;0.863336413391457;0.956079113460571;0.879387249184705;0.940028277667323
"2022-02-14";13;0.889589922073665;0.843818850355208;0.935360993792122;0.859661855499675;0.919517988647655
"2022-02-15";13;0.87052928237373;0.821559092331708;0.919499472415753;0.838509407240566;0.902549157506895
"2022-02-16";13;0.857095914689588;0.803049897116709;0.911141932262468;0.821757154189845;0.892434675189331
"2022-02-17";13;0.84474670155151;0.786610921080993;0.902882482022027;0.806733801614928;0.882759601488092
"2022-02-18";13;0.834240215373183;0.772781859400637;0.895698571345728;0.794054776876673;0.874425653869693
"2022-02-19";13;0.831195828612292;0.766400353294343;0.895991303930242;0.788828363012594;0.873563294211991
"2022-02-20";13;0.837717069776771;0.770947373939237;0.904486765614304;0.794058731542705;0.881375408010836
"2022-02-21";13;0.823200204585166;0.75931324165429;0.887087167516042;0.781426785057148;0.864973624113184
"2022-02-22";13;0.813108682577794;0.747724443300768;0.87849292185482;0.770356244618469;0.85586112053712
"2022-02-23";13;0.807876224828678;0.739984390842551;0.875768058814804;0.763484173478653;0.852268276178703
"2022-02-24";13;0.80802129674358;0.738297571211888;0.877745022275273;0.762431431391238;0.853611162095922
"2022-02-25";13;0.817733458962159;0.746824990636638;0.88864192728768;0.771368939984019;0.864097977940298
"2022-02-26";13;0.826830227491927;0.757753066144418;0.895907388839435;0.781663139390766;0.871997315593087
"2022-02-27";13;0.836666077158155;0.770219071147406;0.903113083168904;0.793218774817315;0.880113379498994
"2022-02-28";13;0.841154948713947;0.778270775361141;0.904039122066752;0.800037278991806;0.882272618436088
"2022-03-01";13;0.844247917246217;0.784206601246045;0.904289233246389;0.804989075953547;0.883506758538887
"2022-03-02";13;0.848901641481104;0.790660214026084;0.907143068936124;0.810819704812127;0.88698357815008
"2022-03-03";13;0.857219864662233;0.800627968512092;0.913811760812374;0.820216500090665;0.894223229233801
"2022-03-04";13;0.859309493959776;0.805268070032068;0.913350917887485;0.823973839754718;0.894645148164834
"2022-03-05";13;0.872410822646679;0.819404089903869;0.92541755538949;0.837751716164503;0.907069929128856
"2022-03-06";13;0.87690624328418;0.827157051244049;0.926655435324311;0.844377155490649;0.909435331077711
"2022-03-07";13;0.861182730249758;0.814594488008726;0.90777097249079;0.830720551001327;0.891644909498189
"2022-03-08";13;0.860981302483002;0.812635774900465;0.909326830065539;0.82937008672591;0.892592518240093
"2022-03-09";13;0.868125798067286;0.818420997026256;0.917830599108315;0.835625897744807;0.900625698389764
"2022-03-10";13;0.869869996933676;0.821208582603661;0.918531411263689;0.838052330604397;0.901687663262954
"2022-03-11";13;0.866779448440043;0.818819449686379;0.914739447193708;0.835420536943641;0.898138359936446
"2022-03-12";13;0.868749066854358;0.820504828960345;0.916993304748372;0.837204255000944;0.900293878707773
"2022-03-13";13;0.876298590764508;0.828725009035615;0.923872172493402;0.845192018206984;0.907405163322033
"2022-03-14";13;0.87766876062463;0.831250458311124;0.924087062938136;0.847317742216878;0.908019779032382
"2022-03-15";13;0.867335980864947;0.82207403552701;0.912597926202884;0.837741226656329;0.896930735073565
"2022-03-16";13;0.84899994314183;0.802843935436941;0.89515595084672;0.818820705930349;0.879179180353312
