fecha_notificacion;prop1d
2020-07-16;0.548851795036293
2020-07-17;0.543748726405987
2020-07-18;0.548482929126187
2020-07-19;0.548914583599144
2020-07-20;0.543090241105809
2020-07-21;0.539100247129892
2020-07-22;0.542696107103817
2020-07-23;0.528895679558046
2020-07-24;0.523494850952738
2020-07-25;0.508863015339609
2020-07-26;0.503377108803218
2020-07-27;0.501734442278654
2020-07-28;0.489958011200821
2020-07-29;0.483300652636908
2020-07-30;0.486706075996009
2020-07-31;0.481003058264844
2020-08-01;0.484769167793778
2020-08-02;0.478351266650785
2020-08-03;0.476915795804786
2020-08-04;0.473732561956316
2020-08-05;0.46975650934492
2020-08-06;0.463738413359608
2020-08-07;0.467349395614694
2020-08-08;0.462871278794806
2020-08-09;0.463227815086192
2020-08-10;0.47505026459084
2020-08-11;0.488797161425718
2020-08-12;0.493290494633441
2020-08-13;0.503063597863804
2020-08-14;0.506542809095473
2020-08-15;0.517906445459109
2020-08-16;0.525035763431256
2020-08-17;0.520531068991497
2020-08-18;0.525410891831213
2020-08-19;0.536370826530796
2020-08-20;0.535339694035647
2020-08-21;0.55149729655958
2020-08-22;0.554848266577217
2020-08-23;0.568588400535269
2020-08-24;0.578355487539357
2020-08-25;0.578988642558816
2020-08-26;0.588732284519137
2020-08-27;0.592010384306401
2020-08-28;0.580443975876144
2020-08-29;0.574994451529268
2020-08-30;0.560388700137802
2020-08-31;0.559340336674632
2020-09-01;0.552934841461405
2020-09-02;0.544325117197694
2020-09-03;0.541423796283096
2020-09-04;0.541452484042142
2020-09-05;0.535277165591664
2020-09-06;0.538589472725446
2020-09-07;0.521437615451992
2020-09-08;0.515555180200225
2020-09-09;0.508424704789681
2020-09-10;0.505377330272718
2020-09-11;0.495538808139114
2020-09-12;0.507518880379748
2020-09-13;0.50788119755641
2020-09-14;0.516917782027369
2020-09-15;0.511601076217783
2020-09-16;0.510303494694891
2020-09-17;0.502130991409797
2020-09-18;0.517212848328389
2020-09-19;0.5279052937009
2020-09-20;0.536972331598411
2020-09-21;0.536640566297647
2020-09-22;0.545549890714828
2020-09-23;0.545281548397901
2020-09-24;0.545756199216584
2020-09-25;0.522530481704243
2020-09-26;0.502563908140303
2020-09-27;0.491570366233101
2020-09-28;0.487613168009119
2020-09-29;0.484459078920869
2020-09-30;0.484581150106247
2020-10-01;0.485419198074891
2020-10-02;0.490806299856518
2020-10-03;0.499392337238942
2020-10-04;0.50481454660852
2020-10-05;0.515419965166337
2020-10-06;0.516579683424539
2020-10-07;0.52460111965062
2020-10-08;0.538372462608566
2020-10-09;0.553707714356324
2020-10-10;0.557396513819771
2020-10-11;0.556872876383382
2020-10-12;0.563702227408816
2020-10-13;0.574570771789293
2020-10-14;0.576955268985641
2020-10-15;0.576477050226867
2020-10-16;0.57775535862518
2020-10-17;0.571965507774953
2020-10-18;0.570081951223646
2020-10-19;0.560933999616886
2020-10-20;0.559670643261534
2020-10-21;0.560864574438209
2020-10-22;0.559193061519146
2020-10-23;0.564228401840758
2020-10-24;0.568901406687428
2020-10-25;0.573424633462663
2020-10-26;0.582657857517981
2020-10-27;0.585334100301922
2020-10-28;0.584198852964109
2020-10-29;0.585555553605537
2020-10-30;0.579557030936032
2020-10-31;0.590041418908833
2020-11-01;0.591635537356197
2020-11-02;0.582007120935586
2020-11-03;0.584256821773241
2020-11-04;0.59012982457413
2020-11-05;0.596266207164643
2020-11-06;0.598094464240669
2020-11-07;0.598279265109195
2020-11-08;0.601682654378538
2020-11-09;0.615193111576504
2020-11-10;0.615142579941595
2020-11-11;0.617810308442485
2020-11-12;0.619098315599864
2020-11-13;0.618172039186513
2020-11-14;0.61260689638512
2020-11-15;0.610761200375238
2020-11-16;0.608639097080771
2020-11-17;0.607329994561015
2020-11-18;0.608469147262119
2020-11-19;0.607838046126874
2020-11-20;0.615733682071817
2020-11-21;0.624320293200801
2020-11-22;0.629357056379466
2020-11-23;0.633086585214755
2020-11-24;0.632228639174085
2020-11-25;0.632175420484606
2020-11-26;0.626393094211345
2020-11-27;0.617266383430034
2020-11-28;0.612911037283643
2020-11-29;0.622992879408829
2020-11-30;0.621905049512589
2020-12-01;0.626216684721234
2020-12-02;0.61976219283899
2020-12-03;0.615081905330665
2020-12-04;0.61170410818752
2020-12-05;0.611989551633871
2020-12-06;0.605123052392644
2020-12-07;0.598269775331742
2020-12-08;0.602569510492982
2020-12-09;0.604948454096224
2020-12-10;0.61734488554273
2020-12-11;0.628454373901031
2020-12-12;0.623930932378017
2020-12-13;0.619577619959631
2020-12-14;0.618789655338533
2020-12-15;0.608644413657854
2020-12-16;0.605432857022016
2020-12-17;0.593862003105561
2020-12-18;0.581759315359348
2020-12-19;0.569304230467978
2020-12-20;0.561963790949785
2020-12-21;0.559728952571636
2020-12-22;0.553757330492911
2020-12-23;0.545371212585444
2020-12-24;0.532887197327293
2020-12-25;0.54581381284271
2020-12-26;0.566451183942982
2020-12-27;0.574287988985579
2020-12-28;0.568410496022818
2020-12-29;0.566899037372129
2020-12-30;0.562224535959486
2020-12-31;0.554853686183111
2021-01-01;0.542030628723753
2021-01-02;0.535252445476191
2021-01-03;0.523917474811707
2021-01-04;0.521544143748918
2021-01-05;0.510814119191366
2021-01-06;0.503786223306178
2021-01-07;0.51152584420308
2021-01-08;0.501159697219249
2021-01-09;0.4777110763431
2021-01-10;0.467891728399406
2021-01-11;0.460690686211046
2021-01-12;0.461549434197967
2021-01-13;0.467080320952249
2021-01-14;0.469888942946973
2021-01-15;0.473151216218202
2021-01-16;0.48294849946271
2021-01-17;0.491998631429788
2021-01-18;0.501982634756229
2021-01-19;0.517656022368751
2021-01-20;0.52168130971907
2021-01-21;0.528825481478991
2021-01-22;0.535071458877688
2021-01-23;0.536410859936531
2021-01-24;0.539260276656194
2021-01-25;0.541615274775941
2021-01-26;0.53941774521409
2021-01-27;0.539613551980604
2021-01-28;0.540500495595968
2021-01-29;0.545252774539678
2021-01-30;0.547726237098811
2021-01-31;0.549377842331511
2021-02-01;0.551807559529455
2021-02-02;0.550368387580829
2021-02-03;0.560716163547537
2021-02-04;0.568780466664355
2021-02-05;0.574966497133705
2021-02-06;0.589595116392967
2021-02-07;0.601662051652172
2021-02-08;0.609983520412336
2021-02-09;0.624541255952904
2021-02-10;0.635937465301604
2021-02-11;0.64703059459807
2021-02-12;0.652295382078173
2021-02-13;0.660790271393008
2021-02-14;0.661164711190636
2021-02-15;0.663861073417557
2021-02-16;0.664178201209246
2021-02-17;0.667675503744719
2021-02-18;0.665214291217713
2021-02-19;0.67226431623135
2021-02-20;0.657475667115882
2021-02-21;0.65541577389989
2021-02-22;0.660038539106693
2021-02-23;0.665817969716552
2021-02-24;0.666253945211723
2021-02-25;0.67142583655084
2021-02-26;0.671342296379794
2021-02-27;0.677949579392998
2021-02-28;0.681074894125542
2021-03-01;0.67353825391568
2021-03-02;0.662325496160231
2021-03-03;0.652954545001155
2021-03-04;0.644331360118283
2021-03-05;0.634691340112556
2021-03-06;0.627941601597542
2021-03-07;0.624490350665275
2021-03-08;0.618743185139339
2021-03-09;0.614683440546178
2021-03-10;0.608034261872451
2021-03-11;0.59969415456506
2021-03-12;0.590342734178715
2021-03-13;0.588519640577656
2021-03-14;0.582034096053761
2021-03-15;0.576887138301614
2021-03-16;0.571896363914074
2021-03-17;0.564382728965069
2021-03-18;0.560535910252869
2021-03-19;0.561615575651627
2021-03-20;0.555213950350938
2021-03-21;0.553251824016183
2021-03-22;0.549953846684842
2021-03-23;0.544391131109229
2021-03-24;0.542502421882932
2021-03-25;0.535189271513052
2021-03-26;0.530426873377607
2021-03-27;0.522803651326318
2021-03-28;0.526105440527625
2021-03-29;0.535971228948257
2021-03-30;0.542225798308714
2021-03-31;0.546685748866424
2021-04-01;0.551543585952862
2021-04-02;0.564352393408785
2021-04-03;0.585441880243447
2021-04-04;0.593735386451911
2021-04-05;0.59373641002462
2021-04-06;0.601421117363166
2021-04-07;0.608214457543573
2021-04-08;0.618133478335251
2021-04-09;0.611285766910516
2021-04-10;0.60105246721927
2021-04-11;0.598864092534023
2021-04-12;0.602250279108531
2021-04-13;0.603987669266973
2021-04-14;0.611807932153692
2021-04-15;0.61665451431737
2021-04-16;0.624861273152496
2021-04-17;0.634375927142327
2021-04-18;0.63895205501594
2021-04-19;0.641032170915345
2021-04-20;0.645229726918174
2021-04-21;0.645853578805559
2021-04-22;0.648854846626114
2021-04-23;0.652597654272388
2021-04-24;0.650181764357583
2021-04-25;0.649067736296456
2021-04-26;0.656498172094298
2021-04-27;0.665810259601112
2021-04-28;0.677299565955366
2021-04-29;0.691000955888876
2021-04-30;0.701423811594815
2021-05-01;0.715342209583047
2021-05-02;0.720085180805462
2021-05-03;0.723980141138928
2021-05-04;0.729309128337426
2021-05-05;0.735848234782511
2021-05-06;0.733408608239351
2021-05-07;0.742535371080861
2021-05-08;0.752992176726216
2021-05-09;0.761664871750693
2021-05-10;0.764633189302186
2021-05-11;0.762989990000002
2021-05-12;0.761136421379418
2021-05-13;0.766753853481753
2021-05-14;0.758729919252931
2021-05-15;0.744947293988103
2021-05-16;0.738294617778119
2021-05-17;0.74104128802924
2021-05-18;0.740859281233553
2021-05-19;0.737327919007966
2021-05-20;0.729718762154926
2021-05-21;0.74131565310213
2021-05-22;0.754211890446879
2021-05-23;0.758780145887321
2021-05-24;0.755793770254767
2021-05-25;0.754620169230863
2021-05-26;0.752182521009214
2021-05-27;0.752833237792221
2021-05-28;0.742449589756767
2021-05-29;0.731263847145174
2021-05-30;0.728340246171374
2021-05-31;0.728033011717239
2021-06-01;0.72840190921269
2021-06-02;0.73414424395352
2021-06-03;0.736298792898156
2021-06-04;0.734001688545531
2021-06-05;0.734046135639696
2021-06-06;0.735641158342924
2021-06-07;0.735895095663955
2021-06-08;0.73653562454342
2021-06-09;0.73411753777496
2021-06-10;0.737730424647287
2021-06-11;0.742450085510102
2021-06-12;0.747564985883165
2021-06-13;0.748435294496641
2021-06-14;0.749214251939091
2021-06-15;0.753271143330807
2021-06-16;0.756563452157171
2021-06-17;0.757180270921807
2021-06-18;0.763796791420877
2021-06-19;0.772168735908911
2021-06-20;0.768873447019161
2021-06-21;0.774618428099489
2021-06-22;0.779715466005483
2021-06-23;0.782676904918008
2021-06-24;0.784316351526434
2021-06-25;0.785838385289053
2021-06-26;0.785275754221589
2021-06-27;0.792556790516735
2021-06-28;0.794431557143888
2021-06-29;0.793298007732381
2021-06-30;0.797163807941018
2021-07-01;0.802234498112554
2021-07-02;0.801336363344978
2021-07-03;0.799720003335492
2021-07-04;0.794151083852438
2021-07-05;0.795295700028579
2021-07-06;0.797920862633826
2021-07-07;0.798851084111472
2021-07-08;0.796664205562976
2021-07-09;0.79887973638479
2021-07-10;0.804723838003422
2021-07-11;0.80939108816322
2021-07-12;0.808271912136295
2021-07-13;0.812453937679262
2021-07-14;0.813505677261262
2021-07-15;0.81622290288112
2021-07-16;0.812991360807933
2021-07-17;0.816184544484651
2021-07-18;0.81380948731516
2021-07-19;0.819709648441214
2021-07-20;0.820614632054746
2021-07-21;0.819766925267763
2021-07-22;0.827035673717001
2021-07-23;0.835283938198216
2021-07-24;0.830748151404364
2021-07-25;0.836987282629318
2021-07-26;0.831242521658663
2021-07-27;0.831367304184586
2021-07-28;0.830613530794998
2021-07-29;0.830779376736875
2021-07-30;0.8270801461554
2021-07-31;0.826468584678647
2021-08-01;0.819039771638704
2021-08-02;0.81845608566176
2021-08-03;0.817349119577836
2021-08-04;0.816707158505642
2021-08-05;0.810937450506634
2021-08-06;0.810256164579447
2021-08-07;0.808346009545563
2021-08-08;0.811525542228201
2021-08-09;0.81424614111842
2021-08-10;0.80707912468289
2021-08-11;0.805790860334765
2021-08-12;0.807343345806691
2021-08-13;0.812201645401832
2021-08-14;0.812777137405268
2021-08-15;0.810455054726043
2021-08-16;0.808355568363163
2021-08-17;0.809819159877699
2021-08-18;0.808240428330405
2021-08-19;0.802971745058217
2021-08-20;0.799014346363976
2021-08-21;0.80465282456343
2021-08-22;0.806168550217087
2021-08-23;0.808751112373637
2021-08-24;0.814284585992217
2021-08-25;0.82037212122554
2021-08-26;0.824748382570903
2021-08-27;0.833643400037349
2021-08-28;0.83317491002911
2021-08-29;0.840094358224161
2021-08-30;0.84363375822694
2021-08-31;0.84360209662613
2021-09-01;0.850318633312426
2021-09-02;0.849364804815443
2021-09-03;0.847965833012981
2021-09-04;0.850155227599267
2021-09-05;0.851544330855943
2021-09-06;0.849627582299083
2021-09-07;0.85269240540701
2021-09-08;0.846697089247759
2021-09-09;0.850677739361109
2021-09-10;0.847042697558129
2021-09-11;0.840135934853047
2021-09-12;0.841531106712853
2021-09-13;0.841558572870911
2021-09-14;0.839193556712791
2021-09-15;0.84347101336019
2021-09-16;0.842801621524986
2021-09-17;0.83755545526187
2021-09-18;0.83268042832802
2021-09-19;0.829877166350446
2021-09-20;0.827603653009318
2021-09-21;0.825677393940202
2021-09-22;0.812540173203681
2021-09-23;0.809820892001859
2021-09-24;0.807359645402922
2021-09-25;0.815407744844464
2021-09-26;0.80582151334812
2021-09-27;0.805408702449912
2021-09-28;0.807173401783001
2021-09-29;0.822608796124224
2021-09-30;0.821846525765024
2021-10-01;0.826772231884974
2021-10-02;0.830473468734052
2021-10-03;0.842043827214523
2021-10-04;0.844568181904134
2021-10-05;0.842116669384232
2021-10-06;0.831691950535268
2021-10-07;0.831684036012119
2021-10-08;0.833938107877556
2021-10-09;0.82578386070834
2021-10-10;0.817926717851197
2021-10-11;0.815693605761377
2021-10-12;0.816040711816914
2021-10-13;0.816209244858221
2021-10-14;0.816921250722951
2021-10-15;0.815067933218663
2021-10-16;0.821433212977995
2021-10-17;0.825884080030018
2021-10-18;0.823729363765238
2021-10-19;0.81756838825257
2021-10-20;0.814344181903363
2021-10-21;0.814151031104801
2021-10-22;0.810922820545454
2021-10-23;0.803003634780667
2021-10-24;0.795950158756325
2021-10-25;0.791488314339579
2021-10-26;0.790894813718346
2021-10-27;0.789526921539559
2021-10-28;0.780793400657172
2021-10-29;0.774248825262479
2021-10-30;0.774572230942861
2021-10-31;0.774568638086895
2021-11-01;0.776489363283183
2021-11-02;0.772253933598719
2021-11-03;0.768567341182231
2021-11-04;0.764730552319374
2021-11-05;0.761052827178924
2021-11-06;0.758288815110829
2021-11-07;0.757336289468448
2021-11-08;0.75102433510657
2021-11-09;0.753340375237866
2021-11-10;0.747549859955304
2021-11-11;0.75018218561284
2021-11-12;0.752728624933693
2021-11-13;0.756531239585747
2021-11-14;0.764635536837121
2021-11-15;0.770038665700052
2021-11-16;0.770071962718324
2021-11-17;0.777495215634191
2021-11-18;0.781729951486573
2021-11-19;0.790303254887288
2021-11-20;0.794509517545022
2021-11-21;0.800158933836738
2021-11-22;0.803170866800263
2021-11-23;0.807242570287338
2021-11-24;0.815703956325092
2021-11-25;0.822347118189225
2021-11-26;0.825510755470439
2021-11-27;0.828220836266512
2021-11-28;0.816507517621443
2021-11-29;0.817597885663909
2021-11-30;0.817316042570492
2021-12-01;0.813880958360133
2021-12-02;0.8150413801527
2021-12-03;0.812634010476359
2021-12-04;0.815310537551367
2021-12-05;0.824969459693173
2021-12-06;0.831750733211948
2021-12-07;0.834888256455582
2021-12-08;0.84370905025938
2021-12-09;0.850570495328958
2021-12-10;0.858981531880911
2021-12-11;0.868426810206608
2021-12-12;0.870127490478717
2021-12-13;0.87073243332155
2021-12-14;0.878139136094207
2021-12-15;0.882416677127874
2021-12-16;0.883126774408093
2021-12-17;0.883213226531381
2021-12-18;0.881447408185693
2021-12-19;0.883998428593856
2021-12-20;0.886151938621474
2021-12-21;0.889862093471356
2021-12-22;0.893468426191613
2021-12-23;0.894458506567102
2021-12-24;0.891803566519863
2021-12-25;0.890120718623423
2021-12-26;0.88778419842976
2021-12-27;0.888136068402751
2021-12-28;0.88514910177017
2021-12-29;0.882589480622941
2021-12-30;0.882217209876749
2021-12-31;0.875898303162342
2022-01-01;0.868515834251211
2022-01-02;0.86009730336077
2022-01-03;0.853137873654055
2022-01-04;0.846291295200156
2022-01-05;0.835817026806207
2022-01-06;0.823689007872599
2022-01-07;0.815156984480249
2022-01-08;0.809036569157746
2022-01-09;0.808448154585545
2022-01-10;0.801084500782917
2022-01-11;0.794665404656614
2022-01-12;0.787511238428151
2022-01-13;0.78378408115015
2022-01-14;0.785308860901086
2022-01-15;0.781444149447797
2022-01-16;0.779264186710601
2022-01-17;0.777764549837984
2022-01-18;0.768932284216275
2022-01-19;0.76055705448061
2022-01-20;0.750418570121671
2022-01-21;0.735988233360279
2022-01-22;0.723066598764195
2022-01-23;0.708874864598864
2022-01-24;0.700098486696417
2022-01-25;0.695335834357823
2022-01-26;0.689662284978742
2022-01-27;0.684100279688539
2022-01-28;0.68375110130287
2022-01-29;0.682830970703111
2022-01-30;0.682794195647251
2022-01-31;0.679468798291252
2022-02-01;0.677234735489817
2022-02-02;0.675318184858462
2022-02-03;0.672989053706745
2022-02-04;0.672059818666208
2022-02-05;0.668825236965678
2022-02-06;0.663742927775338
2022-02-07;0.657920004509967
2022-02-08;0.652688075627813
2022-02-09;0.651068249004228
2022-02-10;0.65336880363316
2022-02-11;0.659396897981128
2022-02-12;0.66218813613061
2022-02-13;0.670466991796304
2022-02-14;0.68588005308363
2022-02-15;0.703515892248089
2022-02-16;0.720598769221027
2022-02-17;0.735855614090913
2022-02-18;0.749031735839963
2022-02-19;0.765625234573264
2022-02-20;0.779417063524896
2022-02-21;0.79454839806558
2022-02-22;0.811989262457385
2022-02-23;0.830049672577692
2022-02-24;0.848556327281617
2022-02-25;0.86506377743977
2022-02-26;0.882932409853002
2022-02-27;0.89718980861699
2022-02-28;0.905532431344611
2022-03-01;0.912751740712579
2022-03-02;0.91789478540324
2022-03-03;0.921636643214355
2022-03-04;0.92686517439694
2022-03-05;0.929952139495103
2022-03-06;0.928574788279483
2022-03-07;0.92779023086368
2022-03-08;0.927331593397181
2022-03-09;0.924991133878393
2022-03-10;0.924956288470113
2022-03-11;0.922252392047247
2022-03-12;0.919060223356562
2022-03-13;0.920288868220728
2022-03-14;0.920641519527666
2022-03-15;0.920895433752347
2022-03-16;0.923338931664872
2022-03-17;0.921917446681826
2022-03-18;0.925246703521199
2022-03-19;0.927430484383083
2022-03-20;0.928375137083855
2022-03-21;0.930369239873894
2022-03-22;0.930931628470854
2022-03-23;0.932061074359007
2022-03-24;0.936328185256174
2022-03-25;0.938818988717514
2022-03-26;0.938296245713966
2022-03-27;0.937705956402736
2022-03-28;0.939306727003282
2022-03-29;0.940228788621088
2022-03-30;0.939571591090442
2022-03-31;0.938887497963133
2022-04-01;0.937886450507642
2022-04-02;0.937389640857784
2022-04-03;0.940497484727809
2022-04-04;0.940842969481824
2022-04-05;0.943581905541323
2022-04-06;0.946046307500984
2022-04-07;0.947165804479463
2022-04-08;0.949141776509726
2022-04-09;0.950770931631038
2022-04-10;0.950623857561161
2022-04-11;0.950964980809661
2022-04-12;0.950069572781619
2022-04-13;0.951299411548234
2022-04-14;0.948919442506577
2022-04-15;0.946161678236609
2022-04-16;0.943418945548206
2022-04-17;0.942861015540168
2022-04-18;0.943248955124258
2022-04-19;0.943598184825076
2022-04-20;0.942486993813224
2022-04-21;0.945677579043405
2022-04-22;0.946064988979061
2022-04-23;0.948848275687143
2022-04-24;0.949116251961713
2022-04-25;0.947159163931576
2022-04-26;0.946618924395699
2022-04-27;0.946496223618216
2022-04-28;0.944920521485346
2022-04-29;0.9468725740209
2022-04-30;0.946636474674189
2022-05-01;0.947319602226385
2022-05-02;0.948615483088398
2022-05-03;0.948506410013952
2022-05-04;0.947501983616472
2022-05-05;0.948510456368554
2022-05-06;0.946661991733123
2022-05-07;0.947066775848262
2022-05-08;0.945672996417531
2022-05-09;0.946987377963566
2022-05-10;0.947053689920122
2022-05-11;0.946830260377859
2022-05-12;0.946360943401541
2022-05-13;0.947894246911669
2022-05-14;0.946450672555697
2022-05-15;0.945753947035566
2022-05-16;0.94445876021824
2022-05-17;0.945103809098511
2022-05-18;0.945777070476801
2022-05-19;0.946012722812675
2022-05-20;0.944860035417588
2022-05-21;0.944883539379033
2022-05-22;0.947069050749824
2022-05-23;0.94655087758649
2022-05-24;0.945135960324826
2022-05-25;0.943690448547926
2022-05-26;0.94176961258225
2022-05-27;0.940222088295819
2022-05-28;0.937606628399054
2022-05-29;0.935482921913474
2022-05-30;0.935147370170938
2022-05-31;0.934424716735381
2022-06-01;0.934851109690695
2022-06-02;0.935048546377502
2022-06-03;0.937368254695852
2022-06-04;0.938717392777746
2022-06-05;0.939680223050921
2022-06-06;0.93928845354147
2022-06-07;0.937426606863065
2022-06-08;0.93445727555149
2022-06-09;0.933147573959275
2022-06-10;0.928515252279641
2022-06-11;0.926973881008007
2022-06-12;0.924968799169568
2022-06-13;0.922907446718085
2022-06-14;0.924875248588243
2022-06-15;0.926940674524128
2022-06-16;0.927035443122062
2022-06-17;0.930002885943002
2022-06-18;0.932433591651744
2022-06-19;0.934451409951043
2022-06-20;0.935170395461038
2022-06-21;0.934935006263667
2022-06-22;0.935990145856165
2022-06-23;0.93821717948284
2022-06-24;0.939046692722907
2022-06-25;0.941262940514697
2022-06-26;0.940441695877431
2022-06-27;0.943404352071461
2022-06-28;0.945805411049744
2022-06-29;0.947015900596583
2022-06-30;0.94702008406827
2022-07-01;0.94778529223654
2022-07-02;0.947394018634
2022-07-03;0.94990812867072
2022-07-04;0.950571697028068
2022-07-05;0.950959572164829
2022-07-06;0.950851516311489
2022-07-07;0.951219788840698
2022-07-08;0.950653177152455
2022-07-09;0.953665398161434
2022-07-10;0.952744214763146
2022-07-11;0.952665476814453
2022-07-12;0.952382210560945
2022-07-13;0.95491970671724
2022-07-14;0.956018799668596
2022-07-15;0.957055885163786
2022-07-16;0.953512027227905
2022-07-17;0.953972028532325
2022-07-18;0.954711902168511
2022-07-19;0.95594934624006
2022-07-20;0.953438885541934
2022-07-21;0.953811476838409
2022-07-22;0.955410847171967
2022-07-23;0.958444982260022
2022-07-24;0.958832110563283
2022-07-25;0.959402909705178
2022-07-26;0.958631141849268
2022-07-27;0.959256211022507
2022-07-28;0.957490425237348
2022-07-29;0.954815564336902
2022-07-30;0.952534110391258
2022-07-31;0.95097368645484
2022-08-01;0.948223804101924
2022-08-02;0.945997756580159
2022-08-03;0.945817730173839
2022-08-04;0.94482703613742
2022-08-05;0.942730783162893
2022-08-06;0.944156790881039
2022-08-07;0.944399541387038
2022-08-08;0.944113300057184
2022-08-09;0.942862812022252
2022-08-10;0.939625312111572
2022-08-11;0.93821845295735
2022-08-12;0.936743833772074
2022-08-13;0.933020815471702
2022-08-14;0.929990157360664
2022-08-15;0.930381265429199
2022-08-16;0.931642244579268
2022-08-17;0.932166165132195
2022-08-18;0.932741701604978
2022-08-19;0.935624395901335
2022-08-20;0.940070299446172
2022-08-21;0.944408834432372
2022-08-22;0.945691759602617
2022-08-23;0.946968233361574
2022-08-24;0.949276743369191
2022-08-25;0.951809180299255
2022-08-26;0.95230087709837
2022-08-27;0.953259296217201
2022-08-28;0.951897665076713
2022-08-29;0.94913758972436
2022-08-30;0.950208216954917
2022-08-31;0.951589228880082
2022-09-01;0.953109954397958
2022-09-02;0.954574828323929
2022-09-03;0.951775429300099
2022-09-04;0.952881814533214
