fecha_primeros_sintomas;region;provincia;prop2d
2021-07-10;15;151;0.80403878984544
2021-07-11;15;151;0.809668627987594
2021-07-12;15;151;0.818172029348138
2021-07-13;15;151;0.818568854744963
2021-07-14;15;151;0.816187902364011
2021-07-15;15;151;0.786213412568092
2021-07-16;15;151;0.780393306747987
2021-07-17;15;151;0.81980217374306
2021-07-18;15;151;0.777437641723356
2021-07-19;15;151;0.745124716553288
2021-07-20;15;151;0.761833154314357
2021-07-21;15;151;0.776118868600072
2021-07-22;15;151;0.819486215538847
2021-07-23;15;151;0.843295739348371
2021-07-24;15;151;0.843295739348371
2021-07-25;15;151;0.881390977443609
2021-07-26;15;151;0.900438596491228
2021-07-27;15;151;0.904487179487179
2021-07-28;15;151;0.904487179487179
2021-07-29;15;151;0.868772893772894
2021-07-30;15;151;0.822885447885448
2021-07-31;15;151;0.787171162171162
2021-08-01;15;151;0.765402454688169
2021-08-02;15;151;0.765402454688169
2021-08-03;15;151;0.721446410732125
2021-08-04;15;151;0.688479377765092
2021-08-05;15;151;0.718241282526997
2021-08-06;15;151;0.729604918890633
2021-08-07;15;151;0.765319204604919
2021-08-08;15;151;0.774389499389499
2021-08-09;15;151;0.802960927960928
2021-08-10;15;151;0.857905982905983
2021-08-11;15;151;0.876587301587302
2021-08-12;15;151;0.879988662131519
2021-08-13;15;151;0.897845804988662
2021-08-14;15;151;0.897845804988662
2021-08-15;15;151;0.929591836734694
2021-08-16;15;151;0.929591836734694
2021-08-17;15;151;0.913718820861678
2021-08-18;15;151;0.928004535147392
2021-08-19;15;151;0.891269841269841
2021-08-20;15;151;0.855555555555556
2021-08-21;15;151;0.807936507936508
2021-08-22;15;151;0.76031746031746
2021-08-23;15;151;0.719501133786848
2021-08-24;15;151;0.687755102040816
2021-08-25;15;151;0.687755102040816
2021-08-26;15;151;0.673469387755102
2021-08-27;15;151;0.744897959183673
2021-08-28;15;151;0.744897959183673
2021-08-29;15;151;NA
2021-08-30;15;151;NA
2021-08-31;15;151;NA
2021-09-01;15;151;NA
2021-09-02;15;151;NA
2021-09-03;15;151;NA
2021-09-04;15;151;NA
2021-09-05;15;151;0.868531468531469
2021-09-06;15;151;0.843321384497855
2021-09-07;15;151;0.831416622593093
2021-09-08;15;151;0.85105947973595
2021-09-09;15;151;0.822488051164522
2021-09-10;15;151;0.8008430295195
2021-09-11;15;151;0.862728512457615
2021-09-12;15;151;0.823767473496576
2021-09-13;15;151;0.777548986101618
2021-09-14;15;151;0.763479722032354
2021-09-15;15;151;0.732408293460925
2021-09-16;15;151;0.71702367807631
2021-09-17;15;151;0.7074998685525
2021-09-18;15;151;0.690791430791431
2021-09-19;15;151;0.716765456765457
2021-09-20;15;151;0.748015456765457
2021-09-21;15;151;0.734306943056943
2021-09-22;15;151;0.752328921078921
2021-09-23;15;151;0.753427822177822
2021-09-24;15;151;0.762951631701632
2021-09-25;15;151;0.769852942950769
2021-09-26;15;151;0.782839955937782
2021-09-27;15;151;0.814089955937782
2021-09-28;15;151;0.848058209906036
2021-09-29;15;151;0.839961043914133
2021-09-30;15;151;0.855607302417534
2021-10-01;15;151;0.85127829808853
2021-10-02;15;151;0.837161979624386
2021-10-03;15;151;0.837161979624386
2021-10-04;15;151;0.807995312957719
2021-10-05;15;151;0.813709598672005
2021-10-06;15;151;0.780292723149866
2021-10-07;15;151;0.807503607503608
2021-10-08;15;151;0.788023088023088
2021-10-09;15;151;0.809126984126984
2021-10-10;15;151;0.758706816059757
2021-10-11;15;151;0.768230625583567
2021-10-12;15;151;0.758026543950914
2021-10-13;15;151;0.789772575696945
2021-10-14;15;151;0.761201147125517
2021-10-15;15;151;0.806655692580062
2021-10-16;15;151;0.824512835437205
2021-10-17;15;151;0.859059987631416
2021-10-18;15;151;0.874025974025974
2021-10-19;15;151;0.884230055658627
2021-10-20;15;151;0.908039579468151
2021-10-21;15;151;0.925621997050568
2021-10-22;15;151;0.889096023024594
2021-10-23;15;151;0.880167451596023
2021-10-24;15;151;0.872230943659515
2021-10-25;15;151;0.853368853368853
2021-10-26;15;151;0.853368853368853
2021-10-27;15;151;0.825591075591076
2021-10-28;15;151;0.798484848484848
2021-10-29;15;151;0.840576685219542
2021-10-30;15;151;0.778076685219542
2021-10-31;15;151;0.754267161410018
2021-11-01;15;151;0.729591836734694
2021-11-02;15;151;0.696624803767661
2021-11-03;15;151;0.724820292489465
2021-11-04;15;151;0.734344102013275
2021-11-05;15;151;0.726180836707152
2021-11-06;15;151;0.757609408135724
2021-11-07;15;151;0.781418931945248
2021-11-08;15;151;0.826657027183343
2021-11-09;15;151;0.848635049161365
2021-11-10;15;151;0.841868131868132
2021-11-11;15;151;0.845229476405947
2021-11-12;15;151;0.847015190691661
2021-11-13;15;151;0.86558661926309
2021-11-14;15;151;0.868987979807308
