"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup";"r.liminf80";"r.lisup80"
"2020-10-17";5;53;0.949609254166743;0.538243546537019;1.36097496179647;0.680758675415201;1.21845983291829
"2020-10-18";5;53;0.950880462234792;0.542169457751684;1.3595914667179;0.683758406579263;1.21800251789032
"2020-10-19";5;53;0.934443779056591;0.506042624787442;1.36284493332574;0.654491454013933;1.21439610409925
"2020-10-20";5;53;0.904665729782246;0.488257219964746;1.32107423959975;0.632537080637254;1.17679437892724
"2020-10-21";5;53;0.880821318065072;0.447903309128569;1.31373932700158;0.597935526549817;1.16370710958033
"2020-10-22";5;53;0.832227582547513;0.410645756790226;1.2538094083048;0.556740085368839;1.10771507972619
"2020-10-23";5;53;0.810460437142211;0.40118603846149;1.21973483582293;0.542986035486145;1.07793483879828
"2020-10-24";5;53;0.793757779929836;0.390973877297044;1.19654168256263;0.530503258563286;1.05701230129639
"2020-10-25";5;53;0.80150236097878;0.402897849433005;1.20010687252455;0.540949971013808;1.06205475094375
"2020-10-26";5;53;0.774802391879369;0.359737717901621;1.18986706585712;0.503514717887948;1.04609006587079
"2020-10-27";5;53;0.783427686474695;0.344293416721305;1.22256195622808;0.496422969935716;1.07043240301367
"2020-10-28";5;53;0.785303692056864;0.321993006893499;1.24861437722023;0.482520587553047;1.08808679656068
"2020-10-29";5;53;0.829149352212908;0.340671745050015;1.3176269593758;0.50991705425169;1.14838165017413
"2020-10-30";5;53;0.873362605819166;0.370931111003831;1.3757941006345;0.544996814078515;1.20172839755982
"2020-10-31";5;53;0.913794913380707;0.407850189751671;1.41973963700974;0.583108996878472;1.24448082988294
"2020-11-01";5;53;0.941828562195972;0.429151583558696;1.45450554083325;0.606732148864647;1.2769249755273
"2020-11-02";5;53;0.987943056909113;0.418025284695553;1.55786082912267;0.615506240433162;1.36037987338506
"2020-11-03";5;53;1.05118448506473;0.45328478290709;1.64908418722237;0.66046751170071;1.44190145842875
"2020-11-04";5;53;1.09220818087101;0.480467291843151;1.70394906989886;0.692441787877053;1.49197457386496
"2020-11-05";5;53;1.09838837203555;0.48795709688912;1.70881964718199;0.699471304808957;1.49730543926215
"2020-11-06";5;53;1.06578558523933;0.464991437738135;1.66657973274053;0.67317165719594;1.45839951328273
"2020-11-07";5;53;1.07172455890673;0.484857355728351;1.65859176208511;0.688193719946788;1.45525539786667
"2020-11-08";5;53;1.04985864371187;0.495261975329283;1.60445531209445;0.687381892073502;1.41233539535023
"2020-11-09";5;53;1.06960124366082;0.497913999396049;1.64128848792559;0.695980090453197;1.44322239686845
"2020-11-10";5;53;0.998373295885663;0.445563572465612;1.55118301930571;0.637094968578802;1.35965162319252
"2020-11-11";5;53;0.969657428606887;0.419822322658459;1.51949253455532;0.6103333174477;1.32898153976607
"2020-11-12";5;53;0.930064605026782;0.400087402731757;1.46004180732181;0.583697448002648;1.27643176205092
"2020-11-13";5;53;0.907394599675733;0.387942686086711;1.42684651326476;0.567890635359999;1.24689856399147
"2020-11-14";5;53;0.874857184858804;0.353499480322041;1.39621488939557;0.534113225400415;1.21560114431719
"2020-11-15";5;53;0.866620713725123;0.346598364775166;1.38664306267508;0.526735402205457;1.20650602524479
"2020-11-16";5;53;0.799314842243001;0.260106304344046;1.33852338014195;0.446941524974794;1.15168815951121
"2020-11-17";5;53;0.805355002373682;0.251383556142187;1.35932644860518;0.443324146338207;1.16738585840916
"2020-11-18";5;53;0.785548891626135;0.219263741531871;1.3518340417204;0.415476558161598;1.15562122509067
"2020-11-19";5;53;0.798106777790161;0.222768050765688;1.37344550481463;0.422095055049173;1.17411850053115
"2020-11-20";5;53;0.852628425787089;0.225915971806195;1.47934087976798;0.443067274081283;1.2621895774929
"2020-11-21";5;53;0.890515816745284;0.232507121291426;1.54852451219914;0.460515153641585;1.32051647984898
"2020-11-22";5;53;0.942099671725529;0.263599211091144;1.62060013235991;0.498689404659516;1.38550993879154
"2020-11-23";5;53;1.00335698775679;0.296026840762811;1.71068713475076;0.541104323411752;1.46560965210182
"2020-11-24";5;53;1.06392897168264;0.334673416358508;1.79318452700678;0.587338335144895;1.54051960822039
"2020-11-25";5;53;1.08998764468273;0.365634690856648;1.81434059850881;0.616572709407655;1.5634025799578
"2020-11-26";5;53;1.12055374515636;0.395612381327855;1.84549510898487;0.646743512974971;1.59436397733775
"2020-11-27";5;53;1.12290449452706;0.398350551227092;1.84745843782703;0.649350925612673;1.59645806344145
"2020-11-28";5;53;1.14058579361973;0.416659325600261;1.86451226163919;0.667436849544949;1.6137347376945
"2020-11-29";5;53;1.15751621647866;0.45267387412846;1.86235855882886;0.696808485768491;1.61822394718883
"2020-11-30";5;53;1.19006648443188;0.432501414841097;1.94763155402266;0.694981818374035;1.68515115048972
"2020-12-01";5;53;1.28000339729977;0.490253998275048;2.06975279632449;0.763896793401403;1.79611000119814
"2020-12-02";5;53;1.3126496627297;0.53997947277669;2.0853198526827;0.807667814076616;1.81763151138278
"2020-12-03";5;53;1.34881678614388;0.55307528719395;2.14455828509381;0.828792097889067;1.86884147439869
"2020-12-04";5;53;1.31406391515656;0.553803038572612;2.0743247917405;0.81720512033935;1.81092270997377
"2020-12-05";5;53;1.27629839184924;0.540836465230693;2.01176031846778;0.795660964558189;1.75693581914029
"2020-12-06";5;53;1.2366616288914;0.559831651803267;1.91349160597953;0.794300080581359;1.67902317720144
"2020-12-07";5;53;1.22407950726631;0.555191611341154;1.89296740319146;0.786940445153524;1.6612185693791
"2020-12-08";5;53;1.17811228932709;0.520126928149993;1.83609765050419;0.748129696581583;1.6080948820726
"2020-12-09";5;53;1.18382836523346;0.545901820029583;1.82175491043734;0.766939358055964;1.60071737241096
"2020-12-10";5;53;1.15941532264205;0.528130973255537;1.79069967202856;0.746886815376846;1.57194382990725
"2020-12-11";5;53;1.18577045625765;0.564438647026996;1.8071022654883;0.77973097119242;1.59180994132288
"2020-12-12";5;53;1.18817796121691;0.561526631726654;1.81482929070716;0.77868575685317;1.59767016558064
"2020-12-13";5;53;1.20419147366397;0.613730750922378;1.79465219640557;0.818293142079266;1.59008980524868
"2020-12-14";5;53;1.26348331026196;0.66010122307909;1.86686539744483;0.869151841445367;1.65781477907855
"2020-12-15";5;53;1.28551928071159;0.679799077999307;1.89123948342388;0.889663896950825;1.68137466447237
"2020-12-16";5;53;1.24841893589348;0.661242459593237;1.83559541219372;0.86468022539608;1.63215764639088
"2020-12-17";5;53;1.23403754935396;0.648305054118838;1.81977004458908;0.851269237962738;1.61680586074518
"2020-12-18";5;53;1.22055970577901;0.656099084400118;1.7850203271579;0.851681965416467;1.58943744614155
"2020-12-19";5;53;1.20940752653292;0.673615766654002;1.74519928641184;0.859242972734142;1.5595720803317
"2020-12-20";5;53;1.20531399780816;0.687662463835531;1.7229655317808;0.866995135692335;1.54363285992399
"2020-12-21";5;53;1.17403828718448;0.658302898190763;1.6897736761782;0.837000860281339;1.51107571408762
"2020-12-22";5;53;1.17705449828622;0.662455228054859;1.69165376851757;0.840774475239352;1.51333452133308
"2020-12-23";5;53;1.18448539262395;0.675406198880245;1.69356458636766;0.851812610929388;1.51715817431851
"2020-12-24";5;53;1.18202605120123;0.676693164089387;1.68735893831308;0.851807577429202;1.51224452497326
"2020-12-25";5;53;1.17276795319407;0.680167215558856;1.66536869082928;0.850863296036451;1.49467261035169
"2020-12-26";5;53;1.17445886685842;0.696137522477633;1.65278021123921;0.861874223164505;1.48704351055234
"2020-12-27";5;53;1.16923833811955;0.716056850127024;1.62241982611207;0.873056071211566;1.46542060502753
"2020-12-28";5;53;1.25208709508237;0.770589633965958;1.73358455619879;0.937433473616894;1.56674071654785
"2020-12-29";5;53;1.30538769722052;0.804297831492159;1.80647756294888;0.977945174771636;1.6328302196694
"2020-12-30";5;53;1.34786108509182;0.831151479472483;1.86457069071115;1.01021718010066;1.68550499008298
"2020-12-31";5;53;1.34670384149731;0.845547048085856;1.84786063490875;1.019192207204;1.67421547579061
"2021-01-01";5;53;1.30813770929365;0.844106076630556;1.77216934195675;1.00485284261264;1.61142257597467
"2021-01-02";5;53;1.30138937599272;0.869378807128522;1.73339994485691;1.01901092675245;1.58376782523298
"2021-01-03";5;53;1.27259303230968;0.861558846049621;1.68362721856975;1.00392402004498;1.54126204457439
"2021-01-04";5;53;1.29071511473678;0.854031143443017;1.72739908603054;1.00534589711683;1.57608433235673
"2021-01-05";5;53;1.2556069994257;0.82711558677571;1.68409841207569;0.975601713606762;1.53561228524464
"2021-01-06";5;53;1.22851444464901;0.813403041940789;1.64362584735723;0.957260193721243;1.49976869557677
"2021-01-07";5;53;1.21282540260896;0.818439746301975;1.60721105891595;0.955106405250963;1.47054439996696
"2021-01-08";5;53;1.20014995880902;0.821829288419902;1.57847062919813;0.952925664114209;1.44737425350383
"2021-01-09";5;53;1.16229213966262;0.797661087206756;1.52692319211848;0.924019052817191;1.40056522650805
"2021-01-10";5;53;1.15887839561674;0.801246761731172;1.5165100295023;0.925186645057006;1.39257014617646
"2021-01-11";5;53;1.12316315671071;0.781321654161355;1.46500465926006;0.899785409767577;1.34654090365384
"2021-01-12";5;53;1.07816030169545;0.755219126443289;1.40110147694761;0.86712749683515;1.28919310655575
"2021-01-13";5;53;1.04846072810984;0.736828407712031;1.36009304850764;0.844817924270349;1.25210353194932
"2021-01-14";5;53;1.02511724846152;0.721130997498472;1.32910349942456;0.826470827715481;1.22376366920755
"2021-01-15";5;53;1.04489161264943;0.735168921323009;1.35461430397584;0.842504398026198;1.24727882727265
"2021-01-16";5;53;1.05077161847641;0.751429042258202;1.35011419469461;0.855149888284346;1.24639334866847
"2021-01-17";5;53;1.02986592143766;0.731231612265594;1.32850023060972;0.83471406164347;1.22501778123185
"2021-01-18";5;53;0.984173104332491;0.686488878401988;1.28185733026299;0.789655166272993;1.17869104239199
"2021-01-19";5;53;1.00041385098546;0.70408378627156;1.29674391569935;0.806771662377733;1.19405603959318
"2021-01-20";5;53;0.990542176313165;0.688889414063475;1.29219493856286;0.793434180411324;1.18765017221501
"2021-01-21";5;53;0.979364637317302;0.689674951666794;1.26905432296781;0.790054279759565;1.16867499487504
"2021-01-22";5;53;0.95016352574847;0.656295478295452;1.24403157320149;0.758137571779511;1.14218947971743
"2021-01-23";5;53;0.916137560987429;0.627021274177453;1.2052538477974;0.727213331999886;1.10506178997497
"2021-01-24";5;53;0.895119977124429;0.6007517204436;1.18948823380526;0.702770924216216;1.08746903003264
"2021-01-25";5;53;0.894690630664383;0.593865450600302;1.19551581072846;0.698122598418794;1.09125866290997
"2021-01-26";5;53;0.867904552605878;0.566974022558175;1.16883508265358;0.671269040403568;1.06454006480819
"2021-01-27";5;53;0.858527790368186;0.545819305352208;1.17123627538416;0.654209176449096;1.06284640428728
"2021-01-28";5;53;0.861123442218601;0.545733187152699;1.1765136972845;0.655044094436804;1.0672027900004
"2021-01-29";5;53;0.863770539141963;0.549330551757896;1.17821052652603;0.658300295635696;1.06924078264823
"2021-01-30";5;53;0.900781608266975;0.58413206102375;1.2174311555102;0.693851132513539;1.10771208402041
"2021-01-31";5;53;0.929261925369498;0.60702433727896;1.25149951346004;0.718680183462209;1.13984366727679
"2021-02-01";5;53;1.0266044502821;0.660491208468482;1.39271769209572;0.787398356349448;1.26581054421475
"2021-02-02";5;53;1.09024850652447;0.712636471422994;1.46786054162595;0.843533047759705;1.33696396528924
"2021-02-03";5;53;1.12137424772762;0.753858611609477;1.48888988384577;0.881223026003117;1.36152546945213
"2021-02-04";5;53;1.18142606881197;0.802972966761196;1.55987917086275;0.934126489451629;1.42872564817232
"2021-02-05";5;53;1.17992159732091;0.817840073569275;1.54200312107255;0.94328540956175;1.41655778508007
"2021-02-06";5;53;1.20258729235414;0.836495617323991;1.56867896738429;0.963335910018169;1.44183867469012
"2021-02-07";5;53;1.2248700191573;0.865777269450502;1.58396276886409;0.990177930214697;1.45956210809989
"2021-02-08";5;53;1.27024683885538;0.880175117339729;1.66031856037104;1.01535443716495;1.52513924054582
"2021-02-09";5;53;1.20713717908436;0.819582531856249;1.59469182631246;0.953899946394531;1.46037441177418
"2021-02-10";5;53;1.20439631342654;0.843130904562961;1.56566172229011;0.968315862740991;1.44047676411208
"2021-02-11";5;53;1.13453787424115;0.778256739066854;1.49081900941546;0.90174664533916;1.36732910314315
"2021-02-12";5;53;1.098378401841;0.774772667338203;1.42198413634379;0.886917558404941;1.30983924527705
"2021-02-13";5;53;1.06090076587883;0.760735855730862;1.36106567602679;0.86474700745446;1.2570545243032
"2021-02-14";5;53;1.02227416662613;0.738074149493469;1.30647418375879;0.836549045271044;1.20799928798121
"2021-02-15";5;53;0.936357766944702;0.661866531692971;1.21084900219643;0.756989496065026;1.11572603782438
"2021-02-16";5;53;0.997247027750955;0.698422841919183;1.29607121358273;0.802000609441137;1.19249344606077
"2021-02-17";5;53;0.984800102636917;0.689278043853631;1.2803221614202;0.791709473988817;1.17789073128502
"2021-02-18";5;53;1.01587109736543;0.712122779802272;1.31961941492858;0.817410543963202;1.21433165076765
"2021-02-19";5;53;1.03247970266177;0.737460546965687;1.32749885835786;0.839702782251785;1.22525662307176
"2021-02-20";5;53;1.04985634087903;0.747844175270353;1.35186850648772;0.85252071021447;1.2471919715436
"2021-02-21";5;53;1.06659089993344;0.765557532619697;1.36762426724718;0.869890179435178;1.2632916204317
"2021-02-22";5;53;1.16078567354671;0.834301409009736;1.48726993808368;0.947476763655917;1.3740945834375
"2021-02-23";5;53;1.14192536744018;0.816493440159042;1.46735729472133;0.92929856295643;1.35455217192394
"2021-02-24";5;53;1.41860946974576;1.02470396810042;1.8125149713911;1.16129046820098;1.67592847129054
"2021-02-25";5;53;1.34652710021933;0.95333838051296;1.7397158199257;1.08959636075039;1.60345783968827
"2021-02-26";5;53;1.29831141360187;0.931906148117927;1.66471667908581;1.05884627495115;1.53777655225258
"2021-02-27";5;53;1.23137718140808;0.91168229519242;1.55107206762374;1.0224111807634;1.44034318205275
"2021-02-28";5;53;1.18639333297154;0.90011739187676;1.47266927406632;0.999268071872723;1.37351859407036
"2021-03-01";5;53;1.14179175266649;0.861883211981798;1.42170029335118;0.958863633937295;1.32471987139569
"2021-03-02";5;53;1.1063285350454;0.839810754429672;1.37284631566113;0.932163902690831;1.28049316739998
"2021-03-03";5;53;0.895838765676435;0.644761029172735;1.14691650218014;0.731808353981825;1.05986917737105
"2021-03-04";5;53;0.941210677530627;0.686041994512613;1.19637936054864;0.774503491276774;1.10791786378448
"2021-03-05";5;53;0.956290645178176;0.700951364497548;1.2116299258588;0.789463672115674;1.12311761824068
"2021-03-06";5;53;0.967959187846471;0.722193480832582;1.21372489486036;0.807367463177742;1.1285509125152
"2021-03-07";5;53;0.95344784148702;0.716833070447674;1.19006261252637;0.798825967463188;1.10806971551085
"2021-03-08";5;53;0.90527014896053;0.666406880607082;1.14413341731398;0.749194432101354;1.06134586581971
"2021-03-09";5;53;0.926565226320299;0.682127640082045;1.17100281255855;0.766841630353029;1.08628882228757
"2021-03-10";5;53;0.917908953375157;0.676129019734795;1.15968888701552;0.759917276978611;1.0759006297717
"2021-03-11";5;53;0.895963481840481;0.645729907379561;1.1461970563014;0.732465662917746;1.05946130076322
"2021-03-12";5;53;0.913725500158214;0.657158360737909;1.17029263957852;0.746086673107099;1.08136432720933
"2021-03-13";5;53;0.95298741468287;0.691691362505049;1.21428346686069;0.782254220781611;1.12372060858413
"2021-03-14";5;53;0.984984891352122;0.724978257131094;1.24499152557315;0.815086711452237;1.15488307125201
"2021-03-15";5;53;1.01338686926894;0.745917392962564;1.28085634557532;0.838620795739445;1.18815294279844
"2021-03-16";5;53;1.02380526222229;0.747725173426584;1.29988535101799;0.843426788882127;1.20418373556245
"2021-03-17";5;53;1.0488273453696;0.774230631959004;1.3234240587802;0.869408916917198;1.228245773822
"2021-03-18";5;53;1.05584626151467;0.775852372993185;1.33584015003616;0.872909016733646;1.2387835062957
"2021-03-19";5;53;1.06081476366912;0.78891159781128;1.33271792952696;0.883148332177172;1.23848119516106
"2021-03-20";5;53;1.03539900024181;0.764756441870805;1.30604155861281;0.858562362636369;1.21223563784724
"2021-03-21";5;53;1.07845530107746;0.808963300105961;1.34794730204896;0.90236174541632;1.2545488567386
"2021-03-22";5;53;1.14016514702544;0.862085641577888;1.41824465247299;0.95846177241978;1.3218685216311
"2021-03-23";5;53;1.214884758267;0.916942651660488;1.51282686487351;1.02021345152843;1.40955606500557
"2021-03-24";5;53;1.27683673067115;0.960522579295166;1.59315088204712;1.0701552528312;1.4835182085111
"2021-03-25";5;53;1.34011136322873;1.00491704785966;1.6753056785978;1.12107787658563;1.55914484987183
"2021-03-26";5;53;1.38284684356058;1.048389276433;1.71730441068817;1.16424689561525;1.60144679150592
"2021-03-27";5;53;1.37391233508391;1.04568086082587;1.70214380934196;1.15935267120499;1.58847199896283
"2021-03-28";5;53;1.31008152181003;1.00040702484577;1.61975601877429;1.10764430638066;1.51251873723941
"2021-03-29";5;53;1.3513789998474;1.03842096235719;1.6643370373376;1.14682109384696;1.55593690584783
"2021-03-30";5;53;1.28035691308438;0.978610412619665;1.5821034135491;1.08313257581372;1.47758125035504
"2021-03-31";5;53;1.23045240859285;0.956195285202565;1.50470953198314;1.05119746310038;1.40970735408532
"2021-04-01";5;53;1.16607592474187;0.913872370222178;1.41827947926156;1.00125146772738;1.33090038175635
"2021-04-02";5;53;1.10037435368257;0.877344412258659;1.32340429510648;0.954618077748634;1.2461306296165
"2021-04-03";5;53;1.08730692012023;0.885421126244783;1.28919271399567;0.955365121865462;1.21924871837499
"2021-04-04";5;53;1.0729634832174;0.881167089383091;1.2647598770517;0.947615848306691;1.1983111181281
"2021-04-05";5;53;1.03512304491234;0.837354894289102;1.23289119553559;0.905899696992038;1.16434639283265
"2021-04-06";5;53;1.05917278369881;0.853729891438071;1.26461567595955;0.924949550769024;1.1933960166286
"2021-04-07";5;53;1.04668432814169;0.839826622936903;1.25354203334648;0.911543636930213;1.18182501935317
"2021-04-08";5;53;1.03856056125942;0.829861784145013;1.24725933837384;0.902223744339566;1.17489737817928
"2021-04-09";5;53;1.01393148533489;0.820071593713742;1.20779137695603;0.887269230438357;1.14059374023141
"2021-04-10";5;53;1.00088408841406;0.814923823135092;1.18684435369302;0.879374349183065;1.12239382764505
"2021-04-11";5;53;0.999599911122608;0.822613209111643;1.17658661313357;0.883939241224985;1.11526058102023
"2021-04-12";5;53;0.973907166245341;0.792073954864358;1.15574037762632;0.85509362019347;1.09272071229721
"2021-04-13";5;53;0.983021865932477;0.796172979036862;1.16987075282809;0.860936346769747;1.10510738509521
"2021-04-14";5;53;0.992869164652893;0.800736490247999;1.18500183905779;0.86733845272388;1.11839987658191
"2021-04-15";5;53;0.979634125083932;0.7854473649593;1.17382088520856;0.852767619533503;1.10650063063436
"2021-04-16";5;53;1.03667178059876;0.834865608913189;1.23847795228432;0.904828338148915;1.1685152230486
"2021-04-17";5;53;1.03380844719675;0.841052372154861;1.22656452223864;0.907863577914381;1.15975331647912
"2021-04-18";5;53;1.04213856966803;0.854829223640072;1.22944791569599;0.919742715071488;1.16453442426458
"2021-04-19";5;53;1.06275649594245;0.872636283143609;1.25287670874129;0.938526912261243;1.18698607962365
"2021-04-20";5;53;1.02837710872137;0.842260127669316;1.21449408977342;0.906761873515871;1.14999234392687
"2021-04-21";5;53;1.01608321250136;0.82682338565784;1.20534303934488;0.892425577005896;1.13974084799682
"2021-04-22";5;53;1.01433194651012;0.818973545324154;1.20969034769609;0.886702068816537;1.14196182420371
"2021-04-23";5;53;0.971159759187773;0.774014909057538;1.16830460931801;0.842373400590475;1.09994611778507
"2021-04-24";5;53;0.972145610339244;0.777710504560776;1.16658071611771;0.845122349484881;1.09916887119361
"2021-04-25";5;53;0.949912035416783;0.768076735510678;1.13174733532289;0.83110065680752;1.06872341402605
"2021-04-26";5;53;0.942355748706054;0.756819529295504;1.1278919681166;0.821131191923893;1.06358030548822
"2021-04-27";5;53;0.923110807286538;0.739712049020457;1.10650956555262;0.803279516496127;1.04294209807695
