"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-03-08";16;163;3.18417064675831;0;3.99
"2020-03-09";16;163;2.97128182160985;0;3.99
"2020-03-10";16;163;2.57341085368449;0;3.99
"2020-03-11";16;163;2.30790412274235;0;3.99
"2020-03-12";16;163;2.25951866331622;0;3.99
"2020-03-13";16;163;2.10682796427321;0;3.99
"2020-03-14";16;163;2.05272378104472;0;3.99
"2020-03-15";16;163;1.99585422377281;0;3.99
"2020-03-16";16;163;2.08582819775317;0;3.99
"2020-03-17";16;163;2.09979856348462;0;3.99
"2020-03-18";16;163;2.09872760827548;0;3.99
"2020-03-19";16;163;2.04398410576458;0;3.99
"2020-03-20";16;163;2.01384488114658;0;3.99
"2020-03-21";16;163;1.94575579759179;0.0432688194448851;3.84824277573869
"2020-03-22";16;163;1.85797292784226;0.195114698255694;3.52083115742882
"2020-03-23";16;163;1.81860676520692;0.247546909779677;3.38966662063417
"2020-03-24";16;163;1.77618515601977;0.40453719540898;3.14783311663055
"2020-03-25";16;163;1.68510335089551;0.487283661585441;2.88292304020557
"2020-03-26";16;163;1.59445252891018;0.464880610503207;2.72402444731716
"2020-03-27";16;163;1.48565452447216;0.457336819272329;2.51397222967199
"2020-03-28";16;163;1.33970528533186;0.436872352450653;2.24253821821307
"2020-03-29";16;163;1.24071848771659;0.416575847222985;2.06486112821019
"2020-03-30";16;163;1.16090177877317;0.377234283786943;1.94456927375939
"2020-03-31";16;163;1.10562149177031;0.344256279964104;1.86698670357651
"2020-04-01";16;163;1.08266211839309;0.314396470586002;1.85092776620017
"2020-04-02";16;163;1.11696424586953;0.360677372244385;1.87325111949468
"2020-04-03";16;163;1.12619918585175;0.397665026311018;1.85473334539248
"2020-04-04";16;163;1.13907386879678;0.399478991212238;1.87866874638133
"2020-04-05";16;163;1.12865192978204;0.418138235318676;1.8391656242454
"2020-04-06";16;163;1.14386715147134;0.435875420748522;1.85185888219417
"2020-04-07";16;163;1.11856476004329;0.410470651159474;1.8266588689271
"2020-04-08";16;163;1.09670015067638;0.398352847578329;1.79504745377444
"2020-04-09";16;163;1.02014532941788;0.358578863317167;1.6817117955186
"2020-04-10";16;163;0.994296242604274;0.345953822059839;1.64263866314871
"2020-04-11";16;163;0.99302485627926;0.358133439324649;1.62791627323387
"2020-04-12";16;163;1.00145869626531;0.352537308445363;1.65038008408525
"2020-04-13";16;163;0.994552213881131;0.348777497710428;1.64032693005183
"2020-04-14";16;163;0.990291490455879;0.320765616626069;1.65981736428569
"2020-04-15";16;163;0.997732941042307;0.314413543714744;1.68105233836987
"2020-04-16";16;163;1.01816959879875;0.347354976750183;1.68898422084732
"2020-04-17";16;163;1.00096144933095;0.315759450690869;1.68616344797103
"2020-04-18";16;163;0.996164326004038;0.330872789345552;1.66145586266252
"2020-04-19";16;163;1.00595429745841;0.33095399059103;1.68095460432579
"2020-04-20";16;163;0.991192906993188;0.302167745830247;1.68021806815613
"2020-04-21";16;163;1.0150725950996;0.296065088362447;1.73408010183676
"2020-04-22";16;163;0.983008301813074;0.263132032854514;1.70288457077163
"2020-04-23";16;163;0.971089573797422;0.244281892562471;1.69789725503237
"2020-04-24";16;163;0.972063439473515;0.261564731843635;1.68256214710339
"2020-04-25";16;163;0.967330801018622;0.273818143920236;1.66084345811701
"2020-04-26";16;163;0.937951847959064;0.262570681733099;1.61333301418503
"2020-04-27";16;163;0.926501074444596;0.245102923962057;1.60789922492713
"2020-04-28";16;163;0.899291567360481;0.206194472599741;1.59238866212122
"2020-04-29";16;163;0.892242913980306;0.18871163538781;1.5957741925728
"2020-04-30";16;163;0.876889692986749;0.148958265248525;1.60482112072497
"2020-05-01";16;163;0.878932113735647;0.140694887363747;1.61716934010755
"2020-05-02";16;163;0.904006072859563;0.13539722871868;1.67261491700045
"2020-05-03";16;163;0.923074227981004;0.156801721560433;1.68934673440158
"2020-05-04";16;163;0.951226558593204;0.1568707603592;1.74558235682721
"2020-05-05";16;163;0.990387061095278;0.151963135334517;1.82881098685604
"2020-05-06";16;163;1.07403548810518;0.183501957926653;1.96456901828371
"2020-05-07";16;163;1.17249704549794;0.211380760203422;2.13361333079246
"2020-05-08";16;163;1.23193026774059;0.258126293648743;2.20573424183244
"2020-05-09";16;163;1.25745401696078;0.290748687057351;2.22415934686421
"2020-05-10";16;163;1.28668027115132;0.328769939134595;2.24459060316805
"2020-05-11";16;163;1.38197576560931;0.375043442304081;2.38890808891454
"2020-05-12";16;163;1.41216067754969;0.407980055047364;2.41634130005201
"2020-05-13";16;163;1.37787467769199;0.408525438706469;2.3472239166775
"2020-05-14";16;163;1.3915682145307;0.455243402831368;2.32789302623004
"2020-05-15";16;163;1.42376361175709;0.468040143489457;2.37948708002472
"2020-05-16";16;163;1.45181632621854;0.54030498866422;2.36332766377287
"2020-05-17";16;163;1.45976664179576;0.559052927158908;2.3604803564326
"2020-05-18";16;163;1.43307343145963;0.53594626984247;2.3302005930768
"2020-05-19";16;163;1.39858597352562;0.558291539115997;2.23888040793525
"2020-05-20";16;163;1.44310131270746;0.637112278059579;2.24909034735533
"2020-05-21";16;163;1.38381841714465;0.643559761421487;2.12407707286782
"2020-05-22";16;163;1.31741791965088;0.639558677529378;1.99527716177238
"2020-05-23";16;163;1.27496144716355;0.630652233630707;1.91927066069639
"2020-05-24";16;163;1.25624034287081;0.638923022278037;1.87355766346359
"2020-05-25";16;163;1.36683443904408;0.695636174775934;2.03803270331222
"2020-05-26";16;163;1.41312226799888;0.723258813407639;2.10298572259013
