fecha_primeros_sintomas;prop3d
2020-06-02;0.174057898441529
2020-06-03;0.183378545314229
2020-06-04;0.194331707764186
2020-06-05;0.196708697192488
2020-06-06;0.203251966464857
2020-06-07;0.205713049768235
2020-06-08;0.217682498879328
2020-06-09;0.229564545436987
2020-06-10;0.234480369772033
2020-06-11;0.241576375011883
2020-06-12;0.24518562817306
2020-06-13;0.248932300934341
2020-06-14;0.2558915035343
2020-06-15;0.26305609305183
2020-06-16;0.270557437740463
2020-06-17;0.278184971480582
2020-06-18;0.285361050943531
2020-06-19;0.294243256478406
2020-06-20;0.302833215501891
2020-06-21;0.312133970554252
2020-06-22;0.320126811107307
2020-06-23;0.324805180187732
2020-06-24;0.331823207642388
2020-06-25;0.337409637500137
2020-06-26;0.34569132798397
2020-06-27;0.34499011744497
2020-06-28;0.344939889953371
2020-06-29;0.344874099595408
2020-06-30;0.35261353518696
2020-07-01;0.353831361373229
2020-07-02;0.355091423402053
2020-07-03;0.356672729445004
2020-07-04;0.363845285935787
2020-07-05;0.370582343979398
2020-07-06;0.378407389329149
2020-07-07;0.378262597192051
2020-07-08;0.388393209889802
2020-07-09;0.394651296660985
2020-07-10;0.388694014992199
2020-07-11;0.394228204822395
2020-07-12;0.399494801972204
2020-07-13;0.396718858972967
2020-07-14;0.395292628078236
2020-07-15;0.382824593455739
2020-07-16;0.378017513232039
2020-07-17;0.384289928309472
2020-07-18;0.379578573241807
2020-07-19;0.3804349622354
2020-07-20;0.378087258317258
2020-07-21;0.379684611043537
2020-07-22;0.388553346706441
2020-07-23;0.389514739515324
2020-07-24;0.392326880224468
2020-07-25;0.392157933649276
2020-07-26;0.387551658758833
2020-07-27;0.388379705411395
2020-07-28;0.386717852215108
2020-07-29;0.383007923425989
2020-07-30;0.37892658069096
2020-07-31;0.376802907995491
2020-08-01;0.370104138077576
2020-08-02;0.367449026996792
2020-08-03;0.372478432107846
2020-08-04;0.37404408822517
2020-08-05;0.37964873463288
2020-08-06;0.393239433018024
2020-08-07;0.397087885048377
2020-08-08;0.409908435876552
2020-08-09;0.418698526021889
2020-08-10;0.415466120702487
2020-08-11;0.420601792764715
2020-08-12;0.422497499853011
2020-08-13;0.41574375551306
2020-08-14;0.412353175257572
2020-08-15;0.409182193595461
2020-08-16;0.409462103546911
2020-08-17;0.417250473258687
2020-08-18;0.419648796440358
2020-08-19;0.425662919950968
2020-08-20;0.423881248216281
2020-08-21;0.428991544396928
2020-08-22;0.433982982516628
2020-08-23;0.431652755732253
2020-08-24;0.429519084856994
2020-08-25;0.427481397177641
2020-08-26;0.424380207592392
2020-08-27;0.427031554399088
2020-08-28;0.426026684539658
2020-08-29;0.423820100446986
2020-08-30;0.422647661774547
2020-08-31;0.422913370895075
2020-09-01;0.415298583476274
2020-09-02;0.410258100847047
2020-09-03;0.407035680481115
2020-09-04;0.401276081261736
2020-09-05;0.391757516581015
2020-09-06;0.3825726225277
2020-09-07;0.374533378091265
2020-09-08;0.377484777477992
2020-09-09;0.371813612729727
2020-09-10;0.367117552345401
2020-09-11;0.369590857811186
2020-09-12;0.371359510405859
2020-09-13;0.370678749762345
2020-09-14;0.368053208189815
2020-09-15;0.356110917298431
2020-09-16;0.346450400955887
2020-09-17;0.332791656922436
2020-09-18;0.318246481958187
2020-09-19;0.317025936462994
2020-09-20;0.317686700305996
2020-09-21;0.322796056128015
2020-09-22;0.333340045478457
2020-09-23;0.342599219119142
2020-09-24;0.358547998728349
2020-09-25;0.370482464489268
2020-09-26;0.378779645766979
2020-09-27;0.389177827915254
2020-09-28;0.394458651551252
2020-09-29;0.401635147081331
2020-09-30;0.405276757411365
2020-10-01;0.406671079461908
2020-10-02;0.412349953716465
2020-10-03;0.413631115819575
2020-10-04;0.4156006100155
2020-10-05;0.418257620097981
2020-10-06;0.420399660329186
2020-10-07;0.429606425125976
2020-10-08;0.437582831268143
2020-10-09;0.439267829176547
2020-10-10;0.436026391745861
2020-10-11;0.439042376464872
2020-10-12;0.441839117004447
2020-10-13;0.445437753812226
2020-10-14;0.451455464774674
2020-10-15;0.456190113385147
2020-10-16;0.457843044902991
2020-10-17;0.465222770767317
2020-10-18;0.462137543561116
2020-10-19;0.464609553484364
2020-10-20;0.45805961724232
2020-10-21;0.457186258476398
2020-10-22;0.45265113292382
2020-10-23;0.452493468874377
2020-10-24;0.451277874773711
2020-10-25;0.453697749887682
2020-10-26;0.450426605471515
2020-10-27;0.457032716123868
2020-10-28;0.454556443761204
2020-10-29;0.458939585320592
2020-10-30;0.454014160415979
2020-10-31;0.458673987095792
2020-11-01;0.460929585676228
2020-11-02;0.462152638040772
2020-11-03;0.469176017136555
2020-11-04;0.46912211196679
2020-11-05;0.467250843870777
2020-11-06;0.469212818538952
2020-11-07;0.465942161215858
2020-11-08;0.467683425903551
2020-11-09;0.470946359065453
2020-11-10;0.465710105036758
2020-11-11;0.472567572874041
2020-11-12;0.472949297992947
2020-11-13;0.47842243598576
2020-11-14;0.479112483461796
2020-11-15;0.480764650738963
2020-11-16;0.479339232453036
2020-11-17;0.482313767597854
2020-11-18;0.477202759406958
2020-11-19;0.480714314970361
2020-11-20;0.482839155322836
2020-11-21;0.489077329869361
2020-11-22;0.484645547659801
2020-11-23;0.486686666476055
2020-11-24;0.486374781699216
2020-11-25;0.483729375949699
2020-11-26;0.485460792603952
2020-11-27;0.481441233010619
2020-11-28;0.477095625619326
2020-11-29;0.485056603138903
2020-11-30;0.481320281317574
2020-12-01;0.46911208317586
2020-12-02;0.470175752354158
2020-12-03;0.465551298205687
2020-12-04;0.467101545161411
2020-12-05;0.464356943315509
2020-12-06;0.453300634596025
2020-12-07;0.448770771212392
2020-12-08;0.453365788412753
2020-12-09;0.458146237920447
2020-12-10;0.453361181923397
2020-12-11;0.452126116888732
2020-12-12;0.451259252444472
2020-12-13;0.458585198030994
2020-12-14;0.462010640032698
2020-12-15;0.465261682657131
2020-12-16;0.460303233141346
2020-12-17;0.45974609034327
2020-12-18;0.460976109930224
2020-12-19;0.468036403053881
2020-12-20;0.465843585336773
2020-12-21;0.469587385363873
2020-12-22;0.459300341017272
2020-12-23;0.453270347407569
2020-12-24;0.446481306769387
2020-12-25;0.448990481977768
2020-12-26;0.443001647638901
2020-12-27;0.445767077452837
2020-12-28;0.445552953101311
2020-12-29;0.451934312506498
2020-12-30;0.447821972683887
2020-12-31;0.446536307431171
2021-01-01;0.432994563362015
2021-01-02;0.430410260385706
2021-01-03;0.422537200208641
2021-01-04;0.413726027908266
2021-01-05;0.408675752645515
2021-01-06;0.409328576776906
2021-01-07;0.412804060538677
2021-01-08;0.418801191255345
2021-01-09;0.415483441444296
2021-01-10;0.411764187014817
2021-01-11;0.412181004535071
2021-01-12;0.414561156251253
2021-01-13;0.413333127955087
2021-01-14;0.415415092390386
2021-01-15;0.416290337160015
2021-01-16;0.42067679933456
2021-01-17;0.429043873451541
2021-01-18;0.43354833806855
2021-01-19;0.438043544215174
2021-01-20;0.444255155503951
2021-01-21;0.445772628637993
2021-01-22;0.448033056470445
2021-01-23;0.450323556954952
2021-01-24;0.452454543485559
2021-01-25;0.453456464008582
2021-01-26;0.454696306557819
2021-01-27;0.457263259398938
2021-01-28;0.462439212661288
2021-01-29;0.464899075642593
2021-01-30;0.466202577802107
2021-01-31;0.464079519932599
2021-02-01;0.460723157927906
2021-02-02;0.461028478325075
2021-02-03;0.460981145448632
2021-02-04;0.462687022637072
2021-02-05;0.459978530956376
2021-02-06;0.459778636131807
2021-02-07;0.464440583464141
2021-02-08;0.472763856253537
2021-02-09;0.477928287767529
2021-02-10;0.481985978147839
2021-02-11;0.48158544617838
2021-02-12;0.479585749748084
2021-02-13;0.481926935688829
2021-02-14;0.476910617887904
2021-02-15;0.473579996323943
2021-02-16;0.469039049576748
2021-02-17;0.462696391495859
2021-02-18;0.458165240297819
2021-02-19;0.459882607216774
2021-02-20;0.455951278633873
2021-02-21;0.460139535312909
2021-02-22;0.463336860558714
2021-02-23;0.466422377913773
2021-02-24;0.471533297073125
2021-02-25;0.473551561139749
2021-02-26;0.477223519052743
2021-02-27;0.480436131572815
2021-02-28;0.480879739790275
2021-03-01;0.471493892624073
2021-03-02;0.467161947686684
2021-03-03;0.466781646495304
2021-03-04;0.464239501997423
2021-03-05;0.460656639016299
2021-03-06;0.46128540813946
2021-03-07;0.457729380297805
2021-03-08;0.463388131994205
2021-03-09;0.461121566952433
2021-03-10;0.453519408757285
2021-03-11;0.454364063245963
2021-03-12;0.454418369386194
2021-03-13;0.449857709102181
2021-03-14;0.444330817846685
2021-03-15;0.437190605237326
2021-03-16;0.435343894115508
2021-03-17;0.435880522926629
2021-03-18;0.432361527028249
2021-03-19;0.429063369624901
2021-03-20;0.422018891471334
2021-03-21;0.418519008481487
2021-03-22;0.418035590169604
2021-03-23;0.41659968428199
2021-03-24;0.414043872673419
2021-03-25;0.408290288389655
2021-03-26;0.407348015119571
2021-03-27;0.412329406473708
2021-03-28;0.41855305650305
2021-03-29;0.421093956419616
2021-03-30;0.425521720762983
2021-03-31;0.42954466911683
2021-04-01;0.426309433440129
2021-04-02;0.423118978825597
2021-04-03;0.424887010563056
2021-04-04;0.426930007246162
2021-04-05;0.430137379608229
2021-04-06;0.43303721038955
2021-04-07;0.433798304134514
2021-04-08;0.448454824670223
2021-04-09;0.458321593788867
2021-04-10;0.458496353277979
2021-04-11;0.461044842538268
2021-04-12;0.465228534268524
2021-04-13;0.467397529494426
2021-04-14;0.474254002871223
2021-04-15;0.477635275938437
2021-04-16;0.479179069108382
2021-04-17;0.482338176971968
2021-04-18;0.482996203480064
2021-04-19;0.482465849755618
2021-04-20;0.481177861848523
2021-04-21;0.484298496219119
2021-04-22;0.481933514425116
2021-04-23;0.481094317081828
2021-04-24;0.484009476493486
2021-04-25;0.48458162792035
2021-04-26;0.492154791945196
2021-04-27;0.499991727226926
2021-04-28;0.502093036268139
2021-04-29;0.505773274687055
2021-04-30;0.506286564823385
2021-05-01;0.503223376176511
2021-05-02;0.504556669110899
2021-05-03;0.500447828039394
2021-05-04;0.496706853530046
2021-05-05;0.496326606253325
2021-05-06;0.50006632369209
2021-05-07;0.506396501584689
2021-05-08;0.514770320482479
2021-05-09;0.518292343813457
2021-05-10;0.524552956566074
2021-05-11;0.529606031306696
2021-05-12;0.530724228600991
2021-05-13;0.52905820812379
2021-05-14;0.528387050202117
2021-05-15;0.528157051551899
2021-05-16;0.532982847245416
2021-05-17;0.53376974468355
2021-05-18;0.533515845510478
2021-05-19;0.532363019909875
2021-05-20;0.52275176656737
2021-05-21;0.519256143887666
2021-05-22;0.519214024010205
2021-05-23;0.517139890058874
2021-05-24;0.516151679878854
2021-05-25;0.513822765701078
2021-05-26;0.515890529814652
2021-05-27;0.524721210419754
2021-05-28;0.526546370794534
2021-05-29;0.530704984915629
2021-05-30;0.531112303120445
2021-05-31;0.532810886837479
2021-06-01;0.530826017884964
2021-06-02;0.53033725968865
2021-06-03;0.533850794551247
2021-06-04;0.537075196775163
2021-06-05;0.53326791007585
2021-06-06;0.530856973710245
2021-06-07;0.527470351201807
2021-06-08;0.531412967171265
2021-06-09;0.534374027906678
2021-06-10;0.530959845482648
2021-06-11;0.530269059044227
2021-06-12;0.531134511025131
2021-06-13;0.537283442922677
2021-06-14;0.540142511824554
2021-06-15;0.541083825989685
2021-06-16;0.545312777181451
2021-06-17;0.550575037757945
2021-06-18;0.546224272066356
2021-06-19;0.537702617005841
2021-06-20;0.530346922856266
2021-06-21;0.529895799123352
2021-06-22;0.532112520620211
2021-06-23;0.533126720674657
2021-06-24;0.53237297516826
2021-06-25;0.537980653102268
2021-06-26;0.537524353628817
2021-06-27;0.539347039632057
2021-06-28;0.543120021672449
2021-06-29;0.547696525394299
2021-06-30;0.546872353496804
2021-07-01;0.5434978623364
2021-07-02;0.546479921131499
2021-07-03;0.56063457625456
2021-07-04;0.569483511388339
2021-07-05;0.568389438898478
2021-07-06;0.569353557929794
2021-07-07;0.571036419148104
2021-07-08;0.582544257691347
2021-07-09;0.580602846868584
2021-07-10;0.583704893242689
2021-07-11;0.588414291125544
2021-07-12;0.59496523271714
2021-07-13;0.588669370014887
2021-07-14;0.581465334902803
2021-07-15;0.567036846336384
2021-07-16;0.565531887112644
2021-07-17;0.568374434953423
2021-07-18;0.564912196854314
2021-07-19;0.561922639013609
2021-07-20;0.56758520371016
2021-07-21;0.576313651205033
2021-07-22;0.584192320374025
2021-07-23;0.589603054375544
2021-07-24;0.588126358788263
2021-07-25;0.586627385515096
2021-07-26;0.582245856984674
2021-07-27;0.583309374326227
2021-07-28;0.590086694355755
2021-07-29;0.59431938721656
2021-07-30;0.589806103244434
2021-07-31;0.589208684348531
2021-08-01;0.58880487020359
2021-08-02;0.594732704979779
2021-08-03;0.593913486538627
2021-08-04;0.584963400480107
2021-08-05;0.586092904632354
2021-08-06;0.583914589166201
2021-08-07;0.585873490644979
2021-08-08;0.58157267151346
2021-08-09;0.581693440444984
2021-08-10;0.583881130103564
2021-08-11;0.590726270671873
2021-08-12;0.591422143426569
2021-08-13;0.599581434029255
2021-08-14;0.604175078866802
2021-08-15;0.607255904515871
2021-08-16;0.607279450338361
2021-08-17;0.613248802199518
2021-08-18;0.612422883714183
2021-08-19;0.609301264400854
2021-08-20;0.604946564774524
2021-08-21;0.59741020361122
2021-08-22;0.596998680977475
2021-08-23;0.598886455114614
2021-08-24;0.589528572445805
2021-08-25;0.583325467647595
2021-08-26;0.586486862000699
2021-08-27;0.600317317259726
2021-08-28;0.606202092334358
2021-08-29;0.620588410241803
2021-08-30;0.627637544201236
2021-08-31;0.640196973367935
2021-09-01;0.648344322328202
2021-09-02;0.648655212882996
2021-09-03;0.643600267828051
2021-09-04;0.643786047995471
2021-09-05;0.642763785387566
2021-09-06;0.632992496541305
2021-09-07;0.631651621427639
2021-09-08;0.625077184031358
2021-09-09;0.624951293661565
2021-09-10;0.619683436518708
2021-09-11;0.621346538368963
2021-09-12;0.617374748262794
2021-09-13;0.622673633260784
2021-09-14;0.614384237874614
2021-09-15;0.598350103583125
2021-09-16;0.575151990221078
2021-09-17;0.57227837718363
2021-09-18;0.569709090350525
2021-09-19;0.567684654178527
2021-09-20;0.562042431136287
2021-09-21;0.564722478760154
2021-09-22;0.582741478328537
2021-09-23;0.606307644690216
2021-09-24;0.615168349446569
2021-09-25;0.608948294873379
2021-09-26;0.609099262844487
2021-09-27;0.613290572861718
2021-09-28;0.617623645633871
2021-09-29;0.616771877161027
2021-09-30;0.614920871316575
2021-10-01;0.605974788212171
2021-10-02;0.61206378118641
2021-10-03;0.610929917588509
2021-10-04;0.608306405275959
2021-10-05;0.603876883516169
2021-10-06;0.609833474271666
2021-10-07;0.610801578836275
2021-10-08;0.607447127308755
2021-10-09;0.591526891937719
2021-10-10;0.585203336477771
2021-10-11;0.586497600368899
2021-10-12;0.588186581147409
2021-10-13;0.582426754944512
2021-10-14;0.582806929045783
2021-10-15;0.594006398950244
2021-10-16;0.608442404265622
2021-10-17;0.613505946254116
2021-10-18;0.616665145008585
2021-10-19;0.615123330263828
2021-10-20;0.616932757409464
2021-10-21;0.613378269218958
2021-10-22;0.610734269112071
2021-10-23;0.609400438898266
2021-10-24;0.612291508876255
2021-10-25;0.608159536863935
2021-10-26;0.605835399719224
2021-10-27;0.603855057336311
2021-10-28;0.60499073559045
2021-10-29;0.601852336377437
2021-10-30;0.592315184291689
2021-10-31;0.584714994806374
2021-11-01;0.581166581863578
2021-11-02;0.578549257369131
2021-11-03;0.578888592471938
2021-11-04;0.57925569490764
2021-11-05;0.587400519895851
2021-11-06;0.598065115175831
2021-11-07;0.605240833857942
2021-11-08;0.610220020232717
2021-11-09;0.612849498045324
2021-11-10;0.613862429474515
2021-11-11;0.616568839071408
2021-11-12;0.617134404876184
2021-11-13;0.618415842090182
2021-11-14;0.613570560119284
2021-11-15;0.610958309999087
2021-11-16;0.613570224746526
2021-11-17;0.61774826427223
2021-11-18;0.619780491203584
2021-11-19;0.62109206833167
2021-11-20;0.622032500786911
2021-11-21;0.62677602375352
2021-11-22;0.633113777787843
2021-11-23;0.636379488493379
2021-11-24;0.638605567954737
2021-11-25;0.642842112541953
2021-11-26;0.644002878903447
2021-11-27;0.646370177034078
2021-11-28;0.647478506253941
2021-11-29;0.644757365362321
2021-11-30;0.646208202107275
2021-12-01;0.63903975911088
2021-12-02;0.63780868697188
2021-12-03;0.641309615411636
2021-12-04;0.641653025678037
2021-12-05;0.64290715311332
2021-12-06;0.644713603437298
2021-12-07;0.641907343318572
2021-12-08;0.643721105753698
2021-12-09;0.646674866968329
2021-12-10;0.6459465501639
2021-12-11;0.650632786629855
2021-12-12;0.653493396214799
2021-12-13;0.655925452930701
2021-12-14;0.658460345083511
2021-12-15;0.656958176354393
2021-12-16;0.652557519539943
2021-12-17;0.648931466915711
2021-12-18;0.648715802324625
2021-12-19;0.649052113641417
2021-12-20;0.651561752514693
2021-12-21;0.653655654887103
2021-12-22;0.650793402336377
2021-12-23;0.645805794481663
2021-12-24;0.643720113593593
2021-12-25;0.642295144296803
2021-12-26;0.644487851415702
2021-12-27;0.649567383261829
2021-12-28;0.653468219284588
2021-12-29;0.659519393963214
2021-12-30;0.657657260923182
2021-12-31;0.652400307895448
2022-01-01;0.629623244715234
2022-01-02;0.61511994168792
2022-01-03;0.608840581208336
2022-01-04;0.601059310874039
2022-01-05;0.598323180891538
2022-01-06;0.607382699944238
2022-01-07;0.617525612387654
2022-01-08;0.637080214099222
2022-01-09;0.644809627166551
2022-01-10;0.646567730342156
2022-01-11;0.64991074771565
2022-01-12;0.657682777763613
2022-01-13;0.662644962367379
2022-01-14;0.666265644577138
2022-01-15;0.669574576713903
2022-01-16;0.672257014442121
2022-01-17;0.669320988375755
2022-01-18;0.665523104800233
2022-01-19;0.659824644213399
2022-01-20;0.652542819854541
2022-01-21;0.647957638109827
2022-01-22;0.645877038154956
2022-01-23;0.644529592258516
2022-01-24;0.6446788192716
2022-01-25;0.64494338577779
2022-01-26;0.646701417567428
2022-01-27;0.649270250343022
2022-01-28;0.655039160786518
2022-01-29;0.658121003516205
2022-01-30;0.660113908220474
2022-01-31;0.661890922433033
2022-02-01;0.658903723635629
2022-02-02;0.656325703718549
2022-02-03;0.656676347863183
2022-02-04;0.653452254131179
2022-02-05;0.649652355162589
2022-02-06;0.643173992560473
2022-02-07;0.63858948967364
2022-02-08;0.640044277882397
2022-02-09;0.642907652731131
2022-02-10;0.643994459658384
2022-02-11;0.649248467666497
2022-02-12;0.658125829982067
2022-02-13;0.670237595256191
2022-02-14;0.68000869646524
2022-02-15;0.690776137278225
2022-02-16;0.700781083315863
2022-02-17;0.710896902896321
2022-02-18;0.720328698801361
2022-02-19;0.730194254926746
2022-02-20;0.74033313958318
2022-02-21;0.753857510763878
2022-02-22;0.76609006940261
2022-02-23;0.778774088844057
2022-02-24;0.791190092779555
2022-02-25;0.802204166348564
2022-02-26;0.812334148963999
2022-02-27;0.82324228886813
2022-02-28;0.829616526344211
2022-03-01;0.834741948299325
2022-03-02;0.839732534776745
2022-03-03;0.845022345537297
2022-03-04;0.848984898876197
2022-03-05;0.850491418649313
2022-03-06;0.849852275653047
2022-03-07;0.851925724741891
2022-03-08;0.854406468824646
2022-03-09;0.856174698460115
2022-03-10;0.855861483702291
2022-03-11;0.85543231719864
2022-03-12;0.856115184755186
2022-03-13;0.857856132440102
2022-03-14;0.858020008478567
2022-03-15;0.858209754733458
2022-03-16;0.859641012223199
2022-03-17;0.8592742741937
2022-03-18;0.85848407031056
2022-03-19;0.857754363707158
2022-03-20;0.855572261496314
2022-03-21;0.854420873849571
2022-03-22;0.853626074027117
2022-03-23;0.851476578709661
2022-03-24;0.849770007360619
2022-03-25;0.848843183523943
2022-03-26;0.849830793687328
2022-03-27;0.851238170231836
2022-03-28;0.851091479624865
2022-03-29;0.851222877412609
2022-03-30;0.851173331222767
2022-03-31;0.852372199176961
2022-04-01;0.850871276060448
2022-04-02;0.849679726601317
2022-04-03;0.850292005910541
2022-04-04;0.85122537070837
2022-04-05;0.851788237094495
2022-04-06;0.851857522065371
2022-04-07;0.849836447643809
2022-04-08;0.849235691634425
2022-04-09;0.849804854061451
2022-04-10;0.846777061763406
2022-04-11;0.849406827095199
2022-04-12;0.850888342095877
2022-04-13;0.846668301394793
2022-04-14;0.832446063846196
2022-04-15;0.824976906259656
2022-04-16;0.821434620312229
2022-04-17;0.820753566286819
2022-04-18;0.81631552546448
2022-04-19;0.81350115873904
2022-04-20;0.815004565966441
2022-04-21;0.826771602889106
2022-04-22;0.833688292752972
2022-04-23;0.831914924700535
2022-04-24;0.828502033939011
2022-04-25;0.827874753446098
2022-04-26;0.827051736111825
2022-04-27;0.82530792264441
2022-04-28;0.821812218995319
2022-04-29;0.815660648893532
2022-04-30;0.815653605602906
2022-05-01;0.814903473111028
2022-05-02;0.811567122585874
2022-05-03;0.810117549468036
2022-05-04;0.811386283479104
2022-05-05;0.811572076927667
2022-05-06;0.810933123879359
2022-05-07;0.810264882284173
2022-05-08;0.812234239726717
2022-05-09;0.813757281519021
2022-05-10;0.811310183143543
2022-05-11;0.810439985697376
2022-05-12;0.811198527342756
2022-05-13;0.812584443812594
2022-05-14;0.813347746142244
2022-05-15;0.814736701221242
2022-05-16;0.815820926088665
2022-05-17;0.818163323682
2022-05-18;0.817200057959125
2022-05-19;0.81506248604084
2022-05-20;0.811208595209045
2022-05-21;0.809147861747546
2022-05-22;0.806236679279281
2022-05-23;0.804563008325581
2022-05-24;0.805024649688165
2022-05-25;0.806723165694211
2022-05-26;0.809849111690021
2022-05-27;0.813844080499196
2022-05-28;0.815761293166589
2022-05-29;0.816967082331726
2022-05-30;0.817174341722853
2022-05-31;0.815795776034409
2022-06-01;0.812398570004902
2022-06-02;0.809027061042453
2022-06-03;0.808324309697346
2022-06-04;0.807579633986565
2022-06-05;0.808253231454087
2022-06-06;0.80757501849062
2022-06-07;0.808760946607964
2022-06-08;0.813170336804379
2022-06-09;0.817551802653329
2022-06-10;0.818232959099441
2022-06-11;0.81794272278436
2022-06-12;0.818919672456872
2022-06-13;0.820924651681976
2022-06-14;0.821748815710965
2022-06-15;0.822319510126298
2022-06-16;0.825813279312535
2022-06-17;0.830793848644398
2022-06-18;0.824054579936212
2022-06-19;0.818492465788286
