"fecha";"region";"provincia";"prob48.estimado";"prob48.linf";"prob48.lsup"
2020-03-08;"15";"151";0.0802191947124148;0.0176487580439531;0.180713679857047
2020-03-15;"15";"151";0.0802191947124148;0.0176487580439531;0.180713679857047
2020-03-22;"15";"151";0.111023955982543;0.000882746527030411;0.337240559800458
2020-03-29;"15";"151";0.0370304859598661;0.000249879612818214;0.143698995224972
2020-04-05;"15";"151";0.160584246437445;0.0888107398120177;0.246484493035337
2020-04-12;"15";"151";0.345708015932189;0.24693331129673;0.454299425160734
2020-04-19;"15";"151";0.175861750593568;0.0931865014706988;0.275779016417766
2020-04-26;"15";"151";0.253510574393575;0.166254188822157;0.351896354522376
2020-05-03;"15";"151";0.238848292926019;0.142086333223304;0.35049364475572
2020-05-10;"15";"151";0.302343530349131;0.192022609701208;0.425589365470686
2020-05-17;"15";"151";0.261051497547493;0.181072467436141;0.348754679115896
2020-05-24;"15";"151";0.296306974007053;0.230223909401081;0.369034644792602
2020-05-31;"15";"151";0.274423030266755;0.2153678158589;0.337452716154121
2020-06-07;"15";"151";0.359553071069815;0.305014007920452;0.417036868444897
2020-06-14;"15";"151";0.3507799169415;0.295148867401884;0.406487744578046
2020-06-21;"15";"151";0.415916619444798;0.360902911326128;0.472208628320888
2020-06-28;"15";"151";0.360725737680782;0.311778431526078;0.411454590567513
2020-07-05;"15";"151";0.370342589613045;0.325273342992544;0.417215138104937
2020-07-12;"15";"151";0.347684623801024;0.311305549498185;0.384184316962375
2020-07-19;"15";"151";0.312578555253713;0.279782454752931;0.345792423154378
2020-07-26;"15";"151";0.295213377673286;0.262802049678147;0.328201360808572
2020-08-02;"15";"151";0.237288322808852;0.203868127828174;0.272922369605639
2020-08-09;"15";"151";0.269090426672008;0.23330259056559;0.305282052639324
2020-08-16;"15";"151";0.420819038872335;0.375969986682846;0.466176140153396
2020-08-23;"15";"151";0.474757612459782;0.407535576971815;0.532046091454047
2020-08-30;"15";"151";0.475637512891695;0.389550344334113;0.545640548621474
2020-09-06;"15";"151";0.442084060108784;0.312201848661706;0.562339566425931
2020-09-13;"15";"151";0.390772013734628;0.238623537985796;0.559066330267714
2020-03-08;"15";"152";0.100908390893007;0.0223353790019929;0.220168415813253
2020-03-15;"15";"152";0.100908390893007;0.0223353790019929;0.220168415813253
2020-03-22;"15";"152";0.119002592692801;0.000563630789089058;0.462340370005588
2020-03-29;"15";"152";0.0864801236385435;0.000513220242927667;0.318678521012484
2020-04-05;"15";"152";0.133080760812645;0.000193234116822895;0.574070327514185
2020-04-12;"15";"152";0.086600485268586;0.000217287250026445;0.307996608979301
2020-04-19;"15";"152";0.125245136661507;0.000156848546353096;0.544194883549057
2020-04-26;"15";"152";0.0844967604390526;0.00015401952385659;0.344177210120531
2020-05-03;"15";"152";0.165346824265195;0.000263741046839554;0.667370636755668
2020-05-10;"15";"152";0.101028570760366;0.000335216837302505;0.36870655935091
2020-05-17;"15";"152";0.225910764849949;0.000688190612188093;0.682872568823161
2020-05-24;"15";"152";0.0972998351049586;0.000214313690553055;0.457837763410062
2020-05-31;"15";"152";0.298566683569034;0.00693566649991588;0.689915882316189
2020-06-07;"15";"152";0.110851196216627;0.000185456151459207;0.441794864153006
2020-06-14;"15";"152";0.371036674490247;0.148629842915127;0.628128438704495
2020-06-21;"15";"152";0.159776684650229;0.000411731387232688;0.504110775899224
2020-06-28;"15";"152";0.40497688643346;0.101606325282252;0.736354351133227
2020-07-05;"15";"152";0.261121527873078;0.0791460818558977;0.498069425773516
2020-07-12;"15";"152";0.53051688154084;0.29889284058824;0.753142681041218
2020-07-19;"15";"152";0.236253725961817;0.0892186878414412;0.426660332418317
2020-07-26;"15";"152";0.358242137912966;0.102268172082239;0.662481329123913
2020-08-02;"15";"152";0.113592301230636;0.0224459934464254;0.248869556923045
2020-08-09;"15";"152";0.300979017016672;0.175107130410574;0.440176276641362
2020-08-16;"15";"152";0.465953628166992;0.238970294459894;0.691705459324738
2020-08-23;"15";"152";0.338902682099454;0.114356105075004;0.602063391143668
2020-08-30;"15";"152";0.518618468376034;0.214851820501843;0.808930001324825
2020-09-06;"15";"152";0.376284849491509;0.136246451000324;0.665464541014979
2020-09-13;"15";"152";0.370390517177978;0.042581130359015;0.772596291916618
2020-03-08;"01";"011";0.0754302602192155;0.0162149527646791;0.171685681235309
2020-03-15;"01";"011";0.0754302602192155;0.0162149527646791;0.171685681235309
2020-03-22;"01";"011";0.0407231665586336;0.000176813175216006;0.177028736972771
2020-03-29;"01";"011";0.031422890079531;0.000161401190863195;0.137910937874743
2020-04-05;"01";"011";0.0406205230494573;0.000170249828938378;0.143099881045055
2020-04-12;"01";"011";0.048080658410983;0.00339599293903303;0.136664300749634
2020-04-19;"01";"011";0.0915467630587996;0.0235505212976788;0.18863422625882
2020-04-26;"01";"011";0.1806262120424;0.111003572270495;0.26273427145952
2020-05-03;"01";"011";0.184072334044235;0.131788174472002;0.240234343104992
2020-05-10;"01";"011";0.12141487164652;0.0801436340404287;0.166600519549731
2020-05-17;"01";"011";0.148949031614247;0.123412492005639;0.176580283061577
2020-05-24;"01";"011";0.171281018387048;0.145870372164502;0.198041658053466
2020-05-31;"01";"011";0.231133554633165;0.202263375152712;0.262006242762509
2020-06-07;"01";"011";0.228135074892197;0.197562246752298;0.259891262132478
2020-06-14;"01";"011";0.310712516952789;0.27447261537436;0.346403452686058
2020-06-21;"01";"011";0.311083534497698;0.273758906689638;0.349537384408004
2020-06-28;"01";"011";0.32728989366899;0.286980464788795;0.368251745830476
2020-07-05;"01";"011";0.312974933072924;0.27181943170885;0.356572957888366
2020-07-12;"01";"011";0.361353519811158;0.314322019706139;0.408745088962888
2020-07-19;"01";"011";0.285507190685511;0.242394195634038;0.330608230391652
2020-07-26;"01";"011";0.313440959595847;0.272209589047785;0.356536583420588
2020-08-02;"01";"011";0.364354847456965;0.317969375450862;0.412420589879011
2020-08-09;"01";"011";0.281836100415714;0.236973815928961;0.33034366819308
2020-08-16;"01";"011";0.433711578887225;0.384221616858257;0.484035321337131
2020-08-23;"01";"011";0.40435923439965;0.321584953368088;0.476670919345254
2020-08-30;"01";"011";0.373714266823467;0.262104019141548;0.469315507386734
2020-09-06;"01";"011";0.339009226074184;0.221809397430707;0.451218530881291
2020-09-13;"01";"011";0.295285661143808;0.154135026083735;0.483584939224336
2020-03-08;"01";"014";0.0846711978658881;0.0190954614482569;0.193737926247549
2020-03-15;"01";"014";0.0846711978658881;0.0190954614482569;0.193737926247549
2020-03-22;"01";"014";0.0576826847959023;0.000289699886599338;0.255435583564701
2020-03-29;"01";"014";0.052829184875911;0.000218545285685484;0.221752761440435
2020-04-05;"01";"014";0.0303451259870986;8.46672420730539e-05;0.144033950892835
2020-04-12;"01";"014";0.0304332998454926;8.30648097633667e-05;0.160597484767131
2020-04-19;"01";"014";0.02511957857926;6.60701436574445e-05;0.134513025588817
2020-04-26;"01";"014";0.0748681305716974;0.000134933687604354;0.304690922450085
2020-05-03;"01";"014";0.0200259321360467;6.27281292374211e-05;0.101659675288963
2020-05-10;"01";"014";0.200739461888121;0.0656967769066735;0.378218725491161
2020-05-17;"01";"014";0.0470586267457698;0.00315917361466587;0.135511941119696
2020-05-24;"01";"014";0.118035689397127;0.0532709445492983;0.202566680644791
2020-05-31;"01";"014";0.124298393752767;0.0662043440232471;0.196269047325805
2020-06-07;"01";"014";0.147356424200942;0.092497170910202;0.211152690062722
2020-06-14;"01";"014";0.310985276615723;0.23818850033679;0.389129752556866
2020-06-21;"01";"014";0.232483734391459;0.15791123793939;0.316300615448751
2020-06-28;"01";"014";0.253913722546244;0.171241467981144;0.347841673573439
2020-07-05;"01";"014";0.410040432968221;0.334008169829027;0.488752840514557
2020-07-12;"01";"014";0.342914597952953;0.263839357873366;0.428314872148058
2020-07-19;"01";"014";0.298965918655436;0.217896814727892;0.387745282475613
2020-07-26;"01";"014";0.35046983055383;0.260349525805119;0.448775843454556
2020-08-02;"01";"014";0.681020311043333;0.599182659044511;0.759261794005036
2020-08-09;"01";"014";0.505155921373806;0.410003293413467;0.604499514653914
2020-08-16;"01";"014";0.471932627027294;0.372411552694389;0.571073335333737
2020-08-23;"01";"014";0.649279626247355;0.483772736756578;0.776844349251191
2020-08-30;"01";"014";0.585209035092486;0.448350768997916;0.708051128495376
2020-09-06;"01";"014";0.461699633456183;0.248154831172182;0.672778475027535
2020-09-13;"01";"014";0.470439409672155;0.19194816927151;0.782880432845328
2020-03-08;"02";"021";0.0583828480042587;0.0127565341089618;0.134583071889811
2020-03-15;"02";"021";0.0583828480042587;0.0127565341089618;0.134583071889811
2020-03-22;"02";"021";0.0159281429834536;9.99803723706618e-05;0.0709529238957845
2020-03-29;"02";"021";0.0161445636309695;9.31317810795751e-05;0.0752437982044395
2020-04-05;"02";"021";0.0614134637990172;0.0146891827440415;0.132925011185843
2020-04-12;"02";"021";0.0820464226226973;0.03304646147779;0.148442223072868
2020-04-19;"02";"021";0.111877994715758;0.0648139630331504;0.167954345638867
2020-04-26;"02";"021";0.212476660450603;0.160414979628863;0.271275384422646
2020-05-03;"02";"021";0.285674786952922;0.236397681415434;0.336586438533271
2020-05-10;"02";"021";0.110147159868391;0.0801440769905593;0.143729259676474
2020-05-17;"02";"021";0.116205411553704;0.0864579546633644;0.149183111593322
2020-05-24;"02";"021";0.100557953213532;0.0700911751072934;0.135197052056743
2020-05-31;"02";"021";0.114450478783445;0.0851912172145351;0.14761371906527
2020-06-07;"02";"021";0.0910540995398382;0.0676648812705047;0.117204385141274
2020-06-14;"02";"021";0.145009754622444;0.11840354480539;0.173617883398819
2020-06-21;"02";"021";0.138480597748876;0.114505559650941;0.163620265787074
2020-06-28;"02";"021";0.118343921054841;0.0970546331924773;0.141099440001812
2020-07-05;"02";"021";0.165981853546975;0.14249096186677;0.190916784371379
2020-07-12;"02";"021";0.262582123904296;0.232549011308029;0.29425586184982
2020-07-19;"02";"021";0.284262284532538;0.249291140667984;0.320462629081415
2020-07-26;"02";"021";0.290553481099762;0.255079490032158;0.327460985898019
2020-08-02;"02";"021";0.274756847601055;0.242135715252989;0.308610320791021
2020-08-09;"02";"021";0.283547770047845;0.248302824363442;0.320477822403583
2020-08-16;"02";"021";0.287716145073112;0.249150352683952;0.328226290730398
2020-08-23;"02";"021";0.342256541269705;0.278208366232974;0.398440018739736
2020-08-30;"02";"021";0.342949494479051;0.268364275648948;0.407679364165377
2020-09-06;"02";"021";0.251479260731121;0.171900633324238;0.327877361451932
2020-09-13;"02";"021";0.274969876196624;0.150846735054117;0.439467125178342
2020-03-08;"02";"022";0.0764033360993184;0.0164728150282865;0.174317230809691
2020-03-15;"02";"022";0.0764033360993184;0.0164728150282865;0.174317230809691
2020-03-22;"02";"022";0.0310114354030675;0.000165755527437573;0.149445100078553
2020-03-29;"02";"022";0.0580844518122029;0.000308950700443149;0.230973329556345
2020-04-05;"02";"022";0.0271922535322799;6.97629001795501e-05;0.136510961883795
2020-04-12;"02";"022";0.0677208483626826;0.00540739619088154;0.186236943058488
2020-04-19;"02";"022";0.0373120459349738;0.000124357005405226;0.143251104170424
2020-04-26;"02";"022";0.127097695037773;0.0534948645794575;0.223835685748243
2020-05-03;"02";"022";0.054063911896773;0.0136295845682521;0.117052014171291
2020-05-10;"02";"022";0.0475025052902762;0.0146914113182706;0.0992973781015906
2020-05-17;"02";"022";0.0111086813290786;0.00186508785161472;0.0273646551358813
2020-05-24;"02";"022";0.00636438127967719;0.000543334464610406;0.0188088079236497
2020-05-31;"02";"022";0.00314958367467066;0.00022550141711084;0.00992071942649926
2020-06-07;"02";"022";0.0395875677112366;0.027144507544609;0.0538133470901876
2020-06-14;"02";"022";0.0700948746511935;0.0547479902146037;0.0871894811332709
2020-06-21;"02";"022";0.196467146779298;0.171090676707743;0.222838583999701
2020-06-28;"02";"022";0.285058487046832;0.253493115140548;0.317911655148384
2020-07-05;"02";"022";0.318586147938736;0.284916250246728;0.35449012029113
