"fecha";"region";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-04-01";15;9;5;16
"2020-04-02";15;10;4;19
"2020-04-03";15;10;5;15
"2020-04-04";15;10;3;17
"2020-04-05";15;10;5;18
"2020-04-06";15;13;6;22
"2020-04-07";15;12;6;19
"2020-04-08";15;11;5;20
"2020-04-09";15;9;5;14
"2020-04-10";15;7;1;14
"2020-04-11";15;7;3;13
"2020-04-12";15;6;2;9
"2020-04-13";15;9;5;17
"2020-04-14";15;8;3;15
"2020-04-15";15;8;3;14
"2020-04-16";15;8;4;14
"2020-04-17";15;10;5;18
"2020-04-18";15;8;2;15
"2020-04-19";15;9;4;15
"2020-04-20";15;12;6;19
"2020-04-21";15;11;6;18
"2020-04-22";15;10;5;16
"2020-04-23";15;8;2;16
"2020-04-24";15;7;3;14
"2020-04-25";15;7;3;14
"2020-04-26";15;6;2;12
"2020-04-27";15;9;3;16
"2020-04-28";15;9;4;15
"2020-04-29";15;8;4;15
"2020-04-30";15;7;2;13
"2020-05-01";15;7;2;12
"2020-05-02";15;6;1;12
"2020-05-03";15;6;2;11
"2020-05-04";15;7;2;14
"2020-05-05";15;7;1;13
"2020-05-06";15;8;3;14
"2020-05-07";15;8;3;14
"2020-05-08";15;7;2;11
"2020-05-09";15;8;4;14
"2020-05-10";15;8;3;14
"2020-05-11";15;14;6;22
"2020-05-12";15;12;6;18
"2020-05-13";15;13;7;20
"2020-05-14";15;13;6;20
"2020-05-15";15;12;8;21
"2020-05-16";15;15;7;23
"2020-05-17";15;13;7;20
"2020-05-18";15;23;16;30
"2020-05-19";15;23;13;35
"2020-05-20";15;22;12;36
"2020-05-21";15;21;10;34
"2020-05-22";15;21;15;35
"2020-05-23";15;20;13;29
"2020-05-24";15;19;10;30
"2020-05-25";15;24;14;36
"2020-05-26";15;24;14;36
"2020-05-27";15;28;21;37
"2020-05-28";15;30;21;42
"2020-05-29";15;33;22;43
"2020-05-30";15;34;21;45
"2020-05-31";15;31;22;42
"2020-06-01";15;51;36;64
"2020-06-02";15;41;26;53
"2020-06-03";15;35;25;50
"2020-06-04";15;38;21;52
"2020-06-05";15;30;17;42
"2020-06-06";15;36;23;48
"2020-06-07";15;28;18;39
"2020-06-08";15;40;27;56
"2020-06-09";15;41;29;56
"2020-06-10";15;49;29;68
"2020-06-11";15;35;24;46
"2020-06-12";15;36;22;51
"2020-06-13";15;43;25;64
"2020-06-14";15;38;26;48
"2020-06-15";15;47;33;62
"2020-06-16";15;44;28;63
"2020-06-17";15;39;26;57
"2020-06-18";15;37;24;56
"2020-06-19";15;44;35;62
"2020-06-20";15;38;25;52
"2020-06-21";15;39;26;52
"2020-06-22";15;56;44;69
"2020-06-23";15;51;39;63
"2020-06-24";15;42;31;57
"2020-06-25";15;51;34;66
"2020-06-26";15;50;36;64
"2020-06-27";15;55;43;70
"2020-06-28";15;51;37;63
"2020-06-29";15;56;42;73
"2020-06-30";15;65;53;79
"2020-07-01";15;72;55;88
"2020-07-02";15;58;41;79
"2020-07-03";15;71;56;93
"2020-07-04";15;59;43;82
"2020-07-05";15;68;53;92
"2020-07-06";15;99;78;124
"2020-07-07";15;74;59;92
"2020-07-08";15;101;79;123
"2020-07-09";15;87;71;102
"2020-07-10";15;121;96;144
"2020-07-11";15;86;68;105
"2020-07-12";15;85;65;111
"2020-07-13";15;112;89;140
"2020-07-14";15;93;66;119
"2020-07-15";15;117;94;141
"2020-07-16";15;103;85;133
"2020-07-17";15;125;105;158
"2020-07-18";15;112;88;137
"2020-07-19";15;92;72;113
"2020-07-20";15;152;129;175
"2020-07-21";15;107;78;134
"2020-07-22";15;125;106;158
"2020-07-23";15;110;89;129
"2020-07-24";15;85;68;111
"2020-07-25";15;86;70;118
"2020-07-26";15;75;59;95
"2020-07-27";15;124;99;144
"2020-07-28";15;93;76;114
"2020-07-29";15;67;49;90
"2020-07-30";15;87;62;112
"2020-07-31";15;88;67;118
"2020-08-01";15;82;69;97
"2020-08-02";15;82;57;103
"2020-08-03";15;104;89;124
"2020-08-04";15;94;74;110
"2020-08-05";15;88;62;111
"2020-08-06";15;102;83;122
"2020-08-07";15;75;52;97
"2020-08-08";15;75;57;105
"2020-08-09";15;64;49;79
"2020-08-10";15;74;53;107
"2020-08-11";15;77;58;97
"2020-08-12";15;74;51;98
"2020-08-13";15;57;45;71
"2020-08-14";15;71;54;92
"2020-08-15";15;52;35;68
"2020-08-16";15;54;38;71
"2020-08-17";15;72;51;96
"2020-08-18";15;86;70;115
"2020-08-19";15;67;53;81
"2020-08-20";15;53;33;69
"2020-08-21";15;53;35;70
"2020-08-22";15;46;33;63
"2020-08-23";15;41;25;55
"2020-08-24";15;61;46;78
"2020-08-25";15;58;42;76
"2020-08-26";15;63;46;82
"2020-08-27";15;68;51;82
"2020-08-28";15;66;48;91
"2020-08-29";15;49;36;60
"2020-08-30";15;43;31;57
"2020-08-31";15;60;42;78
"2020-09-01";15;70;48;86
"2020-09-02";15;53;36;64
"2020-09-03";15;64;50;85
"2020-09-04";15;55;44;69
"2020-09-05";15;43;25;56
"2020-09-06";15;43;33;59
"2020-09-07";15;61;44;78
"2020-09-08";15;55;41;72
"2020-09-09";15;44;28;63
"2020-09-10";15;47;30;65
"2020-09-11";15;49;34;61
"2020-09-12";15;47;35;64
"2020-09-13";15;40;29;53
"2020-09-14";15;60;46;82
"2020-09-15";15;52;39;66
"2020-09-16";15;50;35;68
"2020-09-17";15;39;27;56
"2020-09-18";15;37;28;51
"2020-09-19";15;41;30;54
"2020-09-20";15;38;26;53
"2020-09-21";15;67;51;87
"2020-09-22";15;57;46;73
"2020-09-23";15;64;39;87
"2020-09-24";15;62;43;90
"2020-09-25";15;82;67;106
"2020-09-26";15;61;48;73
"2020-09-27";15;48;33;61
"2020-09-28";15;88;62;113
"2020-09-29";15;66;51;85
"2020-09-30";15;55;36;69
"2020-10-01";15;59;43;79
"2020-10-02";15;50;31;67
"2020-10-03";15;54;34;73
"2020-10-04";15;43;25;60
"2020-10-05";15;68;50;97
"2020-10-06";15;49;25;63
"2020-10-07";15;46;31;60
"2020-10-08";15;41;29;55
"2020-10-09";15;46;32;64
"2020-10-10";15;44;31;62
"2020-10-11";15;38;24;50
"2020-10-12";15;52;38;67
"2020-10-13";15;54;39;70
"2020-10-14";15;43;28;62
"2020-10-15";15;45;31;61
"2020-10-16";15;38;24;54
"2020-10-17";15;44;28;60
"2020-10-18";15;33;19;47
"2020-10-19";15;54;40;70
"2020-10-20";15;36;25;49
"2020-10-21";15;42;28;55
"2020-10-22";15;33;23;48
"2020-10-23";15;32;22;43
"2020-10-24";15;27;18;37
"2020-10-25";15;24;15;35
"2020-10-26";15;34;25;49
"2020-10-27";15;31;19;46
"2020-10-28";15;30;19;41
"2020-10-29";15;36;20;52
"2020-10-30";15;33;18;50
"2020-10-31";15;28;17;40
"2020-11-01";15;22;14;34
"2020-11-02";15;38;26;58
"2020-11-03";15;30;19;40
"2020-11-04";15;30;20;44
"2020-11-05";15;28;18;41
"2020-11-06";15;26;17;39
"2020-11-07";15;22;14;33
"2020-11-08";15;21;13;30
"2020-11-09";15;26;16;36
"2020-11-10";15;29;22;37
"2020-11-11";15;20;14;27
"2020-11-12";15;19;12;30
"2020-11-13";15;20;12;32
"2020-11-14";15;15;9;24
"2020-11-15";15;13;6;20
"2020-11-16";15;21;13;33
"2020-11-17";15;20;11;29
"2020-11-18";15;18;10;26
"2020-11-19";15;16;10;23
"2020-11-20";15;14;6;21
"2020-11-21";15;11;5;20
"2020-11-22";15;10;5;16
"2020-11-23";15;16;7;23
"2020-11-24";15;13;4;21
"2020-11-25";15;13;5;21
"2020-11-26";15;13;8;19
"2020-11-27";15;13;8;23
"2020-11-28";15;11;5;17
"2020-11-29";15;10;5;19
"2020-11-30";15;15;9;23
"2020-12-01";15;14;5;23
"2020-12-02";15;14;7;22
"2020-12-03";15;15;9;23
"2020-12-04";15;14;6;27
"2020-12-05";15;13;8;24
"2020-12-06";15;13;7;19
"2020-12-07";15;23;13;37
"2020-12-08";15;21;13;35
"2020-12-09";15;24;14;33
"2020-12-10";15;23;14;32
"2020-12-11";15;20;9;31
"2020-12-12";15;19;11;27
"2020-12-13";15;14;8;24
"2020-12-14";15;19;7;29
"2020-12-15";15;21;12;33
"2020-12-16";15;20;11;29
"2020-12-17";15;23;15;35
"2020-12-18";15;21;11;36
"2020-12-19";15;20;11;29
"2020-12-20";15;18;10;28
"2020-12-21";15;30;21;43
"2020-12-22";15;31;21;48
"2020-12-23";15;23;16;30
"2020-12-24";15;24;14;33
"2020-12-25";15;24;14;32
"2020-12-26";15;27;17;37
"2020-12-27";15;26;16;42
"2020-12-28";15;39;27;52
"2020-12-29";15;40;27;56
"2020-12-30";15;37;26;54
"2020-12-31";15;30;18;40
"2021-01-01";15;36;24;49
"2021-01-02";15;32;18;45
"2021-01-03";15;37;23;50
"2021-01-04";15;57;42;72
"2021-01-05";15;58;45;84
"2021-01-06";15;72;54;100
"2021-01-07";15;79;57;98
"2021-01-08";15;72;51;98
"2021-01-09";15;70;53;94
"2021-01-10";15;63;48;78
"2021-01-11";15;86;69;104
"2021-01-12";15;80;58;97
"2021-01-13";15;78;62;97
"2021-01-14";15;69;55;83
"2021-01-15";15;73;55;91
"2021-01-16";15;69;53;85
"2021-01-17";15;67;53;83
"2021-01-18";15;90;72;107
"2021-01-19";15;93;69;120
"2021-01-20";15;87;64;107
"2021-01-21";15;106;83;126
"2021-01-22";15;92;76;115
"2021-01-23";15;73;55;89
"2021-01-24";15;66;50;84
"2021-01-25";15;107;82;126
"2021-01-26";15;125;102;156
"2021-01-27";15;84;67;110
"2021-01-28";15;96;80;113
"2021-01-29";15;82;58;102
"2021-01-30";15;57;42;70
"2021-01-31";15;53;33;68
"2021-02-01";15;86;58;106
"2021-02-02";15;88;55;116
"2021-02-03";15;90;68;111
"2021-02-04";15;87;64;115
"2021-02-05";15;82;59;103
"2021-02-06";15;63;46;85
"2021-02-07";15;51;37;74
"2021-02-08";15;106;81;127
"2021-02-09";15;80;57;110
"2021-02-10";15;100;81;131
"2021-02-11";15;81;58;105
"2021-02-12";15;73;55;87
"2021-02-13";15;68;54;81
"2021-02-14";15;60;45;79
"2021-02-15";15;104;80;121
"2021-02-16";15;71;53;90
"2021-02-17";15;80;61;97
"2021-02-18";15;78;60;107
"2021-02-19";15;84;69;100
"2021-02-20";15;73;52;91
"2021-02-21";15;61;46;76
"2021-02-22";15;80;64;110
"2021-02-23";15;74;48;96
"2021-02-24";15;73;52;95
"2021-02-25";15;58;45;73
"2021-02-26";15;53;38;71
"2021-02-27";15;56;39;76
"2021-02-28";15;43;27;60
"2021-03-01";15;68;52;87
"2021-03-02";15;73;52;96
"2021-03-03";15;64;46;88
"2021-03-04";15;59;45;83
"2021-03-05";15;66;50;91
"2021-03-06";15;56;37;72
"2021-03-07";15;52;38;66
"2021-03-08";15;99;78;123
"2021-03-09";15;64;51;81
"2021-03-10";15;71;47;90
"2021-03-11";15;64;44;86
"2021-03-12";15;95;69;116
"2021-03-13";15;65;52;81
"2021-03-14";15;67;55;89
"2021-03-15";15;143;120;179
"2021-03-16";15;88;69;109
"2021-03-17";15;94;72;120
"2021-03-18";15;74;57;95
"2021-03-19";15;82;61;100
"2021-03-20";15;63;48;79
"2021-03-21";15;61;39;80
"2021-03-22";15;89;66;112
"2021-03-23";15;79;57;103
"2021-03-24";15;69;47;84
"2021-03-25";15;68;54;89
"2021-03-26";15;82;62;102
"2021-03-27";15;76;50;95
"2021-03-28";15;88;65;104
"2021-03-29";15;94;70;114
"2021-03-30";15;89;67;106
"2021-03-31";15;68;50;84
"2021-04-01";15;84;65;107
"2021-04-02";15;64;50;81
"2021-04-03";15;77;60;91
"2021-04-04";15;93;71;115
"2021-04-05";15;112;88;135
"2021-04-06";15;82;62;102
"2021-04-07";15;76;57;95
"2021-04-08";15;75;59;100
"2021-04-09";15;91;70;116
"2021-04-10";15;86;71;104
"2021-04-11";15;72;57;88
"2021-04-12";15;95;73;114
"2021-04-13";15;113;97;144
"2021-04-14";15;82;59;106
"2021-04-15";15;90;71;114
"2021-04-16";15;97;70;123
"2021-04-17";15;92;73;122
"2021-04-18";15;68;49;89
"2021-04-19";15;137;114;168
"2021-04-20";15;103;81;123
"2021-04-21";15;100;81;123
"2021-04-22";15;100;79;127
"2021-04-23";15;148;122;179
"2021-04-24";15;80;61;101
"2021-04-25";15;63;40;85
"2021-04-26";15;89;64;110
"2021-04-27";15;89;69;120
"2021-04-28";15;79;60;99
"2021-04-29";15;85;70;98
"2021-04-30";15;93;71;119
"2021-05-01";15;59;44;78
"2021-05-02";15;74;58;94
"2021-05-03";15;104;81;132
"2021-05-04";15;101;77;128
"2021-05-05";15;101;85;123
"2021-05-06";15;71;51;87
"2021-05-07";15;84;69;109
"2021-05-08";15;63;46;87
"2021-05-09";15;58;44;76
"2021-05-10";15;109;82;134
"2021-05-11";15;152;130;177
"2021-05-12";15;86;66;108
"2021-05-13";15;81;60;105
"2021-05-14";15;80;61;99
"2021-05-15";15;79;63;94
"2021-05-16";15;70;50;88
"2021-05-17";15;112;89;133
"2021-05-18";15;101;76;124
"2021-05-19";15;99;75;127
"2021-05-20";15;94;65;119
"2021-05-21";15;78;58;92
"2021-05-22";15;91;74;109
"2021-05-23";15;68;50;82
"2021-05-24";15;98;75;117
"2021-05-25";15;86;70;106
"2021-05-26";15;85;65;105
"2021-05-27";15;84;65;106
"2021-05-28";15;93;68;118
"2021-05-29";15;70;55;88
"2021-05-30";15;58;42;79
"2021-05-31";15;112;86;142
"2021-06-01";15;95;74;115
"2021-06-02";15;88;69;112
"2021-06-03";15;81;69;99
"2021-06-04";15;95;76;117
"2021-06-05";15;67;47;88
"2021-06-06";15;67;51;87
"2021-06-07";15;86;64;106
"2021-06-08";15;90;67;120
"2021-06-09";15;79;59;101
"2021-06-10";15;75;53;103
"2021-06-11";15;75;52;96
"2021-06-12";15;75;60;94
"2021-06-13";15;71;50;96
"2021-06-14";15;98;75;123
"2021-06-15";15;107;90;137
"2021-06-16";15;81;62;106
"2021-06-17";15;76;57;97
"2021-06-18";15;78;59;102
"2021-06-19";15;71;49;91
"2021-06-20";15;58;44;78
"2021-06-21";15;64;46;84
"2021-06-22";15;98;69;120
"2021-06-23";15;79;61;93
"2021-06-24";15;64;47;83
"2021-06-25";15;69;54;86
"2021-06-26";15;57;41;72
"2021-06-27";15;46;31;64
"2021-06-28";15;58;41;76
"2021-06-29";15;70;52;95
"2021-06-30";15;62;44;77
"2021-07-01";15;52;39;66
"2021-07-02";15;50;35;67
"2021-07-03";15;44;29;59
"2021-07-04";15;41;31;58
"2021-07-05";15;59;46;76
"2021-07-06";15;53;35;72
"2021-07-07";15;43;27;61
"2021-07-08";15;42;28;56
"2021-07-09";15;42;25;56
"2021-07-10";15;36;24;53
"2021-07-11";15;30;21;39
"2021-07-12";15;38;29;54
"2021-07-13";15;27;15;37
"2021-07-14";15;23;14;34
"2021-07-15";15;19;11;32
"2021-07-16";15;19;10;27
"2021-07-17";15;16;9;26
"2021-07-18";15;13;5;21
"2021-07-19";15;23;13;35
"2021-07-20";15;21;13;33
"2021-07-21";15;19;10;28
"2021-07-22";15;18;9;26
"2021-07-23";15;21;10;33
"2021-07-24";15;18;12;27
"2021-07-25";15;17;10;27
"2021-07-26";15;21;14;32
"2021-07-27";15;16;8;24
"2021-07-28";15;14;8;22
"2021-07-29";15;13;6;20
"2021-07-30";15;14;8;22
"2021-07-31";15;13;7;19
"2021-08-01";15;13;7;24
"2021-08-02";15;20;12;32
"2021-08-03";15;17;10;27
"2021-08-04";15;15;7;26
"2021-08-05";15;15;9;22
"2021-08-06";15;12;6;18
"2021-08-07";15;11;4;20
"2021-08-08";15;9;3;16
"2021-08-09";15;14;8;24
"2021-08-10";15;11;5;19
"2021-08-11";15;11;5;20
"2021-08-12";15;8;3;13
"2021-08-13";15;6;3;10
"2021-08-14";15;6;1;10
"2021-08-15";15;5;3;9
"2021-08-16";15;8;3;15
"2021-08-17";15;8;4;14
"2021-08-18";15;8;3;13
"2021-08-19";15;8;3;13
"2021-08-20";15;7;3;14
"2021-08-21";15;5;1;10
"2021-08-22";15;5;2;9
"2021-08-23";15;7;2;14
"2021-08-24";15;8;3;17
"2021-08-25";15;7;2;13
"2021-08-26";15;6;1;9
"2021-08-27";15;5;1;9
"2021-08-28";15;4;1;9
"2021-08-29";15;4;1;9
"2021-08-30";15;7;3;14
"2021-08-31";15;6;2;12
"2021-09-01";15;8;3;13
"2021-09-02";15;8;3;14
"2021-09-03";15;11;6;19
"2021-09-04";15;13;8;22
"2021-09-05";15;14;7;23
"2021-09-06";15;22;12;31
"2021-09-07";15;21;13;31
"2021-09-08";15;22;12;32
"2021-09-09";15;24;15;32
"2021-09-10";15;25;13;36
"2021-09-11";15;23;13;31
"2021-09-12";15;21;13;32
"2021-09-13";15;28;16;40
"2021-09-14";15;30;20;40
"2021-09-15";15;29;18;40
"2021-09-16";15;24;15;33
"2021-09-17";15;25;13;38
"2021-09-18";15;26;16;37
"2021-09-19";15;18;9;26
"2021-09-20";15;37;19;56
"2021-09-21";15;28;17;36
"2021-09-22";15;26;14;37
"2021-09-23";15;25;17;32
"2021-09-24";15;26;16;38
"2021-09-25";15;28;20;47
"2021-09-26";15;20;13;31
"2021-09-27";15;35;23;53
"2021-09-28";15;38;26;49
"2021-09-29";15;33;24;47
"2021-09-30";15;27;15;40
"2021-10-01";15;20;10;27
"2021-10-02";15;16;8;26
"2021-10-03";15;11;7;17
"2021-10-04";15;20;12;29
"2021-10-05";15;19;11;27
"2021-10-06";15;16;9;24
"2021-10-07";15;17;7;27
"2021-10-08";15;19;11;27
"2021-10-09";15;17;10;29
"2021-10-10";15;18;11;26
"2021-10-11";15;22;15;32
"2021-10-12";15;29;19;40
"2021-10-13";15;23;14;33
"2021-10-14";15;26;14;38
"2021-10-15";15;24;16;37
"2021-10-16";15;20;12;33
"2021-10-17";15;17;10;24
"2021-10-18";15;26;16;34
"2021-10-19";15;23;14;31
"2021-10-20";15;21;13;32
"2021-10-21";15;19;10;32
"2021-10-22";15;20;13;34
"2021-10-23";15;18;9;25
"2021-10-24";15;16;10;23
"2021-10-25";15;24;13;38
"2021-10-26";15;21;13;29
"2021-10-27";15;19;11;28
"2021-10-28";15;18;12;26
"2021-10-29";15;20;12;31
"2021-10-30";15;14;6;23
"2021-10-31";15;14;7;21
"2021-11-01";15;22;12;31
"2021-11-02";15;21;13;30
"2021-11-03";15;25;13;35
"2021-11-04";15;26;17;41
"2021-11-05";15;32;20;44
"2021-11-06";15;28;19;36
"2021-11-07";15;24;15;36
"2021-11-08";15;33;23;47
"2021-11-09";15;26;17;40
"2021-11-10";15;26;17;39
"2021-11-11";15;26;18;38
"2021-11-12";15;24;13;31
"2021-11-13";15;23;16;32
"2021-11-14";15;18;11;27
"2021-11-15";15;26;11;40
"2021-11-16";15;20;10;29
"2021-11-17";15;17;9;27
"2021-11-18";15;14;8;22
"2021-11-19";15;13;7;21
"2021-11-20";15;11;7;18
"2021-11-21";15;11;6;18
"2021-11-22";15;16;8;26
"2021-11-23";15;17;7;25
"2021-11-24";15;15;8;25
"2021-11-25";15;13;6;23
"2021-11-26";15;12;7;18
"2021-11-27";15;9;3;14
"2021-11-28";15;10;4;15
"2021-11-29";15;16;11;25
"2021-11-30";15;14;8;22
"2021-12-01";15;12;7;21
"2021-12-02";15;12;5;19
"2021-12-03";15;11;4;20
"2021-12-04";15;11;4;20
"2021-12-05";15;12;5;20
"2021-12-06";15;16;10;23
"2021-12-07";15;13;6;21
"2021-12-08";15;12;7;17
"2021-12-09";15;15;5;24
"2021-12-10";15;11;6;17
"2021-12-11";15;12;6;18
"2021-12-12";15;12;5;22
"2021-12-13";15;16;7;23
"2021-12-14";15;16;10;25
"2021-12-15";15;15;7;22
"2021-12-16";15;10;5;18
"2021-12-17";15;11;5;19
"2021-12-18";15;12;4;20
"2021-12-19";15;9;2;15
"2021-12-20";15;16;9;27
"2021-12-21";15;14;7;23
"2021-12-22";15;21;12;31
"2021-12-23";15;20;12;29
"2021-12-24";15;19;12;28
"2021-12-25";15;17;9;29
"2021-12-26";15;16;9;27
"2021-12-27";15;27;18;42
"2021-12-28";15;35;24;47
"2021-12-29";15;38;27;53
"2021-12-30";15;37;23;51
"2021-12-31";15;47;31;63
"2022-01-01";15;62;46;83
"2022-01-02";15;128;107;158
"2022-01-03";15;219;181;254
"2022-01-04";15;227;197;265
"2022-01-05";15;243;218;277
"2022-01-06";15;224;185;258
"2022-01-07";15;259;214;302
"2022-01-08";15;223;190;274
"2022-01-09";15;299;252;336
"2022-01-10";15;493;446;540
"2022-01-11";15;514;455;566
"2022-01-12";15;555;506;608
"2022-01-13";15;519;470;578
"2022-01-14";15;470;424;526
"2022-01-15";15;453;399;519
"2022-01-16";15;670;606;728
"2022-01-17";15;675;616;725
"2022-01-18";15;711;655;771
"2022-01-19";15;690;632;745
"2022-01-20";15;759;689;844
"2022-01-21";15;728;671;805
"2022-01-22";15;545;499;585
"2022-01-23";15;511;466;553
"2022-01-24";15;855;779;923
"2022-01-25";15;839;771;929
"2022-01-26";15;767;699;824
"2022-01-27";15;810;726;869
"2022-01-28";15;786;714;846
"2022-01-29";15;625;577;691
"2022-01-30";15;514;437;550
"2022-01-31";15;925;844;1006
"2022-02-01";15;618;559;681
"2022-02-02";15;707;658;782
"2022-02-03";15;531;472;591
"2022-02-04";15;522;477;580
"2022-02-05";15;517;464;577
"2022-02-06";15;378;327;432
"2022-02-07";15;529;480;587
"2022-02-08";15;434;380;474
"2022-02-09";15;380;327;425
"2022-02-10";15;314;263;366
"2022-02-11";15;279;244;318
"2022-02-12";15;244;208;273
"2022-02-13";15;208;184;244
"2022-02-14";15;314;274;353
"2022-02-15";15;245;218;272
"2022-02-16";15;226;196;249
"2022-02-17";15;173;146;208
"2022-02-18";15;192;158;227
"2022-02-19";15;157;119;184
"2022-02-20";15;123;99;159
"2022-02-21";15;209;184;236
"2022-02-22";15;205;175;232
"2022-02-23";15;148;115;184
"2022-02-24";15;133;110;161
"2022-02-25";15;128;99;164
"2022-02-26";15;101;80;122
"2022-02-27";15;99;80;124
"2022-02-28";15;162;130;195
"2022-03-01";15;102;81;124
"2022-03-02";15;109;90;134
"2022-03-03";15;89;67;110
"2022-03-04";15;76;56;94
"2022-03-05";15;93;73;122
"2022-03-06";15;75;49;94
"2022-03-07";15;104;82;127
"2022-03-08";15;97;74;118
"2022-03-09";15;84;62;105
"2022-03-10";15;89;67;107
"2022-03-11";15;83;64;111
"2022-03-12";15;78;63;99
"2022-03-13";15;71;58;89
"2022-03-14";15;103;86;124
"2022-03-15";15;74;59;94
"2022-03-16";15;73;53;91
"2022-03-17";15;61;45;79
"2022-03-18";15;51;34;74
"2022-03-19";15;50;36;64
"2022-03-20";15;51;35;71
"2022-03-21";15;79;61;99
"2022-03-22";15;56;43;80
"2022-03-23";15;59;39;76
"2022-03-24";15;59;40;74
"2022-03-25";15;75;58;98
"2022-03-26";15;36;21;51
"2022-03-27";15;35;22;51
"2022-03-28";15;46;32;59
"2022-03-29";15;34;26;43
"2022-03-30";15;36;21;52
"2022-03-31";15;26;13;38
"2022-04-01";15;23;14;36
"2022-04-02";15;19;11;29
"2022-04-03";15;21;11;29
"2022-04-04";15;30;19;41
"2022-04-05";15;73;56;89
"2022-04-06";15;40;28;61
"2022-04-07";15;27;17;39
"2022-04-08";15;24;14;34
"2022-04-09";15;21;12;31
"2022-04-10";15;15;8;23
"2022-04-11";15;21;12;32
"2022-04-12";15;19;10;28
"2022-04-13";15;18;13;27
"2022-04-14";15;15;8;24
"2022-04-15";15;16;8;24
"2022-04-16";15;14;7;21
"2022-04-17";15;13;6;22
"2022-04-18";15;19;10;32
"2022-04-19";15;14;7;21
"2022-04-20";15;15;7;23
"2022-04-21";15;13;6;21
"2022-04-22";15;13;7;19
"2022-04-23";15;12;6;23
"2022-04-24";15;12;6;18
"2022-04-25";15;17;9;25
"2022-04-26";15;20;13;29
"2022-04-27";15;21;11;33
"2022-04-28";15;20;13;29
"2022-04-29";15;16;10;23
"2022-04-30";15;16;8;24
"2022-05-01";15;17;9;27
"2022-05-02";15;26;13;38
"2022-05-03";15;27;19;38
"2022-05-04";15;26;15;35
"2022-05-05";15;31;20;42
"2022-05-06";15;24;15;34
"2022-05-07";15;21;11;32
"2022-05-08";15;18;7;29
"2022-05-09";15;28;18;48
"2022-05-10";15;28;17;42
"2022-05-11";15;28;16;40
"2022-05-12";15;23;17;31
"2022-05-13";15;22;15;31
"2022-05-14";15;18;11;27
"2022-05-15";15;21;14;31
"2022-05-16";15;29;20;44
"2022-05-17";15;32;20;48
"2022-05-18";15;37;25;48
"2022-05-19";15;34;22;48
"2022-05-20";15;41;31;53
"2022-05-21";15;35;23;50
"2022-05-22";15;34;24;48
"2022-05-23";15;50;34;64
"2022-05-24";15;44;31;56
"2022-05-25";15;39;28;49
"2022-05-26";15;40;27;49
"2022-05-27";15;33;21;45
"2022-05-28";15;36;27;47
"2022-05-29";15;34;21;46
"2022-05-30";15;52;38;66
"2022-05-31";15;52;34;70
"2022-06-01";15;48;35;72
"2022-06-02";15;39;29;53
"2022-06-03";15;42;29;56
"2022-06-04";15;32;20;45
"2022-06-05";15;36;21;51
"2022-06-06";15;58;33;74
"2022-06-07";15;54;39;70
"2022-06-08";15;56;43;71
"2022-06-09";15;54;41;73
"2022-06-10";15;57;39;73
"2022-06-11";15;63;42;83
"2022-06-12";15;63;46;84
"2022-06-13";15;97;72;116
"2022-06-14";15;110;91;134
"2022-06-15";15;118;93;146
"2022-06-16";15;109;89;139
"2022-06-17";15;122;94;140
"2022-06-18";15;104;83;129
"2022-06-19";15;106;80;130
"2022-06-20";15;136;103;167
"2022-06-21";15;135;104;155
"2022-06-22";15;153;129;181
"2022-06-23";15;144;119;172
"2022-06-24";15;119;87;150
"2022-06-25";15;152;132;182
"2022-06-26";15;139;113;170
"2022-06-27";15;233;199;258
"2022-06-28";15;242;215;291
"2022-06-29";15;207;182;240
"2022-06-30";15;185;162;208
"2022-07-01";15;200;169;239
"2022-07-02";15;183;145;219
"2022-07-03";15;181;154;215
"2022-07-04";15;247;207;288
"2022-07-05";15;221;183;249
"2022-07-06";15;201;156;237
"2022-07-07";15;232;201;277
"2022-07-08";15;166;121;202
"2022-07-09";15;149;133;176
"2022-07-10";15;172;141;205
"2022-07-11";15;231;192;271
"2022-07-12";15;213;180;251
"2022-07-13";15;181;155;217
"2022-07-14";15;207;165;253
"2022-07-15";15;174;138;210
"2022-07-16";15;155;124;177
"2022-07-17";15;167;138;197
"2022-07-18";15;274;231;310
"2022-07-19";15;213;178;253
"2022-07-20";15;229;182;268
"2022-07-21";15;210;182;235
"2022-07-22";15;237;202;267
"2022-07-23";15;208;176;237
"2022-07-24";15;230;187;268
"2022-07-25";15;352;301;387
"2022-07-26";15;322;275;371
"2022-07-27";15;264;226;300
"2022-07-28";15;232;197;260
"2022-07-29";15;222;188;253
"2022-07-30";15;257;221;295
"2022-07-31";15;231;205;257
"2022-08-01";15;316;283;360
"2022-08-02";15;261;208;301
"2022-08-03";15;260;209;298
"2022-08-04";15;282;239;322
"2022-08-05";15;231;194;259
"2022-08-06";15;252;210;284
"2022-08-07";15;250;208;296
"2022-08-08";15;341;290;389
"2022-08-09";15;311;263;372
"2022-08-10";15;256;219;304
"2022-08-11";15;227;192;260
"2022-08-12";15;180;146;218
"2022-08-13";15;177;152;207
"2022-08-14";15;171;143;201
"2022-08-15";15;210;170;239
"2022-08-16";15;252;208;300
"2022-08-17";15;199;171;234
"2022-08-18";15;165;128;203
"2022-08-19";15;136;111;156
"2022-08-20";15;125;103;150
