"fecha";"region";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-03-08;"01";0.108767556072384;0.0324193961942282;0.222140517419901
2020-03-15;"01";0.108767556072384;0.0324193961942282;0.222140517419901
2020-03-22;"01";0.0787992923800016;0.0019658446910699;0.236908319991192
2020-03-29;"01";0.0497435530371287;0.000823953686029399;0.176109151780095
2020-04-05;"01";0.106416672213158;0.0271545261011193;0.221529362401837
2020-04-12;"01";0.149814710634066;0.0622447318102134;0.258408048134106
2020-04-19;"01";0.156043831196173;0.076423697787987;0.25725430255584
2020-04-26;"01";0.261038666266715;0.179817917407756;0.34954913615333
2020-05-03;"01";0.295164688264786;0.225046791788343;0.362535149529524
2020-05-10;"01";0.245708504938077;0.20468715213299;0.288887679543584
2020-05-17;"01";0.264279838146166;0.231724858801941;0.297908538558107
2020-05-24;"01";0.26099529617216;0.231581159923179;0.290658205032362
2020-05-31;"01";0.326828220597806;0.296016906856233;0.357951156058007
2020-06-07;"01";0.323226705015394;0.291450606783569;0.355773365462107
2020-06-14;"01";0.452879960761498;0.417909309132399;0.488116486028935
2020-06-21;"01";0.45760619406276;0.42013317435483;0.495457760460817
2020-06-28;"01";0.442955303334994;0.403391536769774;0.482937888591545
2020-07-05;"01";0.484906255725588;0.444985396971965;0.525191905655037
2020-07-12;"01";0.465019547509228;0.421436469853068;0.508407829072869
2020-07-19;"01";0.41003091141629;0.367627069481661;0.453040159231584
2020-07-26;"01";0.476934990340619;0.434950901296452;0.519458133411224
2020-08-02;"01";0.548246908094565;0.505897668047083;0.590694674966141
2020-08-09;"01";0.503305352126343;0.456821748176815;0.549116068474256
2020-08-16;"01";0.554812941703862;0.496955897767132;0.604551402440774
2020-08-23;"01";0.553142066621375;0.417280006451847;0.649640720170723
2020-08-30;"01";0.497604771022547;0.343916536135689;0.621377798090313
2020-09-06;"01";0.435814226760243;0.252868926313563;0.641895462468694
2020-03-08;"02";0.0805724485897196;0.0240815198529983;0.166867774687455
2020-03-15;"02";0.0805724485897196;0.0240815198529983;0.166867774687455
2020-03-22;"02";0.0174522972723002;0.000281559285869104;0.0761631096168399
2020-03-29;"02";0.0470145887687135;0.00458299539422566;0.128714783374154
2020-04-05;"02";0.0497550333961234;0.0124382217827859;0.107473199253945
2020-04-12;"02";0.163195654930001;0.101972361063814;0.23362499309128
2020-04-19;"02";0.182205848769534;0.128078733267002;0.243207578703694
2020-04-26;"02";0.280680316599217;0.228091669085764;0.335953596546809
2020-05-03;"02";0.29397262248643;0.251317891334298;0.338486986907369
2020-05-10;"02";0.185414740365791;0.152540542760527;0.220618439027216
2020-05-17;"02";0.133929226385237;0.108786539078962;0.160800891997505
2020-05-24;"02";0.0981824389646427;0.076034132792112;0.122506335703225
2020-05-31;"02";0.0937165578282048;0.0747828908445483;0.114172581814445
2020-06-07;"02";0.113949367521511;0.0971938672196723;0.13176250810146
2020-06-14;"02";0.161303269392679;0.143727549547983;0.179593209055499
2020-06-21;"02";0.267845019498111;0.247141684218123;0.289178166786555
2020-06-28;"02";0.295283660257574;0.273475467846464;0.317108155753797
2020-07-05;"02";0.3524719720691;0.329421121056127;0.375384018487698
2020-07-12;"02";0.430091032094702;0.402960932991939;0.457860288867093
2020-07-19;"02";0.451260427440314;0.421434472598508;0.48181051766087
2020-07-26;"02";0.474193750705247;0.440868885502279;0.507173806730973
2020-08-02;"02";0.500206109931788;0.468067819751278;0.532739108061614
2020-08-09;"02";0.515284253296942;0.480751123818708;0.549642959606067
2020-08-16;"02";0.473188384255161;0.425800153282857;0.513763452228513
2020-08-23;"02";0.489514360539221;0.374981396761924;0.568980287660124
2020-08-30;"02";0.45130230771357;0.32428821860696;0.56099571275134
2020-09-06;"02";0.394773931700171;0.252407810622561;0.543341436078273
2020-03-08;"03";0.131737629812346;0.0400569749325671;0.261872795395987
2020-03-15;"03";0.131737629812346;0.0400569749325671;0.261872795395987
2020-03-22;"03";0.135975193817527;0.00191922700002435;0.468599654452953
2020-03-29;"03";0.158639940252121;0.0204596926743179;0.38987439383856
2020-04-05;"03";0.135787870504817;0.000981956074603237;0.460586050530895
2020-04-12;"03";0.102562824552254;0.00215791821895174;0.293394666171224
2020-04-19;"03";0.133478690103464;0.0016195479852387;0.404783841318981
2020-04-26;"03";0.251033355025522;0.112411468037669;0.411846467056764
2020-05-03;"03";0.383572176879164;0.246559465448211;0.525617371856102
2020-05-10;"03";0.526435957292057;0.392890058324894;0.65611532400442
2020-05-17;"03";0.382418658405681;0.23344892797049;0.542540541948445
2020-05-24;"03";0.53983617111407;0.40798480135329;0.671631656941518
2020-05-31;"03";0.373328033684796;0.282551289579337;0.467175428685804
2020-06-07;"03";0.404510172377852;0.336821929341785;0.474380030635219
2020-06-14;"03";0.236499878595714;0.183140430739721;0.293013842747745
2020-06-21;"03";0.323617979408052;0.269393979639307;0.381565872276097
2020-06-28;"03";0.471531598553868;0.409545445803825;0.531869073463975
2020-07-05;"03";0.50411540789759;0.447826421864627;0.559918237133409
2020-07-12;"03";0.56617431254807;0.513866437795523;0.619145047508536
2020-07-19;"03";0.466086852984205;0.417620402790128;0.515216894699475
2020-07-26;"03";0.432946834647551;0.394241650651511;0.471728136534975
2020-08-02;"03";0.381274813398906;0.347369889158565;0.415244056673937
2020-08-09;"03";0.415678146022779;0.382569508670968;0.448645127572111
2020-08-16;"03";0.554382526696763;0.50450372459099;0.596873495992501
2020-08-23;"03";0.479343102045926;0.364177610811211;0.564544300921542
2020-08-30;"03";0.524249860788028;0.412962246939434;0.607586558891563
2020-09-06;"03";0.389596808240972;0.239377809411184;0.566544121283264
2020-03-08;"04";0.117702088495195;0.0386032166917682;0.226332005719662
2020-03-15;"04";0.117702088495195;0.0386032166917682;0.226332005719662
2020-03-22;"04";0.140103149428947;0.0338636435716303;0.293100176850356
2020-03-29;"04";0.232460424478447;0.102735176464245;0.392588295078838
2020-04-05;"04";0.167358299801185;0.0476195636087062;0.333864926649917
2020-04-12;"04";0.257635155110606;0.105257872139515;0.448746008747499
2020-04-19;"04";0.274955916516169;0.134684917871571;0.439386873830955
2020-04-26;"04";0.24980988545037;0.101431521493153;0.433353310747942
2020-05-03;"04";0.199281076475953;0.116695579279039;0.297943370624363
2020-05-10;"04";0.143673396010243;0.0971701841993291;0.196743036352183
2020-05-17;"04";0.109344716883603;0.0694122991339692;0.157268515366087
2020-05-24;"04";0.0855553233590615;0.0529009377759198;0.124647898097783
2020-05-31;"04";0.155187875081477;0.123135636430966;0.189616875996449
2020-06-07;"04";0.187630412768062;0.154195093782308;0.223803294452329
2020-06-14;"04";0.344413887845078;0.305360264126525;0.385605654010079
2020-06-21;"04";0.418726008635765;0.376969186538468;0.461352172524729
2020-06-28;"04";0.414859318754865;0.376296390316055;0.453504582644221
2020-07-05;"04";0.386615615440752;0.347251450336901;0.426579828886955
2020-07-12;"04";0.319338101630392;0.287106769792079;0.353483758525043
2020-07-19;"04";0.312323961254063;0.28031823553763;0.343734853758122
2020-07-26;"04";0.405702972607728;0.373565496961289;0.438165877301236
2020-08-02;"04";0.405947966765707;0.372754078650029;0.438529057938566
2020-08-09;"04";0.332208246820219;0.300125265892622;0.364592363314124
2020-08-16;"04";0.413646367712941;0.374565079686081;0.450517606257976
2020-08-23;"04";0.489423930332832;0.404477998898787;0.546928902680852
2020-08-30;"04";0.392142948291396;0.300383906248619;0.469349332408653
2020-09-06;"04";0.293333922897718;0.1803371898695;0.427592553022508
2020-03-08;"05";0.0867205110147776;0.0283890877765245;0.167683570104903
2020-03-15;"05";0.0867205110147776;0.0283890877765245;0.167683570104903
2020-03-22;"05";0.0926667921701764;0.0386953398900656;0.162480486322353
2020-03-29;"05";0.0988840576565421;0.0516273022459683;0.159470155065795
2020-04-05;"05";0.26758943812896;0.191318239863243;0.352272311185451
2020-04-12;"05";0.133833789978347;0.0739878347789338;0.207537388087184
2020-04-19;"05";0.29122345092755;0.215232343801201;0.373239858247455
2020-04-26;"05";0.273675308175717;0.211216773055477;0.340781424520909
2020-05-03;"05";0.170525921415691;0.13571172800829;0.208351710521319
2020-05-10;"05";0.200696026706404;0.170606096397517;0.233003102454873
2020-05-17;"05";0.158159437890184;0.136856902453954;0.181192759971054
2020-05-24;"05";0.0811062401961767;0.0659835754032558;0.0980422120927643
2020-05-31;"05";0.164664330600772;0.146551632987626;0.183574935629512
2020-06-07;"05";0.24509950060406;0.226749776113732;0.264773202717172
2020-06-14;"05";0.281892273051606;0.261414967111162;0.30296269444261
2020-06-21;"05";0.279495333667557;0.258614173410799;0.300744450823626
2020-06-28;"05";0.32243993872975;0.29987538611314;0.345594089507515
2020-07-05;"05";0.372510405931706;0.347904481767162;0.397295241466473
2020-07-12;"05";0.414392267895047;0.386942018700627;0.441670074453724
2020-07-19;"05";0.401091241453811;0.373829750922993;0.428304866850003
2020-07-26;"05";0.422317072603801;0.3941520584077;0.451535954907383
2020-08-02;"05";0.408669682084238;0.378961604249782;0.439246350151581
2020-08-09;"05";0.451895329332281;0.423669054475389;0.479776145972814
2020-08-16;"05";0.410666498229008;0.350616855851883;0.445829558139549
2020-08-23;"05";0.341209242255955;0.291877746346904;0.37852794910828
2020-08-30;"05";0.383426512952722;0.305467466469238;0.448921067374975
2020-09-06;"05";0.370906165152121;0.255897834302317;0.49776333148992
2020-03-08;"06";0.140130536306743;0.0478175775217287;0.265602951942711
2020-03-15;"06";0.140130536306743;0.0478175775217287;0.265602951942711
2020-03-22;"06";0.12859007828952;0.030320301883894;0.272266093916013
2020-03-29;"06";0.189990866370573;0.0645360772053373;0.351218214085642
2020-04-05;"06";0.345378500146877;0.170419353694397;0.551648042810858
2020-04-12;"06";0.358000147099153;0.174717134778483;0.568357419902772
2020-04-19;"06";0.16638800731788;0.0506934526514421;0.315100256362984
2020-04-26;"06";0.464780673341011;0.34242641557996;0.586536992473885
2020-05-03;"06";0.238650412735405;0.155694732150069;0.33091464904371
2020-05-10;"06";0.299479804324572;0.243229230376973;0.359795528116427
2020-05-17;"06";0.151772769623312;0.116155970106519;0.189933613146647
2020-05-24;"06";0.107595292783371;0.0806074546155289;0.13694408657946
2020-05-31;"06";0.107619651220795;0.0816290927734361;0.136149526437244
2020-06-07;"06";0.12480418235037;0.102327849609217;0.149133496792993
2020-06-14;"06";0.172076035669012;0.150897847752158;0.194369214228192
2020-06-21;"06";0.422442155576688;0.399525863727076;0.445654362519233
2020-06-28;"06";0.42282743107454;0.398407018371889;0.447289899074091
2020-07-05;"06";0.46286285220501;0.435797027884211;0.490175245579363
2020-07-12;"06";0.545395206957102;0.514842955636159;0.576110942059391
