Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126,202127
Atacama,03,Copiapo,03101,171766.0,0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,12.0,30.0,27.0,14.0,26.0,58.0,114.0,117.0,146.0,154.0,173.0,198.0,301.0,512.0,653.0,632.0,389.0,259.0,149.0,124.0,152.0,92.0,58.0,83.0,71.0,90.0,94.0,27.0,13.0,22.0,16.0,25.0,27.0,29.0,41.0,55.0,146.0,243.0,280.0,238.0,244.0,193.0,229.0,218.0,254.0,215.0,242.0,249.0,287.0,380.0,589.0,595.0,575.0,436.0,424.0,423.0,430.0,430.0,418.0,472.0,436.0,382.0,347.0,148.0
Atacama,03,Diego de Almagro,03202,14358.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,3.0,9.0,4.0,2.0,10.0,6.0,1.0,5.0,1.0,11.0,44.0,20.0,40.0,7.0,12.0,13.0,25.0,27.0,29.0,22.0,20.0,11.0,1.0,5.0,5.0,0.0,3.0,1.0,6.0,5.0,7.0,29.0,40.0,42.0,27.0,15.0,16.0,10.0,13.0,21.0,24.0,32.0,30.0,25.0,26.0,30.0,12.0,11.0,18.0,43.0,44.0,67.0,39.0,37.0,35.0,35.0,23.0,9.0
Atacama,03,Freirina,03303,7681.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,10.0,23.0,6.0,4.0,8.0,20.0,24.0,15.0,10.0,6.0,6.0,8.0,22.0,10.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,8.0,5.0,12.0,35.0,19.0,17.0,17.0,13.0,14.0,16.0,15.0,16.0,4.0,16.0,18.0,22.0,13.0,21.0,21.0,21.0,12.0,20.0,20.0,12.0,6.0,5.0,2.0
Atacama,03,Huasco,03304,11264.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,6.0,4.0,0.0,1.0,9.0,9.0,3.0,10.0,17.0,8.0,22.0,15.0,28.0,20.0,12.0,9.0,11.0,7.0,16.0,6.0,10.0,25.0,19.0,6.0,1.0,1.0,0.0,1.0,3.0,7.0,12.0,37.0,34.0,26.0,16.0,9.0,26.0,35.0,19.0,14.0,9.0,8.0,4.0,5.0,19.0,8.0,14.0,26.0,20.0,24.0,34.0,12.0,13.0,14.0,2.0
Atacama,03,Tierra Amarilla,03103,14312.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,9.0,2.0,0.0,1.0,10.0,15.0,11.0,5.0,14.0,22.0,23.0,40.0,49.0,49.0,34.0,18.0,22.0,5.0,5.0,2.0,7.0,19.0,26.0,12.0,6.0,1.0,2.0,5.0,5.0,7.0,1.0,5.0,10.0,2.0,5.0,18.0,20.0,37.0,40.0,44.0,37.0,24.0,31.0,43.0,6.0,9.0,7.0,21.0,45.0,33.0,43.0,29.0,30.0,40.0,49.0,81.0,45.0,48.0,13.0,15.0,39.0,8.0
Atacama,03,Vallenar,03301,57009.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,10.0,13.0,3.0,7.0,16.0,27.0,54.0,66.0,56.0,73.0,59.0,35.0,35.0,38.0,37.0,60.0,64.0,85.0,135.0,94.0,136.0,130.0,67.0,49.0,34.0,24.0,17.0,15.0,34.0,24.0,31.0,27.0,27.0,13.0,18.0,21.0,47.0,79.0,64.0,64.0,69.0,52.0,75.0,59.0,52.0,108.0,107.0,104.0,153.0,172.0,220.0,168.0,159.0,117.0,132.0,137.0,186.0,164.0,143.0,114.0,85.0,72.0,15.0
Atacama,03,Desconocido Atacama,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atacama,03,Total,,314709.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,9.0,10.0,24.0,47.0,52.0,24.0,38.0,88.0,169.0,213.0,253.0,242.0,296.0,325.0,393.0,637.0,793.0,825.0,625.0,453.0,359.0,337.0,317.0,300.0,270.0,223.0,198.0,174.0,157.0,81.0,38.0,82.0,81.0,88.0,67.0,73.0,106.0,105.0,198.0,386.0,470.0,472.0,495.0,401.0,413.0,442.0,474.0,458.0,535.0,535.0,548.0,692.0,963.0,1001.0,920.0,739.0,665.0,724.0,773.0,887.0,769.0,836.0,695.0,635.0,550.0,197.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coquimbo,04,Andacollo,04103,11791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,3.0,5.0,6.0,1.0,5.0,7.0,3.0,3.0,3.0,2.0,5.0,5.0,10.0,16.0,16.0,23.0,21.0,14.0,12.0,11.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,7.0,14.0,19.0,19.0,17.0,23.0,16.0,13.0,9.0,15.0,28.0,18.0,3.0,6.0,2.0,11.0,3.0,6.0,10.0,12.0,12.0,29.0,12.0,11.0,2.0
