Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,32.0,47.0,57.0,114.0,168.0,178.0,151.0,135.0,89.0,82.0,57.0,82.0,113.0,189.0,216.0,245.0,200.0,155.0,132.0,88.0,107.0,46.0,31.0,31.0,9.0,13.0,18.0,41.0,64.0,76.0,135.0,132.0,143.0,87.0,107.0,150.0,120.0,134.0,112.0,148.0,138.0,127.0,208.0,219.0,201.0,255.0,260.0,239.0,216.0,182.0,168.0,157.0,91.0,0.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,9.0,4.0,7.0,10.0,11.0,12.0,13.0,25.0,12.0,17.0,12.0,3.0,8.0,4.0,0.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,16.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,12.0,18.0,16.0,19.0,12.0,14.0,5.0,8.0,2.0,3.0,6.0,3.0,1.0,6.0,7.0,5.0,11.0,12.0,16.0,9.0,7.0,14.0,12.0,6.0,13.0,11.0,17.0,16.0,14.0,15.0,18.0,22.0,13.0,33.0,24.0,22.0,20.0,19.0,18.0,6.0,0.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,11.0,1.0,1.0,2.0,3.0,2.0,0.0,6.0,7.0,6.0,8.0,2.0,10.0,5.0,0.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,15.0,14.0,3.0,6.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,15.0,12.0,7.0,14.0,1.0,6.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,7.0,3.0,25.0,16.0,33.0,30.0,31.0,49.0,78.0,64.0,72.0,42.0,48.0,39.0,48.0,59.0,72.0,94.0,50.0,22.0,0.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,5.0,4.0,7.0,2.0,1.0,8.0,11.0,33.0,33.0,22.0,13.0,17.0,15.0,18.0,23.0,34.0,26.0,16.0,14.0,6.0,3.0,3.0,1.0,1.0,8.0,6.0,3.0,3.0,2.0,4.0,8.0,5.0,3.0,10.0,12.0,8.0,20.0,37.0,32.0,77.0,55.0,74.0,81.0,65.0,64.0,62.0,74.0,42.0,30.0,35.0,30.0,0.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,9.0,8.0,9.0,17.0,11.0,15.0,9.0,17.0,12.0,2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,9.0,13.0,13.0,9.0,28.0,6.0,0.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,17.0,66.0,198.0,218.0,266.0,485.0,521.0,571.0,616.0,704.0,680.0,871.0,840.0,910.0,950.0,967.0,935.0,991.0,812.0,728.0,601.0,363.0,438.0,271.0,224.0,166.0,141.0,98.0,100.0,114.0,179.0,223.0,287.0,309.0,367.0,318.0,457.0,660.0,808.0,958.0,1051.0,1223.0,1130.0,1257.0,1452.0,1604.0,1669.0,1675.0,1575.0,1421.0,1406.0,1425.0,1344.0,1281.0,793.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,20.0,20.0,6.0,5.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,14.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,16.0,27.0,30.0,12.0,29.0,36.0,23.0,27.0,39.0,19.0,20.0,43.0,38.0,35.0,51.0,71.0,24.0,13.0,0.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,38.0,44.0,21.0,11.0,6.0,9.0,20.0,20.0,26.0,26.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,4.0,6.0,9.0,4.0,4.0,2.0,5.0,33.0,40.0,29.0,19.0,10.0,13.0,19.0,28.0,23.0,43.0,59.0,49.0,22.0,32.0,43.0,29.0,31.0,30.0,14.0,0.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,20.0,21.0,21.0,51.0,64.0,84.0,86.0,100.0,100.0,107.0,90.0,88.0,144.0,93.0,71.0,96.0,82.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,13.0,8.0,6.0,10.0,12.0,25.0,33.0,39.0,35.0,28.0,52.0,66.0,60.0,80.0,80.0,98.0,160.0,280.0,247.0,238.0,187.0,151.0,164.0,81.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,29.0,26.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,18.0,15.0,11.0,5.0,6.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,14.0,14.0,20.0,7.0,19.0,15.0,7.0,25.0,32.0,32.0,28.0,40.0,30.0,33.0,37.0,39.0,36.0,24.0,0.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,18.0,14.0,20.0,19.0,21.0,15.0,20.0,10.0,15.0,12.0,8.0,5.0,10.0,15.0,6.0,16.0,14.0,20.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,17.0,12.0,26.0,28.0,41.0,36.0,38.0,30.0,31.0,59.0,39.0,37.0,61.0,56.0,84.0,71.0,100.0,51.0,47.0,58.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,8.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,32.0,35.0,58.0,58.0,36.0,16.0,21.0,16.0,26.0,21.0,21.0,8.0,10.0,6.0,4.0,7.0,6.0,17.0,8.0,23.0,28.0,15.0,28.0,37.0,51.0,68.0,78.0,40.0,41.0,42.0,28.0,17.0,43.0,60.0,38.0,78.0,103.0,73.0,71.0,70.0,47.0,32.0,20.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,37.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,14.0,19.0,21.0,20.0,27.0,40.0,11.0,25.0,46.0,72.0,66.0,25.0,35.0,17.0,7.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,19.0,27.0,52.0,44.0,52.0,82.0,76.0,57.0,37.0,13.0,20.0,24.0,29.0,32.0,21.0,39.0,33.0,15.0,22.0,25.0,12.0,11.0,17.0,24.0,33.0,23.0,22.0,24.0,36.0,34.0,37.0,41.0,67.0,80.0,60.0,56.0,46.0,58.0,60.0,32.0,47.0,92.0,120.0,134.0,164.0,115.0,140.0,98.0,119.0,69.0,37.0,0.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,10.0,11.0,8.0,5.0,13.0,13.0,5.0,13.0,40.0,24.0,12.0,9.0,4.0,9.0,11.0,3.0,2.0,2.0,6.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,10.0,7.0,11.0,11.0,29.0,17.0,13.0,31.0,36.0,29.0,20.0,23.0,20.0,30.0,35.0,31.0,59.0,31.0,0.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,26.0,21.0,19.0,23.0,32.0,18.0,9.0,10.0,25.0,18.0,5.0,4.0,2.0,7.0,18.0,8.0,9.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,11.0,10.0,16.0,16.0,18.0,26.0,32.0,32.0,21.0,23.0,23.0,27.0,41.0,49.0,26.0,31.0,35.0,22.0,19.0,0.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,12.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,13.0,16.0,7.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,8.0,21.0,29.0,14.0,23.0,12.0,18.0,15.0,25.0,26.0,22.0,29.0,45.0,67.0,75.0,59.0,78.0,69.0,42.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,8.0,7.0,4.0,8.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,42.0,22.0,16.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,7.0,13.0,5.0,3.0,7.0,11.0,6.0,17.0,29.0,33.0,27.0,25.0,17.0,23.0,22.0,24.0,27.0,62.0,68.0,91.0,67.0,72.0,65.0,63.0,41.0,37.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,28.0,34.0,52.0,33.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,28.0,16.0,15.0,8.0,7.0,10.0,14.0,21.0,17.0,12.0,29.0,41.0,64.0,57.0,22.0,47.0,61.0,55.0,55.0,77.0,52.0,54.0,57.0,68.0,101.0,83.0,81.0,81.0,42.0,33.0,22.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,8.0,26.0,33.0,24.0,36.0,87.0,98.0,104.0,91.0,93.0,62.0,58.0,46.0,47.0,89.0,64.0,66.0,59.0,39.0,29.0,19.0,22.0,24.0,20.0,20.0,27.0,14.0,12.0,17.0,15.0,22.0,17.0,19.0,13.0,14.0,45.0,47.0,48.0,42.0,58.0,52.0,42.0,51.0,39.0,78.0,121.0,174.0,145.0,104.0,128.0,127.0,127.0,103.0,67.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,26.0,26.0,30.0,22.0,34.0,28.0,30.0,49.0,21.0,23.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,19.0,7.0,24.0,29.0,27.0,17.0,11.0,15.0,8.0,1.0,6.0,13.0,11.0,10.0,9.0,15.0,35.0,13.0,8.0,5.0,7.0,11.0,18.0,22.0,47.0,56.0,58.0,72.0,100.0,61.0,48.0,43.0,42.0,22.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,10.0,21.0,56.0,86.0,92.0,135.0,110.0,111.0,102.0,89.0,63.0,68.0,55.0,26.0,34.0,12.0,21.0,38.0,43.0,42.0,40.0,53.0,57.0,19.0,35.0,14.0,14.0,19.0,15.0,4.0,5.0,15.0,18.0,31.0,29.0,46.0,71.0,74.0,55.0,50.0,77.0,89.0,82.0,124.0,103.0,86.0,86.0,173.0,198.0,189.0,181.0,182.0,146.0,112.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,9.0,16.0,20.0,16.0,21.0,22.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,10.0,13.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,15.0,17.0,28.0,26.0,23.0,22.0,31.0,32.0,37.0,34.0,38.0,65.0,62.0,83.0,67.0,92.0,53.0,52.0,39.0,33.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,13.0,12.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,3.0,7.0,8.0,30.0,20.0,35.0,22.0,13.0,21.0,19.0,19.0,34.0,52.0,56.0,40.0,37.0,46.0,41.0,39.0,34.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,10.0,8.0,13.0,4.0,5.0,7.0,4.0,8.0,19.0,33.0,22.0,23.0,9.0,11.0,9.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,14.0,15.0,13.0,9.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,6.0,9.0,14.0,2.0,10.0,4.0,4.0,11.0,25.0,37.0,26.0,17.0,10.0,4.0,1.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,12.0,6.0,6.0,20.0,5.0,6.0,16.0,29.0,21.0,11.0,14.0,8.0,13.0,19.0,16.0,3.0,6.0,7.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,6.0,7.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,11.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,9.0,6.0,8.0,10.0,19.0,21.0,27.0,22.0,30.0,61.0,69.0,84.0,82.0,69.0,43.0,33.0,30.0,22.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,19.0,7.0,17.0,12.0,8.0,8.0,3.0,5.0,10.0,18.0,7.0,13.0,17.0,7.0,5.0,0.0,3.0,9.0,11.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,11.0,9.0,16.0,4.0,2.0,7.0,10.0,11.0,19.0,27.0,25.0,40.0,50.0,47.0,38.0,31.0,39.0,12.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,18.0,21.0,52.0,79.0,193.0,191.0,206.0,203.0,220.0,145.0,120.0,128.0,106.0,117.0,148.0,128.0,105.0,82.0,56.0,25.0,40.0,27.0,32.0,22.0,27.0,15.0,25.0,29.0,15.0,21.0,39.0,48.0,32.0,60.0,66.0,79.0,84.0,86.0,76.0,80.0,79.0,94.0,155.0,233.0,289.0,307.0,326.0,336.0,351.0,279.0,282.0,162.0,124.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,47.0,81.0,79.0,107.0,159.0,154.0,221.0,185.0,196.0,149.0,110.0,92.0,89.0,144.0,99.0,98.0,125.0,165.0,142.0,125.0,122.0,155.0,114.0,121.0,118.0,113.0,91.0,108.0,96.0,99.0,118.0,139.0,94.0,106.0,156.0,211.0,204.0,174.0,152.0,175.0,165.0,239.0,270.0,286.0,416.0,533.0,616.0,452.0,474.0,466.0,401.0,300.0,143.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,4.0,3.0,24.0,23.0,29.0,47.0,56.0,41.0,49.0,44.0,25.0,35.0,34.0,23.0,12.0,10.0,11.0,10.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,23.0,23.0,7.0,14.0,12.0,11.0,23.0,20.0,28.0,53.0,30.0,36.0,39.0,44.0,55.0,51.0,44.0,48.0,64.0,49.0,107.0,116.0,114.0,109.0,114.0,97.0,35.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,19.0,20.0,19.0,16.0,11.0,12.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,6.0,5.0,5.0,12.0,14.0,11.0,14.0,9.0,8.0,10.0,5.0,14.0,21.0,20.0,27.0,24.0,14.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,37.0,71.0,57.0,99.0,93.0,137.0,143.0,118.0,91.0,94.0,80.0,62.0,79.0,66.0,52.0,46.0,90.0,59.0,95.0,59.0,36.0,38.0,63.0,33.0,9.0,3.0,18.0,24.0,10.0,1.0,2.0,3.0,11.0,20.0,59.0,79.0,96.0,137.0,79.0,59.0,78.0,123.0,206.0,349.0,296.0,296.0,244.0,181.0,212.0,225.0,233.0,191.0,175.0,189.0,144.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,7.0,9.0,15.0,18.0,11.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,18.0,20.0,12.0,17.0,8.0,10.0,23.0,19.0,16.0,20.0,12.0,17.0,54.0,49.0,53.0,45.0,37.0,21.0,20.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,6.0,19.0,59.0,71.0,115.0,183.0,174.0,111.0,133.0,84.0,57.0,37.0,23.0,76.0,97.0,47.0,25.0,33.0,47.0,75.0,53.0,85.0,44.0,48.0,50.0,28.0,20.0,48.0,35.0,22.0,20.0,26.0,28.0,46.0,51.0,64.0,78.0,72.0,64.0,60.0,53.0,47.0,79.0,100.0,103.0,101.0,83.0,165.0,263.0,251.0,209.0,191.0,163.0,107.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,4.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,17.0,14.0,9.0,18.0,15.0,7.0,4.0,14.0,27.0,39.0,37.0,44.0,34.0,31.0,60.0,32.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,34.0,22.0,8.0,10.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,9.0,12.0,13.0,12.0,6.0,14.0,5.0,21.0,19.0,25.0,24.0,27.0,20.0,29.0,16.0,32.0,23.0,18.0,22.0,5.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,82.0,124.0,152.0,243.0,325.0,478.0,538.0,492.0,366.0,324.0,339.0,328.0,322.0,314.0,307.0,332.0,394.0,348.0,425.0,357.0,225.0,259.0,228.0,190.0,172.0,148.0,162.0,212.0,173.0,212.0,205.0,225.0,229.0,317.0,336.0,533.0,688.0,564.0,593.0,513.0,457.0,449.0,553.0,661.0,881.0,1232.0,1547.0,1601.0,1434.0,1341.0,1248.0,1047.0,830.0,379.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,55.0,73.0,125.0,187.0,180.0,213.0,138.0,173.0,131.0,101.0,97.0,102.0,120.0,119.0,118.0,121.0,146.0,158.0,104.0,102.0,92.0,109.0,119.0,93.0,50.0,64.0,64.0,67.0,71.0,49.0,71.0,88.0,93.0,164.0,199.0,190.0,135.0,147.0,170.0,137.0,145.0,202.0,224.0,321.0,456.0,470.0,491.0,440.0,413.0,380.0,274.0,145.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,28.0,20.0,14.0,22.0,25.0,80.0,142.0,200.0,251.0,307.0,408.0,394.0,455.0,424.0,370.0,289.0,271.0,233.0,253.0,342.0,368.0,370.0,389.0,356.0,328.0,218.0,271.0,219.0,193.0,154.0,131.0,134.0,144.0,156.0,169.0,196.0,250.0,254.0,283.0,263.0,461.0,575.0,557.0,597.0,535.0,466.0,515.0,505.0,564.0,714.0,946.0,1299.0,1379.0,1287.0,1440.0,1231.0,1208.0,840.0,429.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,12.0,12.0,12.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,10.0,30.0,23.0,13.0,7.0,4.0,5.0,22.0,4.0,2.0,13.0,8.0,19.0,23.0,19.0,15.0,7.0,8.0,1.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,5.0,28.0,23.0,29.0,47.0,41.0,42.0,25.0,16.0,6.0,8.0,7.0,3.0,5.0,13.0,11.0,11.0,7.0,8.0,6.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,5.0,4.0,3.0,13.0,14.0,15.0,8.0,13.0,9.0,8.0,9.0,15.0,11.0,24.0,34.0,59.0,38.0,111.0,80.0,30.0,46.0,51.0,100.0,0.0
