Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121
Coquimbo,04,Monte Patria,04303,32527.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,25.0,25.0,23.0,39.0,20.0,25.0,23.0,11.0,13.0,9.0,21.0,21.0,45.0,37.0,33.0,21.0,13.0,13.0,16.0,7.0,6.0,4.0,11.0,2.0,3.0,6.0,5.0,7.0,13.0,20.0,19.0,19.0,33.0,26.0,21.0,14.0,30.0,23.0,18.0,23.0,31.0,50.0,77.0,44.0,56.0,46.0,42.0,31.0,30.0,25.0,39.0,40.0,21.0,0.0
Coquimbo,04,Ovalle,04301,121269.0,0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,5.0,1.0,13.0,26.0,44.0,56.0,106.0,153.0,148.0,106.0,85.0,56.0,57.0,53.0,76.0,90.0,152.0,166.0,183.0,134.0,99.0,100.0,61.0,64.0,26.0,22.0,24.0,7.0,13.0,15.0,34.0,47.0,71.0,100.0,95.0,109.0,69.0,82.0,106.0,87.0,98.0,85.0,124.0,109.0,103.0,173.0,179.0,172.0,224.0,224.0,204.0,181.0,153.0,136.0,130.0,139.0,183.0,100.0,0.0
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,4.0,5.0,10.0,7.0,9.0,12.0,23.0,12.0,17.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,14.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,11.0,18.0,15.0,19.0,12.0,14.0,4.0,8.0,2.0,2.0,6.0,2.0,1.0,5.0,7.0,5.0,10.0,9.0,16.0,9.0,7.0,12.0,11.0,6.0,13.0,8.0,15.0,14.0,14.0,12.0,17.0,14.0,13.0,31.0,24.0,20.0,19.0,18.0,15.0,7.0,20.0,16.0,0.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,7.0,5.0,8.0,2.0,9.0,6.0,10.0,3.0,0.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,14.0,13.0,3.0,2.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,15.0,12.0,7.0,13.0,1.0,6.0,3.0,6.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,3.0,7.0,3.0,25.0,15.0,25.0,25.0,21.0,38.0,67.0,52.0,62.0,39.0,41.0,33.0,39.0,47.0,67.0,86.0,53.0,39.0,35.0,23.0,0.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,7.0,9.0,27.0,30.0,16.0,10.0,14.0,15.0,16.0,20.0,20.0,21.0,10.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0,6.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,6.0,11.0,7.0,18.0,25.0,18.0,60.0,45.0,58.0,63.0,55.0,48.0,48.0,50.0,33.0,27.0,26.0,30.0,17.0,18.0,0.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,8.0,8.0,22.0,1.0,0.0,0.0,0.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,6.0,21.0,20.0,17.0,12.0,17.0,17.0,61.0,189.0,208.0,240.0,438.0,475.0,498.0,527.0,591.0,592.0,771.0,813.0,879.0,858.0,831.0,800.0,858.0,694.0,588.0,500.0,283.0,336.0,224.0,179.0,132.0,114.0,77.0,78.0,94.0,141.0,198.0,234.0,253.0,302.0,283.0,403.0,551.0,691.0,825.0,888.0,1020.0,932.0,1087.0,1254.0,1388.0,1440.0,1435.0,1344.0,1198.0,1173.0,1181.0,1157.0,1101.0,1137.0,1203.0,796.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,9.0,7.0,18.0,16.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,8.0,1.0,5.0,4.0,10.0,2.0,5.0,13.0,11.0,3.0,1.0,4.0,15.0,7.0,6.0,4.0,4.0,6.0,11.0,24.0,26.0,11.0,20.0,29.0,20.0,23.0,27.0,18.0,13.0,36.0,30.0,30.0,40.0,48.0,19.0,18.0,27.0,11.0,0.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,12.0,15.0,33.0,33.0,32.0,23.0,24.0,10.0,6.0,1.0,7.0,14.0,17.0,22.0,18.0,11.0,5.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,4.0,5.0,5.0,3.0,4.0,0.0,5.0,20.0,20.0,23.0,7.0,7.0,7.0,13.0,18.0,19.0,34.0,43.0,29.0,16.0,20.0,17.0,15.0,21.0,18.0,16.0,24.0,7.0,0.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,19.0,21.0,20.0,44.0,55.0,64.0,77.0,92.0,80.0,98.0,79.0,75.0,103.0,57.0,50.0,62.0,51.0,27.0,21.0,15.0,12.0,18.0,11.0,12.0,8.0,12.0,9.0,7.0,10.0,7.0,6.0,9.0,4.0,13.0,19.0,22.0,17.0,21.0,42.0,34.0,32.0,46.0,50.0,60.0,99.0,172.0,132.0,146.0,94.0,79.0,98.0,60.0,57.0,43.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,28.0,26.0,27.0,23.0,19.0,19.0,14.0,6.0,5.0,8.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,6.0,12.0,12.0,7.0,2.0,3.0,8.0,7.0,4.0,1.0,7.0,5.0,7.0,2.0,7.0,11.0,12.0,14.0,17.0,7.0,14.0,9.0,5.0,19.0,21.0,25.0,24.0,34.0,22.0,22.0,27.0,35.0,27.0,28.0,17.0,22.0,0.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,17.0,14.0,14.0,17.0,18.0,14.0,18.0,9.0,14.0,9.0,7.0,3.0,7.0,9.0,2.0,11.0,10.0,15.0,16.0,7.0,4.0,1.0,7.0,4.0,3.0,2.0,5.0,5.0,10.0,3.0,13.0,11.0,8.0,21.0,20.0,35.0,29.0,30.0,24.0,28.0,45.0,27.0,28.0,42.0,47.0,58.0,51.0,82.0,39.0,37.0,81.0,62.0,56.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,7.0,13.0,19.0,11.0,10.0,14.0,13.0,12.0,18.0,24.0,32.0,35.0,26.0,9.0,14.0,10.0,21.0,11.0,13.0,4.0,6.0,5.0,3.0,4.0,4.0,9.0,4.0,7.0,16.0,10.0,18.0,26.0,41.0,36.0,38.0,26.0,27.0,28.0,14.0,11.0,27.0,21.0,20.0,45.0,55.0,45.0,48.0,34.0,22.0,15.0,20.0,35.0,32.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,14.0,12.0,4.0,11.0,6.0,10.0,7.0,10.0,21.0,29.0,15.0,27.0,37.0,18.0,12.0,6.0,15.0,14.0,13.0,15.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,12.0,17.0,19.0,18.0,24.0,26.0,7.0,25.0,40.0,59.0,50.0,17.0,32.0,12.0,5.0,21.0,15.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,18.0,23.0,34.0,39.0,40.0,48.0,48.0,37.0,24.0,7.0,15.0,20.0,14.0,26.0,18.0,19.0,18.0,8.0,16.0,15.0,9.0,7.0,14.0,15.0,23.0,18.0,17.0,20.0,31.0,31.0,36.0,31.0,49.0,65.0,41.0,42.0,30.0,39.0,40.0,23.0,31.0,69.0,92.0,100.0,124.0,75.0,99.0,67.0,85.0,55.0,38.0,45.0,31.0,0.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,10.0,7.0,11.0,19.0,9.0,8.0,5.0,5.0,9.0,11.0,1.0,10.0,31.0,17.0,7.0,5.0,4.0,7.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,0.0,10.0,9.0,5.0,8.0,9.0,7.0,11.0,11.0,25.0,11.0,12.0,29.0,30.0,22.0,15.0,20.0,19.0,21.0,29.0,23.0,51.0,29.0,35.0,21.0,0.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,22.0,13.0,14.0,10.0,18.0,10.0,6.0,8.0,15.0,15.0,5.0,4.0,1.0,6.0,8.0,6.0,5.0,4.0,3.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,9.0,11.0,14.0,22.0,27.0,27.0,20.0,22.0,19.0,25.0,38.0,35.0,18.0,26.0,30.0,15.0,25.0,35.0,10.0,0.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,11.0,9.0,15.0,22.0,19.0,28.0,23.0,20.0,27.0,26.0,18.0,15.0,17.0,13.0,15.0,7.0,1.0,11.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,18.0,10.0,12.0,10.0,7.0,9.0,10.0,17.0,21.0,15.0,19.0,26.0,44.0,46.0,41.0,62.0,52.0,45.0,37.0,13.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,8.0,7.0,4.0,7.0,11.0,15.0,9.0,9.0,22.0,12.0,19.0,23.0,34.0,21.0,12.0,15.0,16.0,8.0,19.0,14.0,7.0,8.0,8.0,4.0,3.0,7.0,9.0,5.0,5.0,5.0,2.0,3.0,6.0,7.0,4.0,11.0,22.0,19.0,17.0,16.0,12.0,13.0,13.0,18.0,18.0,41.0,44.0,62.0,40.0,43.0,49.0,40.0,22.0,29.0,33.0,22.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,28.0,27.0,34.0,22.0,29.0,33.0,30.0,31.0,35.0,26.0,28.0,41.0,56.0,44.0,23.0,18.0,11.0,16.0,27.0,16.0,9.0,5.0,5.0,4.0,9.0,10.0,11.0,7.0,8.0,17.0,26.0,36.0,31.0,17.0,28.0,31.0,35.0,37.0,50.0,33.0,36.0,37.0,43.0,59.0,52.0,49.0,52.0,19.0,20.0,38.0,47.0,23.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,7.0,1.0,8.0,25.0,33.0,23.0,33.0,56.0,59.0,68.0,55.0,45.0,43.0,41.0,27.0,42.0,58.0,56.0,48.0,41.0,23.0,25.0,12.0,10.0,18.0,11.0,14.0,22.0,8.0,8.0,8.0,11.0,13.0,12.0,12.0,8.0,11.0,30.0,23.0,34.0,33.0,38.0,33.0,29.0,29.0,27.0,57.0,81.0,123.0,97.0,73.0,80.0,78.0,82.0,66.0,83.0,77.0,25.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,29.0,26.0,21.0,26.0,17.0,21.0,16.0,17.0,24.0,11.0,12.0,19.0,10.0,4.0,15.0,15.0,18.0,15.0,14.0,4.0,22.0,25.0,18.0,13.0,9.0,10.0,5.0,1.0,6.0,14.0,9.0,10.0,9.0,13.0,30.0,9.0,7.0,4.0,7.0,11.0,16.0,19.0,38.0,43.0,41.0,65.0,94.0,60.0,46.0,37.0,42.0,40.0,22.0,14.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,10.0,20.0,56.0,82.0,83.0,118.0,93.0,87.0,79.0,72.0,52.0,63.0,51.0,22.0,25.0,10.0,19.0,32.0,36.0,34.0,28.0,37.0,50.0,14.0,25.0,12.0,7.0,17.0,11.0,4.0,4.0,14.0,16.0,30.0,28.0,42.0,66.0,67.0,43.0,41.0,60.0,66.0,68.0,112.0,91.0,74.0,69.0,147.0,167.0,160.0,164.0,163.0,128.0,141.0,124.0,88.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,8.0,15.0,15.0,12.0,19.0,19.0,34.0,31.0,22.0,31.0,32.0,53.0,31.0,15.0,33.0,10.0,6.0,9.0,9.0,5.0,9.0,8.0,0.0,0.0,4.0,3.0,3.0,9.0,12.0,11.0,13.0,26.0,21.0,18.0,18.0,26.0,20.0,29.0,28.0,30.0,54.0,51.0,67.0,55.0,75.0,39.0,39.0,30.0,39.0,19.0,14.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,6.0,12.0,15.0,13.0,6.0,15.0,12.0,17.0,14.0,18.0,26.0,36.0,24.0,10.0,13.0,2.0,3.0,5.0,9.0,7.0,8.0,3.0,4.0,1.0,1.0,3.0,2.0,5.0,4.0,5.0,3.0,6.0,6.0,19.0,16.0,20.0,13.0,11.0,12.0,15.0,16.0,25.0,46.0,46.0,33.0,33.0,36.0,34.0,27.0,40.0,29.0,33.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,3.0,8.0,5.0,9.0,7.0,6.0,14.0,22.0,12.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,7.0,5.0,5.0,4.0,5.0,7.0,2.0,6.0,14.0,27.0,17.0,16.0,8.0,6.0,13.0,16.0,10.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,12.0,9.0,7.0,3.0,4.0,3.0,2.0,6.0,4.0,2.0,6.0,4.0,3.0,4.0,15.0,13.0,5.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,5.0,8.0,13.0,2.0,9.0,1.0,3.0,11.0,24.0,34.0,24.0,15.0,5.0,4.0,1.0,3.0,5.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,5.0,8.0,10.0,3.0,3.0,8.0,5.0,6.0,5.0,12.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,2.0,5.0,10.0,6.0,6.0,16.0,6.0,5.0,13.0,25.0,18.0,8.0,11.0,6.0,13.0,15.0,12.0,4.0,4.0,10.0,16.0,10.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,5.0,7.0,25.0,19.0,19.0,12.0,8.0,8.0,3.0,7.0,5.0,9.0,7.0,6.0,9.0,5.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,17.0,6.0,5.0,6.0,4.0,7.0,7.0,12.0,16.0,19.0,16.0,24.0,49.0,60.0,73.0,60.0,60.0,32.0,24.0,22.0,28.0,43.0,22.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,14.0,26.0,25.0,24.0,20.0,21.0,17.0,7.0,14.0,10.0,7.0,8.0,3.0,5.0,8.0,17.0,5.0,9.0,11.0,2.0,5.0,0.0,2.0,5.0,10.0,4.0,0.0,1.0,0.0,4.0,7.0,13.0,9.0,9.0,14.0,3.0,2.0,4.0,9.0,5.0,15.0,22.0,22.0,33.0,43.0,36.0,32.0,29.0,32.0,13.0,11.0,13.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,17.0,20.0,43.0,58.0,137.0,117.0,134.0,134.0,131.0,79.0,81.0,83.0,73.0,74.0,121.0,101.0,80.0,52.0,37.0,18.0,34.0,21.0,23.0,13.0,22.0,12.0,20.0,23.0,9.0,19.0,32.0,23.0,26.0,48.0,44.0,62.0,65.0,71.0,52.0,54.0,57.0,61.0,115.0,176.0,212.0,225.0,259.0,257.0,279.0,210.0,209.0,115.0,128.0,144.0,76.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,46.0,79.0,76.0,76.0,105.0,95.0,130.0,125.0,127.0,72.0,65.0,62.0,58.0,106.0,69.0,91.0,108.0,152.0,116.0,88.0,86.0,97.0,81.0,64.0,71.0,70.0,47.0,64.0,59.0,67.0,77.0,82.0,60.0,65.0,117.0,141.0,138.0,108.0,100.0,123.0,116.0,158.0,194.0,188.0,278.0,334.0,424.0,331.0,330.0,322.0,264.0,191.0,149.0,160.0,96.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,3.0,3.0,23.0,23.0,28.0,40.0,48.0,32.0,30.0,29.0,13.0,19.0,18.0,10.0,5.0,6.0,7.0,5.0,14.0,7.0,10.0,6.0,9.0,5.0,10.0,8.0,11.0,7.0,14.0,13.0,5.0,10.0,7.0,9.0,13.0,18.0,20.0,36.0,20.0,23.0,27.0,39.0,50.0,41.0,38.0,41.0,56.0,43.0,95.0,102.0,100.0,93.0,91.0,77.0,60.0,82.0,32.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,17.0,19.0,12.0,8.0,6.0,10.0,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,7.0,4.0,0.0,5.0,3.0,3.0,8.0,8.0,11.0,12.0,8.0,7.0,8.0,5.0,11.0,18.0,17.0,22.0,21.0,14.0,25.0,20.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,37.0,69.0,57.0,99.0,93.0,134.0,142.0,116.0,86.0,88.0,77.0,58.0,72.0,62.0,51.0,45.0,90.0,58.0,92.0,58.0,36.0,36.0,62.0,32.0,8.0,3.0,17.0,22.0,8.0,1.0,3.0,3.0,8.0,18.0,52.0,73.0,90.0,129.0,75.0,56.0,59.0,97.0,172.0,267.0,236.0,230.0,204.0,145.0,165.0,177.0,174.0,133.0,127.0,147.0,176.0,205.0,146.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,24.0,14.0,12.0,18.0,17.0,17.0,14.0,7.0,8.0,3.0,5.0,3.0,7.0,3.0,7.0,8.0,15.0,12.0,7.0,11.0,4.0,1.0,2.0,6.0,4.0,4.0,3.0,4.0,5.0,2.0,16.0,15.0,10.0,13.0,5.0,9.0,17.0,13.0,14.0,16.0,11.0,14.0,44.0,40.0,37.0,31.0,24.0,14.0,24.0,24.0,25.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,6.0,19.0,59.0,71.0,101.0,136.0,129.0,74.0,81.0,40.0,34.0,24.0,21.0,47.0,57.0,19.0,15.0,21.0,34.0,45.0,35.0,63.0,32.0,31.0,40.0,15.0,14.0,30.0,22.0,16.0,19.0,19.0,20.0,40.0,49.0,53.0,57.0,52.0,48.0,47.0,41.0,28.0,67.0,85.0,79.0,72.0,65.0,133.0,204.0,192.0,159.0,142.0,123.0,141.0,127.0,108.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,12.0,16.0,23.0,17.0,14.0,14.0,14.0,13.0,7.0,21.0,7.0,9.0,15.0,3.0,3.0,12.0,13.0,8.0,11.0,10.0,3.0,1.0,1.0,8.0,2.0,3.0,4.0,9.0,3.0,2.0,8.0,10.0,9.0,11.0,16.0,14.0,6.0,16.0,14.0,5.0,4.0,7.0,19.0,31.0,28.0,36.0,27.0,21.0,42.0,47.0,45.0,15.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,30.0,18.0,8.0,9.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,3.0,15.0,6.0,9.0,1.0,0.0,0.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,8.0,8.0,8.0,13.0,12.0,5.0,8.0,4.0,14.0,16.0,21.0,22.0,25.0,16.0,26.0,14.0,28.0,17.0,16.0,7.0,13.0,11.0,4.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,19.0,18.0,27.0,82.0,122.0,149.0,231.0,283.0,349.0,331.0,305.0,231.0,200.0,226.0,239.0,216.0,198.0,197.0,239.0,256.0,237.0,276.0,226.0,150.0,150.0,144.0,124.0,107.0,93.0,130.0,156.0,114.0,144.0,157.0,174.0,171.0,229.0,252.0,364.0,496.0,383.0,404.0,351.0,308.0,300.0,401.0,444.0,643.0,936.0,1164.0,1175.0,1055.0,974.0,890.0,736.0,615.0,487.0,470.0,230.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,1.0,1.0,5.0,32.0,42.0,55.0,68.0,102.0,99.0,90.0,126.0,82.0,102.0,65.0,64.0,66.0,61.0,77.0,66.0,71.0,86.0,85.0,103.0,63.0,48.0,60.0,70.0,84.0,53.0,35.0,41.0,39.0,47.0,45.0,27.0,43.0,62.0,60.0,110.0,138.0,130.0,95.0,111.0,106.0,84.0,94.0,147.0,158.0,225.0,302.0,327.0,341.0,299.0,274.0,251.0,183.0,151.0,138.0,73.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,24.0,28.0,20.0,14.0,24.0,25.0,80.0,141.0,198.0,244.0,274.0,311.0,280.0,300.0,268.0,244.0,179.0,184.0,162.0,171.0,216.0,234.0,251.0,244.0,243.0,212.0,136.0,146.0,139.0,117.0,104.0,75.0,87.0,92.0,92.0,93.0,122.0,164.0,174.0,206.0,193.0,303.0,401.0,360.0,386.0,358.0,301.0,381.0,347.0,427.0,513.0,701.0,944.0,1010.0,934.0,963.0,849.0,856.0,613.0,541.0,464.0,241.0,0.0
