Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,3.0,6.0,7.0,3.0,3.0,9.0,7.0,13.0,21.0,14.0,8.0,7.0,16.0,4.0,4.0,4.0,2.0,0.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,78.0,103.0,98.0,92.0,109.0,164.0,384.0,630.0,1006.0,1244.0,1535.0,1979.0,1806.0,1775.0,1633.0,1505.0,1253.0,1271.0,1134.0,1095.0,1252.0,1268.0,1296.0,1333.0,1285.0,1147.0,765.0,824.0,817.0,672.0,596.0,522.0,499.0,528.0,480.0,487.0,576.0,683.0,712.0,931.0,994.0,1506.0,1990.0,1697.0,1666.0,1532.0,1571.0,1708.0,1986.0,2359.0,2790.0,3554.0,4260.0,5013.0,4748.0,4656.0,4074.0,3725.0,2953.0,2690.0,1599.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,14.0,17.0,9.0,14.0,28.0,25.0,16.0,23.0,16.0,31.0,17.0,28.0,15.0,22.0,12.0,3.0,9.0,4.0,3.0,2.0,11.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,9.0,6.0,3.0,9.0,12.0,52.0,18.0,22.0,18.0,3.0,11.0,8.0,2.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,63.0,140.0,189.0,224.0,208.0,209.0,195.0,174.0,133.0,131.0,83.0,104.0,71.0,73.0,78.0,40.0,54.0,45.0,72.0,32.0,56.0,62.0,48.0,37.0,28.0,44.0,40.0,25.0,25.0,38.0,18.0,46.0,56.0,49.0,52.0,74.0,90.0,81.0,82.0,86.0,86.0,125.0,97.0,120.0,149.0,175.0,221.0,221.0,224.0,173.0,183.0,194.0,187.0,186.0,106.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,10.0,22.0,29.0,36.0,58.0,61.0,47.0,45.0,50.0,26.0,23.0,15.0,15.0,9.0,11.0,11.0,7.0,19.0,12.0,3.0,9.0,7.0,7.0,3.0,3.0,7.0,3.0,14.0,0.0,2.0,5.0,8.0,5.0,4.0,5.0,12.0,12.0,11.0,16.0,9.0,12.0,12.0,12.0,20.0,32.0,47.0,48.0,74.0,60.0,69.0,60.0,43.0,46.0,63.0,41.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,22.0,65.0,223.0,211.0,275.0,322.0,239.0,261.0,271.0,216.0,155.0,109.0,78.0,89.0,96.0,63.0,42.0,32.0,28.0,36.0,36.0,42.0,27.0,28.0,20.0,35.0,22.0,19.0,26.0,19.0,19.0,9.0,20.0,25.0,39.0,24.0,37.0,45.0,73.0,56.0,82.0,59.0,40.0,66.0,87.0,105.0,125.0,160.0,137.0,129.0,126.0,154.0,166.0,189.0,133.0,121.0,103.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,1.0,10.0,15.0,15.0,14.0,38.0,49.0,112.0,280.0,595.0,697.0,725.0,733.0,694.0,552.0,460.0,264.0,232.0,170.0,130.0,113.0,172.0,108.0,112.0,92.0,84.0,70.0,51.0,49.0,40.0,31.0,41.0,27.0,16.0,34.0,51.0,55.0,55.0,59.0,45.0,49.0,69.0,61.0,125.0,112.0,126.0,122.0,97.0,110.0,106.0,89.0,125.0,138.0,185.0,309.0,348.0,366.0,447.0,526.0,483.0,435.0,368.0,244.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,22.0,17.0,26.0,36.0,134.0,364.0,549.0,606.0,580.0,545.0,360.0,289.0,228.0,151.0,112.0,66.0,51.0,51.0,51.0,51.0,64.0,58.0,53.0,56.0,47.0,37.0,37.0,34.0,33.0,36.0,17.0,17.0,24.0,43.0,27.0,40.0,39.0,48.0,57.0,65.0,87.0,90.0,112.0,82.0,76.0,111.0,103.0,115.0,182.0,160.0,207.0,264.0,291.0,319.0,261.0,248.0,231.0,265.0,225.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,1.0,1.0,18.0,14.0,19.0,39.0,70.0,133.0,389.0,627.0,702.0,663.0,588.0,527.0,441.0,339.0,244.0,211.0,160.0,82.0,109.0,90.0,66.0,71.0,77.0,52.0,63.0,71.0,49.0,69.0,36.0,30.0,45.0,52.0,36.0,35.0,37.0,31.0,38.0,50.0,60.0,36.0,62.0,62.0,86.0,84.0,88.0,87.0,83.0,80.0,76.0,104.0,120.0,148.0,196.0,278.0,287.0,249.0,257.0,233.0,212.0,208.0,115.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,40.0,69.0,94.0,132.0,95.0,79.0,51.0,41.0,38.0,37.0,37.0,28.0,26.0,19.0,32.0,18.0,52.0,18.0,26.0,10.0,11.0,4.0,9.0,5.0,5.0,20.0,13.0,14.0,10.0,21.0,36.0,25.0,32.0,14.0,35.0,33.0,20.0,24.0,18.0,27.0,15.0,13.0,27.0,51.0,62.0,109.0,100.0,93.0,97.0,65.0,59.0,58.0,46.0,45.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,14.0,20.0,28.0,47.0,52.0,89.0,231.0,417.0,570.0,560.0,661.0,693.0,597.0,468.0,408.0,327.0,226.0,200.0,141.0,106.0,74.0,62.0,74.0,93.0,80.0,62.0,50.0,50.0,58.0,41.0,57.0,56.0,47.0,54.0,49.0,52.0,55.0,56.0,79.0,76.0,101.0,116.0,111.0,119.0,175.0,166.0,142.0,132.0,199.0,159.0,237.0,298.0,356.0,449.0,526.0,507.0,484.0,536.0,408.0,385.0,274.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,75.0,142.0,102.0,123.0,122.0,140.0,88.0,86.0,67.0,34.0,44.0,41.0,39.0,12.0,10.0,11.0,15.0,13.0,22.0,34.0,12.0,22.0,19.0,8.0,10.0,4.0,7.0,4.0,15.0,4.0,14.0,13.0,10.0,16.0,38.0,10.0,18.0,18.0,31.0,20.0,23.0,27.0,36.0,63.0,68.0,81.0,111.0,121.0,127.0,138.0,120.0,86.0,48.0,1.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,1.0,3.0,11.0,28.0,34.0,43.0,82.0,171.0,374.0,586.0,660.0,676.0,687.0,597.0,457.0,371.0,281.0,192.0,191.0,127.0,101.0,82.0,72.0,58.0,79.0,85.0,56.0,45.0,37.0,37.0,53.0,46.0,52.0,45.0,47.0,55.0,44.0,37.0,56.0,69.0,92.0,73.0,106.0,119.0,127.0,144.0,144.0,128.0,167.0,164.0,144.0,178.0,219.0,359.0,373.0,385.0,434.0,366.0,400.0,387.0,336.0,359.0,240.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,20.0,10.0,19.0,18.0,33.0,59.0,210.0,372.0,502.0,442.0,399.0,344.0,269.0,255.0,165.0,136.0,109.0,91.0,88.0,78.0,69.0,60.0,36.0,54.0,54.0,43.0,34.0,32.0,31.0,22.0,33.0,35.0,37.0,46.0,28.0,34.0,33.0,31.0,33.0,54.0,33.0,54.0,59.0,78.0,79.0,64.0,68.0,59.0,68.0,63.0,86.0,113.0,151.0,161.0,180.0,199.0,142.0,149.0,120.0,137.0,78.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,307.0,566.0,795.0,799.0,777.0,707.0,507.0,357.0,299.0,198.0,182.0,155.0,107.0,83.0,107.0,80.0,81.0,91.0,97.0,59.0,56.0,35.0,55.0,48.0,77.0,51.0,30.0,22.0,26.0,24.0,28.0,35.0,44.0,49.0,48.0,46.0,110.0,123.0,106.0,101.0,64.0,71.0,86.0,109.0,100.0,176.0,203.0,237.0,291.0,286.0,263.0,207.0,199.0,196.0,224.0,136.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,11.0,25.0,36.0,70.0,88.0,84.0,76.0,68.0,68.0,56.0,99.0,108.0,64.0,68.0,61.0,36.0,47.0,42.0,12.0,18.0,12.0,19.0,18.0,15.0,29.0,46.0,25.0,14.0,7.0,8.0,9.0,12.0,10.0,4.0,5.0,15.0,21.0,23.0,32.0,38.0,41.0,27.0,49.0,39.0,58.0,71.0,92.0,98.0,95.0,105.0,87.0,65.0,77.0,40.0,49.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,3.0,11.0,11.0,17.0,16.0,26.0,61.0,128.0,247.0,348.0,307.0,391.0,336.0,256.0,246.0,155.0,99.0,106.0,51.0,65.0,50.0,44.0,40.0,39.0,31.0,40.0,28.0,30.0,24.0,21.0,38.0,35.0,28.0,43.0,30.0,29.0,39.0,32.0,43.0,49.0,61.0,63.0,64.0,67.0,52.0,70.0,80.0,82.0,78.0,107.0,109.0,156.0,164.0,224.0,295.0,212.0,247.0,226.0,248.0,230.0,206.0,141.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,60.0,64.0,79.0,109.0,225.0,605.0,1079.0,1558.0,1728.0,1506.0,1439.0,1020.0,869.0,619.0,411.0,311.0,264.0,235.0,175.0,150.0,140.0,127.0,161.0,173.0,148.0,151.0,118.0,94.0,105.0,110.0,94.0,96.0,90.0,98.0,115.0,126.0,150.0,177.0,219.0,223.0,276.0,275.0,280.0,294.0,235.0,264.0,298.0,324.0,403.0,628.0,735.0,978.0,1036.0,1086.0,984.0,896.0,929.0,824.0,795.0,426.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,277.0,634.0,927.0,1017.0,716.0,638.0,490.0,348.0,242.0,227.0,139.0,99.0,102.0,66.0,69.0,53.0,37.0,46.0,54.0,51.0,50.0,56.0,47.0,55.0,50.0,27.0,29.0,27.0,50.0,48.0,27.0,28.0,35.0,55.0,85.0,67.0,75.0,99.0,99.0,87.0,83.0,92.0,83.0,98.0,146.0,229.0,262.0,305.0,385.0,354.0,353.0,307.0,292.0,288.0,145.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,10.0,19.0,34.0,50.0,96.0,164.0,386.0,861.0,1028.0,1261.0,1305.0,1073.0,714.0,597.0,412.0,273.0,181.0,197.0,159.0,162.0,158.0,118.0,115.0,117.0,103.0,63.0,50.0,71.0,53.0,66.0,47.0,58.0,59.0,61.0,54.0,59.0,70.0,62.0,51.0,47.0,69.0,125.0,165.0,122.0,122.0,122.0,117.0,121.0,146.0,143.0,208.0,291.0,363.0,496.0,563.0,475.0,618.0,544.0,548.0,536.0,214.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,17.0,13.0,19.0,8.0,12.0,40.0,74.0,129.0,225.0,301.0,232.0,183.0,141.0,139.0,99.0,95.0,61.0,49.0,36.0,43.0,28.0,36.0,36.0,25.0,23.0,29.0,23.0,29.0,35.0,28.0,24.0,24.0,19.0,16.0,23.0,13.0,18.0,25.0,38.0,37.0,38.0,43.0,59.0,50.0,63.0,41.0,40.0,50.0,55.0,69.0,92.0,140.0,168.0,195.0,170.0,106.0,117.0,111.0,80.0,90.0,51.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,21.0,54.0,138.0,287.0,352.0,402.0,354.0,376.0,309.0,200.0,156.0,138.0,134.0,98.0,59.0,62.0,79.0,45.0,56.0,42.0,50.0,34.0,22.0,29.0,32.0,32.0,20.0,9.0,39.0,30.0,35.0,13.0,22.0,23.0,33.0,34.0,49.0,61.0,54.0,64.0,80.0,79.0,65.0,74.0,65.0,117.0,160.0,183.0,196.0,228.0,248.0,250.0,225.0,230.0,213.0,182.0,138.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,0.0,18.0,58.0,130.0,71.0,42.0,38.0,31.0,73.0,246.0,521.0,712.0,769.0,663.0,527.0,457.0,362.0,292.0,213.0,135.0,132.0,128.0,108.0,77.0,85.0,82.0,74.0,83.0,102.0,74.0,102.0,109.0,105.0,103.0,89.0,57.0,79.0,66.0,99.0,107.0,110.0,132.0,160.0,187.0,180.0,225.0,238.0,223.0,162.0,162.0,165.0,188.0,222.0,280.0,362.0,463.0,557.0,428.0,258.0,204.0,148.0,161.0,220.0,172.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,15.0,53.0,28.0,19.0,38.0,39.0,66.0,152.0,278.0,403.0,426.0,400.0,407.0,298.0,170.0,124.0,104.0,48.0,63.0,56.0,54.0,49.0,60.0,68.0,62.0,49.0,25.0,21.0,40.0,40.0,56.0,32.0,30.0,39.0,45.0,25.0,37.0,35.0,30.0,81.0,74.0,69.0,62.0,136.0,87.0,49.0,59.0,66.0,72.0,80.0,75.0,128.0,173.0,202.0,263.0,214.0,169.0,118.0,95.0,101.0,114.0,92.0,0.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,4.0,9.0,23.0,30.0,22.0,79.0,185.0,369.0,448.0,399.0,477.0,466.0,347.0,321.0,234.0,164.0,121.0,128.0,107.0,68.0,66.0,51.0,63.0,62.0,64.0,67.0,33.0,39.0,41.0,25.0,32.0,22.0,20.0,28.0,35.0,38.0,31.0,42.0,35.0,50.0,41.0,53.0,70.0,85.0,72.0,93.0,87.0,54.0,69.0,82.0,115.0,144.0,167.0,262.0,337.0,355.0,308.0,245.0,198.0,214.0,113.0,0.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,21.0,14.0,23.0,31.0,106.0,194.0,362.0,480.0,517.0,595.0,467.0,424.0,302.0,200.0,163.0,171.0,155.0,74.0,101.0,89.0,78.0,76.0,108.0,73.0,35.0,27.0,26.0,47.0,31.0,24.0,42.0,31.0,27.0,27.0,24.0,21.0,39.0,33.0,38.0,58.0,89.0,83.0,67.0,87.0,61.0,94.0,76.0,78.0,112.0,141.0,187.0,236.0,292.0,337.0,312.0,299.0,300.0,268.0,288.0,174.0,0.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,4.0,16.0,23.0,19.0,15.0,23.0,79.0,199.0,443.0,538.0,626.0,475.0,468.0,318.0,278.0,176.0,147.0,135.0,93.0,111.0,81.0,59.0,72.0,48.0,63.0,40.0,48.0,44.0,44.0,35.0,47.0,14.0,36.0,41.0,30.0,34.0,41.0,37.0,65.0,73.0,86.0,84.0,109.0,133.0,99.0,104.0,79.0,81.0,103.0,98.0,122.0,151.0,168.0,228.0,268.0,252.0,263.0,263.0,234.0,200.0,158.0,106.0,0.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,0.0,13.0,52.0,74.0,90.0,95.0,120.0,156.0,432.0,949.0,1370.0,1570.0,1503.0,1480.0,1253.0,1022.0,791.0,562.0,451.0,347.0,317.0,270.0,229.0,173.0,180.0,186.0,220.0,195.0,206.0,170.0,141.0,167.0,157.0,144.0,94.0,141.0,119.0,121.0,135.0,147.0,199.0,224.0,255.0,329.0,391.0,307.0,338.0,307.0,308.0,349.0,367.0,464.0,648.0,824.0,891.0,1122.0,1063.0,944.0,889.0,870.0,765.0,693.0,414.0,0.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,36.0,19.0,16.0,16.0,31.0,13.0,17.0,22.0,9.0,7.0,5.0,12.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,8.0,6.0,2.0,3.0,5.0,10.0,7.0,14.0,11.0,13.0,12.0,15.0,7.0,20.0,26.0,37.0,42.0,36.0,69.0,50.0,44.0,20.0,34.0,16.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,9.0,23.0,38.0,88.0,107.0,205.0,334.0,474.0,429.0,359.0,407.0,306.0,225.0,172.0,126.0,78.0,60.0,63.0,85.0,55.0,54.0,136.0,81.0,40.0,72.0,38.0,34.0,39.0,22.0,22.0,31.0,22.0,36.0,51.0,46.0,47.0,32.0,42.0,34.0,46.0,40.0,43.0,69.0,99.0,117.0,136.0,132.0,151.0,184.0,228.0,343.0,257.0,289.0,240.0,191.0,200.0,226.0,139.0,0.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,27.0,52.0,43.0,44.0,47.0,65.0,75.0,154.0,377.0,532.0,763.0,618.0,576.0,479.0,347.0,278.0,192.0,171.0,86.0,90.0,100.0,84.0,74.0,63.0,73.0,86.0,79.0,44.0,71.0,62.0,55.0,61.0,47.0,51.0,62.0,38.0,61.0,72.0,95.0,127.0,119.0,126.0,129.0,185.0,169.0,152.0,119.0,131.0,160.0,184.0,269.0,301.0,297.0,398.0,421.0,413.0,280.0,271.0,216.0,199.0,219.0,157.0,0.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,11.0,6.0,13.0,9.0,17.0,60.0,105.0,166.0,247.0,209.0,245.0,192.0,169.0,153.0,116.0,96.0,51.0,69.0,39.0,34.0,31.0,32.0,29.0,25.0,28.0,20.0,28.0,36.0,39.0,29.0,39.0,35.0,15.0,10.0,14.0,8.0,20.0,23.0,36.0,43.0,73.0,53.0,67.0,59.0,55.0,54.0,79.0,103.0,81.0,117.0,173.0,187.0,205.0,243.0,255.0,221.0,197.0,138.0,155.0,108.0,0.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,3.0,5.0,29.0,82.0,80.0,110.0,99.0,160.0,149.0,137.0,116.0,118.0,87.0,60.0,46.0,25.0,61.0,43.0,44.0,68.0,78.0,61.0,66.0,50.0,26.0,17.0,22.0,21.0,21.0,14.0,19.0,13.0,15.0,24.0,24.0,30.0,29.0,44.0,39.0,74.0,55.0,37.0,39.0,49.0,54.0,58.0,72.0,90.0,106.0,145.0,114.0,139.0,127.0,133.0,163.0,135.0,105.0,0.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,3.0,5.0,17.0,23.0,46.0,33.0,77.0,173.0,374.0,421.0,361.0,430.0,457.0,334.0,270.0,191.0,154.0,133.0,104.0,92.0,81.0,56.0,36.0,35.0,46.0,64.0,32.0,23.0,52.0,20.0,29.0,30.0,24.0,24.0,30.0,35.0,36.0,41.0,23.0,52.0,71.0,45.0,55.0,70.0,64.0,80.0,69.0,67.0,78.0,103.0,85.0,110.0,179.0,220.0,215.0,231.0,249.0,263.0,294.0,235.0,227.0,159.0,0.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,5.0,8.0,15.0,28.0,58.0,116.0,207.0,306.0,285.0,283.0,252.0,235.0,137.0,105.0,167.0,70.0,66.0,60.0,55.0,63.0,76.0,52.0,25.0,33.0,35.0,34.0,37.0,40.0,17.0,19.0,21.0,24.0,14.0,24.0,26.0,19.0,28.0,29.0,24.0,44.0,38.0,65.0,57.0,49.0,47.0,55.0,83.0,73.0,120.0,202.0,170.0,196.0,210.0,233.0,170.0,166.0,164.0,194.0,98.0,0.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,38.0,40.0,51.0,71.0,121.0,405.0,977.0,1327.0,1593.0,1410.0,1057.0,808.0,639.0,438.0,371.0,294.0,208.0,203.0,175.0,117.0,114.0,129.0,123.0,99.0,80.0,52.0,106.0,70.0,68.0,52.0,60.0,50.0,73.0,66.0,68.0,60.0,67.0,104.0,113.0,174.0,190.0,189.0,148.0,163.0,120.0,177.0,156.0,159.0,216.0,285.0,445.0,585.0,679.0,744.0,718.0,783.0,699.0,661.0,650.0,359.0,0.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,6.0,17.0,38.0,61.0,83.0,158.0,105.0,66.0,71.0,38.0,50.0,50.0,22.0,22.0,16.0,25.0,22.0,15.0,13.0,9.0,22.0,11.0,7.0,6.0,7.0,9.0,5.0,3.0,5.0,6.0,1.0,3.0,2.0,12.0,12.0,25.0,12.0,10.0,14.0,21.0,20.0,26.0,27.0,21.0,22.0,28.0,28.0,43.0,55.0,51.0,69.0,50.0,73.0,63.0,51.0,60.0,35.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,63.0,24.0,24.0,30.0,38.0,39.0,101.0,294.0,335.0,410.0,406.0,256.0,202.0,179.0,164.0,131.0,108.0,61.0,63.0,63.0,52.0,33.0,36.0,26.0,35.0,27.0,37.0,54.0,38.0,28.0,41.0,39.0,41.0,36.0,37.0,36.0,36.0,79.0,70.0,81.0,88.0,103.0,95.0,89.0,107.0,85.0,86.0,91.0,82.0,112.0,147.0,207.0,283.0,248.0,200.0,155.0,117.0,105.0,120.0,120.0,87.0,0.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,0.0,4.0,20.0,25.0,37.0,43.0,47.0,147.0,358.0,690.0,1021.0,1296.0,1209.0,1129.0,726.0,627.0,450.0,323.0,299.0,266.0,184.0,156.0,126.0,137.0,190.0,154.0,109.0,101.0,69.0,83.0,75.0,75.0,68.0,53.0,49.0,52.0,68.0,76.0,89.0,84.0,110.0,122.0,169.0,194.0,187.0,172.0,175.0,165.0,234.0,172.0,173.0,233.0,305.0,451.0,564.0,676.0,732.0,802.0,564.0,548.0,508.0,460.0,268.0,0.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,4.0,11.0,64.0,107.0,184.0,207.0,337.0,384.0,848.0,1644.0,2248.0,2596.0,2416.0,2350.0,1920.0,1544.0,1223.0,876.0,627.0,533.0,365.0,440.0,362.0,433.0,319.0,414.0,391.0,284.0,225.0,255.0,247.0,239.0,219.0,175.0,179.0,143.0,190.0,197.0,224.0,275.0,288.0,278.0,389.0,426.0,378.0,420.0,419.0,426.0,418.0,399.0,424.0,527.0,752.0,885.0,1183.0,1530.0,1634.0,1711.0,1772.0,1651.0,1384.0,1246.0,733.0,0.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,27.0,45.0,45.0,142.0,327.0,558.0,825.0,952.0,902.0,1011.0,963.0,755.0,539.0,339.0,280.0,196.0,166.0,149.0,129.0,119.0,102.0,115.0,96.0,87.0,75.0,69.0,81.0,52.0,50.0,64.0,59.0,35.0,46.0,42.0,29.0,42.0,53.0,62.0,58.0,88.0,101.0,121.0,107.0,149.0,127.0,129.0,146.0,143.0,184.0,272.0,299.0,390.0,513.0,514.0,455.0,490.0,427.0,408.0,401.0,258.0,0.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,26.0,41.0,49.0,53.0,100.0,277.0,465.0,582.0,715.0,759.0,607.0,471.0,347.0,254.0,217.0,208.0,110.0,131.0,150.0,129.0,108.0,90.0,100.0,99.0,58.0,31.0,35.0,53.0,39.0,53.0,32.0,51.0,34.0,46.0,41.0,45.0,46.0,54.0,69.0,77.0,152.0,118.0,115.0,135.0,117.0,94.0,119.0,145.0,104.0,192.0,222.0,272.0,302.0,330.0,319.0,297.0,305.0,309.0,336.0,196.0,0.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,16.0,38.0,44.0,114.0,291.0,728.0,1187.0,1126.0,983.0,815.0,686.0,500.0,440.0,246.0,212.0,159.0,99.0,117.0,89.0,114.0,81.0,96.0,68.0,90.0,57.0,57.0,53.0,58.0,33.0,56.0,65.0,34.0,41.0,32.0,47.0,43.0,60.0,71.0,72.0,57.0,76.0,128.0,114.0,146.0,111.0,93.0,79.0,113.0,153.0,237.0,239.0,267.0,375.0,362.0,318.0,317.0,298.0,301.0,292.0,196.0,0.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,9.0,38.0,68.0,111.0,306.0,626.0,729.0,847.0,759.0,811.0,734.0,829.0,575.0,469.0,405.0,305.0,308.0,237.0,255.0,193.0,156.0,147.0,192.0,183.0,187.0,157.0,70.0,46.0,51.0,41.0,39.0,46.0,50.0,46.0,43.0,75.0,80.0,100.0,112.0,125.0,186.0,120.0,142.0,158.0,139.0,100.0,112.0,152.0,287.0,333.0,414.0,513.0,539.0,643.0,683.0,592.0,509.0,426.0,238.0,0.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,36.0,67.0,83.0,129.0,172.0,362.0,723.0,936.0,1074.0,1221.0,1174.0,1049.0,885.0,652.0,454.0,343.0,241.0,234.0,191.0,156.0,129.0,133.0,136.0,115.0,104.0,96.0,100.0,114.0,81.0,82.0,101.0,82.0,57.0,72.0,79.0,99.0,94.0,116.0,125.0,116.0,153.0,213.0,240.0,226.0,191.0,208.0,218.0,241.0,273.0,404.0,510.0,668.0,908.0,947.0,878.0,926.0,851.0,768.0,780.0,361.0,0.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,22.0,15.0,35.0,42.0,88.0,240.0,514.0,641.0,407.0,389.0,385.0,327.0,246.0,219.0,158.0,154.0,154.0,80.0,79.0,57.0,53.0,48.0,62.0,39.0,32.0,26.0,27.0,25.0,22.0,31.0,23.0,37.0,22.0,34.0,39.0,24.0,44.0,22.0,42.0,63.0,88.0,72.0,72.0,102.0,81.0,59.0,69.0,64.0,94.0,109.0,147.0,237.0,257.0,266.0,224.0,270.0,227.0,239.0,241.0,153.0,0.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,22.0,49.0,58.0,92.0,62.0,70.0,55.0,35.0,36.0,25.0,25.0,17.0,40.0,26.0,7.0,6.0,4.0,5.0,16.0,15.0,12.0,5.0,5.0,15.0,4.0,6.0,1.0,0.0,2.0,3.0,4.0,4.0,5.0,3.0,10.0,11.0,11.0,2.0,12.0,4.0,17.0,28.0,13.0,19.0,15.0,21.0,18.0,30.0,36.0,50.0,56.0,42.0,42.0,28.0,21.0,0.0
