Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,6.0,7.0,9.0,16.0,20.0,16.0,21.0,21.0,41.0,37.0,27.0,38.0,36.0,58.0,39.0,21.0,31.0,7.0,7.0,10.0,14.0,9.0,10.0,9.0,0.0,0.0,3.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,14.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,12.0,16.0,1.0,4.0,7.0,12.0,12.0,16.0,4.0,4.0,4.0,2.0,2.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,14.0,14.0,10.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,20.0,23.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,25.0,24.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,30.0,27.0,27.0,27.0,22.0,18.0,6.0,18.0,13.0,8.0,9.0,3.0,5.0,10.0,18.0,8.0,12.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,8.0,1.0,5.0,3.0,18.0,20.0,47.0,77.0,192.0,191.0,212.0,206.0,221.0,145.0,122.0,131.0,106.0,118.0,147.0,130.0,109.0,79.0,56.0,29.0,37.0,27.0,32.0,21.0,26.0,15.0,26.0,23.0,8.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,4.0,12.0,20.0,46.0,77.0,79.0,109.0,157.0,157.0,222.0,184.0,198.0,152.0,111.0,93.0,89.0,142.0,101.0,99.0,127.0,168.0,145.0,119.0,112.0,155.0,116.0,121.0,119.0,111.0,93.0,99.0,49.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,23.0,23.0,29.0,47.0,55.0,41.0,49.0,45.0,25.0,35.0,34.0,23.0,14.0,10.0,11.0,9.0,26.0,13.0,12.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,19.0,21.0,2.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,15.0,11.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,8.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,98.0,94.0,135.0,142.0,120.0,92.0,93.0,80.0,59.0,79.0,65.0,52.0,46.0,93.0,59.0,97.0,61.0,36.0,34.0,53.0,32.0,9.0,3.0,17.0,24.0,8.0,1.0,1.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,18.0,11.0,11.0,11.0,9.0,6.0,8.0,3.0,8.0,8.0,14.0,17.0,12.0,20.0,5.0,2.0,2.0,6.0,2.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,70.0,116.0,182.0,176.0,111.0,132.0,85.0,58.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,49.0,72.0,57.0,78.0,46.0,48.0,52.0,27.0,21.0,47.0,32.0,14.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,4.0,14.0,14.0,9.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,1.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,6.0,4.0,17.0,6.0,8.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,15.0,13.0,20.0,17.0,26.0,82.0,119.0,149.0,234.0,320.0,484.0,547.0,503.0,377.0,330.0,342.0,328.0,323.0,322.0,307.0,342.0,402.0,360.0,448.0,354.0,211.0,253.0,223.0,184.0,168.0,150.0,144.0,204.0,162.0,95.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,53.0,74.0,124.0,185.0,183.0,214.0,140.0,175.0,133.0,100.0,100.0,106.0,124.0,119.0,120.0,120.0,146.0,157.0,106.0,101.0,93.0,109.0,121.0,96.0,49.0,64.0,60.0,30.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,28.0,21.0,15.0,21.0,25.0,79.0,140.0,197.0,240.0,305.0,409.0,398.0,463.0,429.0,373.0,290.0,277.0,233.0,256.0,348.0,372.0,369.0,401.0,362.0,318.0,219.0,255.0,214.0,190.0,154.0,126.0,125.0,142.0,152.0,95.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,14.0,5.0,6.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,9.0,7.0,6.0,32.0,25.0,31.0,53.0,44.0,46.0,25.0,22.0,8.0,9.0,8.0,5.0,7.0,14.0,12.0,11.0,8.0,10.0,8.0,8.0,2.0,1.0,0.0,6.0,3.0,8.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,108.0,103.0,94.0,105.0,157.0,386.0,635.0,1011.0,1277.0,1773.0,2628.0,2643.0,2742.0,2529.0,2354.0,1971.0,1787.0,1637.0,1604.0,1895.0,1809.0,1802.0,1891.0,1896.0,1645.0,1128.0,1274.0,1212.0,1015.0,930.0,788.0,692.0,792.0,704.0,397.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,9.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,15.0,33.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,4.0,0.0,1.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,18.0,21.0,64.0,140.0,187.0,230.0,232.0,281.0,268.0,210.0,170.0,168.0,120.0,104.0,70.0,78.0,112.0,55.0,77.0,79.0,99.0,40.0,65.0,74.0,64.0,51.0,32.0,47.0,45.0,26.0,25.0,31.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,6.0,19.0,31.0,38.0,69.0,73.0,76.0,55.0,77.0,39.0,32.0,18.0,14.0,10.0,11.0,13.0,7.0,25.0,17.0,4.0,8.0,5.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,1.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,226.0,207.0,278.0,318.0,277.0,349.0,350.0,249.0,185.0,158.0,90.0,93.0,95.0,68.0,43.0,37.0,37.0,36.0,47.0,47.0,30.0,30.0,27.0,39.0,22.0,18.0,25.0,22.0,28.0,9.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,1.0,2.0,10.0,15.0,16.0,13.0,38.0,49.0,111.0,278.0,596.0,710.0,750.0,786.0,774.0,657.0,566.0,332.0,276.0,200.0,145.0,112.0,184.0,122.0,121.0,108.0,101.0,88.0,75.0,61.0,61.0,39.0,54.0,28.0,21.0,42.0,62.0,60.0,44.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,23.0,17.0,25.0,36.0,135.0,372.0,550.0,618.0,621.0,609.0,420.0,345.0,256.0,177.0,148.0,76.0,59.0,54.0,66.0,56.0,88.0,80.0,82.0,67.0,51.0,53.0,42.0,50.0,37.0,45.0,24.0,30.0,29.0,38.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,42.0,72.0,132.0,387.0,641.0,725.0,681.0,651.0,650.0,563.0,476.0,332.0,279.0,200.0,93.0,114.0,108.0,80.0,98.0,88.0,75.0,80.0,91.0,58.0,56.0,45.0,37.0,47.0,63.0,50.0,37.0,54.0,20.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,69.0,96.0,138.0,99.0,90.0,67.0,53.0,49.0,45.0,42.0,30.0,27.0,21.0,34.0,22.0,56.0,26.0,30.0,12.0,12.0,3.0,7.0,3.0,5.0,21.0,16.0,13.0,11.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,22.0,29.0,47.0,48.0,84.0,228.0,413.0,570.0,554.0,754.0,838.0,739.0,568.0,480.0,376.0,246.0,204.0,144.0,113.0,90.0,81.0,100.0,111.0,88.0,70.0,52.0,58.0,71.0,48.0,68.0,73.0,60.0,65.0,57.0,35.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,143.0,102.0,130.0,132.0,155.0,104.0,97.0,69.0,34.0,44.0,43.0,39.0,11.0,10.0,11.0,15.0,14.0,21.0,36.0,11.0,22.0,19.0,8.0,9.0,4.0,7.0,1.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,1.0,2.0,3.0,11.0,28.0,34.0,42.0,82.0,171.0,373.0,581.0,671.0,700.0,750.0,707.0,569.0,456.0,321.0,227.0,203.0,126.0,98.0,84.0,80.0,67.0,84.0,91.0,59.0,47.0,42.0,40.0,56.0,51.0,62.0,52.0,53.0,58.0,45.0,27.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,1.0,5.0,21.0,10.0,19.0,19.0,32.0,56.0,217.0,378.0,510.0,461.0,426.0,389.0,300.0,306.0,189.0,152.0,117.0,92.0,88.0,78.0,76.0,69.0,42.0,55.0,54.0,48.0,32.0,37.0,40.0,30.0,37.0,44.0,39.0,52.0,34.0,21.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,49.0,144.0,306.0,568.0,793.0,792.0,787.0,732.0,572.0,423.0,343.0,221.0,203.0,170.0,117.0,82.0,107.0,82.0,87.0,92.0,112.0,70.0,56.0,39.0,57.0,48.0,74.0,53.0,36.0,24.0,30.0,29.0,14.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,89.0,102.0,78.0,78.0,78.0,74.0,114.0,118.0,77.0,73.0,64.0,40.0,51.0,51.0,17.0,20.0,14.0,22.0,26.0,17.0,30.0,60.0,33.0,15.0,11.0,5.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,16.0,18.0,26.0,63.0,125.0,249.0,338.0,331.0,450.0,403.0,315.0,284.0,191.0,124.0,121.0,58.0,66.0,57.0,57.0,52.0,57.0,44.0,60.0,36.0,36.0,30.0,33.0,48.0,45.0,31.0,48.0,29.0,26.0,15.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,81.0,109.0,225.0,601.0,1061.0,1558.0,1747.0,1631.0,1671.0,1217.0,1102.0,830.0,527.0,409.0,279.0,260.0,202.0,214.0,167.0,164.0,208.0,232.0,201.0,182.0,148.0,125.0,137.0,131.0,114.0,115.0,118.0,109.0,72.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,276.0,626.0,925.0,1028.0,805.0,813.0,647.0,530.0,364.0,350.0,199.0,105.0,106.0,72.0,92.0,69.0,53.0,54.0,66.0,67.0,79.0,74.0,76.0,57.0,65.0,42.0,42.0,44.0,59.0,34.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,12.0,18.0,36.0,50.0,93.0,164.0,382.0,858.0,1022.0,1313.0,1443.0,1438.0,1000.0,798.0,558.0,366.0,249.0,213.0,189.0,207.0,208.0,145.0,152.0,149.0,136.0,92.0,65.0,94.0,60.0,81.0,72.0,91.0,73.0,89.0,69.0,51.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,13.0,17.0,13.0,19.0,8.0,12.0,39.0,75.0,126.0,225.0,307.0,256.0,246.0,218.0,185.0,132.0,119.0,74.0,48.0,36.0,51.0,39.0,54.0,57.0,30.0,30.0,30.0,24.0,36.0,44.0,31.0,23.0,24.0,33.0,23.0,30.0,12.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,20.0,53.0,137.0,294.0,357.0,405.0,386.0,438.0,363.0,246.0,193.0,162.0,151.0,107.0,66.0,64.0,96.0,49.0,59.0,62.0,65.0,38.0,28.0,34.0,34.0,31.0,25.0,13.0,44.0,36.0,37.0,13.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,60.0,126.0,70.0,43.0,37.0,31.0,73.0,248.0,513.0,713.0,781.0,698.0,593.0,517.0,400.0,321.0,240.0,148.0,136.0,130.0,114.0,92.0,99.0,97.0,86.0,96.0,114.0,94.0,127.0,133.0,115.0,110.0,108.0,73.0,92.0,65.0,62.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,15.0,54.0,30.0,20.0,37.0,38.0,66.0,152.0,278.0,400.0,425.0,411.0,429.0,320.0,185.0,135.0,109.0,57.0,65.0,55.0,56.0,49.0,62.0,71.0,67.0,57.0,30.0,22.0,38.0,43.0,59.0,36.0,38.0,45.0,51.0,28.0,36.0,0.0
Metropolitana,13,Lo Espejo,13116,103865.0,0,0.0,1.0,0.0,1.0,5.0,10.0,23.0,30.0,21.0,76.0,186.0,360.0,440.0,389.0,515.0,550.0,404.0,368.0,261.0,187.0,144.0,130.0,109.0,77.0,73.0,57.0,67.0,76.0,70.0,68.0,41.0,45.0,45.0,30.0,47.0,25.0,28.0,31.0,41.0,31.0,0.0
Metropolitana,13,Lo Prado,13117,104403.0,0,0.0,0.0,0.0,3.0,6.0,22.0,14.0,23.0,31.0,105.0,197.0,363.0,492.0,518.0,631.0,528.0,499.0,406.0,251.0,209.0,208.0,162.0,74.0,107.0,111.0,89.0,95.0,125.0,93.0,58.0,37.0,30.0,60.0,37.0,39.0,53.0,45.0,34.0,39.0,19.0,0.0
Metropolitana,13,Macul,13118,134635.0,0,0.0,0.0,2.0,3.0,16.0,23.0,19.0,15.0,23.0,77.0,199.0,448.0,546.0,661.0,577.0,642.0,468.0,386.0,260.0,190.0,157.0,100.0,112.0,87.0,64.0,78.0,54.0,69.0,52.0,54.0,53.0,56.0,54.0,47.0,21.0,44.0,44.0,33.0,45.0,25.0,0.0
Metropolitana,13,Maipu,13119,578605.0,0,0.0,0.0,1.0,14.0,51.0,72.0,86.0,97.0,116.0,151.0,436.0,923.0,1380.0,1622.0,1717.0,1844.0,1624.0,1283.0,991.0,697.0,547.0,376.0,326.0,316.0,303.0,228.0,264.0,237.0,277.0,237.0,258.0,249.0,194.0,215.0,213.0,169.0,127.0,156.0,148.0,91.0,0.0
Metropolitana,13,Maria Pinto,13504,14926.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,17.0,24.0,37.0,37.0,43.0,25.0,28.0,48.0,32.0,29.0,23.0,12.0,8.0,10.0,16.0,10.0,5.0,6.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0
Metropolitana,13,Melipilla,13501,141612.0,0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,9.0,23.0,38.0,88.0,105.0,214.0,356.0,491.0,489.0,421.0,460.0,370.0,300.0,219.0,133.0,83.0,69.0,68.0,94.0,62.0,63.0,147.0,89.0,56.0,89.0,44.0,40.0,38.0,29.0,26.0,44.0,29.0,31.0,0.0
Metropolitana,13,Nunoa,13120,250192.0,0,0.0,1.0,1.0,28.0,53.0,43.0,46.0,46.0,66.0,73.0,155.0,376.0,536.0,778.0,671.0,670.0,569.0,390.0,315.0,209.0,189.0,88.0,94.0,112.0,94.0,88.0,78.0,85.0,113.0,89.0,57.0,76.0,60.0,61.0,61.0,55.0,56.0,76.0,38.0,35.0,0.0
Metropolitana,13,Padre Hurtado,13604,74188.0,0,0.0,0.0,1.0,0.0,5.0,10.0,6.0,13.0,9.0,16.0,61.0,102.0,170.0,252.0,235.0,285.0,235.0,191.0,177.0,120.0,107.0,50.0,69.0,39.0,35.0,31.0,33.0,29.0,25.0,31.0,19.0,28.0,37.0,41.0,33.0,38.0,37.0,15.0,10.0,9.0,0.0
Metropolitana,13,Paine,13404,82766.0,0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,3.0,5.0,31.0,84.0,88.0,147.0,162.0,272.0,237.0,212.0,193.0,186.0,111.0,69.0,51.0,34.0,69.0,46.0,54.0,85.0,92.0,78.0,82.0,61.0,39.0,23.0,35.0,30.0,31.0,18.0,24.0,4.0,0.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,0,0.0,0.0,0.0,4.0,6.0,16.0,24.0,46.0,33.0,76.0,177.0,375.0,434.0,401.0,508.0,570.0,439.0,353.0,241.0,222.0,154.0,108.0,92.0,85.0,66.0,46.0,46.0,52.0,66.0,36.0,25.0,63.0,23.0,32.0,40.0,27.0,30.0,40.0,43.0,23.0,0.0
Metropolitana,13,Penaflor,13605,101058.0,0,0.0,1.0,1.0,5.0,3.0,9.0,6.0,9.0,15.0,27.0,60.0,111.0,213.0,310.0,324.0,337.0,332.0,322.0,215.0,157.0,211.0,75.0,69.0,62.0,56.0,71.0,76.0,55.0,23.0,36.0,36.0,42.0,38.0,46.0,20.0,20.0,25.0,29.0,18.0,15.0,0.0
Metropolitana,13,Penalolen,13122,266798.0,0,0.0,1.0,3.0,9.0,28.0,36.0,39.0,51.0,71.0,121.0,409.0,986.0,1338.0,1658.0,1600.0,1435.0,1107.0,839.0,584.0,451.0,332.0,207.0,207.0,177.0,132.0,120.0,145.0,124.0,106.0,95.0,61.0,114.0,73.0,74.0,63.0,65.0,54.0,76.0,66.0,40.0,0.0
Metropolitana,13,Pirque,13202,30433.0,0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,18.0,39.0,61.0,81.0,158.0,152.0,116.0,117.0,83.0,80.0,74.0,36.0,22.0,16.0,26.0,25.0,18.0,15.0,11.0,23.0,11.0,7.0,8.0,7.0,9.0,7.0,6.0,6.0,9.0,4.0,1.0,0.0
Metropolitana,13,Providencia,13123,157749.0,0,0.0,0.0,3.0,30.0,62.0,24.0,25.0,32.0,41.0,40.0,97.0,286.0,333.0,411.0,432.0,302.0,243.0,205.0,185.0,159.0,123.0,69.0,63.0,68.0,71.0,44.0,46.0,33.0,42.0,33.0,41.0,61.0,44.0,32.0,49.0,43.0,44.0,47.0,37.0,22.0,0.0
Metropolitana,13,Pudahuel,13124,253139.0,0,0.0,1.0,1.0,2.0,21.0,25.0,36.0,42.0,46.0,149.0,362.0,683.0,1034.0,1310.0,1283.0,1312.0,881.0,753.0,516.0,376.0,332.0,268.0,193.0,180.0,148.0,161.0,218.0,167.0,140.0,114.0,86.0,91.0,87.0,92.0,92.0,73.0,59.0,67.0,74.0,51.0,0.0
Metropolitana,13,Puente Alto,13201,645909.0,0,0.0,2.0,3.0,11.0,66.0,104.0,183.0,211.0,332.0,384.0,859.0,1613.0,2242.0,2606.0,2617.0,2836.0,2410.0,1923.0,1482.0,1065.0,736.0,552.0,369.0,466.0,424.0,495.0,380.0,453.0,464.0,366.0,275.0,319.0,288.0,303.0,288.0,227.0,222.0,175.0,212.0,147.0,0.0
Metropolitana,13,Quilicura,13125,254694.0,0,0.0,0.0,3.0,3.0,20.0,28.0,45.0,45.0,143.0,332.0,559.0,834.0,972.0,912.0,1049.0,1099.0,899.0,671.0,409.0,334.0,246.0,179.0,163.0,142.0,135.0,117.0,139.0,126.0,112.0,86.0,73.0,87.0,60.0,66.0,74.0,77.0,46.0,55.0,50.0,30.0,0.0
Metropolitana,13,Quinta Normal,13126,136368.0,0,0.0,1.0,2.0,6.0,14.0,27.0,40.0,50.0,51.0,99.0,270.0,466.0,584.0,721.0,779.0,680.0,556.0,425.0,335.0,254.0,236.0,115.0,129.0,157.0,139.0,108.0,98.0,101.0,102.0,58.0,36.0,43.0,54.0,43.0,55.0,39.0,56.0,37.0,53.0,27.0,0.0
Metropolitana,13,Recoleta,13127,190075.0,0,0.0,0.0,0.0,6.0,14.0,15.0,39.0,46.0,113.0,289.0,741.0,1198.0,1155.0,1008.0,881.0,791.0,589.0,517.0,311.0,255.0,181.0,99.0,125.0,94.0,123.0,98.0,105.0,91.0,107.0,65.0,58.0,53.0,55.0,47.0,60.0,73.0,42.0,52.0,41.0,33.0,0.0
Metropolitana,13,Renca,13128,160847.0,0,0.0,0.0,0.0,5.0,7.0,11.0,8.0,36.0,68.0,113.0,307.0,627.0,741.0,853.0,789.0,865.0,806.0,893.0,615.0,494.0,419.0,311.0,305.0,245.0,265.0,209.0,169.0,149.0,191.0,182.0,183.0,167.0,71.0,49.0,54.0,49.0,40.0,51.0,55.0,36.0,0.0
Metropolitana,13,San Bernardo,13401,334836.0,0,0.0,0.0,1.0,6.0,22.0,39.0,67.0,82.0,127.0,157.0,352.0,688.0,916.0,1090.0,1304.0,1423.0,1274.0,1090.0,836.0,593.0,423.0,258.0,238.0,214.0,197.0,160.0,167.0,157.0,129.0,128.0,120.0,122.0,130.0,98.0,104.0,131.0,100.0,80.0,93.0,49.0,0.0
Metropolitana,13,San Joaquin,13129,103485.0,0,0.0,0.0,0.0,1.0,16.0,24.0,15.0,35.0,42.0,84.0,232.0,508.0,660.0,486.0,512.0,580.0,472.0,352.0,275.0,201.0,192.0,159.0,85.0,91.0,75.0,66.0,66.0,84.0,54.0,43.0,37.0,39.0,31.0,34.0,35.0,27.0,51.0,33.0,47.0,34.0,0.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,22.0,49.0,57.0,92.0,68.0,79.0,61.0,43.0,43.0,28.0,31.0,16.0,39.0,27.0,9.0,7.0,5.0,6.0,15.0,14.0,15.0,7.0,5.0,15.0,9.0,8.0,1.0,0.0,2.0,2.0,0.0
Metropolitana,13,San Miguel,13130,133059.0,0,0.0,1.0,1.0,3.0,27.0,23.0,27.0,46.0,48.0,78.0,208.0,452.0,520.0,638.0,590.0,657.0,463.0,444.0,261.0,222.0,172.0,125.0,65.0,130.0,93.0,88.0,116.0,59.0,74.0,56.0,52.0,52.0,44.0,74.0,46.0,54.0,53.0,44.0,50.0,27.0,0.0
Metropolitana,13,San Pedro,13505,11953.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.0,9.0,16.0,16.0,21.0,27.0,11.0,33.0,31.0,18.0,12.0,6.0,2.0,8.0,8.0,13.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,25.0,10.0,6.0,3.0,1.0,0.0
Metropolitana,13,San Ramon,13131,86510.0,0,0.0,0.0,0.0,1.0,2.0,11.0,11.0,13.0,42.0,90.0,249.0,457.0,556.0,531.0,462.0,549.0,412.0,299.0,201.0,190.0,167.0,101.0,75.0,61.0,52.0,48.0,48.0,35.0,38.0,40.0,41.0,35.0,30.0,35.0,50.0,38.0,33.0,40.0,43.0,22.0,0.0
Metropolitana,13,Santiago,13101,503147.0,0,0.0,1.0,3.0,31.0,99.0,100.0,149.0,166.0,174.0,394.0,966.0,1741.0,1739.0,1866.0,1648.0,1486.0,1194.0,992.0,650.0,519.0,434.0,240.0,191.0,161.0,174.0,139.0,149.0,213.0,180.0,151.0,142.0,166.0,133.0,159.0,144.0,127.0,136.0,110.0,140.0,67.0,0.0
Metropolitana,13,Talagante,13601,81838.0,0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,3.0,10.0,10.0,44.0,60.0,100.0,125.0,163.0,191.0,236.0,214.0,194.0,138.0,87.0,53.0,69.0,26.0,33.0,45.0,25.0,17.0,28.0,17.0,13.0,26.0,37.0,30.0,21.0,21.0,25.0,31.0,17.0,14.0,0.0
Metropolitana,13,Tiltil,13303,21477.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,10.0,35.0,44.0,60.0,57.0,90.0,61.0,51.0,44.0,39.0,15.0,15.0,14.0,12.0,13.0,13.0,19.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,7.0,8.0,8.0,13.0,10.0,1.0,0.0
