Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112
Coquimbo,04,Paiguano,04105,4675.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,4.0,5.0,10.0,7.0,9.0,9.0,3.0
Coquimbo,04,Punitaqui,04304,12165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,4.0,14.0,2.0,7.0,5.0,7.0,5.0,13.0,15.0,5.0,4.0,11.0,18.0,15.0,19.0,12.0,14.0,4.0,8.0,2.0,2.0,6.0,2.0,1.0,5.0,7.0,5.0,10.0,9.0,16.0,9.0,7.0,12.0,11.0,6.0,13.0,8.0,15.0,14.0,14.0,12.0,16.0,14.0,13.0,2.0
Coquimbo,04,Rio Hurtado,04305,4372.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,9.0,4.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
Coquimbo,04,Salamanca,04204,29110.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,14.0,13.0,3.0,2.0,3.0,7.0,11.0,18.0,39.0,23.0,7.0,13.0,10.0,11.0,14.0,12.0,7.0,13.0,1.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,7.0,3.0,24.0,15.0,25.0,25.0,21.0,38.0,67.0,52.0,62.0,39.0,38.0,3.0
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,7.0,9.0,27.0,30.0,16.0,10.0,14.0,15.0,16.0,20.0,20.0,21.0,10.0,4.0,4.0,2.0,2.0,1.0,1.0,6.0,6.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,6.0,11.0,7.0,18.0,25.0,18.0,60.0,45.0,58.0,60.0,42.0,8.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,6.0,21.0,20.0,16.0,12.0,17.0,16.0,60.0,187.0,206.0,239.0,438.0,475.0,498.0,525.0,590.0,591.0,771.0,812.0,876.0,856.0,831.0,796.0,855.0,692.0,587.0,496.0,281.0,332.0,221.0,178.0,132.0,115.0,76.0,75.0,94.0,137.0,195.0,230.0,251.0,299.0,283.0,401.0,547.0,689.0,821.0,885.0,1016.0,930.0,1082.0,1255.0,1381.0,1431.0,1230.0,184.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,9.0,7.0,18.0,16.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,8.0,1.0,4.0,4.0,10.0,2.0,5.0,13.0,11.0,3.0,1.0,4.0,15.0,7.0,5.0,4.0,4.0,6.0,11.0,24.0,26.0,11.0,20.0,28.0,20.0,23.0,27.0,17.0,11.0,1.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,12.0,15.0,33.0,33.0,32.0,23.0,24.0,10.0,6.0,1.0,7.0,14.0,16.0,20.0,18.0,11.0,5.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,4.0,5.0,5.0,3.0,4.0,0.0,5.0,20.0,20.0,23.0,7.0,7.0,7.0,13.0,19.0,19.0,33.0,43.0,25.0,1.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,19.0,21.0,20.0,44.0,53.0,64.0,77.0,91.0,80.0,98.0,79.0,71.0,103.0,55.0,49.0,62.0,51.0,27.0,21.0,14.0,12.0,18.0,10.0,12.0,8.0,11.0,9.0,7.0,9.0,6.0,6.0,9.0,4.0,13.0,19.0,23.0,17.0,21.0,42.0,34.0,32.0,45.0,48.0,59.0,83.0,25.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,28.0,26.0,27.0,23.0,19.0,19.0,14.0,6.0,5.0,8.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,6.0,11.0,12.0,7.0,2.0,3.0,8.0,6.0,4.0,1.0,7.0,5.0,7.0,2.0,7.0,11.0,12.0,14.0,17.0,7.0,14.0,9.0,5.0,19.0,21.0,25.0,18.0,8.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,16.0,13.0,14.0,17.0,18.0,14.0,17.0,9.0,14.0,9.0,7.0,3.0,7.0,8.0,2.0,11.0,10.0,13.0,16.0,7.0,4.0,1.0,7.0,4.0,3.0,2.0,4.0,5.0,10.0,3.0,13.0,11.0,8.0,21.0,20.0,34.0,29.0,30.0,24.0,28.0,45.0,27.0,28.0,40.0,8.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,7.0,13.0,19.0,11.0,10.0,14.0,13.0,12.0,18.0,23.0,31.0,34.0,25.0,9.0,14.0,10.0,20.0,11.0,13.0,4.0,6.0,5.0,3.0,4.0,4.0,9.0,4.0,8.0,16.0,10.0,18.0,26.0,40.0,35.0,37.0,26.0,27.0,27.0,14.0,11.0,27.0,21.0,19.0,46.0,9.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,14.0,12.0,4.0,11.0,6.0,10.0,7.0,10.0,21.0,29.0,15.0,27.0,36.0,18.0,12.0,6.0,14.0,14.0,13.0,15.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,8.0,3.0,6.0,11.0,17.0,19.0,18.0,24.0,26.0,7.0,22.0,7.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,18.0,23.0,35.0,39.0,40.0,48.0,48.0,37.0,24.0,7.0,15.0,19.0,13.0,26.0,17.0,18.0,18.0,8.0,15.0,15.0,11.0,7.0,14.0,15.0,23.0,18.0,17.0,19.0,32.0,30.0,34.0,31.0,48.0,65.0,41.0,41.0,30.0,39.0,40.0,23.0,31.0,69.0,90.0,86.0,19.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,10.0,7.0,11.0,19.0,8.0,8.0,5.0,5.0,9.0,11.0,1.0,10.0,31.0,18.0,6.0,5.0,4.0,7.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,0.0,10.0,9.0,5.0,8.0,9.0,7.0,11.0,11.0,25.0,11.0,12.0,29.0,30.0,22.0,13.0,4.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,22.0,13.0,14.0,10.0,18.0,9.0,6.0,8.0,15.0,15.0,5.0,4.0,1.0,4.0,7.0,6.0,4.0,4.0,3.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,9.0,11.0,14.0,22.0,27.0,27.0,20.0,21.0,19.0,18.0,6.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,11.0,9.0,15.0,22.0,19.0,28.0,23.0,20.0,27.0,26.0,18.0,15.0,17.0,13.0,14.0,7.0,1.0,11.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,18.0,10.0,12.0,10.0,7.0,9.0,10.0,17.0,21.0,15.0,17.0,5.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,5.0,11.0,15.0,9.0,9.0,22.0,12.0,19.0,23.0,32.0,21.0,11.0,15.0,15.0,8.0,19.0,14.0,7.0,8.0,8.0,4.0,3.0,7.0,9.0,5.0,4.0,5.0,2.0,3.0,6.0,7.0,4.0,11.0,22.0,19.0,17.0,16.0,12.0,13.0,13.0,19.0,18.0,42.0,36.0,9.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,28.0,27.0,34.0,22.0,29.0,32.0,30.0,31.0,35.0,26.0,28.0,41.0,56.0,44.0,23.0,18.0,11.0,16.0,27.0,16.0,9.0,5.0,5.0,4.0,9.0,10.0,11.0,7.0,8.0,17.0,26.0,36.0,30.0,17.0,27.0,30.0,35.0,37.0,50.0,32.0,36.0,37.0,39.0,15.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,7.0,1.0,8.0,25.0,33.0,23.0,33.0,56.0,59.0,68.0,54.0,45.0,43.0,41.0,27.0,42.0,57.0,43.0,48.0,40.0,23.0,25.0,12.0,10.0,14.0,11.0,13.0,13.0,8.0,8.0,8.0,11.0,14.0,12.0,12.0,8.0,11.0,29.0,22.0,32.0,33.0,38.0,33.0,29.0,28.0,27.0,57.0,80.0,98.0,15.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,29.0,26.0,21.0,26.0,17.0,21.0,16.0,17.0,24.0,11.0,12.0,19.0,10.0,4.0,15.0,15.0,19.0,15.0,14.0,4.0,22.0,21.0,18.0,13.0,9.0,10.0,5.0,1.0,6.0,12.0,9.0,9.0,9.0,13.0,29.0,9.0,7.0,5.0,5.0,11.0,16.0,19.0,37.0,43.0,39.0,20.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,10.0,20.0,56.0,81.0,83.0,118.0,93.0,87.0,79.0,72.0,51.0,62.0,48.0,22.0,25.0,9.0,19.0,30.0,36.0,34.0,28.0,35.0,50.0,14.0,23.0,12.0,7.0,17.0,11.0,4.0,4.0,13.0,17.0,29.0,28.0,42.0,64.0,67.0,43.0,41.0,60.0,66.0,68.0,113.0,91.0,75.0,67.0,32.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,8.0,15.0,15.0,12.0,19.0,18.0,34.0,31.0,22.0,31.0,31.0,53.0,31.0,15.0,33.0,10.0,6.0,9.0,9.0,5.0,9.0,8.0,0.0,0.0,4.0,3.0,3.0,9.0,12.0,10.0,13.0,25.0,21.0,18.0,18.0,26.0,20.0,29.0,28.0,30.0,53.0,47.0,8.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,6.0,12.0,15.0,13.0,6.0,15.0,12.0,17.0,14.0,18.0,26.0,35.0,24.0,10.0,13.0,2.0,3.0,5.0,9.0,8.0,8.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,6.0,6.0,19.0,16.0,20.0,13.0,11.0,12.0,15.0,16.0,23.0,35.0,8.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,3.0,8.0,5.0,9.0,7.0,6.0,14.0,22.0,12.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,7.0,5.0,5.0,4.0,5.0,7.0,2.0,6.0,1.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,12.0,9.0,7.0,3.0,4.0,3.0,2.0,6.0,4.0,2.0,6.0,4.0,3.0,4.0,15.0,13.0,5.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,5.0,8.0,13.0,2.0,9.0,1.0,3.0,9.0,2.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,5.0,8.0,10.0,3.0,3.0,8.0,5.0,6.0,5.0,12.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,2.0,5.0,10.0,5.0,6.0,16.0,5.0,5.0,13.0,25.0,18.0,8.0,12.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,5.0,7.0,25.0,19.0,19.0,12.0,8.0,8.0,3.0,7.0,5.0,8.0,7.0,6.0,8.0,5.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,17.0,6.0,5.0,7.0,4.0,6.0,7.0,12.0,15.0,19.0,16.0,24.0,49.0,50.0,21.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,14.0,26.0,25.0,24.0,20.0,21.0,17.0,7.0,14.0,9.0,7.0,8.0,3.0,5.0,8.0,16.0,5.0,9.0,11.0,2.0,5.0,0.0,2.0,5.0,9.0,4.0,0.0,1.0,0.0,4.0,7.0,13.0,9.0,9.0,14.0,3.0,2.0,4.0,9.0,5.0,15.0,22.0,20.0,7.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,17.0,18.0,40.0,57.0,137.0,117.0,134.0,133.0,131.0,79.0,80.0,82.0,71.0,74.0,119.0,101.0,80.0,52.0,36.0,17.0,25.0,20.0,22.0,13.0,22.0,12.0,20.0,23.0,9.0,18.0,31.0,22.0,24.0,48.0,44.0,61.0,63.0,71.0,52.0,54.0,56.0,61.0,116.0,174.0,213.0,205.0,60.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,46.0,75.0,76.0,76.0,104.0,94.0,130.0,124.0,127.0,72.0,64.0,62.0,58.0,106.0,71.0,88.0,108.0,151.0,114.0,85.0,84.0,94.0,80.0,63.0,72.0,71.0,47.0,62.0,58.0,66.0,76.0,79.0,57.0,65.0,116.0,140.0,133.0,106.0,98.0,123.0,117.0,156.0,194.0,186.0,271.0,257.0,57.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,23.0,22.0,27.0,40.0,48.0,31.0,30.0,29.0,13.0,19.0,18.0,10.0,5.0,6.0,7.0,5.0,14.0,7.0,10.0,6.0,9.0,5.0,10.0,8.0,10.0,7.0,13.0,11.0,5.0,10.0,7.0,9.0,13.0,17.0,20.0,36.0,20.0,23.0,27.0,39.0,50.0,41.0,38.0,41.0,56.0,39.0,9.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,17.0,19.0,12.0,8.0,6.0,10.0,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,7.0,4.0,0.0,5.0,3.0,3.0,8.0,8.0,11.0,11.0,8.0,6.0,7.0,1.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,69.0,57.0,99.0,93.0,134.0,142.0,116.0,86.0,87.0,77.0,55.0,72.0,62.0,51.0,46.0,90.0,58.0,92.0,59.0,35.0,35.0,61.0,30.0,8.0,3.0,17.0,22.0,7.0,1.0,2.0,2.0,9.0,17.0,52.0,72.0,90.0,128.0,75.0,55.0,59.0,98.0,172.0,266.0,236.0,228.0,198.0,111.0,8.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,24.0,14.0,12.0,18.0,17.0,17.0,14.0,7.0,8.0,3.0,5.0,3.0,7.0,3.0,7.0,8.0,15.0,12.0,7.0,11.0,4.0,1.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,16.0,15.0,10.0,13.0,5.0,9.0,17.0,13.0,13.0,16.0,10.0,14.0,9.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,71.0,101.0,134.0,129.0,74.0,80.0,40.0,34.0,24.0,20.0,47.0,56.0,19.0,15.0,20.0,34.0,43.0,35.0,60.0,30.0,31.0,40.0,14.0,13.0,30.0,22.0,14.0,18.0,17.0,19.0,39.0,47.0,52.0,56.0,49.0,47.0,47.0,41.0,28.0,67.0,85.0,79.0,70.0,54.0,23.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,12.0,16.0,23.0,17.0,14.0,14.0,14.0,13.0,7.0,21.0,7.0,8.0,15.0,3.0,3.0,12.0,13.0,8.0,11.0,9.0,3.0,1.0,1.0,8.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,16.0,14.0,6.0,15.0,14.0,5.0,4.0,7.0,19.0,6.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,30.0,18.0,8.0,9.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,3.0,15.0,6.0,9.0,1.0,0.0,0.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,8.0,8.0,8.0,13.0,12.0,5.0,7.0,4.0,14.0,16.0,21.0,22.0,25.0,10.0,1.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,19.0,19.0,27.0,82.0,121.0,142.0,222.0,280.0,348.0,329.0,304.0,231.0,199.0,227.0,238.0,216.0,198.0,195.0,238.0,253.0,236.0,274.0,225.0,148.0,148.0,139.0,124.0,106.0,92.0,129.0,152.0,113.0,146.0,155.0,173.0,166.0,224.0,252.0,357.0,497.0,380.0,404.0,351.0,306.0,300.0,400.0,440.0,638.0,919.0,953.0,143.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,54.0,67.0,102.0,99.0,89.0,126.0,82.0,101.0,65.0,65.0,66.0,59.0,65.0,63.0,69.0,85.0,84.0,103.0,62.0,48.0,61.0,69.0,83.0,52.0,35.0,39.0,39.0,46.0,45.0,27.0,44.0,61.0,60.0,109.0,141.0,130.0,95.0,108.0,106.0,84.0,94.0,147.0,157.0,220.0,245.0,52.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,29.0,20.0,14.0,23.0,25.0,79.0,141.0,195.0,233.0,268.0,308.0,278.0,300.0,268.0,244.0,178.0,181.0,161.0,170.0,210.0,229.0,248.0,243.0,239.0,207.0,133.0,145.0,137.0,115.0,102.0,71.0,82.0,89.0,91.0,92.0,119.0,165.0,173.0,205.0,189.0,299.0,399.0,360.0,381.0,358.0,300.0,378.0,347.0,427.0,509.0,678.0,799.0,115.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,15.0,7.0,10.0,8.0,7.0,4.0,5.0,10.0,3.0,5.0,10.0,8.0,6.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,7.0,29.0,17.0,11.0,6.0,3.0,4.0,19.0,3.0,2.0,12.0,6.0,4.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,7.0,3.0,3.0,9.0,7.0,13.0,21.0,31.0,9.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,79.0,104.0,98.0,91.0,109.0,162.0,383.0,628.0,992.0,1216.0,1524.0,1974.0,1801.0,1774.0,1630.0,1500.0,1248.0,1267.0,1127.0,1086.0,1233.0,1241.0,1284.0,1321.0,1280.0,1135.0,749.0,811.0,801.0,667.0,591.0,506.0,497.0,520.0,473.0,484.0,570.0,677.0,702.0,919.0,986.0,1490.0,1985.0,1686.0,1657.0,1526.0,1566.0,1703.0,1982.0,2356.0,2771.0,3487.0,3587.0,728.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,14.0,17.0,9.0,14.0,27.0,25.0,16.0,21.0,14.0,31.0,16.0,28.0,15.0,22.0,12.0,3.0,9.0,4.0,3.0,2.0,11.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,9.0,6.0,3.0,9.0,11.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,64.0,140.0,187.0,223.0,205.0,209.0,195.0,173.0,133.0,129.0,83.0,103.0,70.0,71.0,78.0,40.0,54.0,44.0,72.0,32.0,56.0,63.0,48.0,39.0,27.0,43.0,40.0,24.0,25.0,38.0,18.0,46.0,56.0,49.0,52.0,73.0,90.0,81.0,81.0,86.0,87.0,123.0,97.0,118.0,150.0,171.0,150.0,17.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,10.0,22.0,30.0,36.0,57.0,61.0,47.0,45.0,50.0,26.0,23.0,15.0,15.0,9.0,10.0,11.0,7.0,19.0,12.0,3.0,9.0,6.0,7.0,3.0,3.0,7.0,3.0,13.0,0.0,2.0,5.0,8.0,5.0,4.0,5.0,12.0,11.0,11.0,16.0,9.0,12.0,12.0,12.0,20.0,32.0,46.0,40.0,13.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,22.0,65.0,223.0,210.0,275.0,321.0,239.0,261.0,270.0,217.0,155.0,109.0,78.0,89.0,95.0,62.0,40.0,32.0,28.0,35.0,37.0,42.0,27.0,27.0,20.0,35.0,22.0,19.0,25.0,20.0,19.0,9.0,20.0,25.0,39.0,25.0,37.0,45.0,74.0,55.0,79.0,58.0,41.0,64.0,86.0,102.0,126.0,155.0,118.0,22.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,1.0,10.0,15.0,15.0,13.0,38.0,49.0,111.0,279.0,594.0,694.0,724.0,731.0,691.0,550.0,460.0,259.0,231.0,168.0,130.0,109.0,169.0,108.0,112.0,91.0,83.0,70.0,47.0,49.0,39.0,30.0,40.0,24.0,16.0,34.0,51.0,54.0,54.0,58.0,44.0,49.0,68.0,60.0,122.0,109.0,126.0,121.0,97.0,109.0,103.0,88.0,124.0,137.0,178.0,264.0,43.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,22.0,17.0,26.0,36.0,134.0,365.0,548.0,605.0,580.0,543.0,358.0,288.0,228.0,150.0,112.0,66.0,51.0,51.0,50.0,51.0,64.0,57.0,53.0,55.0,46.0,37.0,36.0,34.0,31.0,34.0,17.0,17.0,23.0,42.0,26.0,39.0,39.0,48.0,55.0,64.0,87.0,88.0,112.0,82.0,75.0,111.0,104.0,115.0,180.0,154.0,173.0,41.0
