Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110
Coquimbo,04,Vicuna,04106,29741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,7.0,9.0,27.0,30.0,16.0,10.0,14.0,15.0,16.0,20.0,20.0,21.0,10.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,6.0,11.0,6.0,18.0,24.0,18.0,61.0,41.0,23.0,0.0
Coquimbo,04,Desconocido Coquimbo,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,6.0,21.0,20.0,16.0,12.0,17.0,16.0,61.0,188.0,206.0,239.0,438.0,476.0,499.0,525.0,591.0,591.0,770.0,812.0,875.0,859.0,832.0,795.0,856.0,691.0,587.0,495.0,285.0,333.0,223.0,178.0,135.0,114.0,77.0,76.0,96.0,137.0,195.0,232.0,252.0,301.0,284.0,401.0,550.0,691.0,821.0,886.0,1012.0,932.0,1087.0,1208.0,691.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,9.0,7.0,18.0,16.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,13.0,9.0,8.0,1.0,4.0,4.0,10.0,2.0,5.0,13.0,11.0,3.0,1.0,4.0,15.0,7.0,5.0,4.0,4.0,6.0,11.0,24.0,26.0,11.0,20.0,28.0,20.0,20.0,13.0,0.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,12.0,15.0,33.0,33.0,32.0,23.0,24.0,10.0,6.0,1.0,7.0,14.0,16.0,20.0,18.0,11.0,5.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,4.0,5.0,5.0,3.0,4.0,0.0,5.0,20.0,20.0,23.0,7.0,7.0,7.0,13.0,18.0,17.0,24.0,0.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,19.0,21.0,20.0,44.0,53.0,64.0,77.0,91.0,80.0,97.0,78.0,71.0,103.0,55.0,49.0,63.0,51.0,27.0,21.0,14.0,12.0,18.0,10.0,12.0,9.0,11.0,9.0,7.0,10.0,6.0,6.0,9.0,4.0,13.0,19.0,22.0,17.0,21.0,40.0,34.0,32.0,45.0,24.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,8.0,28.0,26.0,27.0,23.0,19.0,19.0,14.0,6.0,5.0,8.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,6.0,11.0,12.0,7.0,2.0,3.0,8.0,6.0,4.0,1.0,7.0,5.0,7.0,2.0,7.0,11.0,12.0,14.0,17.0,7.0,14.0,9.0,5.0,19.0,18.0,0.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,16.0,13.0,14.0,17.0,18.0,14.0,17.0,9.0,14.0,9.0,7.0,3.0,7.0,8.0,2.0,11.0,10.0,13.0,16.0,7.0,4.0,1.0,7.0,4.0,3.0,2.0,4.0,5.0,10.0,3.0,13.0,11.0,8.0,21.0,20.0,34.0,29.0,28.0,24.0,28.0,42.0,12.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,9.0,7.0,13.0,19.0,11.0,10.0,14.0,13.0,12.0,18.0,23.0,31.0,34.0,25.0,8.0,14.0,10.0,20.0,11.0,13.0,4.0,6.0,5.0,3.0,4.0,4.0,9.0,4.0,7.0,16.0,10.0,18.0,26.0,40.0,35.0,36.0,26.0,27.0,27.0,14.0,11.0,25.0,14.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,14.0,12.0,4.0,11.0,6.0,10.0,7.0,10.0,21.0,29.0,15.0,27.0,36.0,18.0,12.0,6.0,14.0,14.0,13.0,15.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0,9.0,3.0,6.0,11.0,17.0,19.0,18.0,24.0,17.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,11.0,6.0,9.0,16.0,18.0,23.0,34.0,39.0,41.0,48.0,48.0,37.0,24.0,7.0,15.0,19.0,13.0,26.0,17.0,18.0,18.0,7.0,15.0,15.0,9.0,7.0,14.0,15.0,23.0,18.0,17.0,19.0,31.0,30.0,35.0,31.0,48.0,65.0,41.0,41.0,30.0,39.0,39.0,23.0,30.0,29.0,0.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,10.0,7.0,11.0,19.0,8.0,8.0,5.0,5.0,9.0,11.0,1.0,10.0,31.0,18.0,6.0,5.0,4.0,7.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,10.0,9.0,5.0,8.0,9.0,7.0,11.0,11.0,25.0,11.0,12.0,28.0,19.0,0.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,22.0,13.0,14.0,10.0,18.0,9.0,6.0,8.0,15.0,15.0,5.0,4.0,1.0,4.0,7.0,6.0,4.0,4.0,3.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,3.0,3.0,7.0,9.0,8.0,7.0,9.0,11.0,14.0,22.0,27.0,27.0,20.0,10.0,0.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,14.0,11.0,9.0,15.0,22.0,19.0,28.0,23.0,20.0,27.0,26.0,18.0,15.0,17.0,13.0,14.0,7.0,1.0,11.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,18.0,11.0,12.0,11.0,7.0,10.0,10.0,17.0,13.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,5.0,11.0,15.0,9.0,9.0,22.0,12.0,19.0,23.0,32.0,21.0,11.0,15.0,15.0,8.0,19.0,14.0,7.0,8.0,8.0,4.0,3.0,7.0,9.0,5.0,4.0,5.0,2.0,3.0,6.0,7.0,4.0,11.0,22.0,19.0,17.0,16.0,12.0,13.0,13.0,17.0,7.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,28.0,27.0,34.0,22.0,29.0,32.0,30.0,31.0,35.0,26.0,28.0,41.0,56.0,45.0,23.0,18.0,11.0,16.0,27.0,16.0,9.0,5.0,5.0,4.0,9.0,10.0,11.0,7.0,8.0,17.0,26.0,36.0,30.0,17.0,27.0,30.0,34.0,37.0,50.0,32.0,20.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,7.0,1.0,8.0,24.0,33.0,23.0,33.0,56.0,59.0,68.0,54.0,45.0,43.0,41.0,27.0,42.0,57.0,43.0,49.0,40.0,23.0,25.0,12.0,10.0,14.0,11.0,13.0,13.0,7.0,7.0,8.0,11.0,13.0,12.0,12.0,8.0,11.0,28.0,22.0,32.0,32.0,34.0,33.0,29.0,27.0,26.0,25.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,29.0,26.0,21.0,26.0,17.0,21.0,16.0,17.0,24.0,11.0,13.0,19.0,10.0,4.0,15.0,15.0,18.0,15.0,14.0,4.0,22.0,21.0,18.0,13.0,9.0,10.0,5.0,1.0,7.0,12.0,9.0,9.0,9.0,13.0,32.0,8.0,7.0,4.0,5.0,11.0,16.0,17.0,15.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,10.0,20.0,56.0,81.0,83.0,118.0,93.0,87.0,79.0,72.0,51.0,62.0,48.0,22.0,25.0,9.0,19.0,30.0,36.0,34.0,28.0,35.0,50.0,14.0,23.0,12.0,7.0,17.0,11.0,4.0,4.0,13.0,17.0,29.0,28.0,42.0,67.0,71.0,43.0,46.0,60.0,66.0,68.0,111.0,57.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,6.0,6.0,8.0,15.0,15.0,12.0,19.0,18.0,34.0,31.0,22.0,31.0,31.0,53.0,31.0,15.0,33.0,10.0,6.0,9.0,9.0,5.0,9.0,8.0,0.0,0.0,4.0,3.0,3.0,9.0,12.0,10.0,13.0,25.0,21.0,18.0,18.0,24.0,20.0,29.0,26.0,14.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,6.0,12.0,15.0,13.0,6.0,15.0,12.0,17.0,14.0,18.0,26.0,35.0,24.0,10.0,13.0,2.0,3.0,5.0,8.0,7.0,8.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,6.0,6.0,19.0,16.0,20.0,13.0,11.0,12.0,15.0,6.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,3.0,8.0,5.0,9.0,7.0,6.0,14.0,22.0,12.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,11.0,7.0,5.0,6.0,4.0,5.0,1.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,12.0,9.0,7.0,3.0,4.0,3.0,2.0,6.0,4.0,2.0,6.0,4.0,3.0,4.0,15.0,13.0,5.0,10.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,4.0,15.0,5.0,8.0,13.0,2.0,9.0,0.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,5.0,8.0,10.0,3.0,3.0,8.0,5.0,6.0,5.0,12.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,2.0,5.0,10.0,5.0,6.0,16.0,4.0,5.0,13.0,22.0,13.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,5.0,7.0,25.0,19.0,19.0,12.0,8.0,8.0,3.0,7.0,5.0,8.0,7.0,6.0,8.0,5.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,17.0,6.0,5.0,6.0,4.0,6.0,7.0,12.0,15.0,19.0,16.0,6.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,14.0,26.0,25.0,24.0,20.0,21.0,17.0,7.0,14.0,9.0,7.0,8.0,3.0,5.0,8.0,16.0,5.0,9.0,11.0,2.0,5.0,0.0,2.0,5.0,9.0,4.0,0.0,1.0,0.0,4.0,7.0,13.0,9.0,9.0,14.0,3.0,2.0,4.0,9.0,5.0,6.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,9.0,1.0,5.0,3.0,17.0,18.0,40.0,57.0,136.0,117.0,134.0,133.0,131.0,80.0,80.0,82.0,71.0,74.0,119.0,101.0,79.0,52.0,36.0,17.0,25.0,20.0,22.0,13.0,22.0,12.0,20.0,23.0,9.0,18.0,31.0,22.0,24.0,48.0,44.0,61.0,64.0,72.0,52.0,53.0,56.0,62.0,116.0,88.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,46.0,75.0,76.0,76.0,105.0,94.0,130.0,124.0,127.0,72.0,64.0,62.0,63.0,109.0,69.0,88.0,106.0,151.0,114.0,84.0,84.0,94.0,81.0,62.0,72.0,71.0,50.0,62.0,58.0,66.0,76.0,78.0,58.0,64.0,117.0,140.0,133.0,106.0,97.0,118.0,115.0,153.0,178.0,82.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,23.0,22.0,27.0,40.0,48.0,31.0,30.0,29.0,13.0,19.0,18.0,10.0,5.0,6.0,7.0,5.0,15.0,7.0,10.0,6.0,9.0,5.0,10.0,8.0,10.0,7.0,12.0,11.0,5.0,10.0,7.0,9.0,13.0,17.0,20.0,37.0,20.0,23.0,26.0,39.0,50.0,41.0,37.0,16.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,17.0,15.0,17.0,19.0,12.0,8.0,6.0,10.0,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,7.0,4.0,0.0,5.0,3.0,3.0,8.0,8.0,11.0,11.0,3.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,23.0,37.0,69.0,57.0,99.0,93.0,134.0,143.0,116.0,86.0,87.0,77.0,55.0,72.0,62.0,51.0,46.0,90.0,59.0,93.0,58.0,35.0,35.0,60.0,30.0,8.0,3.0,16.0,22.0,7.0,1.0,1.0,2.0,8.0,17.0,52.0,71.0,90.0,130.0,74.0,54.0,57.0,97.0,171.0,266.0,212.0,102.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,24.0,14.0,12.0,18.0,17.0,17.0,14.0,7.0,8.0,3.0,5.0,3.0,7.0,3.0,7.0,8.0,15.0,12.0,7.0,11.0,4.0,1.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,16.0,15.0,10.0,13.0,5.0,9.0,17.0,13.0,13.0,9.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,6.0,17.0,59.0,71.0,101.0,134.0,129.0,74.0,80.0,40.0,34.0,25.0,20.0,47.0,56.0,19.0,15.0,20.0,34.0,43.0,35.0,60.0,30.0,31.0,40.0,14.0,13.0,30.0,22.0,14.0,18.0,17.0,19.0,39.0,47.0,52.0,56.0,49.0,47.0,47.0,41.0,29.0,67.0,83.0,54.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,12.0,16.0,23.0,17.0,14.0,14.0,14.0,13.0,7.0,21.0,7.0,8.0,15.0,3.0,3.0,12.0,13.0,8.0,11.0,9.0,3.0,1.0,1.0,8.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,9.0,10.0,16.0,14.0,6.0,15.0,14.0,5.0,3.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,30.0,18.0,8.0,9.0,6.0,5.0,2.0,1.0,2.0,0.0,6.0,3.0,15.0,6.0,9.0,1.0,0.0,0.0,3.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,8.0,8.0,8.0,13.0,12.0,5.0,7.0,4.0,14.0,16.0,22.0,12.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,19.0,18.0,26.0,82.0,120.0,142.0,221.0,280.0,348.0,330.0,303.0,231.0,199.0,225.0,237.0,215.0,198.0,195.0,236.0,254.0,235.0,273.0,224.0,147.0,145.0,138.0,122.0,103.0,91.0,127.0,150.0,112.0,142.0,156.0,172.0,166.0,227.0,250.0,357.0,495.0,379.0,406.0,350.0,302.0,293.0,401.0,418.0,282.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,54.0,67.0,102.0,99.0,89.0,126.0,83.0,101.0,65.0,64.0,66.0,59.0,66.0,63.0,69.0,84.0,84.0,103.0,62.0,47.0,59.0,68.0,84.0,52.0,36.0,39.0,39.0,44.0,45.0,29.0,43.0,61.0,60.0,108.0,140.0,129.0,93.0,104.0,103.0,82.0,93.0,136.0,82.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,0.0,0.0,6.0,23.0,28.0,20.0,14.0,22.0,25.0,79.0,141.0,195.0,233.0,267.0,309.0,279.0,300.0,268.0,244.0,178.0,181.0,161.0,171.0,210.0,229.0,249.0,243.0,238.0,208.0,133.0,145.0,135.0,114.0,102.0,71.0,84.0,89.0,89.0,92.0,120.0,163.0,170.0,205.0,189.0,299.0,397.0,357.0,380.0,355.0,299.0,377.0,348.0,411.0,245.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,15.0,7.0,10.0,8.0,7.0,4.0,5.0,10.0,3.0,5.0,10.0,8.0,6.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,8.0,2.0,7.0,29.0,15.0,11.0,6.0,3.0,4.0,19.0,3.0,1.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,8.0,3.0,3.0,9.0,7.0,15.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,0.0,2.0,15.0,78.0,103.0,99.0,91.0,108.0,162.0,383.0,625.0,992.0,1215.0,1523.0,1975.0,1803.0,1774.0,1631.0,1500.0,1247.0,1265.0,1126.0,1092.0,1237.0,1237.0,1287.0,1320.0,1276.0,1135.0,746.0,806.0,795.0,661.0,588.0,504.0,498.0,519.0,470.0,477.0,572.0,674.0,697.0,924.0,982.0,1489.0,1989.0,1681.0,1655.0,1516.0,1543.0,1692.0,1979.0,2240.0,1357.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,14.0,17.0,9.0,14.0,27.0,25.0,16.0,21.0,14.0,31.0,16.0,28.0,15.0,22.0,12.0,3.0,9.0,4.0,3.0,2.0,11.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,9.0,6.0,3.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,13.0,17.0,21.0,63.0,140.0,187.0,223.0,205.0,209.0,195.0,173.0,132.0,129.0,83.0,103.0,70.0,71.0,77.0,40.0,54.0,44.0,72.0,32.0,56.0,62.0,47.0,37.0,27.0,42.0,39.0,22.0,25.0,38.0,18.0,46.0,57.0,49.0,52.0,73.0,89.0,81.0,80.0,85.0,87.0,123.0,97.0,112.0,68.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,9.0,22.0,29.0,36.0,57.0,62.0,47.0,45.0,50.0,26.0,23.0,15.0,15.0,9.0,10.0,11.0,7.0,20.0,11.0,3.0,9.0,6.0,7.0,3.0,3.0,7.0,3.0,13.0,0.0,2.0,5.0,8.0,5.0,4.0,5.0,12.0,11.0,11.0,15.0,9.0,12.0,12.0,12.0,20.0,13.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,22.0,65.0,223.0,210.0,275.0,322.0,240.0,261.0,270.0,217.0,155.0,110.0,77.0,89.0,95.0,62.0,40.0,32.0,28.0,34.0,36.0,42.0,27.0,27.0,20.0,35.0,23.0,18.0,25.0,19.0,19.0,8.0,20.0,25.0,39.0,25.0,38.0,45.0,72.0,55.0,78.0,58.0,42.0,65.0,85.0,91.0,51.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,1.0,10.0,15.0,14.0,13.0,38.0,49.0,111.0,279.0,594.0,697.0,723.0,732.0,689.0,549.0,460.0,258.0,231.0,169.0,130.0,108.0,170.0,107.0,111.0,92.0,83.0,70.0,47.0,49.0,39.0,30.0,40.0,24.0,16.0,33.0,51.0,54.0,54.0,58.0,44.0,49.0,68.0,61.0,121.0,109.0,125.0,121.0,97.0,107.0,103.0,86.0,118.0,82.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,16.0,22.0,17.0,26.0,36.0,134.0,364.0,547.0,605.0,579.0,543.0,359.0,288.0,228.0,149.0,113.0,66.0,51.0,51.0,50.0,52.0,65.0,57.0,53.0,55.0,44.0,37.0,36.0,33.0,31.0,33.0,17.0,18.0,23.0,42.0,26.0,38.0,39.0,47.0,56.0,64.0,86.0,88.0,112.0,82.0,76.0,111.0,103.0,111.0,86.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,1.0,1.0,17.0,13.0,19.0,39.0,70.0,132.0,386.0,627.0,701.0,662.0,584.0,528.0,439.0,339.0,243.0,210.0,159.0,82.0,108.0,87.0,64.0,69.0,76.0,52.0,60.0,70.0,48.0,66.0,34.0,29.0,42.0,52.0,35.0,34.0,36.0,30.0,37.0,50.0,59.0,35.0,62.0,61.0,85.0,84.0,87.0,87.0,83.0,76.0,76.0,98.0,67.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,68.0,95.0,132.0,95.0,79.0,51.0,41.0,38.0,37.0,37.0,28.0,26.0,19.0,32.0,18.0,51.0,18.0,25.0,9.0,11.0,4.0,8.0,5.0,5.0,20.0,13.0,14.0,10.0,21.0,36.0,25.0,32.0,14.0,35.0,33.0,20.0,24.0,16.0,27.0,15.0,13.0,25.0,25.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,15.0,20.0,28.0,46.0,51.0,89.0,230.0,413.0,568.0,559.0,659.0,691.0,597.0,462.0,405.0,323.0,221.0,200.0,140.0,107.0,74.0,62.0,73.0,91.0,76.0,60.0,49.0,48.0,58.0,39.0,58.0,55.0,44.0,54.0,48.0,52.0,56.0,55.0,75.0,73.0,103.0,113.0,108.0,118.0,169.0,165.0,142.0,131.0,196.0,150.0,99.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,75.0,142.0,100.0,123.0,122.0,140.0,88.0,86.0,67.0,34.0,44.0,41.0,39.0,11.0,10.0,11.0,15.0,12.0,22.0,34.0,12.0,22.0,19.0,8.0,9.0,5.0,7.0,4.0,15.0,4.0,14.0,13.0,10.0,16.0,38.0,10.0,19.0,19.0,31.0,21.0,23.0,25.0,9.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,1.0,3.0,11.0,28.0,34.0,43.0,81.0,171.0,374.0,583.0,659.0,674.0,684.0,597.0,457.0,370.0,280.0,192.0,190.0,125.0,99.0,77.0,68.0,58.0,77.0,82.0,54.0,44.0,37.0,37.0,52.0,45.0,51.0,43.0,47.0,54.0,44.0,36.0,54.0,67.0,87.0,73.0,102.0,114.0,118.0,138.0,141.0,123.0,157.0,165.0,141.0,168.0,131.0,0.0
