date,comuna,region,IM_interno,IM_externo,IM
20201023,Huara,R01,1.9185423365487675,3.189710610932476,5.108252947481244
20201024,Huara,R01,1.3408360128617365,1.9592711682743842,3.30010718113612
20201025,Huara,R01,1.4480171489817792,2.4898177920685955,3.937834941050375
20201026,Huara,R01,1.6795284030010718,2.9013933547695605,4.580921757770632
20201027,Huara,R01,2.023579849946409,3.8595927116827435,5.883172561629154
20201028,Huara,R01,2.3612004287245445,3.7867095391211154,6.147909967845661
20201029,Huara,R01,1.9464094319399785,3.0589496248660235,5.005359056806002
20201030,Huara,R01,2.1961414790996785,3.672025723472669,5.868167202572348
20201031,Huara,R01,1.3279742765273312,2.392282958199357,3.7202572347266885
20201101,Huara,R01,1.2315112540192923,2.0460878885316185,3.2775991425509114
20201102,Huara,R01,1.9410503751339765,3.2325830653804934,5.17363344051447
20201103,Huara,R01,2.2282958199356915,3.5648445873526264,5.793140407288318
20201104,Huara,R01,2.154340836012861,3.4608788853161836,5.615219721329047
20201105,Huara,R01,1.9431939978563773,3.1007502679528396,5.043944265809216
20201106,Huara,R01,2.1264737406216505,3.386923901393355,5.513397642015005
20201107,Huara,R01,1.3215434083601283,2.3408360128617365,3.6623794212218654
20201108,Huara,R01,1.3065380493033223,2.097534833869239,3.404072883172561
20201109,Huara,R01,1.9088960342979635,3.3140407288317264,5.22293676312969
20201110,Huara,R01,2.2926045016077166,3.710610932475884,6.003215434083601
20201111,Huara,R01,2.323687031082529,3.8735262593783486,6.197213290460877
20201112,Huara,R01,2.1361200428724545,3.5112540192926045,5.647374062165059
20201113,Huara,R01,2.342979635584137,3.463022508038585,5.806002143622723
20201114,Huara,R01,1.4844587352625938,2.09967845659164,3.584137191854234
20201115,Huara,R01,1.3279742765273312,2.1511254019292605,3.479099678456592
20201116,Huara,R01,1.9689174705251875,3.4222936763129685,5.391211146838156
20201117,Huara,R01,2.2947481243301184,3.513397642015005,5.808145766345124
20201118,Huara,R01,2.4201500535905685,3.6709539121114685,6.091103965702037
20201119,Huara,R01,2.3483386923901395,3.4405144694533765,5.788853161843517
20201120,Huara,R01,2.312968917470525,3.2475884244372986,5.560557341907824
20201121,Huara,R01,1.3719185423365488,2.152197213290461,3.52411575562701
20201122,Huara,R01,1.30010718113612,2.192926045016077,3.4930332261521966
20201123,Huara,R01,2.193997856377277,3.517684887459807,5.711682743837083
20201124,Huara,R01,2.251875669882101,3.768488745980708,6.020364415862807
20201125,Huara,R01,2.5155412647374056,3.9464094319399785,6.461950696677384
20201126,Huara,R01,2.4105037513397645,3.3879957127545555,5.798499464094318
20201127,Huara,R01,2.693461950696677,3.854233654876742,6.547695605573419
20201128,Huara,R01,1.862808145766345,2.6366559485530545,4.4994640943194
20201129,Huara,R01,1.84994640943194,2.797427652733119,4.647374062165059
20201130,Huara,R01,2.2047159699892815,3.4523043944265814,5.657020364415863
20200922,Alto Hospicio,R01,4.964955310746206,1.6915402203284142,6.65649553107462
20200923,Alto Hospicio,R01,4.949864892953649,1.6731656620245272,6.623030554978175
20200924,Alto Hospicio,R01,5.0248181251299116,1.6747453751818748,6.699563500311786
20200925,Alto Hospicio,R01,5.113406776138016,1.6998545001039285,6.8132612762419456
20200926,Alto Hospicio,R01,4.901184784868011,1.5183953440033258,6.4195801288713366
20200927,Alto Hospicio,R01,4.521679484514653,1.3080440656828105,5.829723550197464
20200928,Alto Hospicio,R01,4.8658075244231975,1.6844315111203492,6.550239035543545
20200929,Alto Hospicio,R01,4.950488463936812,1.6704635210974852,6.6209519850342975
20200930,Alto Hospicio,R01,4.856038245686968,1.5908542922469342,6.446892537933903
20200921,Alto Hospicio,R01,5.0165454167532735,1.6671378091872793,6.683683225940553
20201001,Alto Hospicio,R01,5.10771149449179,1.637580544585325,6.745292039077115
20201002,Alto Hospicio,R01,5.5786738723758065,2.0650176678445233,7.643691540220328
20201003,Alto Hospicio,R01,5.179837871544377,1.5402203284140512,6.720058199958428
20201004,Alto Hospicio,R01,4.668551236749116,1.3157347744751609,5.9842860112242775
20201005,Alto Hospicio,R01,5.266056952816462,1.939596757430888,7.20565371024735
20201006,Alto Hospicio,R01,5.214134275618375,1.9104136354188317,7.124547911037206
20201007,Alto Hospicio,R01,5.0703803782997285,1.8661400956142171,6.936520473913947
20201008,Alto Hospicio,R01,5.088172937019331,1.8565786738723762,6.944751610891707
20201009,Alto Hospicio,R01,4.947952608605281,1.904261068384951,6.852213676990231
20201010,Alto Hospicio,R01,4.656412388276865,1.3964248596965287,6.052837247973393
20201011,Alto Hospicio,R01,4.384577011016422,1.1817917272916234,5.566368738308045
20201012,Alto Hospicio,R01,4.321554770318022,1.2861775098732071,5.607732280191229
20201013,Alto Hospicio,R01,4.927624194554147,1.871502806069424,6.799127000623572
20201014,Alto Hospicio,R01,5.061109956350031,1.8545001039284967,6.915610060278528
20201015,Alto Hospicio,R01,4.986239866971523,1.8431511120349198,6.829390979006442
20201016,Alto Hospicio,R01,5.252629390979005,2.07773851590106,7.330367906880068
20201017,Alto Hospicio,R01,4.819829557264602,1.3826647266680523,6.202494283932654
20201018,Alto Hospicio,R01,4.473581376013303,1.223903554354604,5.6974849303679065
20201019,Alto Hospicio,R01,4.9728538765329455,1.8880066514238203,6.860860527956767
20201020,Alto Hospicio,R01,4.939139472043236,1.8358345458324672,6.774974017875702
20201021,Alto Hospicio,R01,4.926086052795677,1.8474745375181876,6.773560590313863
20201022,Alto Hospicio,R01,4.9214300561213875,1.823363126169196,6.744793182290584
20201023,Alto Hospicio,R01,5.106921637913116,1.9216379131157764,7.028559551028893
20201024,Alto Hospicio,R01,4.923882768655165,1.3861982955726462,6.310081064227811
20201025,Alto Hospicio,R01,5.128123051340678,1.4077738515901062,6.5358969029307845
20201026,Alto Hospicio,R01,5.05462481812513,1.8658906672209519,6.9205154853460815
20201027,Alto Hospicio,R01,5.040407399709,1.8250259821242985,6.8654333818332995
20201028,Alto Hospicio,R01,4.594720432342548,1.885179796300145,6.479900228642693
20201029,Alto Hospicio,R01,4.539056329245478,2.1131989191436293,6.652255248389108
20201030,Alto Hospicio,R01,4.621201413427562,2.03288297651216,6.6540843899397215
20201031,Alto Hospicio,R01,4.3457493244647685,1.4248181251299106,5.77056744959468
20201101,Alto Hospicio,R01,3.8357929744335895,1.248014965703596,5.083807940137187
20201102,Alto Hospicio,R01,4.381542298898358,1.908085637081688,6.289627935980046
20201103,Alto Hospicio,R01,4.427728123051341,1.878154229889836,6.305882352941178
20201104,Alto Hospicio,R01,4.393265433381833,1.9213469133236332,6.3146123467054665
20201105,Alto Hospicio,R01,4.477114944917896,1.956100602785284,6.433215547703179
20201106,Alto Hospicio,R01,4.6120141342756185,2.0520473913947206,6.66406152567034
20201107,Alto Hospicio,R01,4.273539804614424,1.5211390563292455,5.794678860943671
20201108,Alto Hospicio,R01,3.940802327998337,1.2772396591145292,5.2180419871128665
20201109,Alto Hospicio,R01,4.4180419871128676,1.9670754520889628,6.385117439201831
20201110,Alto Hospicio,R01,4.551610891706506,2.515277489087508,7.066888380794014
20201111,Alto Hospicio,R01,4.432924547911037,1.9325711910205776,6.3654957389316165
20201112,Alto Hospicio,R01,4.682560798170859,1.9104552068177092,6.593016004988568
20201113,Alto Hospicio,R01,5.199168572022448,2.0179172729162334,7.2170858449386825
20201114,Alto Hospicio,R01,4.819580128871337,1.4464768239451256,6.266056952816463
20201115,Alto Hospicio,R01,4.56009145707753,1.2797755144460612,5.839866971523591
20201116,Alto Hospicio,R01,5.189399293286218,1.9643733111619208,7.15377260444814
20201117,Alto Hospicio,R01,5.064019954271461,1.9087923508626063,6.972812305134068
20201118,Alto Hospicio,R01,5.103554354604032,1.945874038661401,7.0494283932654325
20201119,Alto Hospicio,R01,5.1524423196840585,1.9364789025150693,7.088921222199128
20201120,Alto Hospicio,R01,5.247931822905841,2.0550821035127833,7.303013926418624
20201121,Alto Hospicio,R01,5.245770110164207,1.7629183122012055,7.008688422365411
20201122,Alto Hospicio,R01,4.686593223861983,1.5109540636042402,6.197547287466223
20201123,Alto Hospicio,R01,5.032591976720017,1.9634171689877364,6.9960091457077525
20201124,Alto Hospicio,R01,5.09777593016005,1.90513406776138,7.00290999792143
20201125,Alto Hospicio,R01,4.9531074620660975,2.040407399709,6.993514861775099
20201126,Alto Hospicio,R01,5.108584493868219,1.9677821658698813,7.076366659738102
20201127,Alto Hospicio,R01,5.3577218873415084,2.105757638744544,7.4634795260860525
20201128,Alto Hospicio,R01,5.324049054250676,1.6111411348991893,6.935190189149865
20201129,Alto Hospicio,R01,4.917563916025776,1.4612762419455416,6.378840157971316
20201130,Alto Hospicio,R01,4.95838702972355,1.961172313448348,6.919559343171897
20200922,Iquique,R01,7.2325763168179265,0.9124799166268618,8.145056233444787
20200923,Iquique,R01,7.274588562247602,0.9059881019584002,8.180576664206
20200924,Iquique,R01,7.318967388944374,0.9043814321073428,8.223348821051719
20200925,Iquique,R01,7.482348343393112,0.9174301967084979,8.399778540101611
20200926,Iquique,R01,6.518172738720742,0.8120847626905207,7.330257501411264
20200927,Iquique,R01,5.689369924877329,0.696838768509271,6.3862086933866
20200928,Iquique,R01,7.103869034695383,0.9096139650006514,8.013482999696036
20200929,Iquique,R01,7.250314820443788,0.9020148508402448,8.152329671284033
20200930,Iquique,R01,6.94126970341743,0.8642581093403969,7.805527812757827
20200921,Iquique,R01,7.132897650788138,0.8993225932519866,8.032220244040124
20201001,Iquique,R01,7.339007338573103,0.8839723826479656,8.222979721221071
20201002,Iquique,R01,7.713665378435885,1.1091449910981803,8.822810369534066
20201003,Iquique,R01,6.665899517999045,0.8226800990056017,7.488579617004647
20201004,Iquique,R01,5.747904815667202,0.7020713014025793,6.449976117069782
20201005,Iquique,R01,8.352902861609275,1.0482869425506969,9.401189804159973
20201006,Iquique,R01,8.264948543141259,1.037756741499848,9.302705284641103
20201007,Iquique,R01,8.340006079291326,1.0113552477311218,9.351361327022447
20201008,Iquique,R01,8.347322940640062,1.0069694732728298,9.354292413912892
20201009,Iquique,R01,8.466194797863562,1.0344999782882454,9.500694776151805
20201010,Iquique,R01,6.269638282165965,0.7480567979504104,7.017695080116376
20201011,Iquique,R01,5.583915932085631,0.6298797168787181,6.213795648964349
20201012,Iquique,R01,5.591341352208087,0.6899561422554169,6.281297494463503
20201013,Iquique,R01,8.499153241564981,1.016435798341222,9.515589039906203
20201014,Iquique,R01,8.310738633896392,1.0083156020669592,9.319054235963351
20201015,Iquique,R01,8.391853749620044,0.9963958487124928,9.388249598332537
20201016,Iquique,R01,9.121716097094968,1.1276651178948285,10.249381214989796
20201017,Iquique,R01,6.329606148768944,0.7400234486951236,7.069629597464068
20201018,Iquique,R01,5.627708541404316,0.6523730947935212,6.2800816361978375
20201019,Iquique,R01,8.4388379868861,1.0196708497980806,9.45850883668418
20201020,Iquique,R01,8.153892917625603,0.995440531503756,9.14933344912936
20201021,Iquique,R01,8.21110339137609,1.0019757696817058,9.213079161057797
20201022,Iquique,R01,8.43673194667593,0.9865387120587086,9.42327065873464
20201023,Iquique,R01,8.767684224239002,1.041317469277867,9.809001693516873
20201024,Iquique,R01,6.570280950106387,0.7428676885665899,7.313148638672978
20201025,Iquique,R01,6.9082244126970345,0.7598897042859004,7.6681141169829345
20201026,Iquique,R01,8.430848061140301,1.0125711059967868,9.443419167137087
20201027,Iquique,R01,8.521364366668115,0.9945503495592514,9.515914716227368
20201028,Iquique,R01,8.484866906943418,1.0259238351643578,9.510790742107774
20201029,Iquique,R01,8.601828129749446,1.1359155846975553,9.737743714447
20201030,Iquique,R01,9.26518737244344,1.1053671457727212,10.370554518216162
20201031,Iquique,R01,6.453949368187938,0.7654044899908811,7.219353858178817
20201101,Iquique,R01,5.758413304963307,0.6681575404924226,6.426570845455728
20201102,Iquique,R01,8.846845282035693,1.0335229493247644,9.88036823136046
20201103,Iquique,R01,8.587824047939554,1.0217551782535064,9.60957922619306
20201104,Iquique,R01,8.53463024881671,1.0427938686004603,9.57742411741717
20201105,Iquique,R01,8.725867384602024,1.0598375960745148,9.785704980676536
20201106,Iquique,R01,9.264232055234702,1.1115549958747666,10.37578705110947
20201107,Iquique,R01,6.630965304615918,0.8147987320335229,7.445764036649443
20201108,Iquique,R01,5.844587259542316,0.6847453211168526,6.529332580659169
20201109,Iquique,R01,8.73676668548352,1.0657649051196318,9.802531590603152
20201110,Iquique,R01,8.614746623822137,1.3544661079508449,9.969212731772982
20201111,Iquique,R01,8.704003647574797,1.049524512571106,9.753528160145903
20201112,Iquique,R01,8.700573190325242,1.0359763776108384,9.736549567936079
20201113,Iquique,R01,9.069542750445091,1.0995049719918364,10.169047722436927
20201114,Iquique,R01,6.555690650918407,0.7771288375526508,7.332819488471057
20201115,Iquique,R01,5.834708411133788,0.6855920795518694,6.520300490685657
20201116,Iquique,R01,9.035628989534937,1.068174909896218,10.103803899431153
20201117,Iquique,R01,8.669156281210649,1.046962525511312,9.716118806721957
20201118,Iquique,R01,8.752182031351774,1.0597724608102828,9.811954492162057
20201119,Iquique,R01,8.746298145816144,1.0556906509184072,9.801988796734552
20201120,Iquique,R01,9.130552781275783,1.1198705979417256,10.250423379217509
20201121,Iquique,R01,6.61103391376091,0.945655477875722,7.556689391636633
20201122,Iquique,R01,5.8334274176038905,0.810239263537279,6.643666681141171
20201123,Iquique,R01,8.896521776890006,1.066264275478744,9.962786052368752
20201124,Iquique,R01,8.615919058578314,1.034239437231317,9.650158495809633
20201125,Iquique,R01,8.60892787355074,1.108797603022276,9.717725476573015
20201126,Iquique,R01,8.739372096052803,1.066068869686048,9.80544096573885
20201127,Iquique,R01,9.258673846020235,1.1408658647791916,10.399539710799429
20201128,Iquique,R01,6.643948933952843,0.8687524425724087,7.512701376525251
20201129,Iquique,R01,6.0680880628772425,0.7886143558122367,6.856702418689477
20201130,Iquique,R01,8.745147422814712,1.0632029180598377,9.80835034087455
20200922,Camiña,R01,0.7582278481012659,1.169620253164557,1.9278481012658228
20200923,Camiña,R01,0.6265822784810127,1.2151898734177216,1.8417721518987344
20200924,Camiña,R01,0.7962025316455696,1.1658227848101266,1.962025316455696
20200925,Camiña,R01,0.8683544303797468,0.9974683544303796,1.8658227848101263
20200926,Camiña,R01,0.4860759493670886,0.7291139240506329,1.2151898734177216
20200927,Camiña,R01,0.6177215189873417,0.7468354430379747,1.3645569620253164
20200928,Camiña,R01,0.6632911392405063,1.0784810126582278,1.741772151898734
20200929,Camiña,R01,0.6658227848101266,1.2569620253164555,1.9227848101265823
20200930,Camiña,R01,0.7810126582278482,1.1075949367088609,1.8886075949367087
20200921,Camiña,R01,0.6291139240506329,1.018987341772152,1.648101265822785
20201001,Camiña,R01,0.7531645569620253,0.9759493670886076,1.729113924050633
20201002,Camiña,R01,0.7240506329113924,1.169620253164557,1.8936708860759488
20201003,Camiña,R01,0.5518987341772152,0.850632911392405,1.4025316455696202
20201004,Camiña,R01,0.6810126582278481,0.8974683544303798,1.5784810126582278
20201005,Camiña,R01,0.7506329113924051,1.1569620253164556,1.9075949367088607
20201006,Camiña,R01,0.7291139240506329,1.1632911392405063,1.8924050632911391
20201007,Camiña,R01,0.8696202531645569,1.2860759493670886,2.155696202531645
20201008,Camiña,R01,0.7594936708860759,1.2075949367088608,1.9670886075949368
20201009,Camiña,R01,0.7594936708860759,1.1392405063291138,1.8987341772151896
20201010,Camiña,R01,0.5886075949367089,0.7746835443037975,1.3632911392405065
20201011,Camiña,R01,0.5962025316455696,0.6822784810126583,1.278481012658228
20201012,Camiña,R01,0.569620253164557,0.8594936708860759,1.429113924050633
20201013,Camiña,R01,0.6215189873417721,1.2430379746835445,1.8645569620253164
20201014,Camiña,R01,0.7113924050632912,1.281012658227848,1.9924050632911392
20201015,Camiña,R01,0.6620253164556962,1.1556962025316455,1.8177215189873417
20201016,Camiña,R01,0.7835443037974683,1.0873417721518988,1.870886075949367
20201017,Camiña,R01,0.5088607594936709,0.7139240506329114,1.2227848101265824
20201018,Camiña,R01,0.5063291139240507,0.8569620253164556,1.3632911392405065
20201019,Camiña,R01,0.5721518987341773,1.240506329113924,1.8126582278481007
20201020,Camiña,R01,0.569620253164557,1.2784810126582278,1.8481012658227849
20201021,Camiña,R01,0.6708860759493671,1.2164556962025317,1.8873417721518988
20201022,Camiña,R01,0.6632911392405063,0.9531645569620252,1.6164556962025316
20201023,Camiña,R01,0.6544303797468355,1.2924050632911392,1.9468354430379748
20201024,Camiña,R01,0.5620253164556962,0.7860759493670886,1.3481012658227849
20201025,Camiña,R01,0.9050632911392406,0.8860759493670887,1.7911392405063291
20201026,Camiña,R01,0.6949367088607595,1.0151898734177216,1.7101265822784812
20201027,Camiña,R01,0.7645569620253164,1.6278481012658228,2.392405063291139
20201028,Camiña,R01,0.760759493670886,1.4734177215189872,2.2341772151898733
20201029,Camiña,R01,0.6974683544303798,1.129113924050633,1.8265822784810128
20201030,Camiña,R01,0.9759493670886076,1.517721518987342,2.4936708860759493
20201031,Camiña,R01,0.5151898734177215,0.9341772151898736,1.4493670886075949
20201101,Camiña,R01,0.5405063291139239,0.8645569620253164,1.4050632911392404
20201102,Camiña,R01,0.9037974683544304,1.1075949367088609,2.0113924050632908
20201103,Camiña,R01,0.7202531645569621,1.2670886075949368,1.9873417721518989
20201104,Camiña,R01,0.7822784810126582,1.2113924050632912,1.9936708860759491
20201105,Camiña,R01,0.6341772151898735,1.1810126582278482,1.8151898734177216
20201106,Camiña,R01,0.6645569620253164,1.3835443037974684,2.048101265822785
20201107,Camiña,R01,0.4050632911392405,0.940506329113924,1.3455696202531646
20201108,Camiña,R01,0.6443037974683544,0.8253164556962025,1.4696202531645568
20201109,Camiña,R01,0.669620253164557,1.1974683544303797,1.8670886075949369
20201110,Camiña,R01,0.7645569620253164,1.3949367088607594,2.159493670886076
20201111,Camiña,R01,0.7873417721518987,1.520253164556962,2.3075949367088606
20201112,Camiña,R01,0.7569620253164557,1.420253164556962,2.1772151898734178
20201113,Camiña,R01,0.7,1.470886075949367,2.170886075949367
20201114,Camiña,R01,0.4392405063291139,0.7493670886075949,1.188607594936709
20201115,Camiña,R01,0.5392405063291139,0.9886075949367088,1.5278481012658227
20201116,Camiña,R01,0.6746835443037975,1.3341772151898734,2.008860759493671
20201117,Camiña,R01,0.6139240506329114,1.2734177215189877,1.887341772151899
20201118,Camiña,R01,0.6924050632911393,1.3759493670886076,2.0683544303797468
20201119,Camiña,R01,0.739240506329114,1.2746835443037976,2.0139240506329115
20201120,Camiña,R01,0.6265822784810127,1.121518987341772,1.7481012658227848
20201121,Camiña,R01,0.4531645569620253,0.8632911392405063,1.3164556962025316
20201122,Camiña,R01,0.5658227848101266,0.839240506329114,1.4050632911392404
20201123,Camiña,R01,0.7405063291139241,1.250632911392405,1.9911392405063293
20201124,Camiña,R01,0.9088607594936708,1.4911392405063293,2.4
20201125,Camiña,R01,0.8481012658227848,1.4721518987341768,2.320253164556962
20201126,Camiña,R01,0.9721518987341772,1.49873417721519,2.4708860759493665
20201127,Camiña,R01,0.7708860759493671,1.5151898734177216,2.286075949367089
20201128,Camiña,R01,0.5620253164556962,1.018987341772152,1.581012658227848
20201129,Camiña,R01,0.7025316455696202,1.030379746835443,1.7329113924050632
20201130,Camiña,R01,0.7594936708860759,1.379746835443038,2.1392405063291138
20200922,Pozo Almonte,R01,0.8845108695652174,1.5902562111801242,2.474767080745341
20200923,Pozo Almonte,R01,0.9584627329192548,1.6527562111801242,2.6112189440993787
20200924,Pozo Almonte,R01,0.8060947204968945,1.5058229813664596,2.3119177018633543
20200925,Pozo Almonte,R01,0.9406055900621118,1.5555124223602483,2.49611801242236
20200926,Pozo Almonte,R01,0.6513975155279503,1.2259316770186337,1.877329192546584
20200927,Pozo Almonte,R01,0.6112189440993789,1.0855978260869563,1.6968167701863357
20200928,Pozo Almonte,R01,0.8404503105590062,1.5465838509316772,2.387034161490684
20200929,Pozo Almonte,R01,0.9103260869565216,1.7170031055900619,2.627329192546584
20200930,Pozo Almonte,R01,1.0131987577639752,1.7688276397515528,2.782026397515528
20200921,Pozo Almonte,R01,0.8171583850931677,1.3394798136645962,2.156638198757764
20201001,Pozo Almonte,R01,0.7960015527950309,1.5013586956521738,2.2973602484472053
20201002,Pozo Almonte,R01,0.8235636645962733,1.5378493788819876,2.3614130434782608
20201003,Pozo Almonte,R01,0.657608695652174,1.2406832298136647,1.8982919254658384
20201004,Pozo Almonte,R01,0.6232531055900621,1.0399844720496896,1.6632375776397517
20201005,Pozo Almonte,R01,0.9330357142857144,1.6774068322981366,2.610442546583851
20201006,Pozo Almonte,R01,0.9299301242236024,1.8210403726708075,2.7509704968944098
20201007,Pozo Almonte,R01,1.0079580745341614,1.8305512422360248,2.8385093167701863
20201008,Pozo Almonte,R01,0.9309006211180124,1.6378105590062109,2.5687111801242235
20201009,Pozo Almonte,R01,0.9023680124223602,1.688082298136646,2.5904503105590058
20201010,Pozo Almonte,R01,0.7076863354037267,1.199340062111801,1.907026397515528
20201011,Pozo Almonte,R01,0.5722049689440993,0.9406055900621118,1.5128105590062109
20201012,Pozo Almonte,R01,0.71875,1.2030279503105592,1.921777950310559
20201013,Pozo Almonte,R01,0.9924301242236024,1.7843555900621118,2.7767857142857144
20201014,Pozo Almonte,R01,1.0062111801242235,1.7315605590062109,2.7377717391304346
20201015,Pozo Almonte,R01,0.8938276397515528,1.5821040372670807,2.4759316770186333
20201016,Pozo Almonte,R01,1.0128105590062109,1.8637422360248448,2.8765527950310563
20201017,Pozo Almonte,R01,0.6960403726708074,1.1622670807453417,1.8583074534161492
20201018,Pozo Almonte,R01,0.6546972049689441,0.9951475155279504,1.6498447204968945
20201019,Pozo Almonte,R01,0.9701086956521741,1.6746894409937891,2.6447981366459627
20201020,Pozo Almonte,R01,0.967585403726708,1.879270186335404,2.846855590062112
20201021,Pozo Almonte,R01,0.9877717391304348,1.8332686335403725,2.8210403726708067
20201022,Pozo Almonte,R01,0.8802406832298136,1.614324534161491,2.494565217391304
20201023,Pozo Almonte,R01,0.9340062111801242,1.7119565217391304,2.6459627329192545
20201024,Pozo Almonte,R01,0.6432453416149069,1.1843944099378882,1.8276397515527951
20201025,Pozo Almonte,R01,0.7379658385093167,1.2443711180124222,1.9823369565217388
20201026,Pozo Almonte,R01,0.7686335403726708,1.593167701863354,2.361801242236025
20201027,Pozo Almonte,R01,1.0797748447204971,1.846855590062112,2.9266304347826084
20201028,Pozo Almonte,R01,1.0570652173913044,1.96875,3.0258152173913047
20201029,Pozo Almonte,R01,0.9477872670807452,1.7119565217391304,2.659743788819876
20201030,Pozo Almonte,R01,1.0496894409937891,1.951863354037267,3.0015527950310563
20201031,Pozo Almonte,R01,0.7903726708074534,1.2340838509316772,2.024456521739131
20201101,Pozo Almonte,R01,0.7092391304347826,1.0894798136645965,1.7987189440993792
20201102,Pozo Almonte,R01,1.0846273291925466,1.8024068322981368,2.887034161490683
20201103,Pozo Almonte,R01,1.0656055900621118,1.9208074534161492,2.9864130434782608
20201104,Pozo Almonte,R01,1.032996894409938,1.9142080745341612,2.9472049689441
20201105,Pozo Almonte,R01,0.9458462732919256,1.8008540372670807,2.7467003105590058
20201106,Pozo Almonte,R01,0.9833074534161492,1.9111024844720497,2.8944099378881987
20201107,Pozo Almonte,R01,0.8241459627329193,1.3984860248447206,2.22263198757764
20201108,Pozo Almonte,R01,0.7775621118012422,1.2575698757763976,2.03513198757764
20201109,Pozo Almonte,R01,1.0405667701863357,1.8313276397515532,2.871894409937888
20201110,Pozo Almonte,R01,1.0341614906832295,1.8592779503105592,2.893439440993789
20201111,Pozo Almonte,R01,1.011840062111801,1.9495341614906831,2.9613742236024843
20201112,Pozo Almonte,R01,0.9796195652173914,1.845302795031056,2.824922360248447
20201113,Pozo Almonte,R01,1.0555124223602483,1.797554347826087,2.8530667701863357
20201114,Pozo Almonte,R01,0.8330745341614907,1.2839673913043477,2.1170419254658386
20201115,Pozo Almonte,R01,0.6649844720496895,1.1682841614906831,1.8332686335403725
20201116,Pozo Almonte,R01,0.9668090062111802,1.8084239130434785,2.7752329192546585
20201117,Pozo Almonte,R01,1.0203804347826086,1.9165372670807452,2.9369177018633543
20201118,Pozo Almonte,R01,1.0407608695652173,1.9023680124223603,2.9431288819875783
20201119,Pozo Almonte,R01,0.9458462732919256,1.7583462732919255,2.704192546583851
20201120,Pozo Almonte,R01,1.0370729813664596,1.877329192546584,2.9144021739130435
20201121,Pozo Almonte,R01,0.7564052795031055,1.3301630434782608,2.0865683229813663
20201122,Pozo Almonte,R01,0.7430124223602484,1.2307841614906834,1.973796583850932
20201123,Pozo Almonte,R01,1.0366847826086956,1.880046583850932,2.9167313664596275
20201124,Pozo Almonte,R01,1.0207686335403727,1.881987577639752,2.9027562111801237
20201125,Pozo Almonte,R01,1.0465838509316772,1.983113354037267,3.029697204968944
20201126,Pozo Almonte,R01,0.9961180124223602,1.7098214285714286,2.705939440993789
20201127,Pozo Almonte,R01,1.0221273291925466,2.0081521739130435,3.0302795031055902
20201128,Pozo Almonte,R01,0.8350155279503105,1.4807841614906831,2.3157996894409942
20201129,Pozo Almonte,R01,0.8262810559006211,1.5081521739130437,2.3344332298136647
20201130,Pozo Almonte,R01,1.0151397515527951,1.8654891304347827,2.8806288819875783
20200922,Colchane,R01,0.03125,0.0546875,0.0859375
20200923,Colchane,R01,0.0,0.1171875,0.1171875
20200924,Colchane,R01,0.0078125,0.1953125,0.203125
20200925,Colchane,R01,0.0,0.140625,0.140625
