date,comuna,region,IM_interno,IM_externo,IM
20200902,Colchane,R01,0.015625,0.140625,0.15625
20200903,Colchane,R01,0.0,0.1328125,0.1328125
20200904,Colchane,R01,0.0,0.125,0.125
20200905,Colchane,R01,0.0,0.140625,0.140625
20200906,Colchane,R01,0.0,0.078125,0.078125
20200907,Colchane,R01,0.046875,0.1328125,0.1796875
20200908,Colchane,R01,0.0078125,0.1171875,0.125
20200909,Colchane,R01,0.0078125,0.1640625,0.171875
20200910,Colchane,R01,0.0,0.0703125,0.0703125
20200911,Colchane,R01,0.0,0.078125,0.078125
20200912,Colchane,R01,0.015625,0.1015625,0.1171875
20200913,Colchane,R01,0.0234375,0.09375,0.1171875
20200914,Colchane,R01,0.0,0.0546875,0.0546875
20200915,Colchane,R01,0.0,0.125,0.125
20200916,Colchane,R01,0.0078125,0.125,0.1328125
20200917,Colchane,R01,0.0078125,0.125,0.1328125
20200918,Colchane,R01,0.0,0.0625,0.0625
20200919,Colchane,R01,0.0,0.125,0.125
20200920,Colchane,R01,0.0,0.0546875,0.0546875
20200831,Pica,R01,1.9751280175566932,2.7922457937088514,4.767373811265545
20200901,Pica,R01,2.0160936356986103,2.8675932699341624,4.883686905632771
20200902,Pica,R01,2.234089246525237,3.3562545720555965,5.590343818580834
20200903,Pica,R01,2.2538405267008046,2.995610826627652,5.249451353328457
20200904,Pica,R01,2.134601316752012,3.0870519385515727,5.2216532553035835
20200905,Pica,R01,1.9151426481346008,2.676664228237016,4.591806876371617
20200906,Pica,R01,1.6759326993416241,2.2845647403072418,3.960497439648866
20200907,Pica,R01,2.530358449158742,3.1945866861741035,5.724945135332844
20200908,Pica,R01,2.3796634967081203,3.701536210680322,6.081199707388443
20200909,Pica,R01,2.546452084857352,3.5508412582297004,6.0972933430870535
20200910,Pica,R01,2.558888076079005,3.5910753474762256,6.149963423555231
20200911,Pica,R01,2.583760058522312,3.27286027798098,5.856620336503293
20200912,Pica,R01,2.0863204096561816,2.6422823701536213,4.728602779809803
20200913,Pica,R01,1.9948792977322605,2.4279444038039504,4.422823701536211
20200914,Pica,R01,2.382589612289685,3.06949524506218,5.452084857351866
20200915,Pica,R01,2.580102414045355,3.3423555230431603,5.922457937088515
20200916,Pica,R01,2.446964155084126,3.4462326261887344,5.893196781272861
20200917,Pica,R01,2.2955376737381132,3.116313094367228,5.4118507681053405
20200918,Pica,R01,1.8346744696415511,2.046086320409656,3.880760790051207
20200919,Pica,R01,1.8215069495245064,1.7278712509144112,3.5493782004389174
20200920,Pica,R01,1.711777615215801,2.0321872713972198,3.743964886613021
20200831,Antofagasta,R02,7.899825412221143,0.14015518913676042,8.039980601357904
20200901,Antofagasta,R02,7.829825412221145,0.1480407371483996,7.977866149369545
20200902,Antofagasta,R02,7.825189136760428,0.15466537342386033,7.979854510184287
20200903,Antofagasta,R02,7.745577109602327,0.12417070805043648,7.8697478176527635
20200904,Antofagasta,R02,8.186537342386035,0.12258971871968966,8.309127061105722
20200905,Antofagasta,R02,7.351299709020369,0.07812803103782735,7.4294277400581965
20200906,Antofagasta,R02,6.264539282250242,0.08125121241513095,6.345790494665374
20200907,Antofagasta,R02,8.039796314258004,0.14229873908826382,8.182095053346266
20200908,Antofagasta,R02,8.043288069835112,0.15795344325897187,8.201241513094084
20200909,Antofagasta,R02,8.071163918525704,0.17391852570320074,8.245082444228903
20200910,Antofagasta,R02,7.898467507274492,0.13954413191076626,8.038011639185259
20200911,Antofagasta,R02,8.437245392822502,0.1400096993210475,8.57725509214355
20200912,Antofagasta,R02,7.5111930164888445,0.08773035887487876,7.598923375363723
20200913,Antofagasta,R02,6.63090203685742,0.09176527643064986,6.72266731328807
20200914,Antofagasta,R02,8.329718719689621,0.16408341416100874,8.493802133850629
20200915,Antofagasta,R02,8.332696411251213,0.18288069835111545,8.515577109602328
20200916,Antofagasta,R02,8.604946653734237,0.18606207565470415,8.791008729388942
20200917,Antofagasta,R02,8.365363724539282,0.13024248302618818,8.495606207565473
20200918,Antofagasta,R02,6.334810863239572,0.06874878758486906,6.403559650824442
20200919,Antofagasta,R02,6.281881668283219,0.05637245392822503,6.3382541222114455
20200920,Antofagasta,R02,6.19933074684772,0.0881086323957323,6.287439379243453
20200831,Calama,R02,6.168940373985653,0.10919675408679287,6.278137128072445
20200901,Calama,R02,6.143478772198048,0.12948371163118902,6.272962483829237
20200902,Calama,R02,6.204957073973892,0.12286839938845112,6.327825473362343
20200903,Calama,R02,6.207544396095496,0.11416558861578265,6.321709984711277
20200904,Calama,R02,6.300599788310008,0.10719745972009878,6.407797248030107
20200905,Calama,R02,5.657209220275197,0.07550276373044808,5.732711984005644
20200906,Calama,R02,4.867723156532988,0.060508055980242274,4.92823121251323
20200907,Calama,R02,6.417881924026814,0.1166353051864048,6.534517229213217
20200908,Calama,R02,6.425173468187697,0.129836528284135,6.555009996471831
20200909,Calama,R02,6.532988357050452,0.12172174526637658,6.654710102316829
20200910,Calama,R02,6.380277549100318,0.11357756086087265,6.49385510996119
20200911,Calama,R02,6.587380924379631,0.10781488886275432,6.6951958132423846
20200912,Calama,R02,5.908385275785017,0.0759143831588851,5.984299658943902
20200913,Calama,R02,5.1674703045983765,0.0666823474067976,5.234152652005175
20200914,Calama,R02,6.587733741032577,0.12092790779724802,6.708661648829825
20200915,Calama,R02,6.774697165706222,0.13551099611901682,6.910208161825238
20200916,Calama,R02,6.9122368575796775,0.13668705162883688,7.048923909208513
20200917,Calama,R02,6.664353757497354,0.10790309302599084,6.772256850523345
20200918,Calama,R02,5.073033047159826,0.05271668822768435,5.12574973538751
20200919,Calama,R02,4.7429436669410805,0.04839468422909561,4.791338351170175
20200920,Calama,R02,4.806333058920381,0.061889921204280836,4.868222980124662
20200831,Mejillones,R02,4.610017889087658,2.20254422580004,6.8125621148876965
20200901,Mejillones,R02,4.744384814152256,2.2148678195189824,6.9592526336712375
20200902,Mejillones,R02,4.722321606042536,2.337308686145896,7.059630292188432
20200903,Mejillones,R02,4.690518783542039,1.948717948717949,6.639236732259987
20200904,Mejillones,R02,4.693897833432716,1.9735639037964618,6.667461737229179
20200905,Mejillones,R02,3.5237527330550584,1.3074935400516796,4.831246273106738
20200906,Mejillones,R02,2.996024647187438,1.2903995229576624,4.2864241701451
20200907,Mejillones,R02,4.741403299542834,2.2637646591134963,7.0051679586563305
20200908,Mejillones,R02,4.578016298946531,2.2609819121447035,6.8389982110912335
20200909,Mejillones,R02,4.907970582389186,2.38203140528722,7.2900019876764075
20200910,Mejillones,R02,4.844961240310077,2.085271317829457,6.930232558139535
20200911,Mejillones,R02,4.932419002186443,2.1043530113297555,7.036772013516201
20200912,Mejillones,R02,3.796660703637448,1.4376863446630892,5.2343470483005365
20200913,Mejillones,R02,3.4555754323196184,1.5096402305704633,4.965215662890081
20200914,Mejillones,R02,5.092426952892069,2.4446432120850723,7.537070164977141
20200915,Mejillones,R02,5.093818326376465,2.5686742198370105,7.662492546213476
20200916,Mejillones,R02,5.0051679586563305,2.6141920095408464,7.619359968197178
20200917,Mejillones,R02,4.705028821307892,2.09660107334526,6.801629894653151
20200918,Mejillones,R02,3.1510634068773604,1.0588352216259191,4.20989862850328
20200919,Mejillones,R02,2.996024647187438,0.8912741005764262,3.887298747763865
20200920,Mejillones,R02,3.1445040747366333,1.3041144901610018,4.448618564897634
20200831,Taltal,R02,0.28664072632944226,0.12537829658452224,0.4120190229139645
20200901,Taltal,R02,0.3035019455252918,0.14396887159533073,0.4474708171206225
20200902,Taltal,R02,0.3860786856895807,0.17682663207955038,0.562905317769131
20200903,Taltal,R02,0.3367920449632512,0.13359273670557714,0.4703847816688284
20200904,Taltal,R02,0.3627323821876351,0.14180717682663208,0.5045395590142672
20200905,Taltal,R02,0.31041936878512755,0.08776480760916558,0.3981841763942932
20200906,Taltal,R02,0.25248594898400345,0.1150021616947687,0.3674881106787722
20200907,Taltal,R02,0.4020752269779507,0.2230869001297017,0.6251621271076524
20200908,Taltal,R02,0.4833549502810203,0.31603977518374404,0.7993947254647644
20200909,Taltal,R02,0.4185041072200605,0.9178555987894508,1.3363597060095114
20200910,Taltal,R02,0.40942498919152615,0.5754431474275832,0.9848681366191092
20200911,Taltal,R02,0.459576307825335,0.5763078253350626,1.0358841331603976
20200912,Taltal,R02,0.3761348897535668,0.125810635538262,0.5019455252918288
20200913,Taltal,R02,0.3488975356679637,0.10851707738867272,0.4574146130566364
20200914,Taltal,R02,0.4466061392131431,0.6558581928231734,1.1024643320363166
20200915,Taltal,R02,0.4876783398184176,0.9031560743623,1.3908344141807176
20200916,Taltal,R02,0.5205361003026373,0.9654128837008216,1.4859489840034588
20200917,Taltal,R02,0.4669260700389105,0.1530479896238651,0.6199740596627756
20200918,Taltal,R02,0.20665801988759186,0.2425421530479896,0.4492001729355815
20200919,Taltal,R02,0.20363164721141372,0.14829226113272806,0.3519239083441418
20200920,Taltal,R02,0.33506268914829224,0.3307392996108949,0.6658019887591872
20200831,Sierra Gorda,R02,3.4009638554216868,1.0602409638554215,4.461204819277108
20200901,Sierra Gorda,R02,3.6555421686746983,1.2744578313253012,4.93
20200902,Sierra Gorda,R02,3.7130120481927715,1.3002409638554218,5.0132530120481915
20200903,Sierra Gorda,R02,3.455180722891566,1.0251807228915664,4.4803614457831324
20200904,Sierra Gorda,R02,3.54855421686747,0.9697590361445784,4.518313253012048
20200905,Sierra Gorda,R02,3.060843373493976,0.6716867469879517,3.732530120481928
20200906,Sierra Gorda,R02,2.9410843373493982,0.629277108433735,3.5703614457831327
20200907,Sierra Gorda,R02,3.5737349397590363,1.0812048192771084,4.654939759036145
20200908,Sierra Gorda,R02,3.8855421686746983,1.3543373493975903,5.239879518072289
20200909,Sierra Gorda,R02,3.9372289156626503,1.2928915662650602,5.2301204819277105
20200910,Sierra Gorda,R02,3.5430120481927716,1.0116867469879518,4.554698795180722
20200911,Sierra Gorda,R02,3.3789156626506025,0.9731325301204818,4.3520481927710835
20200912,Sierra Gorda,R02,3.118795180722892,0.6967469879518072,3.8155421686746984
20200913,Sierra Gorda,R02,2.9510843373493976,0.6906024096385541,3.641686746987952
20200914,Sierra Gorda,R02,3.819156626506024,1.154578313253012,4.973734939759036
20200915,Sierra Gorda,R02,3.966626506024096,1.3940963855421686,5.360722891566264
20200916,Sierra Gorda,R02,4.233012048192772,1.5571084337349397,5.790120481927711
20200917,Sierra Gorda,R02,3.633373493975904,1.1290361445783132,4.7624096385542165
20200918,Sierra Gorda,R02,2.9545783132530117,0.5168674698795181,3.4714457831325305
20200919,Sierra Gorda,R02,2.738674698795181,0.4590361445783133,3.1977108433734935
20200920,Sierra Gorda,R02,3.020843373493976,0.6606024096385542,3.68144578313253
20200831,Tocopilla,R02,5.523892646737945,0.3879554876718305,5.911848134409777
20200901,Tocopilla,R02,5.603534802531093,0.4102116517564914,6.013746454287585
20200902,Tocopilla,R02,5.708924285402576,0.4625790966615754,6.171503382064151
20200903,Tocopilla,R02,5.582369626881954,0.4025747327078333,5.984944359589789
20200904,Tocopilla,R02,5.877591097534365,0.4387955487671831,6.316386646301549
20200905,Tocopilla,R02,4.684486144446869,0.3187868208596989,5.003272965306568
20200906,Tocopilla,R02,3.778092952214706,0.2701287366353917,4.048221688850099
20200907,Tocopilla,R02,5.498363517346716,0.4357407811477199,5.934104298494437
20200908,Tocopilla,R02,5.391228452978399,0.4501418284966179,5.841370281475017
20200909,Tocopilla,R02,5.623608989744708,0.4623608989744709,6.08596988871918
20200910,Tocopilla,R02,5.4123936286275365,0.4014837442723107,5.8138773728998485
20200911,Tocopilla,R02,6.169103207506001,0.3975561859044294,6.56665939341043
20200912,Tocopilla,R02,4.4830896792494,0.288457342352171,4.771547021601571
20200913,Tocopilla,R02,4.13331878682086,0.3187868208596989,4.452105607680559
20200914,Tocopilla,R02,6.0152738380973165,0.4682522365262928,6.483526074623609
20200915,Tocopilla,R02,6.109317041239362,0.4848352607462361,6.594152301985599
20200916,Tocopilla,R02,6.235217106698669,0.4987999127209252,6.7340170194195945
20200917,Tocopilla,R02,6.499672703469344,0.3990835697141609,6.898756273183504
20200918,Tocopilla,R02,4.466070259655248,0.19768710451669214,4.663757364171941
20200919,Tocopilla,R02,4.096006982325989,0.1592843115862972,4.2552912939122844
20200920,Tocopilla,R02,4.1032075060004365,0.2729653065677504,4.376172812568187
20200831,Ollagüe,R02,0.0,0.1176470588235294,0.1176470588235294
20200901,Ollagüe,R02,0.0,0.1176470588235294,0.1176470588235294
20200902,Ollagüe,R02,0.0,0.3529411764705882,0.3529411764705882
20200903,Ollagüe,R02,0.0,0.2058823529411765,0.2058823529411765
20200904,Ollagüe,R02,0.0,0.17647058823529413,0.17647058823529413
20200905,Ollagüe,R02,0.0,0.14705882352941174,0.14705882352941174
20200906,Ollagüe,R02,0.0,0.08823529411764705,0.08823529411764705
20200907,Ollagüe,R02,0.0,0.1176470588235294,0.1176470588235294
20200908,Ollagüe,R02,0.0,0.14705882352941174,0.14705882352941174
20200909,Ollagüe,R02,0.0,0.9705882352941178,0.9705882352941178
20200910,Ollagüe,R02,0.0,0.4705882352941176,0.4705882352941176
20200911,Ollagüe,R02,0.0,0.6470588235294117,0.6470588235294117
20200912,Ollagüe,R02,0.4117647058823529,0.32352941176470584,0.7352941176470588
20200913,Ollagüe,R02,0.2352941176470588,0.29411764705882354,0.5294117647058824
20200914,Ollagüe,R02,0.4705882352941176,0.7941176470588236,1.2647058823529411
20200915,Ollagüe,R02,0.2352941176470588,0.4411764705882353,0.6764705882352942
20200916,Ollagüe,R02,0.5294117647058824,0.5294117647058824,1.0588235294117647
20200917,Ollagüe,R02,0.2058823529411765,0.3235294117647059,0.5294117647058824
20200918,Ollagüe,R02,0.14705882352941174,0.2352941176470588,0.38235294117647056
20200919,Ollagüe,R02,0.17647058823529413,0.2352941176470588,0.4117647058823529
20200920,Ollagüe,R02,0.1176470588235294,0.2352941176470588,0.3529411764705882
20200831,María Elena,R02,2.652752293577981,1.4100917431192657,4.062844036697248
20200901,María Elena,R02,3.329357798165137,1.6770642201834862,5.0064220183486245
20200902,María Elena,R02,2.7541284403669724,1.6435779816513765,4.397706422018349
20200903,María Elena,R02,2.46605504587156,1.4238532110091744,3.889908256880734
20200904,María Elena,R02,2.5270642201834863,1.348165137614679,3.875229357798165
20200905,María Elena,R02,1.979816513761468,1.05045871559633,3.030275229357798
20200906,María Elena,R02,1.7444954128440366,0.7408256880733946,2.485321100917431
20200907,María Elena,R02,2.2871559633027525,1.4600917431192657,3.7472477064220175
20200908,María Elena,R02,2.785321100917431,1.8541284403669724,4.639449541284403
20200909,María Elena,R02,2.693577981651376,1.6908256880733945,4.3844036697247715
20200910,María Elena,R02,2.4706422018348624,1.493577981651376,3.964220183486239
20200911,María Elena,R02,2.5032110091743123,1.4426605504587156,3.9458715596330274
20200912,María Elena,R02,2.0495412844036696,1.08302752293578,3.132568807339449
20200913,María Elena,R02,1.8821100917431195,0.8555045871559632,2.7376146788990825
20200914,María Elena,R02,2.4729357798165137,1.629816513761468,4.102752293577982
20200915,María Elena,R02,2.621100917431193,2.0394495412844043,4.660550458715597
20200916,María Elena,R02,2.7366972477064215,2.605963302752293,5.342660550458716
20200917,María Elena,R02,2.188990825688073,1.8623853211009176,4.051376146788991
20200918,María Elena,R02,1.5816513761467892,0.7064220183486238,2.288073394495413
20200919,María Elena,R02,1.4481651376146791,0.605045871559633,2.0532110091743117
20200920,María Elena,R02,1.6646788990825687,0.8188073394495412,2.4834862385321097
20200831,San Pedro de Atacama,R02,0.26051188299817185,0.0959780621572212,0.35648994515539306
20200901,San Pedro de Atacama,R02,0.21937842778793415,0.0959780621572212,0.3153564899451554
20200902,San Pedro de Atacama,R02,0.2769652650822669,0.10968921389396707,0.38665447897623395
20200903,San Pedro de Atacama,R02,0.2358318098720293,0.0850091407678245,0.3208409506398537
20200904,San Pedro de Atacama,R02,0.1745886654478976,0.07586837294332724,0.25045703839122485
20200905,San Pedro de Atacama,R02,0.21572212065813529,0.0776965265082267,0.293418647166362
20200906,San Pedro de Atacama,R02,0.16727605118829986,0.0676416819012797,0.23491773308957956
20200907,San Pedro de Atacama,R02,0.18281535648994515,0.12157221206581352,0.30438756855575866
20200908,San Pedro de Atacama,R02,0.2431444241316271,0.1352833638025594,0.3784277879341865
20200909,San Pedro de Atacama,R02,0.19287020109689212,0.12705667276051189,0.31992687385740404
20200910,San Pedro de Atacama,R02,0.18738574040219375,0.103290676416819,0.2906764168190128
20200911,San Pedro de Atacama,R02,0.17093235831809872,0.09323583180987202,0.2641681901279708
20200912,San Pedro de Atacama,R02,0.2148080438756856,0.0712979890310786,0.2861060329067642
20200913,San Pedro de Atacama,R02,0.16179159049360145,0.07038391224862889,0.23217550274223034
20200914,San Pedro de Atacama,R02,0.23217550274223034,0.0886654478976234,0.3208409506398537
20200915,San Pedro de Atacama,R02,0.2714808043875685,0.1279707495429616,0.39945155393053017
20200916,San Pedro de Atacama,R02,0.2696526508226691,0.1316270566727605,0.4012797074954296
20200917,San Pedro de Atacama,R02,0.29981718464351004,0.1179159049360146,0.4177330895795247
20200918,San Pedro de Atacama,R02,0.170018281535649,0.08683729433272395,0.2568555758683729
20200919,San Pedro de Atacama,R02,0.18372943327239488,0.07495429616087751,0.2586837294332724
20200920,San Pedro de Atacama,R02,0.1910420475319927,0.07678244972577697,0.2678244972577697
20200831,Alto del Carmen,R03,1.2107706592386258,0.2432683379758589,1.4540389972144847
20200901,Alto del Carmen,R03,1.232590529247911,0.18245125348189412,1.4150417827298047
20200902,Alto del Carmen,R03,1.3384401114206128,0.24094707520891365,1.5793871866295264
20200903,Alto del Carmen,R03,1.201485608170845,0.2042711234911792,1.4057567316620243
20200904,Alto del Carmen,R03,1.3370473537604457,0.29619312906220985,1.6332404828226554
20200905,Alto del Carmen,R03,1.1415970287836583,0.2423398328690808,1.3839368616527392
20200906,Alto del Carmen,R03,1.0338904363974002,0.16991643454038996,1.20380687093779
20200907,Alto del Carmen,R03,1.2353760445682451,0.2479108635097493,1.4832869080779945
20200908,Alto del Carmen,R03,1.2367688022284122,0.21959145775301764,1.4563602599814298
20200909,Alto del Carmen,R03,1.2070566388115134,0.2483751160631384,1.4554317548746518
20200910,Alto del Carmen,R03,1.257660167130919,0.3635097493036212,1.6211699164345406
20200911,Alto del Carmen,R03,1.4651810584958218,0.3816155988857939,1.846796657381616
20200912,Alto del Carmen,R03,1.0622098421541322,0.057103064066852366,1.1193129062209843
20200913,Alto del Carmen,R03,0.9066852367688022,0.0468895078922934,0.9535747446610956
20200914,Alto del Carmen,R03,1.2790157845868153,0.11327762302692665,1.392293407613742
20200915,Alto del Carmen,R03,1.297121634168988,0.14391829155060354,1.4410399257195916
20200916,Alto del Carmen,R03,1.3974001857010214,0.15459610027855153,1.5519962859795728
20200917,Alto del Carmen,R03,1.4113277623026927,0.1680594243268338,1.5793871866295266
20200918,Alto del Carmen,R03,0.9289693593314764,0.028319405756731662,0.957288765088208
20200919,Alto del Carmen,R03,0.8672237697307336,0.03853296193129062,0.9057567316620242
20200920,Alto del Carmen,R03,1.108635097493036,0.07706592386258124,1.1857010213556174
20200831,Copiapó,R03,6.6422797702893055,0.3582403293964677,7.000520099685772
20200901,Copiapó,R03,6.962054393758804,0.4009318452703435,7.362986239029148
20200902,Copiapó,R03,6.714855347274893,0.4058944631054285,7.120749810380322
20200903,Copiapó,R03,6.73806479575252,0.3757070105103478,7.113771806262868
