date,comuna,region,IM_interno,IM_externo,IM
20201214,Alto Hospicio,R01,7.119630091165475,2.984259198530858,10.103889289696331
20201215,Alto Hospicio,R01,7.370302354561553,2.9694366104807504,10.339738965042304
20201216,Alto Hospicio,R01,7.373188168164228,3.051944644848166,10.425132813012397
20201217,Alto Hospicio,R01,7.861677707089918,3.0394831770184303,10.90116088410835
20201218,Alto Hospicio,R01,7.621958418049452,3.270872958614809,10.892831376664262
20201219,Alto Hospicio,R01,8.162064668459369,2.608513150127894,10.770577818587263
20201220,Alto Hospicio,R01,7.600773922738901,2.2707417852692333,9.871515708008133
20201221,Alto Hospicio,R01,7.465730963468222,3.2093526595395816,10.675083623007804
20201222,Alto Hospicio,R01,7.858332786777726,3.211976126451105,11.070308913228832
20201223,Alto Hospicio,R01,8.173476749524497,3.234210008526268,11.407686758050765
20201224,Alto Hospicio,R01,8.41673771889552,2.8820751623270158,11.298812881222535
20201225,Alto Hospicio,R01,6.339738965042304,2.434446120548305,8.774185085590608
20201226,Alto Hospicio,R01,6.410506984980652,2.556699678625304,8.967206663605955
20201227,Alto Hospicio,R01,6.264511051354365,2.337509018167508,8.602020069521874
20201228,Alto Hospicio,R01,7.167049255591264,3.7526070702433274,10.919656325834591
20201229,Alto Hospicio,R01,7.3373778448219324,2.9475962484423164,10.28497409326425
20201230,Alto Hospicio,R01,7.6436020200695225,3.0126582278481013,10.656260247917624
20201231,Alto Hospicio,R01,7.8829933757460475,2.7641503246540307,10.647143700400079
20210101,Alto Hospicio,R01,5.782973699744213,2.2490981832491634,8.032071882993375
20210102,Alto Hospicio,R01,5.816094969502197,2.425067226339608,8.241162195841808
20210103,Alto Hospicio,R01,6.152161080868368,2.5663409195251523,8.718502000393519
20210104,Alto Hospicio,R01,6.229291008067161,2.666557355545353,8.895848363612515
